CODMUNRES,Ano,Qtd_Total,Pop
230533,2019,21,1286
230535,2012,31,1922
230535,2013,37,1979
230535,2014,34,2039
230535,2015,33,2098
230535,2016,30,2128
230535,2017,30,2157
230535,2018,30,2188
230535,2019,57,2223
230540,2012,89,6496
230540,2013,74,6550
230540,2014,88,6605
230540,2015,107,6660
230540,2016,95,6750
230540,2017,88,6840
230540,2018,101,6934
230540,2019,108,7031
230550,2012,150,10305
230550,2013,125,10454
230550,2014,141,10602
230550,2015,181,10757
230550,2016,150,10929
230550,2017,158,11100
230550,2018,193,11277
230550,2019,193,11362
230560,2012,34,2521
230560,2013,36,2563
230560,2014,27,2607
230560,2015,27,2651
230560,2016,33,2672
230560,2017,48,2692
230560,2018,38,2715
230560,2019,41,2743
230565,2012,19,1080
230565,2013,25,1089
230565,2014,15,1099
230565,2015,27,1109
230565,2016,24,1105
230565,2017,27,1099
230565,2018,26,1095
230565,2019,23,1093
230570,2012,9,1089
230570,2013,17,1107
230570,2014,16,1126
230570,2015,19,1145
230570,2016,13,1169
230570,2017,19,1196
230570,2018,21,1220
230570,2019,27,1247
230580,2012,68,3668
230580,2013,71,3720
230580,2014,77,3775
230580,2015,76,3827
230580,2016,83,3879
230580,2017,79,3931
230580,2018,95,3985
230580,2019,117,4041
230590,2012,60,3386
230590,2013,59,3426
230590,2014,57,3468
230590,2015,76,3510
230590,2016,66,3550
230590,2017,70,3589
230590,2018,65,3630
230590,2019,75,3677
230600,2012,16,1265
230600,2013,16,1291
230600,2014,11,1316
230600,2015,19,1341
230600,2016,25,1360
230600,2017,17,1380
230600,2018,22,1398
230600,2019,26,1436
230610,2012,32,1917
230610,2013,30,1960
230610,2014,43,2002
230610,2015,29,2047
230610,2016,22,2089
230610,2017,20,2130
230610,2018,38,2172
230610,2019,37,2218
230620,2012,10,742
230620,2013,3,747
230620,2014,17,752
230620,2015,16,757
230620,2016,10,776
230620,2017,12,796
230620,2018,9,815
230620,2019,9,836
230625,2012,35,3467
230625,2013,43,3550
230625,2014,33,3634
230625,2015,49,3720
230625,2016,65,3786
230625,2017,72,3850
230625,2018,78,3917
230625,2019,95,3772
230630,2012,75,4535
230630,2013,69,4672
230630,2014,80,4809
230630,2015,77,4950
230630,2016,80,5065
230630,2017,87,5181
230630,2018,95,5298
230630,2019,100,5406
230640,2012,216,10382
230640,2013,214,10628
230640,2014,236,10878
230640,2015,288,11135
230640,2016,249,11459
230640,2017,229,11784
230640,2018,298,12116
230640,2019,302,12459
230650,2012,34,1635
230650,2013,31,1667
230650,2014,32,1700
230650,2015,44,1734
230650,2016,26,1783
230650,2017,27,1830
230650,2018,39,1879
230650,2019,35,1942
230655,2012,69,2996
230655,2013,82,3094
230655,2014,66,3194
230655,2015,69,3294
230655,2016,85,3423
230655,2017,84,3554
230655,2018,92,3685
230655,2019,118,3809
230660,2012,34,1470
230660,2013,31,1503
230660,2014,27,1538
230660,2015,35,1574
230660,2016,27,1623
230660,2017,24,1673
230660,2018,26,1722
230660,2019,41,1820
230670,2012,22,1687
230670,2013,12,1696
230670,2014,22,1706
230670,2015,13,1715
230670,2016,10,1733
230670,2017,18,1750
230670,2018,25,1767
230670,2019,20,1784
230680,2012,17,971
230680,2013,10,983
230680,2014,15,994
230680,2015,11,1006
230680,2016,16,1037
230680,2017,11,1066
230680,2018,18,1098
230680,2019,19,1168
230690,2012,39,3461
230690,2013,46,3449
230690,2014,44,3437
230690,2015,42,3427
230690,2016,37,3469
230690,2017,66,3512
230690,2018,63,3555
230690,2019,74,3603
230700,2012,43,3215
230700,2013,54,3253
230700,2014,50,3291
230700,2015,47,3331
230700,2016,52,3401
230700,2017,54,3470
230700,2018,57,3540
230700,2019,62,3570
230710,2012,45,2272
230710,2013,57,2343
230710,2014,43,2414
230710,2015,68,2487
230710,2016,57,2548
230710,2017,72,2611
230710,2018,52,2675
230710,2019,55,2718
230720,2012,14,721
230720,2013,11,732
230720,2014,9,742
230720,2015,12,754
230720,2016,13,762
230720,2017,9,770
230720,2018,19,778
230720,2019,18,817
230725,2012,28,1626
230725,2013,36,1685
230725,2014,27,1744
230725,2015,41,1804
230725,2016,37,1875
230725,2017,38,1947
230725,2018,48,2018
230725,2019,55,2089
230730,2012,404,25829
230730,2013,370,26484
230730,2014,422,27152
230730,2015,500,27796
230730,2016,511,28340
230730,2017,530,28875
230730,2018,601,29407
230730,2019,587,30019
230740,2012,34,2223
230740,2013,29,2251
230740,2014,39,2279
230740,2015,28,2307
230740,2016,21,2330
230740,2017,28,2354
230740,2018,34,2377
230740,2019,41,2404
230750,2012,31,2832
230750,2013,37,2886
230750,2014,45,2939
230750,2015,40,2994
230750,2016,51,3031
230750,2017,43,3068
230750,2018,42,3107
230750,2019,50,3144
230760,2012,79,6423
230760,2013,88,6481
230760,2014,73,6541
230760,2015,95,6604
230760,2016,88,6685
230760,2017,102,6766
230760,2018,113,6851
230760,2019,109,6939
230763,2012,23,1646
230763,2013,24,1690
230763,2014,23,1734
230763,2015,31,1779
230763,2016,19,1806
230763,2017,31,1831
230763,2018,26,1858
230763,2019,30,1845
230765,2012,405,22775
230765,2013,361,23092
230765,2014,415,23408
230765,2015,441,23729
230765,2016,462,24133
230765,2017,498,24539
230765,2018,548,24952
230765,2019,606,25365
230770,2012,141,11664
230770,2013,129,11879
230770,2014,130,12097
230770,2015,131,12324
230770,2016,156,12573
230770,2017,188,12818
230770,2018,215,13076
230770,2019,185,13445
230780,2012,56,2079
230780,2013,54,2124
230780,2014,43,2170
230780,2015,57,2216
230780,2016,51,2273
230780,2017,62,2331
230780,2018,55,2389
230780,2019,68,2455
230790,2012,21,891
230790,2013,9,906
230790,2014,17,920
230790,2015,16,936
230790,2016,14,951
230790,2017,17,968
230790,2018,20,983
230790,2019,20,1017
230800,2012,56,3164
230800,2013,50,3247
230800,2014,47,3330
230800,2015,38,3416
230800,2016,54,3479
230800,2017,50,3544
230800,2018,80,3610
230800,2019,67,3675
230810,2012,54,4051
230810,2013,68,4161
230810,2014,72,4271
230810,2015,82,4384
230810,2016,72,4449
230810,2017,100,4513
230810,2018,103,4581
230810,2019,91,4744
230820,2012,20,1200
230820,2013,30,1227
230820,2014,19,1255
230820,2015,17,1284
230820,2016,27,1317
230820,2017,24,1349
230820,2018,36,1383
230820,2019,27,1410
230830,2012,37,2791
230830,2013,42,2839
230830,2014,37,2887
230830,2015,43,2936
230830,2016,37,2953
230830,2017,37,2968
230830,2018,30,2986
230830,2019,38,2910
230835,2012,20,1296
230835,2013,13,1300
230835,2014,21,1305
230835,2015,22,1310
230835,2016,22,1322
230835,2017,23,1334
230835,2018,19,1348
230835,2019,25,1351
230837,2012,27,1048
230837,2013,30,1074
230837,2014,22,1101
230837,2015,31,1129
230837,2016,20,1153
230837,2017,20,1178
230837,2018,21,1202
230837,2019,23,1229
230840,2012,42,3000
230840,2013,44,3083
230840,2014,50,3168
230840,2015,67,3254
230840,2016,44,3316
230840,2017,58,3377
230840,2018,66,3440
230840,2019,73,3495
230850,2012,41,3833
230850,2013,58,3859
230850,2014,46,3885
230850,2015,65,3912
230850,2016,58,3971
230850,2017,51,4031
230850,2018,65,4092
230850,2019,77,4130
230860,2012,20,1564
230860,2013,15,1581
230860,2014,27,1597
230860,2015,27,1613
230860,2016,28,1621
230860,2017,35,1629
230860,2018,37,1637
230860,2019,41,1649
230870,2012,70,6320
230870,2013,62,6359
230870,2014,74,6402
230870,2015,55,6443
230870,2016,75,6499
230870,2017,74,6555
230870,2018,85,6615
230870,2019,92,6688
230880,2012,20,693
230880,2013,15,711
230880,2014,12,730
230880,2015,15,748
230880,2016,13,771
230880,2017,17,794
230880,2018,17,819
230880,2019,16,838
230890,2012,48,1717
230890,2013,36,1756
230890,2014,36,1795
230890,2015,22,1835
230890,2016,38,1885
230890,2017,48,1934
230890,2018,47,1986
230890,2019,38,2045
230900,2012,30,1377
230900,2013,22,1392
230900,2014,18,1406
230900,2015,20,1422
230900,2016,11,1438
230900,2017,22,1454
230900,2018,36,1470
230900,2019,22,1481
230910,2012,26,996
230910,2013,20,1018
230910,2014,20,1041
230910,2015,22,1063
230910,2016,11,1098
230910,2017,13,1132
230910,2018,14,1168
230910,2019,18,1026
230920,2012,23,1272
230920,2013,23,1307
230920,2014,26,1342
230920,2015,34,1377
230920,2016,19,1404
230920,2017,31,1431
230920,2018,31,1457
230920,2019,27,1477
230930,2012,38,2957
230930,2013,39,2984
230930,2014,42,3010
230930,2015,43,3038
230930,2016,31,3073
230930,2017,38,3108
230930,2018,66,3144
230930,2019,61,3186
230940,2012,37,2764
230940,2013,30,2796
230940,2014,44,2829
230940,2015,43,2863
230940,2016,43,2867
230940,2017,46,2870
230940,2018,45,2874
230940,2019,45,2883
230945,2012,35,2287
230945,2013,26,2332
230945,2014,31,2378
230945,2015,32,2424
230945,2016,28,2473
230945,2017,26,2521
230945,2018,30,2572
230945,2019,32,2619
230950,2012,30,2208
230950,2013,23,2211
230950,2014,21,2216
230950,2015,36,2221
230950,2016,21,2238
230950,2017,25,2254
230950,2018,43,2272
230950,2019,32,2291
230960,2012,94,6354
230960,2013,100,6539
230960,2014,92,6724
230960,2015,95,6918
230960,2016,100,7129
230960,2017,95,7341
230960,2018,107,7556
230960,2019,129,7792
230970,2012,74,7485
230970,2013,66,7685
230970,2014,78,7884
230970,2015,92,8092
230970,2016,85,8311
230970,2017,129,8528
230970,2018,107,8752
230970,2019,141,8888
230980,2012,15,1069
230980,2013,17,1080
230980,2014,18,1092
230980,2015,27,1104
230980,2016,20,1127
230980,2017,22,1151
230980,2018,25,1175
230980,2019,20,1221
230990,2012,5,593
230990,2013,8,602
230990,2014,11,610
230990,2015,8,620
230990,2016,4,621
230990,2017,9,623
230990,2018,10,625
230990,2019,9,651
231000,2012,16,859
231000,2013,8,877
231000,2014,18,895
231000,2015,14,913
231000,2016,25,937
231000,2017,15,959
231000,2018,23,982
231000,2019,21,1007
231010,2012,12,1137
231010,2013,9,1168
231010,2014,14,1199
231010,2015,17,1230
231010,2016,14,1258
231010,2017,14,1287
231010,2018,14,1317
231010,2019,18,1317
231020,2012,54,3151
231020,2013,71,3247
231020,2014,67,3344
231020,2015,68,3443
231020,2016,75,3506
231020,2017,66,3571
231020,2018,67,3635
231020,2019,81,3777
231025,2012,45,2841
231025,2013,41,2926
231025,2014,54,3011
231025,2015,60,3098
231025,2016,44,3179
231025,2017,61,3261
231025,2018,68,3344
231025,2019,71,3408
231030,2012,44,3023
231030,2013,40,3064
231030,2014,43,3106
231030,2015,41,3149
231030,2016,36,3154
231030,2017,38,3160
231030,2018,39,3166
231030,2019,57,3186
231040,2012,16,980
231040,2013,15,1000
231040,2014,18,1020
231040,2015,14,1040
231040,2016,15,1064
231040,2017,13,1088
231040,2018,14,1113
231040,2019,9,1189
231050,2012,67,3906
231050,2013,70,3984
231050,2014,69,4062
231050,2015,71,4143
231050,2016,63,4199
231050,2017,73,4255
231050,2018,73,4313
231050,2019,62,4368
231060,2012,19,813
231060,2013,9,823
231060,2014,19,834
231060,2015,14,845
231060,2016,16,858
231060,2017,23,872
231060,2018,22,887
231060,2019,17,901
231070,2012,55,3382
231070,2013,44,3435
231070,2014,40,3489
231070,2015,48,3545
231070,2016,45,3604
231070,2017,63,3662
231070,2018,70,3722
231070,2019,60,3822
231080,2012,16,1416
231080,2013,24,1440
231080,2014,29,1465
231080,2015,25,1491
231080,2016,22,1520
231080,2017,25,1549
231080,2018,36,1578
231080,2019,29,1608
231085,2012,37,1976
231085,2013,23,2041
231085,2014,34,2104
231085,2015,35,2170
231085,2016,34,2210
231085,2017,32,2249
231085,2018,41,2290
231085,2019,42,2298
231090,2012,21,1573
231090,2013,10,1617
231090,2014,17,1662
231090,2015,23,1707
231090,2016,23,1738
231090,2017,16,1767
231090,2018,29,1797
231090,2019,29,1831
231095,2012,17,962
231095,2013,15,976
231095,2014,11,990
231095,2015,8,1005
231095,2016,12,1020
231095,2017,15,1036
231095,2018,12,1054
231095,2019,13,1085
231100,2012,12,1082
231100,2013,16,1097
231100,2014,20,1111
231100,2015,24,1127
231100,2016,25,1139
231100,2017,25,1151
231100,2018,32,1163
231100,2019,20,1173
231110,2012,20,1355
231110,2013,14,1381
231110,2014,32,1406
231110,2015,20,1431
231110,2016,22,1455
231110,2017,29,1480
231110,2018,32,1505
231110,2019,35,1530
231120,2012,15,956
231120,2013,13,980
231120,2014,15,1004
231120,2015,11,1028
231120,2016,12,1045
231120,2017,20,1062
231120,2018,11,1080
231120,2019,10,1094
231123,2012,6,571
231123,2013,8,581
231123,2014,5,589
231123,2015,9,599
231123,2016,11,611
231123,2017,4,621
231123,2018,11,633
231123,2019,16,642
231126,2012,18,2027
231126,2013,25,2074
231126,2014,26,2120
231126,2015,31,2168
231126,2016,23,2197
231126,2017,20,2228
231126,2018,33,2259
231126,2019,36,2292
231130,2012,154,7790
231130,2013,140,7860
231130,2014,137,7931
231130,2015,152,8005
231130,2016,169,8139
231130,2017,166,8274
231130,2018,196,8412
231130,2019,188,8554
231135,2012,18,1457
231135,2013,15,1467
231135,2014,21,1478
231135,2015,29,1490
231135,2016,15,1507
231135,2017,19,1523
231135,2018,39,1541
231135,2019,26,1669
231140,2012,113,6912
231140,2013,104,6986
231140,2014,111,7063
231140,2015,125,7146
231140,2016,132,7269
231140,2017,137,7393
231140,2018,122,7521
231140,2019,147,7774
231150,2012,22,2051
231150,2013,20,2080
231150,2014,24,2109
231150,2015,32,2139
231150,2016,34,2179
231150,2017,25,2219
231150,2018,29,2259
231150,2019,33,2303
231160,2012,50,2576
231160,2013,40,2617
231160,2014,39,2658
231160,2015,54,2701
231160,2016,48,2736
231160,2017,49,2771
231160,2018,44,2807
231160,2019,46,2972
231170,2012,34,1656
231170,2013,29,1679
231170,2014,42,1702
231170,2015,22,1727
231170,2016,28,1736
231170,2017,31,1744
231170,2018,28,1753
231170,2019,40,1725
231180,2012,81,7278
231180,2013,99,7420
231180,2014,101,7562
231180,2015,114,7713
231180,2016,94,7913
231180,2017,124,8114
231180,2018,120,8316
231180,2019,161,8585
231190,2012,23,1400
231190,2013,17,1403
231190,2014,26,1404
231190,2015,17,1407
231190,2016,24,1418
231190,2017,13,1430
231190,2018,19,1443
231190,2019,18,1458
231195,2012,36,1302
231195,2013,29,1328
231195,2014,27,1356
231195,2015,25,1384
231195,2016,24,1411
231195,2017,29,1438
231195,2018,32,1465
231195,2019,29,1508
231220,2012,53,4018
231220,2013,53,4070
231220,2014,68,4123
231220,2015,38,4177
231220,2016,28,4212
231220,2017,49,4247
231220,2018,62,4283
231220,2019,71,4315
231200,2012,48,2566
231200,2013,38,2630
231200,2014,49,2695
231200,2015,43,2761
231200,2016,36,2812
231200,2017,47,2861
231200,2018,51,2912
231200,2019,52,2980
231210,2012,30,1408
231210,2013,36,1438
231210,2014,29,1469
231210,2015,42,1501
231210,2016,35,1527
231210,2017,21,1554
231210,2018,28,1580
231210,2019,37,1628
231230,2012,82,3949
231230,2013,109,4038
231230,2014,86,4128
231230,2015,104,4218
231230,2016,77,4314
231230,2017,92,4412
231230,2018,106,4509
231230,2019,127,4667
231240,2012,83,4249
231240,2013,75,4377
231240,2014,80,4503
231240,2015,84,4633
231240,2016,115,4760
231240,2017,90,4887
231240,2018,117,5016
231240,2019,108,5086
231250,2012,12,898
231250,2013,9,887
231250,2014,5,874
231250,2015,8,863
231250,2016,10,861
231250,2017,11,860
231250,2018,15,859
231250,2019,16,859
231260,2012,16,1221
231260,2013,6,1245
231260,2014,19,1269
231260,2015,11,1294
231260,2016,16,1311
231260,2017,19,1328
231260,2018,22,1347
231260,2019,22,1371
231270,2012,41,2576
231270,2013,22,2582
231270,2014,28,2587
231270,2015,38,2594
231270,2016,28,2596
231270,2017,39,2598
231270,2018,32,2602
231270,2019,39,2507
231280,2012,5,588
231280,2013,19,607
231280,2014,13,625
231280,2015,5,644
231280,2016,7,661
231280,2017,11,678
231280,2018,8,695
231280,2019,15,714
231290,2012,307,19458
231290,2013,311,19895
231290,2014,376,20342
231290,2015,382,20802
231290,2016,357,21223
231290,2017,380,21648
231290,2018,435,22082
231290,2019,414,22563
231300,2012,21,1774
231300,2013,22,1773
231300,2014,18,1773
231300,2015,19,1773
231300,2016,29,1784
231300,2017,30,1795
231300,2018,21,1807
231300,2019,33,1820
231310,2012,34,3375
231310,2013,38,3405
231310,2014,32,3436
231310,2015,34,3469
231310,2016,37,3488
231310,2017,44,3509
231310,2018,34,3529
231310,2019,49,3544
231320,2012,29,2329
231320,2013,26,2345
231320,2014,35,2362
231320,2015,47,2380
231320,2016,36,2391
231320,2017,32,2401
231320,2018,46,2411
231320,2019,52,2485
231325,2012,9,816
231325,2013,10,827
231325,2014,9,839
231325,2015,11,852
231325,2016,11,860
231325,2017,9,867
231325,2018,13,874
231325,2019,9,855
231330,2012,60,5427
231330,2013,65,5527
231330,2014,90,5626
231330,2015,69,5729
231330,2016,83,5775
231330,2017,90,5821
231330,2018,72,5870
231330,2019,93,5941
231335,2012,21,1399
231335,2013,31,1445
231335,2014,34,1490
231335,2015,37,1537
231335,2016,27,1592
231335,2017,31,1646
231335,2018,33,1701
231335,2019,34,1759
231340,2012,118,6329
231340,2013,123,6468
231340,2014,134,6609
231340,2015,147,6753
231340,2016,133,6923
231340,2017,173,7094
231340,2018,175,7267
231340,2019,177,7470
231350,2012,60,4328
231350,2013,72,4452
231350,2014,74,4578
231350,2015,71,4705
231350,2016,81,4837
231350,2017,96,4968
231350,2018,108,5102
231350,2019,79,5240
231355,2012,26,1314
231355,2013,13,1352
231355,2014,29,1388
231355,2015,34,1426
231355,2016,23,1443
231355,2017,36,1461
231355,2018,32,1480
231355,2019,25,1493
231360,2012,57,2859
231360,2013,45,2930
231360,2014,36,3002
231360,2015,49,3077
231360,2016,61,3173
231360,2017,56,3270
231360,2018,76,3368
231360,2019,86,3469
231370,2012,7,703
231370,2013,12,714
231370,2014,8,725
231370,2015,18,737
231370,2016,7,747
231370,2017,10,757
231370,2018,13,769
231370,2019,16,780
231375,2012,21,1553
231375,2013,20,1588
231375,2014,30,1621
231375,2015,34,1657
231375,2016,24,1691
231375,2017,29,1722
231375,2018,39,1756
231375,2019,31,1797
231380,2012,34,1743
231380,2013,24,1796
231380,2014,24,1852
231380,2015,43,1906
231380,2016,31,1957
231380,2017,36,2009
231380,2018,44,2061
231380,2019,42,2116
231390,2012,14,1149
231390,2013,13,1181
231390,2014,14,1213
231390,2015,6,1245
231390,2016,16,1270
231390,2017,12,1294
231390,2018,33,1319
231390,2019,21,1341
231395,2012,35,1582
231395,2013,27,1612
231395,2014,27,1642
231395,2015,24,1672
231395,2016,27,1696
231395,2017,29,1720
231395,2018,52,1745
231395,2019,26,1772
231400,2012,48,3771
231400,2013,51,3841
231400,2014,54,3912
231400,2015,60,3985
231400,2016,45,4052
231400,2017,60,4120
231400,2018,64,4190
231400,2019,56,4241
231410,2012,94,4616
231410,2013,84,4718
231410,2014,106,4823
231410,2015,97,4929
231410,2016,86,5079
231410,2017,113,5229
231410,2018,126,5381
231410,2019,143,5538
240010,2012,9,1154
240010,2013,21,1156
240010,2014,14,1156
240010,2015,14,1159
240010,2016,8,1172
240010,2017,11,1186
240010,2018,22,1200
240010,2019,17,1215
240020,2012,59,5852
240020,2013,57,5931
240020,2014,69,6013
240020,2015,84,6098
240020,2016,69,6172
240020,2017,87,6250
240020,2018,104,6332
240020,2019,88,6420
240030,2012,7,1025
240030,2013,4,1020
240030,2014,9,1016
240030,2015,8,1012
240030,2016,12,1017
240030,2017,8,1021
240030,2018,10,1027
240030,2019,10,1033
240040,2012,4,298
240040,2013,2,305
240040,2014,4,313
240040,2015,3,321
240040,2016,3,330
240040,2017,4,338
240040,2018,6,347
240040,2019,8,356
240050,2012,17,1351
240050,2013,8,1365
240050,2014,23,1379
240050,2015,11,1394
240050,2016,18,1409
240050,2017,26,1429
240050,2018,28,1439
240050,2019,23,1457
240060,2012,9,499
240060,2013,8,496
240060,2014,6,493
240060,2015,6,492
240060,2016,4,490
240060,2017,6,488
240060,2018,6,487
240060,2019,6,485
240070,2012,23,1396
240070,2013,8,1430
240070,2014,13,1464
240070,2015,20,1499
240070,2016,18,1535
240070,2017,22,1574
240070,2018,16,1612
240070,2019,21,1653
240080,2012,15,1148
240080,2013,12,1143
240080,2014,11,1139
240080,2015,12,1136
240080,2016,14,1147
240080,2017,6,1157
240080,2018,16,1169
240080,2019,14,1183
240090,2012,8,679
240090,2013,5,688
240090,2014,8,697
240090,2015,9,706
240090,2016,8,722
240090,2017,7,739
240090,2018,7,757
240090,2019,9,775
240100,2012,33,3844
240100,2013,50,3875
240100,2014,50,3905
240100,2015,44,3940
240100,2016,42,3981
240100,2017,35,4024
240100,2018,48,4069
240100,2019,63,4119
240110,2012,34,2881
240110,2013,24,2905
240110,2014,31,2929
240110,2015,37,2956
240110,2016,36,2955
240110,2017,37,2989
240110,2018,37,3025
240110,2019,35,3101
240120,2012,15,1299
240120,2013,20,1324
240120,2014,12,1348
240120,2015,16,1374
240120,2016,18,1401
240120,2017,17,1431
240120,2018,21,1460
240120,2019,26,1491
240130,2012,12,886
240130,2013,14,889
240130,2014,6,890
240130,2015,17,893
240130,2016,12,908
240130,2017,14,923
240130,2018,19,939
240130,2019,13,955
240140,2012,11,882
240140,2013,8,894
240140,2014,13,905
240140,2015,10,919
240140,2016,8,928
240140,2017,9,939
240140,2018,17,948
240140,2019,12,959
240145,2012,21,2345
240145,2013,30,2419
240145,2014,27,2494
240145,2015,34,2572
240145,2016,25,2646
240145,2017,33,2722
240145,2018,31,2800
240145,2019,36,2880
240150,2012,5,385
240150,2013,3,388
240150,2014,3,391
240150,2015,7,395
240150,2016,4,395
240150,2017,5,396
240150,2018,9,397
240150,2019,4,398
240160,2012,7,456
240160,2013,5,465
240160,2014,7,474
240160,2015,5,485
240160,2016,9,497
240160,2017,8,509
240160,2018,7,522
240160,2019,10,536
240165,2012,3,232
240165,2013,1,234
240165,2014,4,236
240165,2015,3,238
240165,2016,2,239
240165,2017,3,239
240165,2018,3,239
240165,2019,6,239
240170,2012,14,908
240170,2013,9,927
240170,2014,20,948
240170,2015,13,967
240170,2016,10,977
240170,2017,13,987
240170,2018,23,999
240170,2019,15,1012
240180,2012,16,1064
240180,2013,15,1089
240180,2014,14,1115
240180,2015,18,1141
240180,2016,19,1167
240180,2017,17,1194
240180,2018,17,1221
240180,2019,22,1251
240185,2012,4,551
240185,2013,5,563
240185,2014,7,592
240185,2015,7,607
240185,2016,9,615
240185,2017,8,624
240185,2018,5,633
240185,2019,6,642
240190,2012,6,308
240190,2013,5,313
240190,2014,2,320
240190,2015,3,325
240190,2016,9,336
240190,2017,4,347
240190,2018,11,357
240190,2019,0,370
240200,2012,89,7319
240200,2013,87,7407
240200,2014,101,7497
240200,2015,105,7596
240200,2016,97,7662
240200,2017,94,7731
240200,2018,112,7805
240200,2019,114,7887
240210,2012,15,967
240210,2013,12,988
240210,2014,10,1007
240210,2015,23,1027
240210,2016,17,1052
240210,2017,15,1077
240210,2018,13,1104
240210,2019,18,1131
240220,2012,36,2849
240220,2013,45,2908
240220,2014,46,2967
240220,2015,50,3029
240220,2016,48,3078
240220,2017,59,3131
240220,2018,62,3185
240220,2019,41,3242
240230,2012,29,2101
240230,2013,27,2124
240230,2014,39,2266
240230,2015,36,2161
240230,2016,34,2191
240230,2017,40,2210
240230,2018,31,2231
240230,2019,39,2253
240240,2012,10,771
240240,2013,11,788
240240,2014,12,807
240240,2015,13,827
240240,2016,12,848
240240,2017,11,867
240240,2018,11,890
240240,2019,9,914
240250,2012,15,1011
240250,2013,13,1018
240250,2014,8,1026
240250,2015,13,1035
240250,2016,5,1049
240250,2017,8,1077
240250,2018,15,1105
240250,2019,18,1133
240260,2012,125,6567
240260,2013,126,6705
240260,2014,155,6844
240260,2015,147,6992
240260,2016,122,7105
240260,2017,139,7221
240260,2018,134,7340
240260,2019,160,7471
240270,2012,9,1012
240270,2013,16,1022
240270,2014,19,1031
240270,2015,8,1042
240270,2016,12,1050
240270,2017,11,1058
240270,2018,10,1067
240270,2019,12,1078
240280,2012,10,484
240280,2013,12,494
240280,2014,4,502
240280,2015,10,511
240280,2016,8,515
240280,2017,8,519
240280,2018,12,525
240280,2019,6,530
240290,2012,4,439
240290,2013,10,443
240290,2014,7,448
240290,2015,10,452
240290,2016,8,457
240290,2017,2,464
240290,2018,7,470
240290,2019,7,477
240300,2012,10,854
240300,2013,14,848
240300,2014,13,843
240300,2015,11,837
240300,2016,10,837
240300,2017,12,835
240300,2018,7,836
240300,2019,12,837
240310,2012,58,4809
240310,2013,72,4835
240310,2014,82,4864
240310,2015,74,4895
240310,2016,67,4921
240310,2017,81,4949
240310,2018,76,4980
240310,2019,79,5020
240320,2012,13,631
240320,2013,13,648
240320,2014,14,663
240320,2015,8,679
240320,2016,10,685
240320,2017,15,690
240320,2018,18,697
240320,2019,16,704
240330,2012,7,512
240330,2013,7,515
240330,2014,13,517
240330,2015,8,520
240330,2016,8,533
240330,2017,12,546
240330,2018,11,560
240330,2019,12,573
240340,2012,7,528
240340,2013,8,533
240340,2014,8,538
240340,2015,7,542
240340,2016,9,553
240340,2017,4,565
240340,2018,12,576
240340,2019,7,588
240350,2012,15,977
240350,2013,20,994
240350,2014,8,1014
240350,2015,13,1032
240350,2016,8,1042
240350,2017,7,1053
240350,2018,10,1064
240350,2019,21,1077
240360,2012,44,2518
240360,2013,43,2582
240360,2014,55,2648
240360,2015,68,2716
240360,2016,61,2755
240360,2017,81,2797
240360,2018,91,2839
240360,2019,93,2884
240370,2012,10,682
240370,2013,8,682
240370,2014,8,685
240370,2015,12,687
240370,2016,8,680
240370,2017,14,668
240370,2018,8,658
240370,2019,4,650
240375,2012,0,279
240375,2013,4,276
240375,2014,1,274
240375,2015,1,272
240375,2016,2,276
240375,2017,2,279
240375,2018,3,283
240375,2019,2,288
240380,2012,12,922
240380,2013,14,926
240380,2014,16,931
240380,2015,15,937
240380,2016,13,942
240380,2017,16,950
240380,2018,17,955
240380,2019,21,963
240390,2012,1,281
240390,2013,4,282
240390,2014,6,283
240390,2015,1,284
240390,2016,5,286
240390,2017,6,286
240390,2018,9,288
240390,2019,2,291
240400,2012,7,425
240400,2013,2,426
240400,2014,6,427
240400,2015,5,428
240400,2016,7,429
240400,2017,6,430
240400,2018,10,430
240400,2019,1,431
240410,2012,2,212
240410,2013,2,221
240410,2014,4,230
240410,2015,3,240
240410,2016,2,249
240410,2017,3,256
240410,2018,5,263
240410,2019,11,271
240420,2012,49,2187
240420,2013,48,2260
240420,2014,39,2331
240420,2015,48,2406
240420,2016,38,2493
240420,2017,56,2581
240420,2018,62,2668
240420,2019,63,2759
240430,2012,21,1275
240430,2013,23,1288
240430,2014,16,1304
240430,2015,10,1319
240430,2016,12,1329
240430,2017,9,1344
240430,2018,20,1355
240430,2019,16,1371
240440,2012,5,1063
240440,2013,8,1064
240440,2014,8,1066
240440,2015,9,1068
240440,2016,11,1073
240440,2017,10,1077
240440,2018,13,1084
240440,2019,15,1091
240450,2012,20,1318
240450,2013,14,1372
240450,2014,18,1426
240450,2015,27,1481
240450,2016,24,1522
240450,2017,16,1562
240450,2018,30,1605
240450,2019,39,1649
240460,2012,14,1119
240460,2013,15,1159
240460,2014,16,1201
240460,2015,24,1243
240460,2016,17,1278
240460,2017,24,1315
240460,2018,16,1353
240460,2019,25,1393
240470,2012,11,1326
240470,2013,12,1356
240470,2014,17,1384
240470,2015,16,1414
240470,2016,17,1462
240470,2017,16,1513
240470,2018,15,1563
240470,2019,22,1615
240480,2012,0,220
240480,2013,3,221
240480,2014,2,223
240480,2015,3,225
240480,2016,2,228
240480,2017,5,231
240480,2018,2,234
240480,2019,4,239
240485,2012,7,678
