CODMUNRES,Ano,Qtd_Total,Pop
241080,2018,37,1175
241080,2019,43,1159
241090,2012,103,2332
241090,2013,116,2370
241090,2014,97,2407
241090,2015,113,2442
241090,2016,101,2465
241090,2017,94,2481
241090,2018,103,2497
241090,2019,103,2510
240895,2012,181,3221
240895,2013,160,3255
240895,2014,158,3289
240895,2015,162,3320
240895,2016,154,3332
240895,2017,177,3338
240895,2018,185,3345
240895,2019,159,3350
241100,2012,58,1391
241100,2013,67,1387
241100,2014,71,1383
241100,2015,87,1378
241100,2016,58,1368
241100,2017,66,1360
241100,2018,65,1350
241100,2019,52,1336
241110,2012,45,1090
241110,2013,41,1091
241110,2014,34,1088
241110,2015,28,1087
241110,2016,33,1072
241110,2017,39,1057
241110,2018,37,1041
241110,2019,39,1027
241120,2012,584,12082
241120,2013,586,12156
241120,2014,627,12223
241120,2015,597,12286
241120,2016,612,12350
241120,2017,563,12398
241120,2018,584,12441
241120,2019,529,12482
240933,2012,44,1535
240933,2013,44,1562
240933,2014,61,1586
240933,2015,89,1613
240933,2016,71,1633
240933,2017,68,1650
240933,2018,64,1667
240933,2019,73,1684
241140,2012,151,4166
241140,2013,147,4087
241140,2014,133,4068
241140,2015,138,3981
241140,2016,110,3900
241140,2017,108,3820
241140,2018,163,3744
241140,2019,128,3659
241142,2012,29,818
241142,2013,31,819
241142,2014,27,824
241142,2015,29,826
241142,2016,26,820
241142,2017,29,815
241142,2018,45,808
241142,2019,25,799
241150,2012,329,7183
241150,2013,330,7222
241150,2014,332,7262
241150,2015,349,7301
241150,2016,326,7329
241150,2017,272,7348
241150,2018,340,7360
241150,2019,313,7382
241160,2012,48,879
241160,2013,41,872
241160,2014,38,862
241160,2015,44,855
241160,2016,35,842
241160,2017,44,830
241160,2018,54,817
241160,2019,54,804
241170,2012,59,1251
241170,2013,74,1267
241170,2014,71,1280
241170,2015,76,1292
241170,2016,41,1306
241170,2017,61,1319
241170,2018,60,1330
241170,2019,48,1343
241180,2012,49,1064
241180,2013,28,1061
241180,2014,44,1053
241180,2015,34,1050
241180,2016,29,1044
241180,2017,37,1038
241180,2018,39,1034
241180,2019,39,1028
241190,2012,44,1224
241190,2013,60,1228
241190,2014,63,1228
241190,2015,63,1232
241190,2016,82,1235
241190,2017,56,1235
241190,2018,60,1237
241190,2019,50,1235
241200,2012,1690,31518
241200,2013,1768,31897
241200,2014,1860,32252
241200,2015,1724,32620
241200,2016,1566,32886
241200,2017,1693,33201
241200,2018,1522,33407
241200,2019,1410,33617
241210,2012,72,1801
241210,2013,60,1794
241210,2014,57,1782
241210,2015,69,1773
241210,2016,66,1761
241210,2017,67,1751
241210,2018,59,1738
241210,2019,57,1725
241220,2012,680,13250
241220,2013,709,13366
241220,2014,666,13470
241220,2015,802,13574
241220,2016,745,13618
241220,2017,721,13642
241220,2018,764,13665
241220,2019,726,13656
241230,2012,176,3874
241230,2013,155,3882
241230,2014,169,3887
241230,2015,182,3893
241230,2016,137,3883
241230,2017,147,3864
241230,2018,145,3847
241230,2019,148,3826
241240,2012,49,1392
241240,2013,49,1390
241240,2014,59,1392
241240,2015,57,1390
241240,2016,38,1389
241240,2017,59,1391
241240,2018,59,1389
241240,2019,51,1388
241250,2012,386,7106
241250,2013,272,7134
241250,2014,321,7150
241250,2015,358,7164
241250,2016,354,7184
241250,2017,431,7195
241250,2018,401,7199
241250,2019,304,7206
241255,2012,87,2833
241255,2013,112,2869
241255,2014,105,2900
241255,2015,88,2933
241255,2016,70,2963
241255,2017,55,2985
241255,2018,59,3007
241255,2019,136,3198
241260,2012,192,5163
241260,2013,217,5204
241260,2014,232,5234
241260,2015,197,5270
241260,2016,220,5300
241260,2017,203,5318
241260,2018,208,5334
241260,2019,207,5348
241270,2012,81,1811
241270,2013,68,1786
241270,2014,68,1764
241270,2015,91,1738
241270,2016,66,1716
241270,2017,77,1694
241270,2018,70,1668
241270,2019,76,1643
241280,2012,88,2419
241280,2013,84,2403
241280,2014,85,2388
241280,2015,82,2372
241280,2016,96,2347
241280,2017,70,2320
241280,2018,83,2294
241280,2019,76,2264
241290,2012,103,3241
241290,2013,133,3237
241290,2014,140,3230
241290,2015,124,3225
241290,2016,121,3208
241290,2017,117,3186
241290,2018,103,3162
241290,2019,114,3139
241300,2012,66,1986
241300,2013,59,1978
241300,2014,75,1975
241300,2015,69,1968
241300,2016,54,1964
241300,2017,63,1962
241300,2018,73,1956
241300,2019,65,1950
241310,2012,75,1768
241310,2013,71,1780
241310,2014,84,1797
241310,2015,74,1809
241310,2016,89,1810
241310,2017,81,1811
241310,2018,85,1791
241310,2019,89,1793
241320,2012,81,1307
241320,2013,64,1320
241320,2014,60,1333
241320,2015,69,1346
241320,2016,66,1361
241320,2017,67,1378
241320,2018,68,1385
241320,2019,83,1399
241030,2012,147,2749
241030,2013,162,2813
241030,2014,151,2876
241030,2015,165,2937
241030,2016,141,2983
241030,2017,160,3025
241030,2018,132,3082
241030,2019,167,3120
241330,2012,75,1740
241330,2013,97,1726
241330,2014,82,1713
241330,2015,77,1699
241330,2016,76,1692
241330,2017,87,1683
241330,2018,78,1673
241330,2019,93,1662
241335,2012,194,3307
241335,2013,213,3360
241335,2014,214,3412
241335,2015,189,3462
241335,2016,166,3507
241335,2017,166,3545
241335,2018,200,3582
241335,2019,211,3620
241340,2012,88,2434
241340,2013,90,2438
241340,2014,85,2442
241340,2015,75,2447
241340,2016,79,2441
241340,2017,82,2434
241340,2018,60,2424
241340,2019,79,2413
241350,2012,108,1942
241350,2013,107,1936
241350,2014,103,1928
241350,2015,95,1923
241350,2016,78,1891
241350,2017,86,1860
241350,2018,94,1823
241350,2019,73,1789
241355,2012,38,1400
241355,2013,42,1399
241355,2014,62,1397
241355,2015,47,1395
241355,2016,43,1399
241355,2017,44,1404
241355,2018,43,1403
241355,2019,62,1404
241360,2012,78,1572
241360,2013,57,1435
241360,2014,90,1289
241360,2015,82,1147
241360,2016,86,1021
241360,2017,87,905
241360,2018,79,798
241360,2019,66,681
241370,2012,71,1552
241370,2013,65,1562
241370,2014,61,1571
241370,2015,55,1577
241370,2016,56,1591
241370,2017,51,1602
241370,2018,67,1614
241370,2019,58,1626
241380,2012,47,743
241380,2013,30,748
241380,2014,27,753
241380,2015,30,759
241380,2016,27,763
241380,2017,37,766
241380,2018,36,769
241380,2019,35,771
241390,2012,149,3647
241390,2013,179,3653
241390,2014,173,3657
241390,2015,165,3661
241390,2016,159,3651
241390,2017,132,3635
241390,2018,153,3616
241390,2019,129,3601
241400,2012,228,4571
241400,2013,228,4617
241400,2014,238,4662
241400,2015,236,4706
241400,2016,217,4751
241400,2017,209,4787
241400,2018,218,4814
241400,2019,170,4849
241410,2012,157,3087
241410,2013,152,3086
241410,2014,164,3083
241410,2015,150,3080
241410,2016,124,3106
241410,2017,132,3128
241410,2018,129,3146
241410,2019,147,3168
241415,2012,114,1765
241415,2013,90,1793
241415,2014,87,1745
241415,2015,88,1769
241415,2016,93,1795
241415,2017,104,1820
241415,2018,92,1841
241415,2019,76,1863
241105,2012,55,1221
241105,2013,67,1232
241105,2014,76,1242
241105,2015,63,1251
241105,2016,80,1260
241105,2017,71,1265
241105,2018,94,1272
241105,2019,71,1277
241420,2012,187,3947
241420,2013,183,4041
241420,2014,225,4130
241420,2015,220,4221
241420,2016,248,4315
241420,2017,234,4403
241420,2018,276,4489
241420,2019,223,4578
241430,2012,21,716
241430,2013,30,708
241430,2014,33,702
241430,2015,19,694
241430,2016,19,689
241430,2017,23,684
241430,2018,20,679
241430,2019,15,674
241440,2012,405,9909
241440,2013,490,9989
241440,2014,504,10060
241440,2015,470,10134
241440,2016,418,10156
241440,2017,479,10166
241440,2018,499,10169
241440,2019,466,9996
241445,2012,47,992
241445,2013,65,988
241445,2014,52,985
241445,2015,53,980
241445,2016,48,971
241445,2017,53,959
241445,2018,60,948
241445,2019,44,937
241450,2012,123,3368
241450,2013,112,3335
241450,2014,122,3293
241450,2015,108,3255
241450,2016,94,3220
241450,2017,108,3189
241450,2018,114,3149
241450,2019,95,3114
241460,2012,196,4191
241460,2013,194,4242
241460,2014,185,3887
241460,2015,192,4309
241460,2016,157,4358
241460,2017,144,4379
241460,2018,160,4397
241460,2019,183,4418
241470,2012,64,1584
241470,2013,62,1586
241470,2014,49,1588
241470,2015,66,1589
241470,2016,65,1590
241470,2017,57,1590
241470,2018,78,1591
241470,2019,77,1589
241475,2012,53,1246
241475,2013,51,1251
241475,2014,65,1256
241475,2015,53,1261
241475,2016,47,1267
241475,2017,44,1273
241475,2018,66,1276
241475,2019,49,1280
241480,2012,153,3710
241480,2013,165,3780
241480,2014,166,3843
241480,2015,165,3910
241480,2016,165,3951
241480,2017,169,3982
241480,2018,170,4016
241480,2019,165,4047
241490,2012,22,543
241490,2013,29,543
241490,2014,31,542
241490,2015,28,540
241490,2016,26,540
241490,2017,15,537
241490,2018,18,537
241490,2019,11,533
241500,2012,39,993
241500,2013,57,998
241500,2014,45,1006
241500,2015,47,1011
241500,2016,48,1009
241500,2017,62,1014
241500,2018,45,1012
241500,2019,40,1010
250010,2012,106,3041
250010,2013,88,3061
250010,2014,96,3077
250010,2015,111,3095
250010,2016,136,3099
250010,2017,108,3099
250010,2018,136,3094
250010,2019,122,3090
250020,2012,51,1681
250020,2013,54,1680
250020,2014,66,1663
250020,2015,70,1654
250020,2016,66,1649
250020,2017,59,1646
250020,2018,54,1631
250020,2019,45,1647
250030,2012,410,8856
250030,2013,405,8871
250030,2014,364,8858
250030,2015,367,8837
250030,2016,337,8791
250030,2017,357,8733
250030,2018,437,8676
250030,2019,417,8576
250040,2012,281,6197
250040,2013,329,6232
250040,2014,336,6262
250040,2015,339,6283
250040,2016,329,6291
250040,2017,330,6289
250040,2018,321,6282
250040,2019,316,6314
250050,2012,223,4378
250050,2013,230,4413
250050,2014,240,4445
250050,2015,244,4475
250050,2016,240,4489
250050,2017,236,4494
250050,2018,219,4500
250050,2019,215,4537
250053,2012,85,1676
250053,2013,88,1677
250053,2014,114,1683
250053,2015,110,1684
250053,2016,131,1680
250053,2017,139,1671
250053,2018,105,1660
250053,2019,89,1641
250057,2012,39,716
250057,2013,39,721
250057,2014,38,724
250057,2015,51,727
250057,2016,58,726
250057,2017,51,724
250057,2018,47,721
250057,2019,61,730
250060,2012,404,6268
250060,2013,381,6317
250060,2014,428,6360
250060,2015,412,6407
250060,2016,408,6458
250060,2017,430,6498
250060,2018,415,6538
250060,2019,367,6598
250073,2012,44,662
250073,2013,35,668
250073,2014,39,673
250073,2015,44,676
250073,2016,38,680
250073,2017,34,682
250073,2018,36,685
250073,2019,37,689
250077,2012,100,2339
250077,2013,101,2344
250077,2014,118,2356
250077,2015,127,2373
250077,2016,95,2385
250077,2017,72,2390
250077,2018,108,2395
250077,2019,83,2374
250080,2012,231,5268
250080,2013,200,5267
250080,2014,228,5261
250080,2015,204,5245
250080,2016,211,5203
250080,2017,202,5155
250080,2018,231,5091
250080,2019,200,5023
250090,2012,158,3745
250090,2013,151,3786
250090,2014,132,3817
250090,2015,165,3844
250090,2016,112,3867
250090,2017,107,3883
250090,2018,126,3903
250090,2019,127,3896
250100,2012,242,6033
250100,2013,265,6097
250100,2014,240,6171
250100,2015,194,6232
250100,2016,188,6275
250100,2017,213,6303
250100,2018,271,6326
250100,2019,257,6330
250110,2012,355,7390
250110,2013,362,7358
250110,2014,365,7296
250110,2015,383,7223
250110,2016,355,7157
250110,2017,358,7079
250110,2018,339,6986
250110,2019,371,6884
250115,2012,25,624
250115,2013,33,628
250115,2014,21,620
250115,2015,27,610
250115,2016,31,687
250115,2017,37,676
250115,2018,37,666
250115,2019,39,655
250120,2012,112,2060
250120,2013,97,2104
250120,2014,123,2113
250120,2015,108,2125
250120,2016,106,2122
250120,2017,106,2117
250120,2018,96,2106
250120,2019,102,2113
250130,2012,276,5976
250130,2013,288,5975
250130,2014,344,5965
250130,2015,271,5943
250130,2016,282,5917
250130,2017,317,5878
250130,2018,321,5826
250130,2019,260,5775
250135,2012,66,1137
250135,2013,67,1153
250135,2014,67,1167
250135,2015,78,1180
250135,2016,60,1190
250135,2017,65,1195
250135,2018,87,1201
250135,2019,63,1238
250140,2012,171,2634
250140,2013,146,2670
250140,2014,160,2714
250140,2015,168,2754
250140,2016,138,2790
250140,2017,171,2822
250140,2018,163,2848
250140,2019,182,2865
250150,2012,284,6886
250150,2013,283,6912
250150,2014,308,6685
250150,2015,270,6682
250150,2016,290,6640
250150,2017,287,6589
250150,2018,319,6531
250150,2019,263,6510
250153,2012,72,1338
250153,2013,65,1357
250153,2014,68,1383
250153,2015,53,1406
250153,2016,47,1421
250153,2017,64,1434
250153,2018,61,1447
250153,2019,68,1448
250160,2012,175,4310
250160,2013,170,4343
250160,2014,145,4377
250160,2015,148,4405
250160,2016,138,4434
250160,2017,139,4455
250160,2018,136,4467
250160,2019,129,4489
250157,2012,109,2446
250157,2013,105,2442
250157,2014,98,2430
250157,2015,95,2402
250157,2016,114,2388
250157,2017,100,2371
250157,2018,121,2353
250157,2019,102,2352
250170,2012,76,1643
250170,2013,86,1647
250170,2014,69,1649
250170,2015,91,1650
250170,2016,66,1645
250170,2017,83,1637
250170,2018,97,1627
250170,2019,135,1642
250180,2012,1309,35031
250180,2013,1395,32510
250180,2014,1335,32533
250180,2015,1394,32553
250180,2016,1238,32527
250180,2017,1359,32447
250180,2018,1481,32363
250180,2019,1332,32247
250190,2012,225,5333
250190,2013,240,5352
250190,2014,237,5358
250190,2015,235,5364
250190,2016,207,5352
250190,2017,192,5331
250190,2018,223,5298
250190,2019,225,5278
250200,2012,83,2164
250200,2013,104,2173
250200,2014,87,2180
250200,2015,100,2187
250200,2016,87,2184
250200,2017,70,2180
250200,2018,69,2174
250200,2019,73,2164
250205,2012,53,1004
250205,2013,47,1021
250205,2014,62,1035
250205,2015,57,1053
250205,2016,55,1058
250205,2017,48,1061
250205,2018,56,1063
250205,2019,43,1080
250210,2012,59,1721
250210,2013,50,1699
250210,2014,72,1671
250210,2015,71,1637
250210,2016,86,1614
250210,2017,91,1590
250210,2018,96,1564
250210,2019,102,1537
250215,2012,112,2036
250215,2013,85,2060
250215,2014,107,2088
250215,2015,90,2115
250215,2016,89,2143
250215,2017,100,2161
250215,2018,112,2183
250215,2019,101,2208
250220,2012,33,734
250220,2013,38,740
250220,2014,35,745
250220,2015,37,751
250220,2016,41,752
250220,2017,40,751
250220,2018,35,751
250220,2019,48,746
250230,2012,51,1496
250230,2013,45,1481
250230,2014,55,1469
250230,2015,45,1444
250230,2016,49,1433
250230,2017,46,1413
250230,2018,51,1397
250230,2019,38,1376
250240,2012,165,3499
250240,2013,155,3527
250240,2014,173,3550
250240,2015,152,3572
250240,2016,134,3611
250240,2017,130,3645
250240,2018,132,3670
250240,2019,164,3699
250250,2012,267,5387
250250,2013,254,5396
250250,2014,296,5394
250250,2015,291,5379
250250,2016,245,5388
250250,2017,247,5393
250250,2018,257,5386
250250,2019,275,5384
250270,2012,77,1575
250270,2013,71,1594
250270,2014,68,1609
250270,2015,85,1626
250270,2016,58,1627
250270,2017,72,1626
250270,2018,77,1622
250270,2019,73,1569
250280,2012,163,4284
250280,2013,155,4297
250280,2014,169,4303
250280,2015,207,4310
250280,2016,174,4330
250280,2017,152,4340
250280,2018,163,4351
250280,2019,191,4374
250290,2012,99,1873
250290,2013,76,1885
250290,2014,72,1898
250290,2015,83,1906
250290,2016,99,1902
250290,2017,77,1896
250290,2018,79,1887
250290,2019,81,1877
250300,2012,387,7005
250300,2013,443,7079
250300,2014,398,7149
250300,2015,450,7214
250300,2016,439,7257
250300,2017,398,7290
250300,2018,362,7313
250300,2019,367,7342
250310,2012,61,1545
250310,2013,70,1549
250310,2014,65,1553
250310,2015,52,1555
250310,2016,48,1563
250310,2017,58,1567
250310,2018,68,1573
250310,2019,68,1594
250320,2012,906,20899
250320,2013,965,21118
250320,2014,934,21367
250320,2015,937,21639
250320,2016,948,21932
250320,2017,925,22195
250320,2018,936,22457
250320,2019,949,22698
250330,2012,119,2916
250330,2013,135,2951
250330,2014,127,2981
250330,2015,151,3012
250330,2016,129,3023
250330,2017,153,3030
250330,2018,136,3035
250330,2019,115,3038
250340,2012,31,1149
250340,2013,41,1158
250340,2014,55,1163
250340,2015,67,1167
250340,2016,52,1169
250340,2017,43,1172
250340,2018,69,1165
250340,2019,47,1130
250350,2012,231,5141
250350,2013,208,5141
250350,2014,218,5130
250350,2015,224,5111
250350,2016,208,5088
250350,2017,223,5063
250350,2018,221,5021
250350,2019,191,5002
250355,2012,134,2139
250355,2013,133,2162
250355,2014,140,2182
250355,2015,131,2199
250355,2016,129,2216
250355,2017,164,2230
250355,2018,162,2242
250355,2019,157,2253
250360,2012,103,2270
250360,2013,105,2269
250360,2014,117,2258
250360,2015,94,2250
250360,2016,96,2233
250360,2017,77,2212
250360,2018,96,2191
250360,2019,94,2141
250370,2012,912,19520
250370,2013,892,19587
250370,2014,841,19637
250370,2015,975,19668
250370,2016,849,19704
250370,2017,851,19718
250370,2018,934,19713
250370,2019,898,19664
250375,2012,54,951
250375,2013,58,959
250375,2014,54,962
250375,2015,49,967
250375,2016,42,961
250375,2017,51,953
250375,2018,34,944
250375,2019,48,933
250380,2012,69,1830
250380,2013,87,1843
250380,2014,109,1851
250380,2015,110,1861
250380,2016,83,1858
250380,2017,78,1852
250380,2018,106,1846
250380,2019,105,1836
250390,2012,64,1762
250390,2013,85,1781
250390,2014,88,1787
250390,2015,97,1794
250390,2016,73,1791
250390,2017,86,1783
250390,2018,103,1777
250390,2019,88,1766
250400,2012,6199,132516
250400,2013,6098,132776
250400,2014,6610,132881
250400,2015,6610,132743
250400,2016,6070,132910
250400,2017,6272,132949
250400,2018,6587,132846
250400,2019,6104,132768
250403,2012,99,1834
250403,2013,105,1874
250403,2014,98,1921
250403,2015,96,1965
250403,2016,108,2001
250403,2017,111,2033
250403,2018,134,2065
250403,2019,111,2094
250407,2012,59,1158
250407,2013,59,1171
250407,2014,44,1184
250407,2015,58,1197
250407,2016,57,1200
250407,2017,51,1202
250407,2018,61,1202
250407,2019,64,1203
250410,2012,27,758
250410,2013,22,755
250410,2014,38,761
250410,2015,23,768
250410,2016,18,773
250410,2017,32,774
250410,2018,37,777
250410,2019,30,778
250415,2012,86,2193
250415,2013,81,2206
250415,2014,91,2215
250415,2015,79,2226
250415,2016,97,2223
250415,2017,103,2219
250415,2018,96,2209
250415,2019,75,2200
250420,2012,74,1483
250420,2013,61,1484
250420,2014,57,1482
250420,2015,77,1480
250420,2016,68,1476
250420,2017,57,1471
250420,2018,71,1461
250420,2019,56,1454
250430,2012,401,9368
250430,2013,394,9379
250430,2014,432,9383
250430,2015,405,9379
250430,2016,399,9381
250430,2017,387,9369
250430,2018,421,9348
250430,2019,421,9338
250435,2012,83,1395
250435,2013,78,1399
250435,2014,67,1400
250435,2015,77,1402
250435,2016,77,1400
250435,2017,67,1397
250435,2018,83,1391
250435,2019,85,1389
250440,2012,220,5794
250440,2013,254,5801
250440,2014,273,5793
250440,2015,246,5778
250440,2016,242,5767
250440,2017,222,5745
250440,2018,263,5721
250440,2019,235,5704
250450,2012,105,1959
250450,2013,80,1943
250450,2014,88,1924
250450,2015,78,1906
250450,2016,81,1896
250450,2017,85,1884
250450,2018,94,1849
250450,2019,93,1835
250460,2012,458,7331
250460,2013,489,7440
250460,2014,455,7552
250460,2015,490,7665
250460,2016,502,7753
250460,2017,447,7824
250460,2018,510,7898
250460,2019,548,7970
250470,2012,104,1426
250470,2013,88,1435
250470,2014,104,1443
250470,2015,76,1451
250470,2016,104,1449
250470,2017,83,1442
250470,2018,88,1435
250470,2019,105,1428
250480,2012,221,4794
250480,2013,190,4777
250480,2014,197,4756
250480,2015,223,4727
250480,2016,208,4702
250480,2017,210,4672
250480,2018,217,4636
250480,2019,196,4606
250485,2012,22,516
250485,2013,14,520
250485,2014,21,524
250485,2015,22,528
250485,2016,21,527
250485,2017,23,527
250485,2018,20,528
250485,2019,25,527
250490,2012,262,5430
250490,2013,284,5507
250490,2014,207,5580
250490,2015,256,5647
250490,2016,287,5687
250490,2017,323,5715
250490,2018,350,5736
250490,2019,270,5704
250500,2012,90,2140
250500,2013,102,2160
250500,2014,107,2176
250500,2015,110,2193
250500,2016,93,2204
250500,2017,92,2211
250500,2018,123,2363
250500,2019,104,2369
250510,2012,250,6231
250510,2013,255,6215
250510,2014,257,6192
250510,2015,301,6158
250510,2016,243,6127
250510,2017,263,6094
250510,2018,254,6047
250510,2019,261,5995
250523,2012,79,1947
250523,2013,84,1951
250523,2014,81,1952
250523,2015,79,1952
250523,2016,92,1943
250523,2017,103,1930
250523,2018,100,1918
250523,2019,103,1908
250520,2012,101,2158
250520,2013,109,2167
250520,2014,127,2165
250520,2015,103,2157
250520,2016,131,2153
250520,2017,112,2146
250520,2018,119,2138
250520,2019,111,2133
250527,2012,89,1575
250527,2013,76,1586
250527,2014,50,1589
250527,2015,68,1596
250527,2016,71,1591
250527,2017,71,1586
250527,2018,81,1577
250527,2019,67,1570
250530,2012,23,792
250530,2013,32,793
250530,2014,25,789
250530,2015,26,786
250530,2016,24,783
250530,2017,30,781
250530,2018,23,775
250530,2019,21,768
250535,2012,65,1517
250535,2013,66,1530
250535,2014,59,1539
250535,2015,73,1549
250535,2016,52,1562
250535,2017,72,1573
250535,2018,55,1583
250535,2019,54,1592
250540,2012,120,2534
250540,2013,115,2549
250540,2014,114,2560
250540,2015,126,2570
250540,2016,130,2565
250540,2017,110,2559
250540,2018,123,2550
250540,2019,116,2541
250560,2012,72,2071
250560,2013,72,2074
250560,2014,86,2063
250560,2015,95,2055
250560,2016,74,2039
250560,2017,96,2017
250560,2018,94,1996
250560,2019,97,1971
250570,2012,151,3144
250570,2013,133,3153
250570,2014,163,3153
250570,2015,150,3143
250570,2016,147,3131
250570,2017,146,3110
250570,2018,149,3090
250570,2019,135,3081
250580,2012,63,1069
250580,2013,52,1069
250580,2014,75,1066
250580,2015,57,1062
250580,2016,51,1055
250580,2017,47,1048
250580,2018,42,1041
250580,2019,56,1034
250590,2012,33,1070
250590,2013,36,1082
250590,2014,43,1092
250590,2015,42,1102
250590,2016,40,1101
250590,2017,35,1098
250590,2018,52,1097
250590,2019,42,1086
250600,2012,521,9919
250600,2013,514,9953
250600,2014,558,9992
250600,2015,525,10030
250600,2016,489,10087
250600,2017,478,10130
250600,2018,477,10163
250600,2019,518,10136
250610,2012,186,3399
250610,2013,190,3394
250610,2014,192,3381
250610,2015,157,3360
250610,2016,163,3337
250610,2017,181,3307
250610,2018,194,3260
250610,2019,177,3222
250620,2012,30,849
250620,2013,32,842
250620,2014,30,838
250620,2015,28,826
250620,2016,21,820
250620,2017,23,813
250620,2018,22,806
250620,2019,33,799
250625,2012,100,2622
250625,2013,126,2621
250625,2014,129,2615
250625,2015,149,2606
250625,2016,123,2593
250625,2017,107,2577
250625,2018,123,2558
250625,2019,125,2509
250630,2012,862,18774
250630,2013,915,18861
250630,2014,860,18920
250630,2015,903,18974
250630,2016,834,19011
250630,2017,849,19011
250630,2018,916,19002
250630,2019,866,18977
250640,2012,173,4366
250640,2013,214,4386
250640,2014,220,4396
250640,2015,226,4397
250640,2016,200,4375
250640,2017,181,4342
250640,2018,193,4309
250640,2019,190,4271
250650,2012,46,1004
250650,2013,33,1006
250650,2014,40,1011
250650,2015,54,1012
250650,2016,45,1018
250650,2017,43,1021
250650,2018,51,1028
250650,2019,43,1031
250660,2012,89,1770
250660,2013,67,1758
250660,2014,65,1742
250660,2015,67,1722
250660,2016,70,1704
250660,2017,67,1681
250660,2018,75,1654
250660,2019,60,1632
250260,2012,58,1901
250260,2013,68,1901
250260,2014,92,1894
250260,2015,83,1889
250260,2016,67,1874
250260,2017,53,1861
250260,2018,74,1845
250260,2019,75,1811
250670,2012,168,3581
250670,2013,140,3607
250670,2014,151,3632
250670,2015,140,3650
250670,2016,175,3642
250670,2017,133,3629
250670,2018,168,3613
250670,2019,162,3594
250680,2012,219,5514
250680,2013,283,5540
250680,2014,231,5560
250680,2015,249,5569
250680,2016,251,5570
250680,2017,276,5571
250680,2018,265,5557
250680,2019,255,5517
250690,2012,338,7893
250690,2013,333,7880
250690,2014,349,7852
250690,2015,381,7810
250690,2016,348,7753
250690,2017,368,7677
250690,2018,355,7599
250690,2019,361,7512
250700,2012,296,7709
250700,2013,339,7744
250700,2014,377,7778
250700,2015,358,7807
250700,2016,311,7838
250700,2017,353,7858
250700,2018,354,7871
250700,2019,365,7863
250710,2012,259,5358
250710,2013,244,5412
250710,2014,244,5461
250710,2015,221,5507
250710,2016,267,5560
250710,2017,262,5600
250710,2018,286,5639
250710,2019,275,5675
250720,2012,170,3206
250720,2013,166,3224
250720,2014,159,3240
250720,2015,175,3254
250720,2016,141,3259
250720,2017,140,3262
250720,2018,150,3260
250720,2019,134,3295
250730,2012,211,4310
250730,2013,213,4326
250730,2014,189,4333
250730,2015,215,4333
250730,2016,205,4324
250730,2017,257,4309
250730,2018,205,4290
250730,2019,221,4290
250740,2012,104,2356
250740,2013,97,2358
250740,2014,83,2366
250740,2015,87,2358
250740,2016,88,2345
250740,2017,104,2328
250740,2018,103,2309
250740,2019,77,2284
250750,2012,11302,258795
250750,2013,11549,259993
250750,2014,11777,261293
250750,2015,12297,262736
250750,2016,11706,264429
250750,2017,12146,265772
250750,2018,12402,266997
250750,2019,12089,268061
251365,2012,25,842
251365,2013,32,843
251365,2014,21,845
251365,2015,20,841
251365,2016,32,838
251365,2017,26,835
251365,2018,32,826
251365,2019,22,809
250760,2012,124,2412
250760,2013,114,2431
250760,2014,112,2447
250760,2015,120,2462
250760,2016,88,2468
250760,2017,108,2470
250760,2018,117,2472
250760,2019,117,2472
250770,2012,296,5357
250770,2013,300,5412
250770,2014,338,5466
250770,2015,315,5516
250770,2016,243,5545
250770,2017,308,5567
250770,2018,328,5585
250770,2019,290,5583
250780,2012,102,2134
250780,2013,112,2145
250780,2014,93,2156
250780,2015,86,2165
250780,2016,92,2176
250780,2017,95,2183
250780,2018,98,2190
250780,2019,87,2195
250790,2012,175,3186
250790,2013,188,3213
250790,2014,181,3237
250790,2015,205,3258
250790,2016,191,3270
250790,2017,215,3275
250790,2018,191,3280
250790,2019,186,3282
250800,2012,115,3051
250800,2013,118,3052
250800,2014,116,3038
250800,2015,143,3026
250800,2016,117,3000
250800,2017,110,2971
250800,2018,113,2938
250800,2019,125,2903
250810,2012,62,1435
250810,2013,61,1435
250810,2014,54,1438
250810,2015,58,1428
250810,2016,44,1414
250810,2017,48,1399
250810,2018,67,1381
250810,2019,52,1363
250820,2012,137,2250
250820,2013,110,2254
250820,2014,128,2243
250820,2015,127,2243
250820,2016,96,2246
250820,2017,132,2243
250820,2018,145,2242
250820,2019,102,2255
250830,2012,434,8500
250830,2013,432,8543
250830,2014,394,8578
250830,2015,426,8654
250830,2016,390,8666
250830,2017,407,8665
250830,2018,405,8654
250830,2019,416,8630
250840,2012,43,865
250840,2013,45,856
250840,2014,44,851
250840,2015,48,846
250840,2016,48,840
250840,2017,55,832
250840,2018,47,824
250840,2019,38,824
250850,2012,84,2214
250850,2013,86,2215
250850,2014,115,2208
250850,2015,92,2209
250850,2016,97,2205
250850,2017,104,2201
250850,2018,101,2191
250850,2019,115,2149
250855,2012,53,1263
250855,2013,46,1270
250855,2014,55,1276
250855,2015,68,1286
250855,2016,45,1290
250855,2017,59,1295
250855,2018,46,1298
250855,2019,59,1294
250860,2012,184,3932
250860,2013,214,3992
250860,2014,157,4046
250860,2015,203,4107
250860,2016,219,4149
250860,2017,229,4187
250860,2018,232,4222
250860,2019,222,4238
250870,2012,50,1243
250870,2013,43,1241
250870,2014,43,1243
250870,2015,52,1233
250870,2016,52,1227
250870,2017,43,1215
