CODMUNRES,ano_nasc,Qtd_mais_de_3parto,Qtd_Total,Ratio
110040,2015,19.0,247,0.07692307692307693
110040,2016,5.0,220,0.022727272727272728
110040,2017,8.0,242,0.03305785123966942
110040,2018,21.0,219,0.0958904109589041
110040,2019,26.0,226,0.11504424778761062
110040,2020,32.0,218,0.14678899082568808
110045,2012,46.0,555,0.08288288288288288
110045,2013,39.0,598,0.06521739130434782
110045,2014,46.0,620,0.07419354838709677
110045,2015,46.0,608,0.0756578947368421
110045,2016,34.0,624,0.05448717948717949
110045,2017,49.0,632,0.07753164556962025
110045,2018,30.0,617,0.04862236628849271
110045,2019,34.0,583,0.058319039451114926
110045,2020,35.0,508,0.0688976377952756
110050,2012,8.0,125,0.064
110050,2013,5.0,122,0.040983606557377046
110050,2014,4.0,93,0.043010752688172046
110050,2015,9.0,109,0.08256880733944955
110050,2016,7.0,95,0.07368421052631578
110050,2017,5.0,91,0.054945054945054944
110050,2018,5.0,111,0.04504504504504504
110050,2019,4.0,98,0.04081632653061224
110050,2020,6.0,78,0.07692307692307693
110060,2012,6.0,61,0.09836065573770492
110060,2013,8.0,63,0.12698412698412698
110060,2014,7.0,58,0.1206896551724138
110060,2015,2.0,72,0.027777777777777776
110060,2016,1.0,67,0.014925373134328358
110060,2017,2.0,71,0.028169014084507043
110060,2018,8.0,80,0.1
110060,2019,5.0,75,0.06666666666666667
110060,2020,6.0,70,0.08571428571428572
110070,2012,25.0,164,0.1524390243902439
110070,2013,11.0,183,0.060109289617486336
110070,2014,21.0,181,0.11602209944751381
110070,2015,13.0,156,0.08333333333333333
110070,2016,8.0,162,0.04938271604938271
110070,2017,8.0,174,0.04597701149425287
110070,2018,19.0,195,0.09743589743589744
110070,2019,8.0,166,0.04819277108433735
110070,2020,9.0,173,0.05202312138728324
110080,2012,77.0,430,0.17906976744186046
110080,2013,81.0,405,0.2
110080,2014,41.0,296,0.13851351351351351
110080,2015,52.0,323,0.1609907120743034
110080,2016,62.0,372,0.16666666666666666
110080,2017,49.0,397,0.12342569269521411
110080,2018,57.0,421,0.13539192399049882
110080,2019,51.0,337,0.1513353115727003
110080,2020,44.0,344,0.12790697674418605
110090,2012,4.0,53,0.07547169811320754
110090,2013,0.0,36,0.0
110090,2014,3.0,46,0.06521739130434782
110090,2015,1.0,52,0.019230769230769232
110090,2016,1.0,55,0.01818181818181818
110090,2017,2.0,39,0.05128205128205128
110090,2018,3.0,56,0.05357142857142857
110090,2019,3.0,32,0.09375
110090,2020,1.0,37,0.02702702702702703
110092,2012,11.0,118,0.09322033898305085
110092,2013,26.0,158,0.16455696202531644
110092,2014,23.0,158,0.14556962025316456
110092,2015,19.0,154,0.12337662337662338
110092,2016,12.0,153,0.0784313725490196
110092,2017,17.0,169,0.10059171597633136
110092,2018,15.0,181,0.08287292817679558
110092,2019,14.0,162,0.08641975308641975
110092,2020,11.0,162,0.06790123456790123
110094,2012,23.0,161,0.14285714285714285
110094,2013,17.0,203,0.08374384236453201
110094,2014,25.0,240,0.10416666666666667
110094,2015,36.0,274,0.13138686131386862
110094,2016,21.0,241,0.08713692946058091
110094,2017,18.0,209,0.0861244019138756
110094,2018,19.0,229,0.08296943231441048
110094,2019,28.0,205,0.13658536585365855
110094,2020,26.0,246,0.10569105691056911
110100,2012,15.0,133,0.11278195488721804
110100,2013,5.0,116,0.04310344827586207
110100,2014,15.0,124,0.12096774193548387
110100,2015,8.0,132,0.06060606060606061
110100,2016,8.0,112,0.07142857142857142
110100,2017,5.0,109,0.045871559633027525
110100,2018,11.0,133,0.08270676691729323
110100,2019,3.0,112,0.026785714285714284
110100,2020,10.0,86,0.11627906976744186
110110,2012,14.0,114,0.12280701754385964
110110,2013,14.0,123,0.11382113821138211
110110,2014,18.0,97,0.18556701030927836
110110,2015,11.0,112,0.09821428571428571
110110,2016,21.0,129,0.16279069767441862
110110,2017,9.0,95,0.09473684210526316
110110,2018,11.0,92,0.11956521739130435
110110,2019,19.0,109,0.1743119266055046
110110,2020,17.0,119,0.14285714285714285
110120,2012,15.0,100,0.15
110120,2013,9.0,104,0.08653846153846154
110120,2014,8.0,107,0.07476635514018691
110120,2015,9.0,93,0.0967741935483871
110120,2016,9.0,93,0.0967741935483871
110120,2017,7.0,100,0.07
110120,2018,3.0,92,0.03260869565217391
110120,2019,8.0,84,0.09523809523809523
110120,2020,6.0,74,0.08108108108108109
110130,2012,13.0,148,0.08783783783783784
110130,2013,8.0,122,0.06557377049180328
110130,2014,14.0,137,0.10218978102189781
110130,2015,9.0,179,0.05027932960893855
110130,2016,10.0,148,0.06756756756756757
110130,2017,8.0,156,0.05128205128205128
110130,2018,12.0,160,0.075
110130,2019,9.0,164,0.054878048780487805
110130,2020,23.0,168,0.13690476190476192
110140,2012,20.0,170,0.11764705882352941
110140,2013,22.0,223,0.09865470852017937
110140,2014,21.0,204,0.10294117647058823
110140,2015,14.0,240,0.058333333333333334
110140,2016,9.0,173,0.05202312138728324
110140,2017,12.0,200,0.06
110140,2018,12.0,220,0.05454545454545454
110140,2019,14.0,199,0.07035175879396985
110140,2020,14.0,167,0.08383233532934131
110143,2012,7.0,99,0.0707070707070707
110143,2013,8.0,82,0.0975609756097561
110143,2014,8.0,110,0.07272727272727272
110143,2015,6.0,73,0.0821917808219178
110143,2016,5.0,90,0.05555555555555555
110143,2017,5.0,94,0.05319148936170213
110143,2018,7.0,87,0.08045977011494253
110143,2019,7.0,104,0.0673076923076923
110143,2020,10.0,87,0.11494252873563218
110145,2012,5.0,63,0.07936507936507936
110145,2013,3.0,55,0.05454545454545454
110145,2014,2.0,49,0.04081632653061224
110145,2015,3.0,54,0.05555555555555555
110145,2016,6.0,50,0.12
110145,2017,3.0,51,0.058823529411764705
110145,2018,5.0,53,0.09433962264150944
110145,2019,3.0,44,0.06818181818181818
110145,2020,9.0,59,0.15254237288135594
110146,2012,3.0,51,0.058823529411764705
110146,2013,9.0,42,0.21428571428571427
110146,2014,4.0,37,0.10810810810810811
110146,2015,5.0,52,0.09615384615384616
110146,2016,5.0,34,0.14705882352941177
110146,2017,11.0,52,0.21153846153846154
110146,2018,10.0,52,0.19230769230769232
110146,2019,6.0,40,0.15
110146,2020,6.0,39,0.15384615384615385
110147,2012,1.0,43,0.023255813953488372
110147,2013,2.0,39,0.05128205128205128
110147,2014,1.0,47,0.02127659574468085
110147,2015,0.0,40,0.0
110147,2016,2.0,56,0.03571428571428571
110147,2017,1.0,63,0.015873015873015872
110147,2018,1.0,38,0.02631578947368421
110147,2019,3.0,43,0.06976744186046512
110147,2020,2.0,38,0.05263157894736842
110148,2012,2.0,64,0.03125
110148,2013,3.0,61,0.04918032786885246
110148,2014,5.0,59,0.0847457627118644
110148,2015,5.0,73,0.0684931506849315
110148,2016,4.0,54,0.07407407407407407
110148,2017,4.0,75,0.05333333333333334
110148,2018,4.0,54,0.07407407407407407
110148,2019,2.0,54,0.037037037037037035
110148,2020,5.0,65,0.07692307692307693
110149,2012,22.0,246,0.08943089430894309
110149,2013,40.0,266,0.15037593984962405
110149,2014,43.0,308,0.1396103896103896
110149,2015,39.0,319,0.12225705329153605
110149,2016,37.0,305,0.12131147540983607
110149,2017,28.0,333,0.08408408408408409
110149,2018,28.0,327,0.0856269113149847
110149,2019,35.0,303,0.11551155115511551
110149,2020,22.0,266,0.08270676691729323
110150,2012,15.0,190,0.07894736842105263
110150,2013,13.0,184,0.07065217391304347
110150,2014,8.0,170,0.047058823529411764
110150,2015,12.0,188,0.06382978723404255
110150,2016,8.0,171,0.04678362573099415
110150,2017,17.0,188,0.09042553191489362
110150,2018,16.0,154,0.1038961038961039
110150,2019,7.0,168,0.041666666666666664
110150,2020,17.0,162,0.10493827160493827
110155,2012,2.0,57,0.03508771929824561
110155,2013,7.0,80,0.0875
110155,2014,4.0,69,0.057971014492753624
110155,2015,5.0,71,0.07042253521126761
110155,2016,3.0,59,0.05084745762711865
110155,2017,2.0,58,0.034482758620689655
110155,2018,5.0,60,0.08333333333333333
110155,2019,3.0,64,0.046875
110155,2020,2.0,42,0.047619047619047616
110160,2012,6.0,133,0.045112781954887216
110160,2013,13.0,106,0.12264150943396226
110160,2014,15.0,125,0.12
110160,2015,9.0,107,0.08411214953271028
110160,2016,9.0,131,0.06870229007633588
110160,2017,10.0,146,0.0684931506849315
110160,2018,12.0,131,0.0916030534351145
110160,2019,8.0,97,0.08247422680412371
110160,2020,10.0,115,0.08695652173913043
110170,2012,14.0,146,0.0958904109589041
110170,2013,11.0,150,0.07333333333333333
110170,2014,7.0,122,0.05737704918032787
110170,2015,5.0,138,0.036231884057971016
110170,2016,7.0,151,0.046357615894039736
110170,2017,8.0,150,0.05333333333333334
110170,2018,10.0,139,0.07194244604316546
110170,2019,9.0,170,0.052941176470588235
110170,2020,7.0,143,0.04895104895104895
110175,2012,9.0,86,0.10465116279069768
110175,2013,12.0,89,0.1348314606741573
110175,2014,21.0,128,0.1640625
110175,2015,11.0,106,0.10377358490566038
110175,2016,12.0,110,0.10909090909090909
110175,2017,9.0,86,0.10465116279069768
110175,2018,6.0,91,0.06593406593406594
110175,2019,8.0,93,0.08602150537634409
110175,2020,6.0,72,0.08333333333333333
110180,2012,1.0,83,0.012048192771084338
110180,2013,8.0,107,0.07476635514018691
110180,2014,3.0,90,0.03333333333333333
110180,2015,6.0,63,0.09523809523809523
110180,2016,10.0,98,0.10204081632653061
110180,2017,7.0,79,0.08860759493670886
110180,2018,7.0,95,0.07368421052631578
110180,2019,3.0,81,0.037037037037037035
110180,2020,0.0,62,0.0
120000,2012,0.0,1,0.0
120001,2012,55.0,253,0.21739130434782608
120001,2013,53.0,258,0.2054263565891473
120001,2014,54.0,269,0.20074349442379183
120001,2015,43.0,217,0.19815668202764977
120001,2016,48.0,222,0.21621621621621623
120001,2017,55.0,256,0.21484375
120001,2018,46.0,216,0.21296296296296297
120001,2019,54.0,257,0.21011673151750973
120001,2020,36.0,237,0.1518987341772152
120005,2012,52.0,219,0.2374429223744292
120005,2013,57.0,213,0.2676056338028169
120005,2014,46.0,196,0.23469387755102042
120005,2015,66.0,238,0.2773109243697479
120005,2016,59.0,190,0.3105263157894737
120005,2017,56.0,248,0.22580645161290322
120005,2018,40.0,264,0.15151515151515152
120005,2019,35.0,266,0.13157894736842105
120005,2020,36.0,215,0.16744186046511628
120010,2012,105.0,505,0.2079207920792079
120010,2013,89.0,530,0.16792452830188678
120010,2014,85.0,547,0.15539305301645337
120010,2015,81.0,531,0.15254237288135594
120010,2016,90.0,490,0.1836734693877551
120010,2017,90.0,570,0.15789473684210525
120010,2018,82.0,540,0.15185185185185185
120010,2019,73.0,540,0.13518518518518519
120010,2020,77.0,527,0.1461100569259962
120013,2012,48.0,198,0.24242424242424243
120013,2013,44.0,202,0.21782178217821782
120013,2014,48.0,242,0.19834710743801653
120013,2015,62.0,248,0.25
120013,2016,70.0,248,0.28225806451612906
120013,2017,78.0,307,0.254071661237785
120013,2018,76.0,306,0.24836601307189543
120013,2019,75.0,329,0.22796352583586627
120013,2020,53.0,241,0.21991701244813278
120017,2012,56.0,201,0.27860696517412936
120017,2013,43.0,193,0.22279792746113988
120017,2014,62.0,234,0.26495726495726496
120017,2015,41.0,219,0.1872146118721461
120017,2016,57.0,194,0.29381443298969073
120017,2017,63.0,243,0.25925925925925924
120017,2018,55.0,222,0.24774774774774774
120017,2019,40.0,217,0.18433179723502305
120017,2020,44.0,190,0.23157894736842105
120020,2012,410.0,1741,0.23549684089603676
120020,2013,408.0,1783,0.22882781828379137
120020,2014,406.0,1818,0.22332233223322331
120020,2015,366.0,1839,0.19902120717781402
120020,2016,300.0,1632,0.18382352941176472
120020,2017,322.0,1684,0.19121140142517815
120020,2018,309.0,1756,0.17596810933940774
120020,2019,331.0,1809,0.18297401879491432
120020,2020,313.0,1691,0.1850975753991721
120025,2012,48.0,282,0.1702127659574468
120025,2013,53.0,275,0.19272727272727272
120025,2014,42.0,262,0.16030534351145037
120025,2015,39.0,279,0.13978494623655913
120025,2016,54.0,270,0.2
120025,2017,40.0,291,0.13745704467353953
120025,2018,42.0,273,0.15384615384615385
120025,2019,49.0,314,0.15605095541401273
120025,2020,44.0,293,0.15017064846416384
120030,2012,426.0,904,0.47123893805309736
120030,2013,358.0,791,0.4525916561314791
120030,2014,387.0,829,0.46682750301568154
120030,2015,318.0,772,0.4119170984455959
120030,2016,313.0,834,0.3752997601918465
120030,2017,297.0,833,0.3565426170468187
120030,2018,257.0,833,0.3085234093637455
120030,2019,262.0,871,0.3008036739380023
120030,2020,227.0,789,0.2877059569074778
120032,2012,144.0,269,0.5353159851301115
120032,2013,136.0,271,0.5018450184501845
120032,2014,128.0,282,0.45390070921985815
120032,2015,131.0,273,0.47985347985347987
120032,2016,135.0,263,0.5133079847908745
120032,2017,119.0,266,0.4473684210526316
120032,2018,117.0,274,0.42700729927007297
120032,2019,81.0,218,0.37155963302752293
120032,2020,68.0,205,0.33170731707317075
120033,2012,127.0,386,0.3290155440414508
120033,2013,117.0,399,0.2932330827067669
120033,2014,111.0,413,0.2687651331719128
120033,2015,108.0,395,0.27341772151898736
120033,2016,74.0,325,0.2276923076923077
120033,2017,91.0,358,0.2541899441340782
120033,2018,74.0,367,0.2016348773841962
120033,2019,77.0,345,0.22318840579710145
120033,2020,95.0,420,0.2261904761904762
120034,2012,85.0,256,0.33203125
120034,2013,73.0,229,0.31877729257641924
120034,2014,91.0,243,0.37448559670781895
120034,2015,92.0,266,0.3458646616541353
120034,2016,97.0,236,0.4110169491525424
120034,2017,88.0,261,0.3371647509578544
120034,2018,79.0,252,0.3134920634920635
120034,2019,71.0,230,0.30869565217391304
120034,2020,73.0,280,0.26071428571428573
120035,2012,213.0,474,0.44936708860759494
120035,2013,186.0,485,0.3835051546391753
120035,2014,178.0,458,0.388646288209607
120035,2015,158.0,445,0.3550561797752809
120035,2016,110.0,352,0.3125
120035,2017,128.0,388,0.32989690721649484
120035,2018,122.0,407,0.29975429975429974
120035,2019,117.0,448,0.2611607142857143
120035,2020,97.0,334,0.2904191616766467
120038,2012,79.0,353,0.2237960339943343
120038,2013,65.0,334,0.19461077844311378
120038,2014,75.0,322,0.2329192546583851
120038,2015,76.0,350,0.21714285714285714
120038,2016,83.0,339,0.2448377581120944
120038,2017,74.0,305,0.24262295081967214
120038,2018,71.0,309,0.2297734627831715
120038,2019,57.0,318,0.1792452830188679
120038,2020,59.0,285,0.20701754385964913
120039,2012,156.0,338,0.46153846153846156
120039,2013,142.0,287,0.49477351916376305
120039,2014,132.0,250,0.528
120039,2015,103.0,262,0.3931297709923664
120039,2016,69.0,230,0.3
120039,2017,94.0,282,0.3333333333333333
120039,2018,80.0,254,0.31496062992125984
120039,2019,75.0,270,0.2777777777777778
120039,2020,85.0,287,0.2961672473867596
120040,2012,1077.0,6531,0.1649058337161231
120040,2013,942.0,7116,0.13237774030354132
120040,2014,1137.0,7011,0.1621737270004279
120040,2015,1209.0,6965,0.17358219669777458
120040,2016,1342.0,6614,0.20290293317205926
120040,2017,1142.0,6460,0.17678018575851392
120040,2018,1170.0,6495,0.18013856812933027
120040,2019,998.0,6324,0.15781151170145477
120040,2020,831.0,5745,0.14464751958224542
120042,2012,149.0,390,0.382051282051282
120042,2013,132.0,363,0.36363636363636365
120042,2014,137.0,394,0.3477157360406091
120042,2015,132.0,396,0.3333333333333333
120042,2016,85.0,304,0.27960526315789475
120042,2017,110.0,366,0.3005464480874317
120042,2018,114.0,394,0.2893401015228426
120042,2019,84.0,334,0.25149700598802394
120042,2020,89.0,347,0.2564841498559078
120043,2012,123.0,259,0.4749034749034749
120043,2013,75.0,223,0.336322869955157
120043,2014,102.0,185,0.5513513513513514
120043,2015,72.0,150,0.48
120043,2016,36.0,95,0.37894736842105264
120043,2017,64.0,198,0.32323232323232326
120043,2018,91.0,207,0.4396135265700483
120043,2019,89.0,186,0.478494623655914
120043,2020,56.0,149,0.37583892617449666
120045,2012,75.0,396,0.1893939393939394
120045,2013,89.0,425,0.20941176470588235
120045,2014,97.0,453,0.2141280353200883
120045,2015,103.0,443,0.2325056433408578
120045,2016,103.0,410,0.25121951219512195
120045,2017,98.0,395,0.2481012658227848
120045,2018,122.0,476,0.25630252100840334
120045,2019,87.0,417,0.20863309352517986
120045,2020,66.0,401,0.16458852867830423
120050,2012,246.0,929,0.26480086114101187
120050,2013,254.0,904,0.2809734513274336
120050,2014,170.0,827,0.20556227327690446
120050,2015,220.0,847,0.2597402597402597
120050,2016,191.0,762,0.25065616797900264
120050,2017,157.0,780,0.2012820512820513
120050,2018,143.0,788,0.1814720812182741
120050,2019,143.0,768,0.18619791666666666
120050,2020,132.0,668,0.19760479041916168
120060,2012,433.0,1158,0.37392055267702934
120060,2013,321.0,1138,0.2820738137082601
120060,2014,387.0,1230,0.3146341463414634
120060,2015,372.0,1165,0.31931330472103003
120060,2016,328.0,1078,0.3042671614100185
120060,2017,332.0,1132,0.29328621908127206
120060,2018,333.0,1193,0.27912824811399833
120060,2019,279.0,1143,0.2440944881889764
120060,2020,305.0,1161,0.26270456503014644
120070,2012,64.0,311,0.2057877813504823
120070,2013,62.0,294,0.2108843537414966
120070,2014,60.0,306,0.19607843137254902
120070,2015,74.0,322,0.22981366459627328
120070,2016,70.0,329,0.2127659574468085
120070,2017,66.0,305,0.21639344262295082
120070,2018,68.0,325,0.20923076923076922
120070,2019,55.0,297,0.18518518518518517
120070,2020,55.0,316,0.17405063291139242
120080,2012,87.0,346,0.2514450867052023
120080,2013,59.0,362,0.16298342541436464
120080,2014,92.0,368,0.25
120080,2015,88.0,358,0.24581005586592178
