CODMUNRES,Ano,Qtd_Total,Pop,Ratio
110094,2019,205.0,25215,0.008130081300813009
110009,2012,476.0,30050,0.01584026622296173
110009,2013,463.0,30379,0.015240791336120347
110009,2014,496.0,30715,0.01614846166368224
110009,2015,548.0,31057,0.017644975367871976
110009,2016,486.0,31385,0.015485104349211408
110009,2017,533.0,31713,0.016806987670671333
110009,2018,476.0,32047,0.014853184385433893
110009,2019,450.0,32374,0.013900043244578983
110100,2012,133.0,10099,0.013169620754530152
110100,2013,116.0,9769,0.011874296243218344
110100,2014,124.0,9431,0.013148128512352879
110100,2015,132.0,9088,0.014524647887323943
110100,2016,112.0,8759,0.01278684781367736
110100,2017,109.0,8430,0.012930011862396205
110100,2018,133.0,8095,0.016429894996911675
110100,2019,112.0,7767,0.014419981975022532
110010,2012,940.0,43403,0.02165748911365574
110010,2013,879.0,43795,0.020070784336111428
110010,2014,923.0,44196,0.020884242917911123
110010,2015,831.0,44603,0.018631033786965002
110010,2016,884.0,44994,0.01964706405298484
110010,2017,842.0,45385,0.018552385149278396
110010,2018,926.0,45783,0.020225848022191642
110010,2019,781.0,46174,0.01691428076406636
110110,2012,114.0,9137,0.012476742913428915
110110,2013,123.0,9324,0.013191763191763193
110110,2014,97.0,9515,0.010194429847609038
110110,2015,112.0,9710,0.01153450051493306
110110,2016,129.0,9896,0.013035569927243331
110110,2017,95.0,10082,0.009422733584606229
110110,2018,92.0,10272,0.00895638629283489
110110,2019,109.0,10458,0.010422642952763435
110011,2012,808.0,52895,0.015275545892806504
110011,2013,914.0,52737,0.01733128543527315
110011,2014,867.0,52575,0.016490727532097006
110011,2015,788.0,52410,0.015035298607136044
110011,2016,807.0,52252,0.015444384903927123
110011,2017,846.0,52094,0.016239874073789688
110011,2018,911.0,51933,0.017541832746038166
110011,2019,881.0,51775,0.017015934331240948
110012,2012,2075.0,121436,0.017087189960143613
110012,2013,1971.0,122503,0.016089401892198558
110012,2014,1956.0,123592,0.015826267072302416
110012,2015,2094.0,124700,0.016792301523656777
110012,2016,1975.0,125762,0.01570426678965029
110012,2017,2049.0,126826,0.016155993250595305
110012,2018,2278.0,127907,0.01780981494367001
110012,2019,2182.0,128969,0.016918794438973705
110013,2012,542.0,33645,0.016109377322038935
110013,2013,514.0,34544,0.014879573876794812
110013,2014,507.0,35461,0.014297397140520572
110013,2015,480.0,36395,0.013188624811100426
110013,2016,398.0,37289,0.010673388935074687
110013,2017,449.0,38185,0.011758543930862904
110013,2018,517.0,39097,0.013223520986264932
110013,2019,500.0,39991,0.012502813132954914
110120,2012,100.0,10387,0.00962741888899586
110120,2013,104.0,10284,0.010112796577207312
110120,2014,107.0,10179,0.010511838098044995
110120,2015,93.0,10072,0.009233518665607626
110120,2016,93.0,9969,0.009328919650917845
110120,2017,100.0,9867,0.010134792743488396
110120,2018,92.0,9762,0.009424298299528785
110120,2019,84.0,9660,0.008695652173913044
110130,2012,148.0,11888,0.012449528936742935
110130,2013,122.0,11755,0.010378562313908974
110130,2014,137.0,11619,0.011791031930458731
110130,2015,179.0,11480,0.015592334494773518
110130,2016,148.0,11348,0.013041945717307015
110130,2017,156.0,11215,0.013909942041908159
110130,2018,160.0,11080,0.01444043321299639
110130,2019,164.0,10947,0.0149812734082397
110140,2012,170.0,14733,0.011538722595533835
110140,2013,223.0,14892,0.014974482943862477
110140,2014,204.0,15054,0.013551215623754484
110140,2015,240.0,15218,0.01577079773951899
110140,2016,173.0,15376,0.01125130072840791
110140,2017,200.0,15534,0.012874983906270118
110140,2018,220.0,15695,0.014017202930869704
110140,2019,199.0,15852,0.012553620994196315
110014,2012,271.0,20366,0.0133064912108416
110014,2013,278.0,20381,0.013640155046366714
110014,2014,254.0,20397,0.012452811687993332
110014,2015,256.0,20413,0.01254102777641699
110014,2016,276.0,20428,0.01351086743685138
110014,2017,224.0,20443,0.010957295895905689
110014,2018,290.0,20459,0.014174690845104844
110014,2019,260.0,20474,0.012699032919800722
110033,2012,383.0,24720,0.015493527508090615
110033,2013,416.0,25551,0.01628116316386834
110033,2014,425.0,26398,0.01609970452306993
110033,2015,404.0,27261,0.01481970580683027
110033,2016,411.0,28088,0.014632583309598405
110033,2017,487.0,28915,0.016842469306588274
110033,2018,482.0,29757,0.016197869408878584
110033,2019,432.0,30583,0.014125494555798973
110143,2012,99.0,7514,0.013175405908969923
110143,2013,82.0,7437,0.011025951324458787
110143,2014,110.0,7358,0.014949714596357706
110143,2015,73.0,7278,0.010030228084638637
110143,2016,90.0,7202,0.012496528742016106
110143,2017,94.0,7125,0.01319298245614035
110143,2018,87.0,7047,0.012345679012345678
110143,2019,104.0,6970,0.014921090387374462
110050,2012,125.0,10051,0.012436573475276092
110050,2013,122.0,9836,0.012403416022773485
110050,2014,93.0,9618,0.009669369931378666
110050,2015,109.0,9395,0.011601915912719531
110050,2016,95.0,9182,0.010346329775648007
110050,2017,91.0,8968,0.010147190008920606
110050,2018,111.0,8751,0.012684264655467946
110050,2019,98.0,8538,0.011478097915202623
110015,2012,647.0,38198,0.016938059584271428
110015,2013,639.0,37891,0.01686416299385078
110015,2014,674.0,37579,0.017935549109875198
110015,2015,767.0,37261,0.02058452537505703
110015,2016,582.0,36956,0.01574845762528412
110015,2017,578.0,36650,0.01577080491132333
110015,2018,614.0,36340,0.01689598238855256
110015,2019,631.0,36035,0.01751075343416123
110145,2012,63.0,5175,0.01217391304347826
110145,2013,55.0,5302,0.01037344398340249
110145,2014,49.0,5432,0.00902061855670103
110145,2015,54.0,5565,0.009703504043126684
110145,2016,50.0,5691,0.008785802143735724
110145,2017,51.0,5818,0.008765898934341699
110145,2018,53.0,5947,0.008912056499075165
110145,2019,44.0,6074,0.007243990780375371
110018,2012,553.0,35057,0.01577431040876287
110018,2013,581.0,35284,0.01646638703094887
110018,2014,597.0,35516,0.016809325374479107
110018,2015,594.0,35752,0.016614455135377043
110018,2016,601.0,35978,0.0167046528434043
110018,2017,615.0,36204,0.016987073251574412
110018,2018,651.0,36434,0.017867925564033594
110018,2019,616.0,36660,0.01680305510092744
110146,2012,51.0,2325,0.02193548387096774
110146,2013,42.0,2303,0.0182370820668693
110146,2014,37.0,2281,0.016220955721174924
110146,2015,52.0,2258,0.023029229406554472
110146,2016,34.0,2236,0.01520572450805009
110146,2017,52.0,2214,0.023486901535682024
110146,2018,52.0,2191,0.023733455043359195
110146,2019,40.0,2169,0.018441678192715538
110020,2012,8940.0,458477,0.01949934238794967
110020,2013,8926.0,468543,0.01905054605447099
110020,2014,9129.0,478816,0.019065778921339302
110020,2015,9093.0,489272,0.01858475449238869
110020,2016,8610.0,499293,0.01724438355835151
110020,2017,8799.0,509323,0.017275874052418604
110020,2018,8752.0,519531,0.016845962993546102
110020,2019,8437.0,529544,0.015932575952139955
110025,2012,243.0,21990,0.011050477489768076
110025,2013,258.0,21564,0.011964385086254869
110025,2014,289.0,21130,0.013677236157122574
110025,2015,262.0,20688,0.012664346481051818
110025,2016,276.0,20264,0.013620213185945518
110025,2017,289.0,19840,0.014566532258064516
110025,2018,294.0,19409,0.015147611932608584
110025,2019,304.0,18986,0.016011798167070473
110147,2012,43.0,3441,0.012496367335077013
110147,2013,39.0,3358,0.011614055985705777
110147,2014,47.0,3274,0.014355528405620037
110147,2015,40.0,3188,0.012547051442910916
110147,2016,56.0,3105,0.018035426731078906
110147,2017,63.0,3023,0.020840224942110488
110147,2018,38.0,2939,0.012929567880231372
110147,2019,43.0,2856,0.015056022408963586
110026,2012,41.0,3475,0.011798561151079136
110026,2013,38.0,3516,0.01080773606370876
110026,2014,36.0,3557,0.010120888389091932
110026,2015,36.0,3600,0.01
110026,2016,35.0,3641,0.009612743751716562
110026,2017,49.0,3682,0.013307984790874524
110026,2018,46.0,3723,0.012355627182379801
110026,2019,50.0,3764,0.013283740701381509
110028,2012,927.0,52533,0.01764605105362344
110028,2013,878.0,52891,0.01660017772399841
110028,2014,947.0,53256,0.017782033949226377
110028,2015,936.0,53627,0.017453894493445466
110028,2016,855.0,53983,0.015838319470944558
110028,2017,963.0,54340,0.01772175193227825
110028,2018,900.0,54702,0.016452780519907863
110028,2019,927.0,55058,0.016836790293871917
110029,2012,118.0,8521,0.01384813988968431
110029,2013,98.0,8234,0.011901870293903327
110029,2014,103.0,7941,0.012970658607228309
110029,2015,109.0,7643,0.014261415674473374
110029,2016,114.0,7358,0.015493340581679805
110029,2017,112.0,7072,0.01583710407239819
110029,2018,103.0,6781,0.015189500073735438
110029,2019,99.0,6495,0.015242494226327945
110148,2012,64.0,5941,0.0107725972058576
110148,2013,61.0,5832,0.010459533607681756
110148,2014,59.0,5721,0.010312882363223213
110148,2015,73.0,5608,0.013017118402282453
110148,2016,54.0,5499,0.009819967266775777
110148,2017,75.0,5391,0.013912075681691708
110148,2018,54.0,5280,0.010227272727272727
110148,2019,54.0,5172,0.010440835266821345
110149,2012,246.0,17255,0.014256737177629673
110149,2013,266.0,17682,0.015043547110055424
110149,2014,308.0,18117,0.01700060716454159
110149,2015,319.0,18560,0.0171875
110149,2016,305.0,18984,0.016066160977665403
110149,2017,333.0,19409,0.017156989025709724
110149,2018,327.0,19842,0.016480193528878136
110149,2019,303.0,20266,0.014951149708872003
110032,2012,313.0,22481,0.013922868199813176
110032,2013,355.0,22555,0.015739303923741964
110032,2014,364.0,22631,0.016084132384781936
110032,2015,310.0,22708,0.013651576536903295
110032,2016,337.0,22782,0.014792379949082609
110032,2017,372.0,22856,0.016275813790689535
110032,2018,391.0,22931,0.017051153460381142
110032,2019,353.0,23005,0.015344490328189525
110150,2012,190.0,11889,0.015981159054588277
110150,2013,184.0,11885,0.015481699621371477
110150,2014,170.0,11880,0.01430976430976431
110150,2015,188.0,11875,0.015831578947368422
110150,2016,171.0,11870,0.014406065711878685
110150,2017,188.0,11865,0.015844922039612304
110150,2018,154.0,11860,0.012984822934232716
110150,2019,168.0,11856,0.01417004048582996
110155,2012,57.0,4849,0.011755001031140442
110155,2013,80.0,4772,0.016764459346186086
110155,2014,69.0,4694,0.01469961653174265
110155,2015,71.0,4614,0.015387949718248807
110155,2016,59.0,4538,0.013001322168356104
110155,2017,58.0,4462,0.012998655311519497
110155,2018,60.0,4384,0.013686131386861315
110155,2019,64.0,4308,0.014856081708449397
110160,2012,133.0,10797,0.012318236547189033
110160,2013,106.0,10747,0.009863217642132688
110160,2014,125.0,10696,0.01168661181750187
110160,2015,107.0,10644,0.01005261180007516
110160,2016,131.0,10594,0.012365489899943365
110160,2017,146.0,10544,0.013846737481031867
110160,2018,131.0,10494,0.012483323804078522
110160,2019,97.0,10444,0.00928762926081961
110170,2012,146.0,12878,0.011337164155924832
110170,2013,150.0,12678,0.011831519167061051
110170,2014,122.0,12474,0.009780343113676447
110170,2015,138.0,12266,0.011250611446274254
110170,2016,151.0,12067,0.012513466478826552
110170,2017,150.0,11868,0.012639029322548028
110170,2018,139.0,11665,0.01191598799828547
110170,2019,170.0,11467,0.014825150431673498
110175,2012,86.0,9954,0.008639742816958007
110175,2013,89.0,10131,0.008784917579705852
110175,2014,128.0,10312,0.012412723041117145
110175,2015,106.0,10496,0.010099085365853659
110175,2016,110.0,10672,0.010307346326836582
110175,2017,86.0,10848,0.007927728613569322
110175,2018,91.0,11028,0.008251722887196227
110175,2019,93.0,11204,0.008300606926097822
110180,2012,83.0,8054,0.010305438291532158
110180,2013,107.0,7880,0.013578680203045685
110180,2014,90.0,7702,0.011685276551545054
110180,2015,63.0,7521,0.008376545672118069
110180,2016,98.0,7348,0.013336962438758846
110180,2017,79.0,7175,0.011010452961672475
110180,2018,95.0,6998,0.013575307230637325
110180,2019,80.0,6825,0.011721611721611722
110030,2012,1267.0,82779,0.015305814276567728
110030,2013,1388.0,85198,0.016291462240897673
110030,2014,1418.0,87666,0.016175027946980586
110030,2015,1535.0,90178,0.017021890039699263
110030,2016,1427.0,92585,0.015412863854836097
110030,2017,1465.0,94995,0.015421864308647823
110030,2018,1557.0,97448,0.01597775223709055
110030,2019,1590.0,99854,0.015923247941995313
120001,2012,253.0,13579,0.018631710729803373
120001,2013,258.0,13821,0.01866724549598437
120001,2014,269.0,14069,0.019120051176345156
120001,2015,217.0,14318,0.015155748009498534
120001,2016,222.0,14551,0.01525668338945777
120001,2017,256.0,14781,0.017319531831405183
120001,2018,216.0,15020,0.014380825565912117
120001,2019,257.0,15256,0.01684583114840063
120005,2012,219.0,6583,0.03326750721555522
120005,2013,213.0,6703,0.031776816350887666
120005,2014,196.0,6826,0.028713741576325814
120005,2015,238.0,6951,0.03423967774420947
120005,2016,190.0,7067,0.02688552426772322
120005,2017,247.0,7181,0.034396323631806155
120005,2018,264.0,7300,0.03616438356164384
120005,2019,266.0,7417,0.035863556694081165
120010,2012,505.0,23231,0.021738194653695492
120010,2013,530.0,23670,0.022391212505280946
120010,2014,547.0,24120,0.02267827529021559
120010,2015,530.0,24574,0.02156751037682103
120010,2016,489.0,24996,0.01956313010081613
120010,2017,570.0,25414,0.02242858267096876
120010,2018,540.0,25848,0.020891364902506964
120010,2019,540.0,26278,0.02054950909506051
120013,2012,198.0,9165,0.02160392798690671
120013,2013,202.0,9324,0.021664521664521666
120013,2014,242.0,9486,0.025511279780729496
120013,2015,248.0,9650,0.025699481865284975
120013,2016,248.0,9803,0.025298378047536468
120013,2017,307.0,9954,0.03084187261402451
120013,2018,306.0,10111,0.030264068835921275
120013,2019,329.0,10266,0.03204753555425677
120017,2012,201.0,9764,0.0205858254813601
120017,2013,193.0,10048,0.0192078025477707
120017,2014,234.0,10339,0.022632749782377407
120017,2015,219.0,10632,0.020598194130925507
120017,2016,194.0,10905,0.017790004585052727
120017,2017,243.0,11175,0.02174496644295302
120017,2018,222.0,11456,0.01937849162011173
120017,2019,217.0,11733,0.018494843603511463
120020,2012,1741.0,83389,0.020878053460288527
120020,2013,1783.0,84109,0.021198682661784114
120020,2014,1818.0,84845,0.0214273086216041
120020,2015,1839.0,85587,0.021486908058466824
120020,2016,1632.0,86279,0.018915379176856477
120020,2017,1683.0,86963,0.019353058197164312
120020,2018,1755.0,87673,0.020017565270950007
120020,2019,1809.0,88376,0.02046935819679551
120025,2012,282.0,16363,0.01723400354458229
120025,2013,275.0,16658,0.016508584463921238
120025,2014,262.0,16960,0.01544811320754717
120025,2015,279.0,17265,0.016159860990443094
120025,2016,270.0,17550,0.015384615384615385
120025,2017,290.0,17830,0.016264722378014584
120025,2018,273.0,18122,0.015064562410329985
120025,2019,314.0,18411,0.017055021454565205
120030,2012,902.0,34037,0.026500572905955283
120030,2013,790.0,34144,0.023137300843486412
120030,2014,829.0,34254,0.024201553103287206
120030,2015,771.0,34364,0.02243627051565592
120030,2016,833.0,34467,0.02416804479647199
120030,2017,825.0,34569,0.02386531285255576
120030,2018,833.0,34675,0.024023071377072817
120030,2019,871.0,34780,0.025043128234617597
120032,2012,267.0,7195,0.037109103544127865
120032,2013,271.0,7357,0.03683566671197499
120032,2014,282.0,7523,0.037485045859364616
120032,2015,273.0,7690,0.03550065019505852
120032,2016,263.0,7845,0.03352453792224347
120032,2017,265.0,7999,0.03312914114264283
120032,2018,273.0,8159,0.03345998284103444
120032,2019,217.0,8317,0.026091138631718167
120033,2012,386.0,16577,0.023285274778307292
120033,2013,399.0,16924,0.02357598676435831
120033,2014,413.0,17277,0.023904613069398624
120033,2015,395.0,17635,0.022398639070031187
120033,2016,325.0,17968,0.018087711487088157
120033,2017,358.0,18297,0.019566049079084002
120033,2018,367.0,18638,0.019690953965017705
120033,2019,345.0,18977,0.018179901986615378
120034,2012,256.0,8586,0.029815979501514094
120034,2013,229.0,8712,0.02628558310376492
120034,2014,241.0,8841,0.0272593598009275
120034,2015,266.0,8971,0.029651097982387693
120034,2016,235.0,9092,0.025846898372195337
120034,2017,259.0,9212,0.02811550151975684
120034,2018,251.0,9336,0.026885175664095973
120034,2019,230.0,9459,0.024315466751242205
120035,2012,472.0,15765,0.02993973993022518
120035,2013,482.0,16213,0.02972922963054339
120035,2014,456.0,16670,0.027354529094181165
120035,2015,444.0,17132,0.02591641372869484
120035,2016,351.0,17563,0.01998519615099926
120035,2017,387.0,17988,0.021514342895263508
120035,2018,406.0,18430,0.02202930005425936
120035,2019,448.0,18867,0.023745163513012136
120038,2012,353.0,18368,0.019218205574912894
120038,2013,334.0,18569,0.0179869675265227
120038,2014,322.0,18774,0.01715137956748695
120038,2015,350.0,18982,0.018438520703824676
120038,2016,339.0,19175,0.017679269882659714
120038,2017,305.0,19366,0.01574925126510379
120038,2018,309.0,19565,0.01579350881676463
120038,2019,318.0,19761,0.01609230302110217
120080,2012,346.0,16207,0.021348799901277225
120080,2013,362.0,16538,0.02188898294836135
120080,2014,368.0,16877,0.021804823132073235
120080,2015,358.0,17219,0.020790986700737556
120080,2016,356.0,17538,0.020298779792450677
120080,2017,430.0,17853,0.024085587856382682
120080,2018,392.0,18180,0.02156215621562156
120080,2019,379.0,18504,0.0204820579334198
120039,2012,338.0,10125,0.03338271604938271
120039,2013,287.0,10393,0.02761474069084961
120039,2014,250.0,10667,0.02343676760101247
120039,2015,262.0,10944,0.023940058479532164
120039,2016,230.0,11201,0.02053388090349076
120039,2017,282.0,11456,0.024615921787709497
120039,2018,253.0,11720,0.02158703071672355
120039,2019,270.0,11982,0.022533800701051578
120040,2012,6530.0,363589,0.017959839269064796
120040,2013,7116.0,369899,0.01923768380017248
120040,2014,7009.0,376348,0.018623720599020056
120040,2015,6965.0,382864,0.018191838355133938
120040,2016,6612.0,388932,0.01700040109839252
120040,2017,6460.0,394924,0.016357577660511897
120040,2018,6495.0,401155,0.016190749211651357
120040,2019,6322.0,407319,0.01552100442159585
120042,2012,390.0,15910,0.02451288497800126
120042,2013,363.0,16345,0.022208626491281736
120042,2014,394.0,16791,0.02346495146209279
120042,2015,396.0,17241,0.022968505307116756
120042,2016,304.0,17660,0.01721404303510759
120042,2017,366.0,18074,0.02025008299214341
120042,2018,394.0,18504,0.0212926934716818
120042,2019,334.0,18930,0.01764395139989435
120043,2012,257.0,5271,0.04875735154619617
120043,2013,222.0,5454,0.0407040704070407
120043,2014,181.0,5642,0.03208082240340305
120043,2015,148.0,5831,0.025381581203910136
120043,2016,94.0,6007,0.015648410188113866
120043,2017,198.0,6181,0.03203365151270021
120043,2018,206.0,6362,0.03237975479408991
120043,2019,182.0,6540,0.02782874617737003
120050,2012,929.0,41090,0.022608907276709663
120050,2013,904.0,41777,0.02163870072049214
120050,2014,827.0,42478,0.01946890154903715
120050,2015,847.0,43187,0.01961238335610253
120050,2016,761.0,43847,0.01735580541428148
120050,2017,780.0,44499,0.017528483786152498
120050,2018,788.0,45177,0.017442503928990414
120050,2019,768.0,45848,0.01675100331530274
120045,2012,396.0,21505,0.018414322250639385
120045,2013,425.0,21724,0.019563616276928743
120045,2014,453.0,21948,0.020639693821760525
120045,2015,443.0,22174,0.019978353026066563
120045,2016,410.0,22385,0.01831583649765468
120045,2017,395.0,22593,0.017483291284911256
120045,2018,476.0,22810,0.020868040333187197
120045,2019,417.0,23024,0.01811153578874218
120060,2012,1158.0,38377,0.030174323162310758
120060,2013,1137.0,38981,0.029168056232523536
120060,2014,1230.0,39599,0.031061390439152504
120060,2015,1164.0,40224,0.028937947494033413
120060,2016,1078.0,40805,0.02641833108687661
120060,2017,1132.0,41379,0.02735687184320549
120060,2018,1193.0,41976,0.02842100247760625
120060,2019,1143.0,42567,0.02685178659524984
120070,2012,311.0,17369,0.017905463757268696
120070,2013,294.0,17651,0.016656280097444905
120070,2014,306.0,17939,0.017057807012653994
120070,2015,322.0,18230,0.017663192539769612
120070,2016,329.0,18501,0.017782822550132426
120070,2017,305.0,18769,0.016250199797538493
120070,2018,325.0,19048,0.017062158756824864
120070,2019,297.0,19323,0.015370284117373078
130002,2012,320.0,14739,0.021711106587963904
130002,2013,346.0,14929,0.023176368142541363
130002,2014,308.0,15122,0.020367676233302472
130002,2015,342.0,15315,0.022331047992164545
130002,2016,325.0,15497,0.020971800993740724
130002,2017,401.0,15677,0.025578873508962173
130002,2018,346.0,15860,0.021815889029003784
130002,2019,418.0,16041,0.026058225796396734
130006,2012,242.0,10072,0.02402700555996823
130006,2013,261.0,10285,0.025376762275157998
130006,2014,264.0,10502,0.025138068939249667
130006,2015,214.0,10719,0.01996454893180334
130006,2016,280.0,10924,0.025631636763090444
130006,2017,267.0,11126,0.023997842890526696
130006,2018,247.0,11332,0.021796681962583834
130006,2019,265.0,11536,0.022971567267683773
130008,2012,199.0,11126,0.017886032716160346
130008,2013,201.0,11488,0.01749651810584958
130008,2014,212.0,11858,0.017878225670433463
130008,2015,163.0,12226,0.013332242761328317
130008,2016,182.0,12574,0.014474312072530618
130008,2017,196.0,12918,0.015172627341693761
130008,2018,214.0,13269,0.016127816715653026
130008,2019,190.0,13614,0.013956221536653445
130010,2012,247.0,17610,0.014026121521862578
130010,2013,285.0,18105,0.015741507870753936
130010,2014,267.0,18610,0.014347125201504567
130010,2015,255.0,19113,0.013341704598964057
130010,2016,266.0,19589,0.013579049466537343
130010,2017,257.0,20059,0.012812203998205294
130010,2018,247.0,20538,0.012026487486610187
130010,2019,233.0,21010,0.011089957163255592
130014,2012,195.0,19165,0.010174797808505087
130014,2013,223.0,19573,0.01139324579778266
130014,2014,223.0,19990,0.011155577788894448
130014,2015,204.0,20406,0.009997059688326962
130014,2016,211.0,20799,0.010144718496081543
