CODMUNRES,Ano,Qtd_Total,Pop,Ratio
110148,2016,8.0,424,0.018867924528301886
110148,2017,12.0,398,0.03015075376884422
110148,2018,5.0,370,0.013513513513513514
110148,2019,9.0,344,0.02616279069767442
110149,2012,71.0,1740,0.04080459770114943
110149,2013,59.0,1738,0.03394706559263521
110149,2014,78.0,1733,0.04500865551067513
110149,2015,60.0,1729,0.03470213996529786
110149,2016,75.0,1708,0.043911007025761124
110149,2017,77.0,1683,0.0457516339869281
110149,2018,54.0,1657,0.032589016294508145
110149,2019,47.0,1630,0.02883435582822086
110032,2012,75.0,2279,0.03290917068889864
110032,2013,91.0,2211,0.04115784712799638
110032,2014,90.0,2140,0.04205607476635514
110032,2015,67.0,2069,0.032382793620106334
110032,2016,57.0,2004,0.02844311377245509
110032,2017,73.0,1933,0.03776513191929643
110032,2018,53.0,1861,0.028479312197743148
110032,2019,53.0,1788,0.0296420581655481
110150,2012,45.0,1220,0.036885245901639344
110150,2013,41.0,1183,0.034657650042265425
110150,2014,35.0,1146,0.030541012216404886
110150,2015,48.0,1108,0.04332129963898917
110150,2016,42.0,1067,0.03936269915651359
110150,2017,35.0,1024,0.0341796875
110150,2018,34.0,979,0.03472931562819203
110150,2019,34.0,935,0.03636363636363636
110155,2012,11.0,451,0.024390243902439025
110155,2013,11.0,425,0.02588235294117647
110155,2014,17.0,400,0.0425
110155,2015,12.0,374,0.03208556149732621
110155,2016,17.0,355,0.04788732394366197
110155,2017,9.0,335,0.026865671641791045
110155,2018,7.0,315,0.022222222222222223
110155,2019,10.0,295,0.03389830508474576
110160,2012,29.0,1017,0.028515240904621434
110160,2013,28.0,982,0.028513238289205704
110160,2014,23.0,947,0.024287222808870117
110160,2015,24.0,913,0.02628696604600219
110160,2016,23.0,875,0.026285714285714287
110160,2017,29.0,835,0.03473053892215569
110160,2018,23.0,795,0.028930817610062894
110160,2019,18.0,754,0.023872679045092837
110170,2012,22.0,1183,0.018596787827557058
110170,2013,26.0,1122,0.023172905525846704
110170,2014,24.0,1061,0.022620169651272386
110170,2015,25.0,998,0.025050100200400802
110170,2016,35.0,955,0.03664921465968586
110170,2017,33.0,909,0.036303630363036306
110170,2018,23.0,864,0.02662037037037037
110170,2019,23.0,818,0.028117359413202935
110175,2012,24.0,952,0.025210084033613446
110175,2013,16.0,948,0.016877637130801686
110175,2014,30.0,943,0.031813361611876985
110175,2015,19.0,938,0.02025586353944563
110175,2016,21.0,912,0.023026315789473683
110175,2017,20.0,886,0.022573363431151242
110175,2018,13.0,857,0.015169194865810968
110175,2019,12.0,829,0.014475271411338963
110180,2012,22.0,780,0.028205128205128206
110180,2013,19.0,747,0.025435073627844713
110180,2014,7.0,703,0.00995732574679943
110180,2015,10.0,651,0.015360983102918587
110180,2016,23.0,611,0.03764320785597381
110180,2017,10.0,572,0.017482517482517484
110180,2018,18.0,530,0.033962264150943396
110180,2019,18.0,489,0.03680981595092025
110030,2012,256.0,7726,0.033134869272586076
110030,2013,268.0,7803,0.03434576444957068
110030,2014,265.0,7882,0.033620908398883535
110030,2015,259.0,7957,0.03254995601357295
110030,2016,251.0,8040,0.031218905472636817
110030,2017,262.0,8109,0.032309779257614996
110030,2018,218.0,8162,0.026709139916687087
110030,2019,238.0,8220,0.028953771289537713
120001,2012,71.0,1470,0.04829931972789116
120001,2013,75.0,1486,0.05047106325706595
120001,2014,72.0,1495,0.048160535117056855
120001,2015,53.0,1502,0.035286284953395475
120001,2016,52.0,1489,0.03492276695768973
120001,2017,65.0,1472,0.044157608695652176
120001,2018,61.0,1444,0.04224376731301939
120001,2019,61.0,1416,0.04307909604519774
120005,2012,68.0,730,0.09315068493150686
120005,2013,63.0,744,0.0846774193548387
120005,2014,71.0,753,0.09428950863213811
120005,2015,67.0,762,0.08792650918635171
120005,2016,63.0,780,0.08076923076923077
120005,2017,66.0,795,0.0830188679245283
120005,2018,92.0,808,0.11386138613861387
120005,2019,80.0,818,0.097799511002445
120010,2012,141.0,2446,0.057645134914145545
120010,2013,176.0,2478,0.07102502017756256
120010,2014,170.0,2500,0.068
120010,2015,162.0,2519,0.06431123461691148
120010,2016,141.0,2517,0.05601907032181168
120010,2017,162.0,2503,0.06472233320015981
120010,2018,147.0,2486,0.05913113435237329
120010,2019,150.0,2458,0.061025223759153785
120013,2012,50.0,917,0.05452562704471101
120013,2013,70.0,932,0.07510729613733906
120013,2014,83.0,943,0.088016967126193
120013,2015,73.0,954,0.07651991614255765
120013,2016,75.0,947,0.0791974656810982
120013,2017,95.0,936,0.1014957264957265
120013,2018,79.0,924,0.0854978354978355
120013,2019,87.0,908,0.09581497797356828
120017,2012,53.0,1111,0.04770477047704771
120017,2013,52.0,1148,0.04529616724738676
120017,2014,75.0,1179,0.06361323155216285
120017,2015,60.0,1210,0.049586776859504134
120017,2016,47.0,1187,0.039595619208087615
120017,2017,71.0,1164,0.06099656357388316
120017,2018,59.0,1133,0.05207413945278023
120017,2019,55.0,1099,0.05004549590536852
120020,2012,494.0,9731,0.050765594491830233
120020,2013,518.0,9776,0.05298690671031096
120020,2014,518.0,9761,0.0530683331625858
120020,2015,498.0,9755,0.05105074320861097
120020,2016,438.0,9752,0.04491386382280558
120020,2017,446.0,9689,0.04603158220662607
120020,2018,434.0,9622,0.04510496778216587
120020,2019,433.0,9519,0.045487971425569915
120025,2012,65.0,1749,0.037164093767867355
120025,2013,82.0,1765,0.04645892351274788
120025,2014,68.0,1773,0.03835307388606881
120025,2015,87.0,1779,0.048903878583473864
120025,2016,68.0,1797,0.037840845854201444
120025,2017,72.0,1801,0.03997779011660189
120025,2018,62.0,1799,0.03446359088382435
120025,2019,71.0,1794,0.039576365663322184
120030,2012,259.0,4035,0.06418835192069393
120030,2013,249.0,4068,0.0612094395280236
120030,2014,263.0,4080,0.0644607843137255
120030,2015,259.0,4089,0.06334067009048668
120030,2016,268.0,4082,0.06565409113179814
120030,2017,238.0,4058,0.0586495810744209
120030,2018,276.0,4025,0.06857142857142857
120030,2019,262.0,3976,0.0658953722334004
120032,2012,84.0,921,0.09120521172638436
120032,2013,83.0,959,0.08654848800834203
120032,2014,82.0,992,0.08266129032258064
120032,2015,102.0,1024,0.099609375
120032,2016,86.0,1041,0.08261287223823247
120032,2017,91.0,1052,0.08650190114068441
120032,2018,96.0,1063,0.09031044214487301
120032,2019,76.0,1069,0.07109448082319925
120033,2012,98.0,1885,0.0519893899204244
120033,2013,117.0,1912,0.06119246861924686
120033,2014,103.0,1933,0.05328504914640455
120033,2015,108.0,1950,0.055384615384615386
120033,2016,95.0,1959,0.04849412965798877
120033,2017,92.0,1960,0.04693877551020408
120033,2018,109.0,1956,0.05572597137014315
120033,2019,88.0,1947,0.04519774011299435
120034,2012,82.0,938,0.08742004264392324
120034,2013,69.0,946,0.07293868921775898
120034,2014,75.0,951,0.07886435331230283
120034,2015,86.0,954,0.09014675052410902
120034,2016,62.0,953,0.06505771248688352
120034,2017,64.0,947,0.0675818373812038
120034,2018,78.0,940,0.08297872340425531
120034,2019,74.0,929,0.07965554359526372
120035,2012,125.0,1993,0.06271951831409935
120035,2013,138.0,2067,0.06676342525399129
120035,2014,126.0,2132,0.05909943714821764
120035,2015,139.0,2194,0.0633546034639927
120035,2016,110.0,2246,0.048975957257346395
120035,2017,121.0,2288,0.052884615384615384
120035,2018,129.0,2328,0.055412371134020616
120035,2019,139.0,2359,0.05892327257312421
120038,2012,124.0,1975,0.06278481012658228
120038,2013,111.0,1983,0.05597579425113464
120038,2014,96.0,1985,0.04836272040302267
120038,2015,108.0,1985,0.054408060453400506
120038,2016,102.0,1953,0.05222734254992319
120038,2017,81.0,1915,0.0422976501305483
120038,2018,91.0,1869,0.04868913857677903
120038,2019,85.0,1817,0.04678040726472207
120080,2012,114.0,1704,0.06690140845070422
120080,2013,106.0,1740,0.06091954022988506
120080,2014,96.0,1767,0.05432937181663837
120080,2015,112.0,1793,0.06246514221974345
120080,2016,92.0,1783,0.051598429613011774
120080,2017,129.0,1764,0.07312925170068027
120080,2018,110.0,1741,0.06318207926479034
120080,2019,104.0,1713,0.06071220081727963
120039,2012,73.0,1261,0.05789056304520222
120039,2013,61.0,1316,0.04635258358662614
120039,2014,75.0,1365,0.054945054945054944
120039,2015,87.0,1412,0.06161473087818697
120039,2016,84.0,1420,0.059154929577464786
120039,2017,95.0,1422,0.06680731364275667
120039,2018,93.0,1422,0.06540084388185655
120039,2019,90.0,1417,0.06351446718419196
120040,2012,1531.0,37322,0.04102138149080971
120040,2013,1629.0,37947,0.04292829472685588
120040,2014,1602.0,38399,0.04171983645407432
120040,2015,1561.0,38821,0.04021019551273795
120040,2016,1387.0,39426,0.035179830568660274
120040,2017,1276.0,39862,0.03201043600421454
120040,2018,1170.0,40240,0.02907554671968191
120040,2019,1102.0,40459,0.027237450258286167
120042,2012,108.0,1952,0.055327868852459015
120042,2013,100.0,2024,0.04940711462450593
120042,2014,107.0,2091,0.05117168818747011
120042,2015,117.0,2154,0.054317548746518104
120042,2016,92.0,2161,0.04257288292457196
120042,2017,104.0,2157,0.04821511358368104
120042,2018,118.0,2151,0.05485820548582055
120042,2019,99.0,2135,0.046370023419203744
120043,2012,52.0,616,0.08441558441558442
120043,2013,64.0,651,0.09831029185867896
120043,2014,33.0,684,0.04824561403508772
120043,2015,40.0,715,0.055944055944055944
120043,2016,29.0,733,0.03956343792633015
120043,2017,65.0,749,0.08678237650200267
120043,2018,59.0,763,0.07732634338138926
120043,2019,43.0,774,0.05555555555555555
120050,2012,292.0,4577,0.06379724710509067
120050,2013,310.0,4637,0.0668535691179642
120050,2014,282.0,4680,0.06025641025641026
120050,2015,248.0,4717,0.052575789696841214
120050,2016,247.0,4730,0.052219873150105706
120050,2017,236.0,4714,0.05006364022061943
120050,2018,216.0,4697,0.04598680008516074
120050,2019,216.0,4662,0.04633204633204633
120045,2012,115.0,2285,0.05032822757111598
120045,2013,114.0,2303,0.04950065132435953
120045,2014,129.0,2319,0.055627425614489
120045,2015,131.0,2319,0.05648986632169038
120045,2016,111.0,2315,0.04794816414686825
120045,2017,107.0,2301,0.04650152107779226
120045,2018,131.0,2283,0.057380639509417436
120045,2019,100.0,2244,0.044563279857397504
120060,2012,365.0,4557,0.08009655475093264
120060,2013,370.0,4658,0.0794332331472735
120060,2014,431.0,4737,0.09098585602702132
120060,2015,380.0,4807,0.07905138339920949
120060,2016,373.0,4872,0.07655993431855501
120060,2017,377.0,4921,0.07661044503149766
120060,2018,425.0,4962,0.08565094719871019
120060,2019,405.0,4986,0.0812274368231047
120070,2012,96.0,1855,0.05175202156334232
120070,2013,93.0,1880,0.04946808510638298
120070,2014,107.0,1897,0.05640484976278334
120070,2015,101.0,1911,0.05285190999476714
120070,2016,96.0,1910,0.050261780104712044
120070,2017,94.0,1900,0.049473684210526316
120070,2018,94.0,1886,0.04984093319194061
120070,2019,81.0,1865,0.043431635388739946
130002,2012,118.0,1753,0.06731317741015402
130002,2013,126.0,1754,0.07183580387685291
130002,2014,120.0,1747,0.06868918145392101
130002,2015,139.0,1742,0.07979334098737084
130002,2016,131.0,1724,0.0759860788863109
130002,2017,146.0,1704,0.08568075117370892
130002,2018,136.0,1685,0.08071216617210683
130002,2019,154.0,1669,0.09227082085080887
130006,2012,66.0,1200,0.055
130006,2013,81.0,1192,0.06795302013422819
130006,2014,81.0,1180,0.06864406779661017
130006,2015,66.0,1166,0.05660377358490566
130006,2016,77.0,1163,0.06620808254514188
130006,2017,87.0,1157,0.07519446845289542
130006,2018,72.0,1151,0.06255430060816682
130006,2019,74.0,1148,0.06445993031358885
130008,2012,73.0,1244,0.058681672025723476
130008,2013,72.0,1269,0.05673758865248227
130008,2014,79.0,1289,0.0612878200155159
130008,2015,60.0,1309,0.04583651642475172
130008,2016,54.0,1297,0.04163454124903624
130008,2017,68.0,1284,0.0529595015576324
130008,2018,66.0,1271,0.05192761605035405
130008,2019,58.0,1259,0.046068308181096106
130010,2012,84.0,2076,0.04046242774566474
130010,2013,93.0,2086,0.04458293384467881
130010,2014,91.0,2089,0.043561512685495456
130010,2015,92.0,2090,0.04401913875598086
130010,2016,85.0,2071,0.04104297440849831
130010,2017,74.0,2048,0.0361328125
130010,2018,73.0,2023,0.03608502224419179
130010,2019,68.0,2003,0.03394907638542187
130014,2012,64.0,1977,0.03237228123419322
130014,2013,71.0,1995,0.03558897243107769
130014,2014,83.0,2015,0.04119106699751861
130014,2015,74.0,2029,0.036471168063085264
130014,2016,64.0,1984,0.03225806451612903
130014,2017,72.0,1941,0.03709428129829984
130014,2018,65.0,1892,0.034355179704016914
130014,2019,56.0,1846,0.030335861321776816
130020,2012,117.0,1922,0.06087408949011446
130020,2013,103.0,1943,0.05301080802882141
130020,2014,132.0,1954,0.06755373592630501
130020,2015,134.0,1965,0.06819338422391857
130020,2016,103.0,2007,0.05132037867463876
130020,2017,130.0,2046,0.0635386119257087
130020,2018,103.0,2086,0.04937679769894535
130020,2019,93.0,2128,0.043703007518796994
130030,2012,293.0,3799,0.07712555935772572
130030,2013,293.0,3818,0.07674174960712415
