CODMUNRES,Ano,Qtd_Total,Pop,Ratio
110006,2018,29.0,1840,0.01576086956521739
110006,2019,33.0,1834,0.017993456924754635
110007,2012,8.0,853,0.009378663540445486
110007,2013,11.0,862,0.012761020881670533
110007,2014,13.0,871,0.014925373134328358
110007,2015,8.0,879,0.009101251422070534
110007,2016,12.0,872,0.013761467889908258
110007,2017,6.0,867,0.006920415224913495
110007,2018,8.0,861,0.009291521486643438
110007,2019,6.0,855,0.007017543859649123
110008,2012,13.0,1212,0.010726072607260726
110008,2013,13.0,1288,0.010093167701863354
110008,2014,21.0,1363,0.015407190022010272
110008,2015,16.0,1439,0.011118832522585128
110008,2016,13.0,1516,0.008575197889182058
110008,2017,18.0,1594,0.011292346298619825
110008,2018,21.0,1670,0.012574850299401197
110008,2019,24.0,1745,0.013753581661891117
110094,2012,12.0,1571,0.0076384468491406746
110094,2013,10.0,1699,0.005885815185403178
110094,2014,18.0,1828,0.009846827133479213
110094,2015,16.0,1959,0.00816743236345074
110094,2016,16.0,2116,0.007561436672967864
110094,2017,17.0,2272,0.007482394366197183
110094,2018,20.0,2429,0.008233841086867023
110094,2019,17.0,2584,0.006578947368421052
110009,2012,31.0,2957,0.01048359824146094
110009,2013,35.0,3053,0.011464133639043564
110009,2014,38.0,3148,0.01207115628970775
110009,2015,42.0,3244,0.012946979038224414
110009,2016,44.0,3332,0.013205282112845138
110009,2017,57.0,3422,0.016656925774400935
110009,2018,48.0,3509,0.013679110857794243
110009,2019,49.0,3594,0.013633834168057874
110100,2012,11.0,955,0.011518324607329843
110100,2013,4.0,956,0.0041841004184100415
110100,2014,10.0,954,0.010482180293501049
110100,2015,7.0,952,0.007352941176470588
110100,2016,6.0,935,0.006417112299465241
110100,2017,10.0,917,0.010905125408942203
110100,2018,10.0,900,0.011111111111111112
110100,2019,6.0,882,0.006802721088435374
110010,2012,83.0,4027,0.020610876583064316
110010,2013,94.0,4131,0.022754780924715567
110010,2014,71.0,4231,0.01678090285984401
110010,2015,96.0,4333,0.022155550426955918
110010,2016,95.0,4419,0.02149807648789319
110010,2017,112.0,4507,0.024850232970934104
110010,2018,103.0,4589,0.022444977119198083
110010,2019,96.0,4670,0.020556745182012847
110110,2012,12.0,837,0.014336917562724014
110110,2013,7.0,870,0.008045977011494253
110110,2014,5.0,903,0.005537098560354375
110110,2015,5.0,937,0.005336179295624333
110110,2016,12.0,968,0.012396694214876033
110110,2017,6.0,1001,0.005994005994005994
110110,2018,15.0,1030,0.014563106796116505
110110,2019,17.0,1061,0.016022620169651274
110011,2012,53.0,5314,0.009973654497553632
110011,2013,66.0,5427,0.012161415146489774
110011,2014,65.0,5539,0.011734970211229464
110011,2015,54.0,5650,0.009557522123893806
110011,2016,68.0,5745,0.011836379460400347
110011,2017,85.0,5841,0.014552302687895908
110011,2018,92.0,5934,0.015503875968992248
110011,2019,98.0,6023,0.016270961314959323
110012,2012,154.0,12976,0.011868064118372379
110012,2013,143.0,13246,0.010795711913030349
110012,2014,156.0,13517,0.011541022416216616
110012,2015,215.0,13785,0.015596663039535727
110012,2016,207.0,14069,0.014713199232354823
110012,2017,222.0,14350,0.015470383275261325
110012,2018,261.0,14638,0.017830304686432572
110012,2019,249.0,14904,0.01670692431561997
110013,2012,35.0,3055,0.011456628477905073
110013,2013,28.0,3197,0.008758210822646231
110013,2014,36.0,3337,0.010788133053640995
110013,2015,25.0,3479,0.007185972980741593
110013,2016,27.0,3647,0.007403345215245407
110013,2017,42.0,3814,0.01101206082852648
110013,2018,42.0,3985,0.01053952321204517
110013,2019,55.0,4147,0.013262599469496022
110120,2012,9.0,1009,0.008919722497522299
110120,2013,14.0,1020,0.013725490196078431
110120,2014,6.0,1032,0.005813953488372093
110120,2015,11.0,1045,0.010526315789473684
110120,2016,8.0,1044,0.007662835249042145
110120,2017,5.0,1044,0.004789272030651341
110120,2018,10.0,1041,0.009606147934678195
110120,2019,15.0,1039,0.014436958614051972
110130,2012,8.0,1099,0.007279344858962694
110130,2013,8.0,1116,0.007168458781362007
110130,2014,10.0,1132,0.0088339222614841
110130,2015,13.0,1149,0.011314186248912098
110130,2016,8.0,1162,0.0068846815834767644
110130,2017,14.0,1174,0.01192504258943782
110130,2018,5.0,1186,0.0042158516020236085
110130,2019,21.0,1197,0.017543859649122806
110140,2012,7.0,1323,0.005291005291005291
110140,2013,13.0,1375,0.009454545454545455
110140,2014,11.0,1425,0.0077192982456140355
110140,2015,12.0,1476,0.008130081300813009
110140,2016,10.0,1536,0.006510416666666667
110140,2017,22.0,1595,0.013793103448275862
110140,2018,16.0,1654,0.009673518742442563
110140,2019,23.0,1713,0.013426736719206071
110014,2012,12.0,2029,0.005914243469689502
110014,2013,16.0,2088,0.007662835249042145
110014,2014,16.0,2147,0.007452258965999069
110014,2015,16.0,2207,0.007249660172179429
110014,2016,20.0,2256,0.008865248226950355
110014,2017,14.0,2305,0.006073752711496746
110014,2018,27.0,2354,0.011469838572642312
110014,2019,24.0,2401,0.009995835068721367
110033,2012,16.0,2207,0.007249660172179429
110033,2013,25.0,2344,0.010665529010238909
110033,2014,22.0,2483,0.008860249697946033
110033,2015,39.0,2621,0.014879816863792446
110033,2016,22.0,2777,0.00792221822110191
110033,2017,35.0,2934,0.011929107021131561
110033,2018,44.0,3091,0.014234875444839857
110033,2019,44.0,3244,0.013563501849568433
110143,2012,5.0,714,0.0070028011204481795
110143,2013,5.0,728,0.006868131868131868
110143,2014,10.0,741,0.01349527665317139
110143,2015,3.0,754,0.003978779840848806
110143,2016,9.0,763,0.011795543905635648
110143,2017,10.0,774,0.012919896640826873
110143,2018,10.0,782,0.01278772378516624
110143,2019,11.0,792,0.013888888888888888
110050,2012,12.0,1034,0.01160541586073501
110050,2013,7.0,1038,0.00674373795761079
110050,2014,5.0,1042,0.0047984644913627635
110050,2015,9.0,1041,0.008645533141210375
110050,2016,13.0,1032,0.012596899224806201
110050,2017,9.0,1023,0.008797653958944282
110050,2018,13.0,1012,0.012845849802371542
110050,2019,12.0,997,0.012036108324974924
110015,2012,48.0,4095,0.011721611721611722
110015,2013,51.0,4123,0.012369633761823914
110015,2014,56.0,4151,0.013490725126475547
110015,2015,61.0,4176,0.01460727969348659
110015,2016,47.0,4194,0.011206485455412495
110015,2017,56.0,4214,0.013289036544850499
110015,2018,70.0,4231,0.016544552115339162
110015,2019,86.0,4243,0.020268677822295546
110145,2012,7.0,463,0.01511879049676026
110145,2013,1.0,477,0.0020964360587002098
110145,2014,3.0,491,0.006109979633401222
110145,2015,4.0,505,0.007920792079207921
110145,2016,2.0,528,0.003787878787878788
110145,2017,3.0,552,0.005434782608695652
110145,2018,6.0,575,0.010434782608695653
110145,2019,7.0,597,0.011725293132328308
110018,2012,28.0,3716,0.007534983853606028
110018,2013,48.0,3767,0.01274223520042474
110018,2014,43.0,3819,0.01125949201361613
110018,2015,52.0,3872,0.013429752066115703
110018,2016,39.0,3943,0.009890945980218108
110018,2017,39.0,4013,0.00971841515076003
110018,2018,71.0,4083,0.017389174626500123
110018,2019,47.0,4149,0.011328030850807424
110146,2012,2.0,233,0.008583690987124463
110146,2013,6.0,237,0.02531645569620253
110146,2014,2.0,242,0.008264462809917356
110146,2015,3.0,246,0.012195121951219513
110146,2016,3.0,245,0.012244897959183673
110146,2017,5.0,243,0.0205761316872428
110146,2018,6.0,240,0.025
110146,2019,2.0,239,0.008368200836820083
110020,2012,685.0,46322,0.01478778981909244
110020,2013,771.0,47820,0.016122961104140528
110020,2014,831.0,49340,0.016842318605593837
110020,2015,901.0,50874,0.017710421826473248
110020,2016,957.0,52517,0.01822267075423196
110020,2017,1004.0,54167,0.018535270552181217
110020,2018,1071.0,55813,0.019189077813412645
110020,2019,1093.0,57419,0.019035510893606646
110025,2012,13.0,2314,0.0056179775280898875
110025,2013,19.0,2301,0.008257279443720122
110025,2014,25.0,2289,0.010921799912625601
110025,2015,27.0,2275,0.011868131868131869
110025,2016,28.0,2263,0.012372956252761821
110025,2017,34.0,2249,0.01511783014673188
110025,2018,34.0,2237,0.015198927134555208
110025,2019,35.0,2216,0.0157942238267148
110147,2012,2.0,356,0.0056179775280898875
110147,2013,4.0,358,0.0111731843575419
110147,2014,1.0,361,0.002770083102493075
110147,2015,7.0,363,0.01928374655647383
110147,2016,1.0,357,0.0028011204481792717
110147,2017,3.0,351,0.008547008547008548
110147,2018,3.0,346,0.008670520231213872
110147,2019,5.0,339,0.014749262536873156
110026,2012,1.0,328,0.003048780487804878
110026,2013,5.0,338,0.014792899408284023
110026,2014,1.0,347,0.002881844380403458
110026,2015,2.0,356,0.0056179775280898875
110026,2016,2.0,369,0.005420054200542005
110026,2017,5.0,384,0.013020833333333334
110026,2018,3.0,397,0.007556675062972292
110026,2019,5.0,410,0.012195121951219513
110028,2012,47.0,5582,0.00841992117520602
110028,2013,63.0,5714,0.011025551277563878
110028,2014,89.0,5847,0.015221481101419531
110028,2015,70.0,5978,0.0117096018735363
110028,2016,61.0,6108,0.009986902423051735
110028,2017,96.0,6237,0.015392015392015393
110028,2018,94.0,6366,0.014765944077913918
110028,2019,120.0,6488,0.018495684340320593
110029,2012,4.0,929,0.004305705059203444
110029,2013,7.0,913,0.007667031763417305
110029,2014,8.0,895,0.008938547486033519
110029,2015,5.0,874,0.005720823798627002
110029,2016,9.0,845,0.010650887573964497
110029,2017,6.0,815,0.007361963190184049
110029,2018,14.0,784,0.017857142857142856
110029,2019,8.0,753,0.010624169986719787
110148,2012,2.0,600,0.0033333333333333335
110148,2013,8.0,602,0.013289036544850499
110148,2014,3.0,603,0.004975124378109453
110148,2015,8.0,605,0.013223140495867768
110148,2016,2.0,605,0.003305785123966942
110148,2017,8.0,608,0.013157894736842105
110148,2018,7.0,607,0.011532125205930808
110148,2019,8.0,608,0.013157894736842105
110149,2012,12.0,1601,0.007495315427857589
110149,2013,10.0,1684,0.0059382422802850355
110149,2014,20.0,1770,0.011299435028248588
110149,2015,28.0,1854,0.015102481121898598
110149,2016,18.0,1919,0.009379885356956748
110149,2017,20.0,1985,0.010075566750629723
110149,2018,24.0,2050,0.011707317073170732
110149,2019,31.0,2113,0.014671083767155703
110032,2012,25.0,2086,0.011984659635666348
110032,2013,19.0,2141,0.008874357776739842
110032,2014,31.0,2197,0.014110150204824761
110032,2015,26.0,2254,0.011535048802129548
110032,2016,23.0,2309,0.00996102208748376
110032,2017,21.0,2365,0.008879492600422832
110032,2018,32.0,2419,0.01322860686233981
110032,2019,36.0,2472,0.014563106796116505
110150,2012,9.0,1150,0.00782608695652174
110150,2013,4.0,1174,0.0034071550255536627
110150,2014,8.0,1199,0.006672226855713094
110150,2015,11.0,1224,0.008986928104575163
110150,2016,12.0,1240,0.00967741935483871
110150,2017,12.0,1257,0.00954653937947494
110150,2018,9.0,1273,0.007069913589945012
110150,2019,15.0,1288,0.011645962732919254
110155,2012,3.0,493,0.006085192697768763
110155,2013,4.0,498,0.008032128514056224
110155,2014,5.0,503,0.009940357852882704
110155,2015,11.0,507,0.021696252465483234
110155,2016,4.0,502,0.00796812749003984
110155,2017,5.0,498,0.010040160642570281
110155,2018,5.0,492,0.01016260162601626
110155,2019,3.0,486,0.006172839506172839
110160,2012,5.0,1017,0.004916420845624385
110160,2013,7.0,1040,0.006730769230769231
110160,2014,9.0,1065,0.008450704225352112
110160,2015,10.0,1090,0.009174311926605505
110160,2016,13.0,1116,0.011648745519713262
110160,2017,18.0,1141,0.015775635407537247
110160,2018,12.0,1169,0.010265183917878529
110160,2019,11.0,1192,0.009228187919463088
110170,2012,10.0,1188,0.008417508417508417
110170,2013,11.0,1190,0.009243697478991597
110170,2014,7.0,1192,0.00587248322147651
110170,2015,15.0,1193,0.012573344509639563
110170,2016,12.0,1212,0.009900990099009901
110170,2017,19.0,1231,0.015434606011372868
110170,2018,16.0,1249,0.012810248198558846
110170,2019,19.0,1267,0.01499605367008682
110175,2012,4.0,917,0.004362050163576881
110175,2013,7.0,960,0.007291666666666667
110175,2014,13.0,1003,0.01296111665004985
110175,2015,10.0,1047,0.009551098376313277
110175,2016,7.0,1099,0.006369426751592357
110175,2017,9.0,1151,0.007819287576020852
110175,2018,7.0,1202,0.005823627287853577
110175,2019,8.0,1253,0.006384676775738229
110180,2012,6.0,801,0.00749063670411985
110180,2013,8.0,810,0.009876543209876543
110180,2014,5.0,818,0.006112469437652812
110180,2015,5.0,827,0.006045949214026602
110180,2016,7.0,823,0.00850546780072904
110180,2017,8.0,820,0.00975609756097561
110180,2018,8.0,816,0.00980392156862745
110180,2019,7.0,813,0.008610086100861008
110030,2012,80.0,8803,0.00908781097353175
110030,2013,91.0,9151,0.009944268385968747
110030,2014,108.0,9500,0.01136842105263158
110030,2015,157.0,9856,0.015929383116883116
110030,2016,139.0,10220,0.013600782778864971
110030,2017,145.0,10585,0.0136986301369863
110030,2018,174.0,10952,0.015887509130752375
110030,2019,191.0,11307,0.01689219067834085
120001,2012,13.0,1114,0.011669658886894075
120001,2013,24.0,1166,0.02058319039451115
120001,2014,24.0,1218,0.019704433497536946
120001,2015,16.0,1270,0.012598425196850394
120001,2016,14.0,1318,0.010622154779969651
120001,2017,18.0,1365,0.013186813186813187
120001,2018,24.0,1412,0.0169971671388102
120001,2019,34.0,1457,0.023335621139327384
120005,2012,27.0,494,0.05465587044534413
120005,2013,15.0,520,0.028846153846153848
120005,2014,20.0,544,0.03676470588235294
120005,2015,24.0,570,0.042105263157894736
120005,2016,27.0,594,0.045454545454545456
120005,2017,30.0,618,0.04854368932038835
120005,2018,35.0,641,0.054602184087363496
120005,2019,37.0,663,0.05580693815987934
120010,2012,35.0,1982,0.017658930373360242
120010,2013,37.0,2068,0.017891682785299807
120010,2014,44.0,2155,0.020417633410672854
120010,2015,55.0,2243,0.024520731163620153
120010,2016,31.0,2319,0.013367830961621389
120010,2017,50.0,2396,0.020868113522537562
120010,2018,55.0,2471,0.02225819506272764
120010,2019,47.0,2542,0.01848937844217152
120013,2012,15.0,668,0.02245508982035928
120013,2013,16.0,710,0.022535211267605635
120013,2014,23.0,752,0.030585106382978722
120013,2015,25.0,794,0.031486146095717885
120013,2016,28.0,828,0.033816425120772944
120013,2017,33.0,860,0.03837209302325582
120013,2018,37.0,893,0.04143337066069429
120013,2019,46.0,924,0.049783549783549784
120017,2012,20.0,801,0.024968789013732832
120017,2013,17.0,841,0.020214030915576695
120017,2014,31.0,883,0.035107587768969425
120017,2015,24.0,925,0.025945945945945945
120017,2016,24.0,960,0.025
120017,2017,27.0,994,0.02716297786720322
120017,2018,25.0,1027,0.024342745861733205
120017,2019,28.0,1060,0.026415094339622643
120020,2012,127.0,6178,0.020556814503075428
120020,2013,137.0,6432,0.021299751243781095
120020,2014,159.0,6694,0.02375261428144607
120020,2015,179.0,6949,0.02575910202906893
120020,2016,166.0,7266,0.02284613267272227
120020,2017,195.0,7578,0.02573238321456849
120020,2018,218.0,7885,0.027647431832593532
120020,2019,215.0,8184,0.026270772238514175
120025,2012,21.0,1400,0.015
120025,2013,22.0,1454,0.015130674002751032
120025,2014,21.0,1507,0.013934970139349702
120025,2015,30.0,1560,0.019230769230769232
120025,2016,29.0,1617,0.017934446505875078
120025,2017,22.0,1674,0.013142174432497013
120025,2018,31.0,1729,0.017929438982070563
120025,2019,37.0,1782,0.020763187429854096
120030,2012,91.0,2123,0.04286387187941592
120030,2013,58.0,2189,0.026496116948378255
120030,2014,92.0,2255,0.040798226164079826
120030,2015,65.0,2322,0.027993109388458226
120030,2016,93.0,2369,0.039257070493879276
120030,2017,96.0,2416,0.039735099337748346
120030,2018,92.0,2460,0.03739837398373984
120030,2019,93.0,2500,0.0372
120032,2012,31.0,342,0.09064327485380116
120032,2013,30.0,360,0.08333333333333333
120032,2014,32.0,379,0.08443271767810026
120032,2015,25.0,397,0.06297229219143577
120032,2016,34.0,419,0.081145584725537
120032,2017,24.0,442,0.05429864253393665
120032,2018,24.0,464,0.05172413793103448
120032,2019,18.0,485,0.03711340206185567
120033,2012,29.0,1104,0.026268115942028984
120033,2013,32.0,1162,0.027538726333907058
120033,2014,36.0,1221,0.029484029484029485
120033,2015,33.0,1280,0.02578125
120033,2016,30.0,1365,0.02197802197802198
120033,2017,32.0,1450,0.022068965517241378
120033,2018,30.0,1533,0.019569471624266144
120033,2019,42.0,1616,0.02599009900990099
120034,2012,25.0,557,0.04488330341113106
120034,2013,18.0,585,0.03076923076923077
120034,2014,19.0,613,0.03099510603588907
120034,2015,28.0,641,0.0436817472698908
120034,2016,23.0,677,0.033973412112259974
120034,2017,25.0,713,0.03506311360448808
120034,2018,22.0,748,0.029411764705882353
120034,2019,20.0,783,0.02554278416347382
120035,2012,48.0,761,0.06307490144546649
120035,2013,33.0,798,0.041353383458646614
120035,2014,58.0,836,0.06937799043062201
120035,2015,51.0,874,0.05835240274599542
120035,2016,40.0,944,0.0423728813559322
120035,2017,46.0,1014,0.045364891518737675
120035,2018,55.0,1084,0.0507380073800738
120035,2019,39.0,1152,0.033854166666666664
120038,2012,36.0,1508,0.023872679045092837
120038,2013,23.0,1553,0.014810045074050225
120038,2014,37.0,1598,0.023153942428035045
120038,2015,33.0,1642,0.020097442143727162
120038,2016,42.0,1679,0.02501488981536629
120038,2017,31.0,1717,0.0180547466511357
120038,2018,32.0,1752,0.0182648401826484
120038,2019,44.0,1786,0.02463605823068309
120080,2012,28.0,1316,0.02127659574468085
120080,2013,35.0,1382,0.02532561505065123
120080,2014,47.0,1450,0.032413793103448274
120080,2015,33.0,1516,0.021767810026385226
120080,2016,46.0,1563,0.02943058221369162
120080,2017,49.0,1608,0.030472636815920398
120080,2018,60.0,1653,0.036297640653357534
120080,2019,34.0,1696,0.020047169811320754
120039,2012,43.0,512,0.083984375
120039,2013,32.0,545,0.05871559633027523
120039,2014,33.0,578,0.05709342560553633
120039,2015,22.0,612,0.03594771241830065
120039,2016,26.0,649,0.040061633281972264
120039,2017,25.0,685,0.0364963503649635
120039,2018,18.0,720,0.025
120039,2019,28.0,755,0.03708609271523179
120040,2012,619.0,35037,0.017667037702999686
120040,2013,707.0,36470,0.019385796545105565
120040,2014,736.0,37934,0.019402119470659566
120040,2015,809.0,39382,0.02054237976740643
120040,2016,760.0,40693,0.01867643083577028
120040,2017,844.0,41981,0.02010433291250804
120040,2018,933.0,43242,0.021576245317052864
120040,2019,908.0,44453,0.02042606798191348
120042,2012,29.0,973,0.029804727646454265
120042,2013,30.0,1047,0.02865329512893983
120042,2014,31.0,1121,0.027653880463871544
120042,2015,36.0,1195,0.0301255230125523
120042,2016,30.0,1285,0.023346303501945526
120042,2017,42.0,1375,0.030545454545454546
120042,2018,44.0,1465,0.030034129692832763
120042,2019,34.0,1551,0.02192134107027724
120043,2012,39.0,282,0.13829787234042554
120043,2013,25.0,301,0.08305647840531562
120043,2014,33.0,319,0.10344827586206896
120043,2015,14.0,338,0.04142011834319527
120043,2016,18.0,359,0.05013927576601671
120043,2017,21.0,381,0.05511811023622047
120043,2018,19.0,401,0.04738154613466334
120043,2019,33.0,422,0.07819905213270142
120050,2012,73.0,2931,0.02490617536676902
120050,2013,71.0,3076,0.023081924577373212
120050,2014,59.0,3221,0.018317292766221672
120050,2015,75.0,3366,0.022281639928698752
120050,2016,80.0,3529,0.022669311419665626
120050,2017,81.0,3693,0.021933387489845652
120050,2018,72.0,3852,0.018691588785046728
120050,2019,76.0,4004,0.01898101898101898
120045,2012,29.0,1786,0.016237402015677492
120045,2013,28.0,1847,0.015159718462371413
120045,2014,41.0,1908,0.02148846960167715
120045,2015,44.0,1970,0.02233502538071066
120045,2016,41.0,2046,0.020039100684261974
120045,2017,49.0,2121,0.0231023102310231
120045,2018,53.0,2195,0.024145785876993165
120045,2019,44.0,2267,0.01940891045434495
120060,2012,111.0,2322,0.04780361757105943
120060,2013,95.0,2407,0.03946821769837973
120060,2014,106.0,2495,0.04248496993987976
120060,2015,115.0,2581,0.044556373498643935
120060,2016,92.0,2683,0.03428997390980246
120060,2017,99.0,2784,0.03556034482758621
120060,2018,100.0,2882,0.03469812630117974
120060,2019,98.0,2977,0.0329190460194827
120070,2012,25.0,1349,0.018532246108228317
120070,2013,28.0,1402,0.019971469329529243
120070,2014,27.0,1457,0.018531228551818806
120070,2015,28.0,1510,0.018543046357615896
120070,2016,30.0,1560,0.019230769230769232
120070,2017,29.0,1609,0.018023617153511497
120070,2018,29.0,1657,0.017501508750754374
120070,2019,42.0,1703,0.024662360540223135
130002,2012,13.0,812,0.01600985221674877
130002,2013,16.0,846,0.018912529550827423
130002,2014,11.0,881,0.012485811577752554
130002,2015,16.0,917,0.017448200654307525
130002,2016,20.0,950,0.021052631578947368
130002,2017,26.0,984,0.026422764227642278
130002,2018,21.0,1017,0.02064896755162242
130002,2019,20.0,1049,0.019065776930409915
130006,2012,21.0,636,0.0330188679245283
130006,2013,11.0,673,0.01634472511144131
130006,2014,21.0,709,0.029619181946403384
130006,2015,17.0,745,0.022818791946308724
130006,2016,23.0,780,0.029487179487179487
130006,2017,27.0,815,0.033128834355828224
130006,2018,18.0,848,0.02122641509433962
130006,2019,26.0,882,0.02947845804988662
130008,2012,21.0,743,0.02826379542395693
130008,2013,13.0,788,0.01649746192893401
130008,2014,12.0,834,0.014388489208633094
130008,2015,12.0,882,0.013605442176870748
130008,2016,14.0,945,0.014814814814814815
130008,2017,10.0,1008,0.00992063492063492
130008,2018,19.0,1071,0.017740429505135387
130008,2019,18.0,1133,0.01588702559576346
130010,2012,11.0,1249,0.008807045636509208
130010,2013,13.0,1314,0.00989345509893455
130010,2014,19.0,1378,0.013788098693759071
130010,2015,13.0,1445,0.008996539792387544
130010,2016,16.0,1532,0.010443864229765013
130010,2017,19.0,1619,0.01173563928350834
130010,2018,18.0,1706,0.010550996483001172
130010,2019,12.0,1790,0.0067039106145251395
130014,2012,5.0,1540,0.003246753246753247
130014,2013,10.0,1589,0.0062932662051604785
130014,2014,4.0,1641,0.002437538086532602
130014,2015,8.0,1694,0.004722550177095631
130014,2016,10.0,1770,0.005649717514124294
130014,2017,13.0,1845,0.007046070460704607
130014,2018,10.0,1920,0.005208333333333333
130014,2019,11.0,1993,0.0055193176116407425
130020,2012,27.0,1065,0.02535211267605634
130020,2013,34.0,1110,0.03063063063063063
130020,2014,41.0,1156,0.03546712802768166
130020,2015,39.0,1202,0.0324459234608985
130020,2016,38.0,1262,0.030110935023771792
130020,2017,32.0,1323,0.02418745275888133
130020,2018,38.0,1382,0.027496382054992764
130020,2019,33.0,1441,0.022900763358778626
130030,2012,62.0,2344,0.026450511945392493
130030,2013,63.0,2444,0.025777414075286414
130030,2014,57.0,2546,0.022388059701492536
