CODMUNRES,ano_nasc,Qtd_2Parto,Qtd_Total,Ratio
221050,2016,82.0,202,0.40594059405940597
221050,2017,94.0,230,0.40869565217391307
221050,2018,72.0,216,0.3333333333333333
221050,2019,81.0,199,0.40703517587939697
221060,2012,358.0,561,0.6381461675579323
221060,2013,389.0,549,0.7085610200364298
221060,2014,433.0,593,0.730185497470489
221060,2015,423.0,573,0.7382198952879581
221060,2016,423.0,567,0.746031746031746
221060,2017,460.0,642,0.7165109034267912
221060,2018,501.0,669,0.7488789237668162
221060,2019,453.0,618,0.7330097087378641
221062,2012,20.0,68,0.29411764705882354
221062,2013,11.0,66,0.16666666666666666
221062,2014,21.0,65,0.3230769230769231
221062,2015,20.0,61,0.32786885245901637
221062,2016,17.0,46,0.3695652173913043
221062,2017,20.0,61,0.32786885245901637
221062,2018,16.0,59,0.2711864406779661
221062,2019,16.0,45,0.35555555555555557
221063,2012,33.0,58,0.5689655172413793
221063,2013,42.0,58,0.7241379310344828
221063,2014,27.0,44,0.6136363636363636
221063,2015,39.0,58,0.6724137931034483
221063,2016,40.0,53,0.7547169811320755
221063,2017,48.0,58,0.8275862068965517
221063,2018,29.0,40,0.725
221063,2019,42.0,63,0.6666666666666666
221065,2012,32.0,104,0.3076923076923077
221065,2013,33.0,93,0.3548387096774194
221065,2014,39.0,107,0.3644859813084112
221065,2015,47.0,110,0.42727272727272725
221065,2016,39.0,100,0.39
221065,2017,44.0,107,0.411214953271028
221065,2018,37.0,104,0.3557692307692308
221065,2019,56.0,97,0.5773195876288659
221070,2012,98.0,248,0.3951612903225806
221070,2013,102.0,207,0.4927536231884058
221070,2014,114.0,222,0.5135135135135135
221070,2015,106.0,235,0.451063829787234
221070,2016,111.0,232,0.47844827586206895
221070,2017,128.0,226,0.5663716814159292
221070,2018,127.0,221,0.5746606334841629
221070,2019,106.0,172,0.6162790697674418
221080,2012,57.0,147,0.3877551020408163
221080,2013,75.0,158,0.47468354430379744
221080,2014,72.0,178,0.4044943820224719
221080,2015,88.0,174,0.5057471264367817
221080,2016,103.0,194,0.5309278350515464
221080,2017,93.0,175,0.5314285714285715
221080,2018,73.0,171,0.4269005847953216
221080,2019,111.0,196,0.5663265306122449
221090,2012,32.0,58,0.5517241379310345
221090,2013,31.0,56,0.5535714285714286
221090,2014,27.0,41,0.6585365853658537
221090,2015,24.0,50,0.48
221090,2016,28.0,46,0.6086956521739131
221090,2017,28.0,48,0.5833333333333334
221090,2018,27.0,46,0.5869565217391305
221090,2019,34.0,49,0.6938775510204082
221093,2012,59.0,83,0.7108433734939759
221093,2013,58.0,71,0.8169014084507042
221093,2014,63.0,84,0.75
221093,2015,60.0,77,0.7792207792207793
221093,2016,75.0,90,0.8333333333333334
221093,2017,55.0,73,0.7534246575342466
221093,2018,66.0,85,0.7764705882352941
221093,2019,76.0,95,0.8
221095,2012,14.0,34,0.4117647058823529
221095,2013,24.0,36,0.6666666666666666
221095,2014,32.0,47,0.6808510638297872
221095,2015,20.0,29,0.6896551724137931
221095,2016,23.0,46,0.5
221095,2017,26.0,43,0.6046511627906976
221095,2018,30.0,48,0.625
221095,2019,26.0,41,0.6341463414634146
221097,2012,18.0,44,0.4090909090909091
221097,2013,14.0,26,0.5384615384615384
221097,2014,14.0,27,0.5185185185185185
221097,2015,19.0,44,0.4318181818181818
221097,2016,20.0,34,0.5882352941176471
221097,2017,14.0,38,0.3684210526315789
221097,2018,15.0,32,0.46875
221097,2019,16.0,37,0.43243243243243246
221100,2012,8176.0,13813,0.591906175342069
221100,2013,8254.0,13356,0.6179994010182689
221100,2014,8734.0,13934,0.6268121142529065
221100,2015,8680.0,13976,0.6210646823125358
221100,2016,8402.0,13474,0.6235713225471278
221100,2017,8891.0,14073,0.6317771619413061
221100,2018,9075.0,14075,0.6447602131438721
221100,2019,8823.0,13624,0.6476071638285379
221110,2012,233.0,648,0.3595679012345679
221110,2013,215.0,655,0.3282442748091603
221110,2014,226.0,672,0.33630952380952384
221110,2015,251.0,758,0.3311345646437995
221110,2016,211.0,634,0.33280757097791797
221110,2017,262.0,703,0.37268847795163584
221110,2018,311.0,769,0.4044213263979194
221110,2019,318.0,736,0.4320652173913043
221120,2012,195.0,392,0.49744897959183676
221120,2013,213.0,371,0.5741239892183289
221120,2014,210.0,376,0.5585106382978723
221120,2015,297.0,507,0.5857988165680473
221120,2016,227.0,420,0.5404761904761904
221120,2017,255.0,419,0.6085918854415274
221120,2018,253.0,431,0.5870069605568445
221120,2019,213.0,399,0.5338345864661654
221130,2012,179.0,273,0.6556776556776557
221130,2013,190.0,278,0.6834532374100719
221130,2014,196.0,288,0.6805555555555556
221130,2015,196.0,274,0.7153284671532847
221130,2016,232.0,326,0.7116564417177914
221130,2017,217.0,287,0.7560975609756098
221130,2018,228.0,304,0.75
221130,2019,215.0,287,0.7491289198606271
221135,2012,32.0,76,0.42105263157894735
221135,2013,37.0,63,0.5873015873015873
221135,2014,37.0,72,0.5138888888888888
221135,2015,45.0,81,0.5555555555555556
221135,2016,41.0,78,0.5256410256410257
221135,2017,33.0,69,0.4782608695652174
221135,2018,41.0,84,0.4880952380952381
221135,2019,34.0,57,0.5964912280701754
221140,2012,27.0,59,0.4576271186440678
221140,2013,32.0,49,0.6530612244897959
221140,2014,30.0,42,0.7142857142857143
221140,2015,29.0,45,0.6444444444444445
221140,2016,24.0,52,0.46153846153846156
221140,2017,36.0,62,0.5806451612903226
221140,2018,34.0,62,0.5483870967741935
221140,2019,35.0,56,0.625
221150,2012,24.0,36,0.6666666666666666
221150,2013,24.0,36,0.6666666666666666
221150,2014,19.0,31,0.6129032258064516
221150,2015,32.0,46,0.6956521739130435
221150,2016,21.0,31,0.6774193548387096
221150,2017,20.0,36,0.5555555555555556
221150,2018,28.0,47,0.5957446808510638
221150,2019,24.0,43,0.5581395348837209
221160,2012,33.0,40,0.825
221160,2013,24.0,32,0.75
221160,2014,25.0,27,0.9259259259259259
221160,2015,30.0,37,0.8108108108108109
221160,2016,32.0,40,0.8
221160,2017,24.0,36,0.6666666666666666
221160,2018,31.0,40,0.775
221160,2019,24.0,27,0.8888888888888888
221170,2012,22.0,46,0.4782608695652174
221170,2013,19.0,42,0.4523809523809524
221170,2014,20.0,38,0.5263157894736842
221170,2015,26.0,39,0.6666666666666666
221170,2016,17.0,34,0.5
221170,2017,21.0,34,0.6176470588235294
221170,2018,23.0,38,0.6052631578947368
221170,2019,18.0,32,0.5625
230000,2012,1.0,2,0.5
230000,2013,1.0,2,0.5
230000,2015,1.0,1,1.0
230000,2016,0.0,1,0.0
230010,2012,121.0,155,0.7806451612903226
230010,2013,89.0,116,0.7672413793103449
230010,2014,110.0,135,0.8148148148148148
230010,2015,112.0,139,0.8057553956834532
230010,2016,99.0,120,0.825
230010,2017,104.0,129,0.8062015503875969
230010,2018,126.0,154,0.8181818181818182
230010,2019,124.0,146,0.8493150684931506
230015,2012,109.0,242,0.45041322314049587
230015,2013,120.0,243,0.49382716049382713
230015,2014,142.0,237,0.5991561181434599
230015,2015,113.0,224,0.5044642857142857
230015,2016,134.0,226,0.5929203539823009
230015,2017,120.0,206,0.5825242718446602
230015,2018,117.0,199,0.5879396984924623
230015,2019,152.0,215,0.7069767441860465
230020,2012,334.0,961,0.34755463059313213
230020,2013,372.0,968,0.384297520661157
230020,2014,447.0,964,0.4636929460580913
230020,2015,413.0,1039,0.397497593840231
230020,2016,385.0,1010,0.3811881188118812
230020,2017,455.0,1021,0.44564152791381
230020,2018,416.0,1054,0.3946869070208729
230020,2019,434.0,1075,0.4037209302325581
230030,2012,313.0,658,0.4756838905775076
230030,2013,309.0,578,0.5346020761245674
230030,2014,358.0,631,0.5673534072900158
230030,2015,389.0,629,0.6184419713831478
230030,2016,402.0,584,0.6883561643835616
230030,2017,287.0,563,0.5097690941385435
230030,2018,324.0,589,0.5500848896434635
230030,2019,369.0,603,0.6119402985074627
230040,2012,89.0,211,0.4218009478672986
230040,2013,80.0,160,0.5
230040,2014,82.0,156,0.5256410256410257
230040,2015,84.0,169,0.4970414201183432
230040,2016,85.0,172,0.4941860465116279
230040,2017,91.0,184,0.4945652173913043
230040,2018,107.0,193,0.5544041450777202
230040,2019,90.0,175,0.5142857142857142
230050,2012,69.0,155,0.44516129032258067
230050,2013,87.0,157,0.554140127388535
230050,2014,72.0,145,0.496551724137931
230050,2015,62.0,126,0.49206349206349204
230050,2016,66.0,118,0.559322033898305
230050,2017,66.0,121,0.5454545454545454
230050,2018,93.0,141,0.6595744680851063
230050,2019,88.0,148,0.5945945945945946
230060,2012,66.0,120,0.55
230060,2013,59.0,92,0.6413043478260869
230060,2014,46.0,93,0.4946236559139785
230060,2015,60.0,111,0.5405405405405406
230060,2016,68.0,112,0.6071428571428571
230060,2017,60.0,113,0.5309734513274337
230060,2018,56.0,107,0.5233644859813084
230060,2019,70.0,130,0.5384615384615384
230070,2012,90.0,200,0.45
230070,2013,90.0,177,0.5084745762711864
230070,2014,91.0,189,0.48148148148148145
230070,2015,96.0,217,0.4423963133640553
230070,2016,115.0,217,0.5299539170506913
230070,2017,101.0,180,0.5611111111111111
230070,2018,129.0,194,0.6649484536082474
230070,2019,116.0,178,0.651685393258427
230075,2012,251.0,704,0.3565340909090909
230075,2013,268.0,676,0.39644970414201186
230075,2014,276.0,627,0.44019138755980863
230075,2015,322.0,707,0.45544554455445546
230075,2016,274.0,689,0.397677793904209
230075,2017,299.0,722,0.41412742382271467
230075,2018,322.0,759,0.42424242424242425
230075,2019,321.0,699,0.4592274678111588
230080,2012,59.0,112,0.5267857142857143
230080,2013,55.0,112,0.49107142857142855
230080,2014,46.0,99,0.46464646464646464
230080,2015,35.0,76,0.4605263157894737
230080,2016,37.0,79,0.46835443037974683
230080,2017,46.0,96,0.4791666666666667
230080,2018,54.0,109,0.4954128440366973
230080,2019,54.0,103,0.5242718446601942
230090,2012,73.0,144,0.5069444444444444
230090,2013,90.0,151,0.5960264900662252
230090,2014,74.0,148,0.5
230090,2015,74.0,152,0.4868421052631579
230090,2016,62.0,133,0.46616541353383456
230090,2017,63.0,152,0.4144736842105263
230090,2018,54.0,131,0.4122137404580153
230090,2019,93.0,180,0.5166666666666667
230100,2012,546.0,986,0.5537525354969574
230100,2013,514.0,943,0.545068928950159
230100,2014,596.0,1078,0.5528756957328386
230100,2015,674.0,1246,0.5409309791332263
230100,2016,671.0,1123,0.597506678539626
230100,2017,646.0,1079,0.5987025023169601
230100,2018,745.0,1206,0.6177446102819237
230100,2019,725.0,1189,0.6097560975609756
230110,2012,443.0,972,0.455761316872428
230110,2013,448.0,965,0.46424870466321244
230110,2014,419.0,908,0.46145374449339205
230110,2015,499.0,1020,0.4892156862745098
230110,2016,479.0,1046,0.45793499043977054
230110,2017,482.0,994,0.48490945674044267
230110,2018,493.0,979,0.5035750766087844
230110,2019,545.0,1019,0.534838076545633
230120,2012,179.0,358,0.5
230120,2013,212.0,390,0.5435897435897435
230120,2014,183.0,382,0.4790575916230366
230120,2015,195.0,363,0.5371900826446281
230120,2016,208.0,395,0.5265822784810127
230120,2017,225.0,383,0.587467362924282
230120,2018,240.0,418,0.5741626794258373
230120,2019,181.0,375,0.4826666666666667
230125,2012,43.0,115,0.3739130434782609
230125,2013,31.0,99,0.31313131313131315
230125,2014,46.0,125,0.368
230125,2015,28.0,101,0.27722772277227725
230125,2016,38.0,115,0.33043478260869563
230125,2017,39.0,121,0.32231404958677684
230125,2018,67.0,155,0.432258064516129
230125,2019,47.0,149,0.31543624161073824
230130,2012,173.0,369,0.46883468834688347
230130,2013,169.0,341,0.49560117302052786
230130,2014,160.0,345,0.463768115942029
230130,2015,152.0,359,0.4233983286908078
230130,2016,189.0,354,0.5338983050847458
230130,2017,209.0,390,0.5358974358974359
230130,2018,182.0,363,0.5013774104683195
230130,2019,196.0,366,0.5355191256830601
230140,2012,79.0,188,0.42021276595744683
230140,2013,71.0,156,0.4551282051282051
230140,2014,82.0,180,0.45555555555555555
230140,2015,73.0,172,0.42441860465116277
230140,2016,63.0,152,0.4144736842105263
230140,2017,84.0,163,0.5153374233128835
230140,2018,82.0,172,0.47674418604651164
230140,2019,84.0,176,0.4772727272727273
230150,2012,50.0,112,0.44642857142857145
230150,2013,43.0,69,0.6231884057971014
230150,2014,65.0,95,0.6842105263157895
230150,2015,59.0,103,0.5728155339805825
230150,2016,52.0,84,0.6190476190476191
230150,2017,56.0,90,0.6222222222222222
230150,2018,63.0,89,0.7078651685393258
230150,2019,75.0,114,0.6578947368421053
230160,2012,204.0,331,0.6163141993957704
230160,2013,175.0,296,0.5912162162162162
230160,2014,148.0,253,0.5849802371541502
230160,2015,167.0,305,0.5475409836065573
230160,2016,160.0,271,0.5904059040590406
230160,2017,179.0,286,0.6258741258741258
230160,2018,178.0,291,0.6116838487972509
230160,2019,179.0,298,0.6006711409395973
230170,2012,237.0,318,0.7452830188679245
230170,2013,227.0,299,0.7591973244147158
230170,2014,283.0,359,0.7883008356545961
230170,2015,235.0,350,0.6714285714285714
230170,2016,185.0,306,0.6045751633986928
230170,2017,184.0,299,0.6153846153846154
230170,2018,224.0,310,0.7225806451612903
230170,2019,239.0,321,0.7445482866043613
230180,2012,36.0,78,0.46153846153846156
230180,2013,39.0,79,0.4936708860759494
230180,2014,31.0,60,0.5166666666666667
230180,2015,36.0,81,0.4444444444444444
230180,2016,32.0,50,0.64
230180,2017,35.0,72,0.4861111111111111
230180,2018,49.0,78,0.6282051282051282
230180,2019,49.0,67,0.7313432835820896
230185,2012,97.0,265,0.3660377358490566
230185,2013,100.0,252,0.3968253968253968
230185,2014,97.0,257,0.377431906614786
230185,2015,129.0,269,0.4795539033457249
230185,2016,159.0,291,0.5463917525773195
230185,2017,157.0,262,0.5992366412213741
230185,2018,184.0,294,0.6258503401360545
230185,2019,153.0,264,0.5795454545454546
230190,2012,621.0,1049,0.5919923736892279
230190,2013,698.0,1095,0.6374429223744292
230190,2014,722.0,1118,0.6457960644007156
230190,2015,728.0,1152,0.6319444444444444
230190,2016,774.0,1126,0.6873889875666075
230190,2017,801.0,1179,0.6793893129770993
230190,2018,871.0,1203,0.7240232751454697
230190,2019,915.0,1260,0.7261904761904762
230195,2012,163.0,317,0.5141955835962145
230195,2013,159.0,321,0.4953271028037383
230195,2014,151.0,296,0.5101351351351351
230195,2015,177.0,319,0.554858934169279
230195,2016,153.0,299,0.5117056856187291
230195,2017,172.0,317,0.5425867507886435
230195,2018,232.0,341,0.6803519061583577
230195,2019,194.0,331,0.5861027190332326
230200,2012,167.0,281,0.594306049822064
230200,2013,183.0,284,0.6443661971830986
230200,2014,181.0,264,0.6856060606060606
230200,2015,153.0,219,0.6986301369863014
230200,2016,129.0,210,0.6142857142857143
230200,2017,172.0,258,0.6666666666666666
230200,2018,176.0,241,0.7302904564315352
230200,2019,166.0,233,0.7124463519313304
230205,2012,71.0,212,0.33490566037735847
230205,2013,98.0,205,0.47804878048780486
230205,2014,85.0,207,0.4106280193236715
230205,2015,78.0,233,0.33476394849785407
230205,2016,107.0,243,0.4403292181069959
230205,2017,82.0,225,0.36444444444444446
230205,2018,107.0,230,0.4652173913043478
230205,2019,111.0,219,0.5068493150684932
230210,2012,232.0,465,0.4989247311827957
230210,2013,249.0,480,0.51875
230210,2014,267.0,578,0.4619377162629758
230210,2015,288.0,540,0.5333333333333333
230210,2016,267.0,481,0.5550935550935551
230210,2017,267.0,485,0.5505154639175258
230210,2018,291.0,547,0.5319926873857403
230210,2019,290.0,543,0.5340699815837937
230220,2012,263.0,567,0.4638447971781305
230220,2013,261.0,600,0.435
230220,2014,255.0,579,0.44041450777202074
230220,2015,350.0,696,0.5028735632183908
230220,2016,319.0,672,0.47470238095238093
230220,2017,273.0,599,0.4557595993322204
230220,2018,357.0,657,0.54337899543379
230220,2019,366.0,702,0.5213675213675214
230230,2012,192.0,432,0.4444444444444444
230230,2013,172.0,410,0.4195121951219512
230230,2014,156.0,373,0.41823056300268097
230230,2015,180.0,451,0.3991130820399113
230230,2016,155.0,387,0.4005167958656331
230230,2017,167.0,394,0.42385786802030456
230230,2018,180.0,399,0.45112781954887216
230230,2019,199.0,427,0.46604215456674475
230240,2012,253.0,754,0.33554376657824936
230240,2013,227.0,632,0.35917721518987344
230240,2014,286.0,683,0.41874084919472915
230240,2015,288.0,680,0.4235294117647059
230240,2016,270.0,613,0.44045676998368677
230240,2017,351.0,638,0.5501567398119123
230240,2018,359.0,723,0.49654218533886585
230240,2019,284.0,616,0.461038961038961
230250,2012,469.0,653,0.7182235834609495
230250,2013,493.0,693,0.7113997113997114
230250,2014,509.0,698,0.7292263610315186
230250,2015,600.0,803,0.7471980074719801
230250,2016,505.0,699,0.7224606580829757
230250,2017,582.0,738,0.7886178861788617
230250,2018,632.0,852,0.7417840375586855
230250,2019,606.0,798,0.7593984962406015
230260,2012,310.0,964,0.3215767634854772
230260,2013,329.0,931,0.3533834586466165
230260,2014,370.0,1012,0.36561264822134387
230260,2015,335.0,913,0.3669222343921139
230260,2016,400.0,944,0.423728813559322
230260,2017,411.0,967,0.4250258531540848
230260,2018,448.0,1003,0.44666001994017945
230260,2019,497.0,1014,0.490138067061144
230270,2012,186.0,420,0.44285714285714284
230270,2013,196.0,402,0.48756218905472637
230270,2014,195.0,361,0.5401662049861495
230270,2015,193.0,379,0.5092348284960422
230270,2016,220.0,379,0.5804749340369393
230270,2017,186.0,363,0.512396694214876
230270,2018,233.0,368,0.6331521739130435
230270,2019,241.0,420,0.5738095238095238
230280,2012,489.0,1117,0.4377797672336616
230280,2013,444.0,1049,0.4232602478551001
230280,2014,539.0,1122,0.4803921568627451
230280,2015,530.0,1160,0.45689655172413796
230280,2016,515.0,1056,0.4876893939393939
230280,2017,527.0,1072,0.4916044776119403
230280,2018,538.0,1174,0.45826235093696766
230280,2019,549.0,1133,0.48455428067078554
230290,2012,108.0,228,0.47368421052631576
230290,2013,113.0,256,0.44140625
230290,2014,140.0,245,0.5714285714285714
230290,2015,155.0,294,0.5272108843537415
230290,2016,126.0,228,0.5526315789473685
230290,2017,118.0,240,0.49166666666666664
230290,2018,166.0,280,0.5928571428571429
230290,2019,115.0,250,0.46
230300,2012,119.0,231,0.5151515151515151
230300,2013,112.0,273,0.41025641025641024
230300,2014,149.0,261,0.5708812260536399
230300,2015,125.0,253,0.49407114624505927
230300,2016,110.0,226,0.48672566371681414
230300,2017,111.0,240,0.4625
230300,2018,117.0,243,0.48148148148148145
230300,2019,145.0,277,0.5234657039711191
230310,2012,78.0,193,0.40414507772020725
230310,2013,82.0,202,0.40594059405940597
230310,2014,79.0,227,0.34801762114537443
230310,2015,72.0,198,0.36363636363636365
230310,2016,91.0,207,0.4396135265700483
230310,2017,97.0,190,0.5105263157894737
230310,2018,118.0,237,0.4978902953586498
230310,2019,118.0,244,0.48360655737704916
230320,2012,217.0,411,0.5279805352798054
230320,2013,220.0,393,0.5597964376590331
230320,2014,184.0,355,0.5183098591549296
230320,2015,189.0,373,0.5067024128686327
230320,2016,227.0,391,0.5805626598465473
230320,2017,221.0,391,0.5652173913043478
230320,2018,231.0,419,0.5513126491646778
230320,2019,259.0,458,0.5655021834061136
230330,2012,80.0,222,0.36036036036036034
230330,2013,93.0,210,0.44285714285714284
230330,2014,80.0,193,0.41450777202072536
230330,2015,82.0,209,0.3923444976076555
230330,2016,87.0,198,0.4393939393939394
230330,2017,97.0,213,0.45539906103286387
230330,2018,104.0,206,0.5048543689320388
230330,2019,116.0,203,0.5714285714285714
230340,2012,59.0,219,0.2694063926940639
230340,2013,62.0,234,0.26495726495726496
230340,2014,62.0,226,0.2743362831858407
230340,2015,65.0,237,0.2742616033755274
230340,2016,64.0,234,0.27350427350427353
230340,2017,84.0,269,0.31226765799256506
230340,2018,74.0,237,0.31223628691983124
230340,2019,106.0,266,0.39849624060150374
230350,2012,408.0,860,0.4744186046511628
230350,2013,515.0,970,0.5309278350515464
230350,2014,581.0,987,0.5886524822695035
230350,2015,626.0,1014,0.6173570019723866
230350,2016,594.0,978,0.6073619631901841
230350,2017,562.0,1003,0.5603190428713859
230350,2018,625.0,1023,0.6109481915933529
230350,2019,664.0,1075,0.6176744186046511
230360,2012,62.0,130,0.47692307692307695
230360,2013,54.0,144,0.375
230360,2014,56.0,144,0.3888888888888889
230360,2015,66.0,157,0.42038216560509556
230360,2016,35.0,128,0.2734375
230360,2017,50.0,135,0.37037037037037035
230360,2018,62.0,148,0.4189189189189189
230360,2019,59.0,91,0.6483516483516484
230365,2012,42.0,127,0.33070866141732286
230365,2013,48.0,123,0.3902439024390244
230365,2014,40.0,109,0.3669724770642202
230365,2015,28.0,96,0.2916666666666667
230365,2016,35.0,78,0.44871794871794873
230365,2017,61.0,123,0.4959349593495935
230365,2018,37.0,94,0.39361702127659576
230365,2019,45.0,111,0.40540540540540543
230370,2012,2868.0,4821,0.5948973242065961
230370,2013,3145.0,5058,0.621787267694741
230370,2014,3081.0,5012,0.6147246608140463
230370,2015,3109.0,5396,0.5761675315048184
230370,2016,2817.0,5044,0.5584853291038858
230370,2017,2994.0,5428,0.551584377302874
230370,2018,3094.0,5475,0.5651141552511415
230370,2019,2904.0,5346,0.5432098765432098
230380,2012,117.0,242,0.4834710743801653
230380,2013,111.0,273,0.4065934065934066
230380,2014,161.0,334,0.4820359281437126
230380,2015,129.0,278,0.46402877697841727
230380,2016,133.0,278,0.4784172661870504
230380,2017,136.0,286,0.4755244755244755
230380,2018,165.0,325,0.5076923076923077
230380,2019,163.0,319,0.5109717868338558
230390,2012,60.0,209,0.28708133971291866
230390,2013,52.0,213,0.24413145539906103
230390,2014,63.0,174,0.3620689655172414
230390,2015,58.0,200,0.29
230390,2016,67.0,193,0.3471502590673575
230390,2017,69.0,202,0.3415841584158416
230390,2018,87.0,200,0.435
230390,2019,90.0,203,0.4433497536945813
230393,2012,66.0,193,0.34196891191709844
230393,2013,78.0,204,0.38235294117647056
230393,2014,77.0,206,0.3737864077669903
230393,2015,72.0,196,0.3673469387755102
230393,2016,80.0,191,0.418848167539267
230393,2017,85.0,176,0.48295454545454547
230393,2018,121.0,235,0.5148936170212766
230393,2019,95.0,168,0.5654761904761905
230395,2012,187.0,279,0.6702508960573477
230395,2013,192.0,300,0.64
230395,2014,187.0,307,0.6091205211726385
230395,2015,173.0,291,0.5945017182130584
230395,2016,160.0,263,0.6083650190114068
230395,2017,138.0,235,0.5872340425531914
230395,2018,181.0,313,0.5782747603833865
230395,2019,198.0,312,0.6346153846153846
230400,2012,115.0,289,0.39792387543252594
230400,2013,124.0,284,0.43661971830985913
230400,2014,160.0,304,0.5263157894736842
230400,2015,130.0,248,0.5241935483870968
230400,2016,170.0,280,0.6071428571428571
230400,2017,160.0,268,0.5970149253731343
230400,2018,206.0,331,0.622356495468278
230400,2019,159.0,303,0.5247524752475248
230410,2012,527.0,1047,0.5033428844317096
230410,2013,416.0,939,0.443024494142705
230410,2014,410.0,1023,0.40078201368523947
230410,2015,436.0,1095,0.39817351598173517
230410,2016,436.0,954,0.4570230607966457
230410,2017,385.0,913,0.42168674698795183
230410,2018,463.0,1071,0.4323062558356676
230410,2019,450.0,1100,0.4090909090909091
230420,2012,1596.0,2130,0.7492957746478873
230420,2013,1585.0,2049,0.7735480722303563
230420,2014,1701.0,2230,0.762780269058296
230420,2015,1650.0,2168,0.761070110701107
230420,2016,1662.0,2143,0.7755482967802146
230420,2017,1613.0,2138,0.7544434050514499
230420,2018,1682.0,2266,0.7422771403353927
230420,2019,1663.0,2212,0.7518083182640145
230423,2012,74.0,222,0.3333333333333333
230423,2013,55.0,204,0.2696078431372549
230423,2014,84.0,233,0.3605150214592275
230423,2015,77.0,244,0.3155737704918033
230423,2016,64.0,192,0.3333333333333333
230423,2017,76.0,187,0.40641711229946526
230423,2018,106.0,225,0.4711111111111111
230423,2019,101.0,265,0.38113207547169814
230425,2012,119.0,339,0.35103244837758113
230425,2013,133.0,351,0.3789173789173789
230425,2014,166.0,339,0.4896755162241888
230425,2015,139.0,384,0.3619791666666667
230425,2016,164.0,415,0.39518072289156625
230425,2017,174.0,412,0.4223300970873786
230425,2018,248.0,481,0.5155925155925156
230425,2019,196.0,498,0.39357429718875503
230426,2012,47.0,91,0.5164835164835165
230426,2013,43.0,85,0.5058823529411764
230426,2014,50.0,92,0.5434782608695652
230426,2015,44.0,89,0.4943820224719101
230426,2016,51.0,83,0.6144578313253012
230426,2017,55.0,88,0.625
230426,2018,53.0,96,0.5520833333333334
230426,2019,55.0,87,0.632183908045977
230427,2012,19.0,48,0.3958333333333333
230427,2013,31.0,50,0.62
230427,2014,23.0,45,0.5111111111111111
230427,2015,13.0,30,0.43333333333333335
230427,2016,8.0,15,0.5333333333333333
230427,2017,11.0,23,0.4782608695652174
230427,2018,13.0,22,0.5909090909090909
230427,2019,23.0,34,0.6764705882352942
230428,2012,595.0,884,0.6730769230769231
230428,2013,663.0,999,0.6636636636636637
230428,2014,738.0,1083,0.6814404432132964
230428,2015,889.0,1258,0.7066772655007949
230428,2016,895.0,1250,0.716
230428,2017,875.0,1273,0.6873527101335428
230428,2018,848.0,1228,0.6905537459283387
230428,2019,816.0,1228,0.6644951140065146
230430,2012,170.0,271,0.6273062730627307
230430,2013,172.0,275,0.6254545454545455
230430,2014,147.0,251,0.5856573705179283
230430,2015,198.0,304,0.6513157894736842
230430,2016,129.0,210,0.6142857142857143
230430,2017,147.0,248,0.592741935483871
230430,2018,180.0,272,0.6617647058823529
230430,2019,185.0,267,0.6928838951310862
230435,2012,137.0,307,0.44625407166123776
230435,2013,151.0,315,0.4793650793650794
230435,2014,164.0,317,0.5173501577287066
230435,2015,120.0,244,0.4918032786885246
230435,2016,160.0,265,0.6037735849056604
230435,2017,171.0,281,0.608540925266904
230435,2018,210.0,340,0.6176470588235294
230435,2019,195.0,327,0.5963302752293578
230440,2012,26461.0,37577,0.7041807488623361
230440,2013,26153.0,36822,0.7102547390147195
230440,2014,26391.0,38195,0.6909543133918052
230440,2015,26114.0,39512,0.660913140311804
230440,2016,24568.0,37451,0.6560038450241649
230440,2017,23203.0,36718,0.6319243967536358
230440,2018,22636.0,35833,0.6317082019367622
230440,2019,21868.0,34957,0.6255685556540893
230445,2012,73.0,164,0.4451219512195122
230445,2013,69.0,157,0.4394904458598726
230445,2014,77.0,177,0.4350282485875706
230445,2015,100.0,212,0.4716981132075472
230445,2016,83.0,177,0.4689265536723164
230445,2017,89.0,194,0.4587628865979381
230445,2018,90.0,189,0.47619047619047616
230445,2019,97.0,197,0.49238578680203043
230450,2012,99.0,225,0.44
230450,2013,106.0,249,0.42570281124497994
230450,2014,116.0,259,0.44787644787644787
230450,2015,116.0,194,0.5979381443298969
230450,2016,121.0,207,0.5845410628019324
230450,2017,152.0,242,0.628099173553719
230450,2018,177.0,272,0.6507352941176471
230450,2019,166.0,263,0.6311787072243346
230460,2012,47.0,97,0.4845360824742268
230460,2013,32.0,76,0.42105263157894735
230460,2014,38.0,87,0.4367816091954023
230460,2015,27.0,86,0.313953488372093
230460,2016,34.0,88,0.38636363636363635
230460,2017,43.0,107,0.40186915887850466
230460,2018,52.0,120,0.43333333333333335
230460,2019,52.0,109,0.47706422018348627
230465,2012,57.0,159,0.3584905660377358
230465,2013,64.0,175,0.3657142857142857
230465,2014,56.0,148,0.3783783783783784
230465,2015,51.0,137,0.3722627737226277
230465,2016,91.0,187,0.48663101604278075
230465,2017,76.0,159,0.4779874213836478
230465,2018,69.0,161,0.42857142857142855
230465,2019,66.0,170,0.38823529411764707
230470,2012,164.0,744,0.22043010752688172
230470,2013,181.0,684,0.2646198830409357
230470,2014,226.0,737,0.3066485753052917
230470,2015,279.0,841,0.33174791914387636
230470,2016,291.0,729,0.3991769547325103
230470,2017,342.0,805,0.4248447204968944
230470,2018,411.0,877,0.46864310148232613
