CODMUNRES,ano_nasc,Qtd_mais_de_3parto,Qtd_Total,Ratio
231025,2018,31.0,473,0.06553911205073996
231025,2019,19.0,410,0.046341463414634146
231025,2020,25.0,472,0.05296610169491525
231030,2012,27.0,395,0.06835443037974684
231030,2013,19.0,406,0.046798029556650245
231030,2014,14.0,399,0.03508771929824561
231030,2015,16.0,422,0.037914691943127965
231030,2016,19.0,400,0.0475
231030,2017,13.0,471,0.027600849256900213
231030,2018,10.0,432,0.023148148148148147
231030,2019,22.0,440,0.05
231030,2020,14.0,413,0.03389830508474576
231040,2012,9.0,122,0.07377049180327869
231040,2013,16.0,143,0.11188811188811189
231040,2014,14.0,145,0.09655172413793103
231040,2015,15.0,141,0.10638297872340426
231040,2016,7.0,129,0.05426356589147287
231040,2017,7.0,115,0.06086956521739131
231040,2018,7.0,144,0.04861111111111111
231040,2019,7.0,109,0.06422018348623854
231040,2020,6.0,116,0.05172413793103448
231050,2012,49.0,592,0.08277027027027027
231050,2013,31.0,540,0.05740740740740741
231050,2014,36.0,545,0.06605504587155964
231050,2015,20.0,504,0.03968253968253968
231050,2016,15.0,497,0.030181086519114688
231050,2017,25.0,534,0.04681647940074907
231050,2018,19.0,507,0.03747534516765286
231050,2019,24.0,484,0.049586776859504134
231050,2020,14.0,476,0.029411764705882353
231060,2012,6.0,178,0.033707865168539325
231060,2013,5.0,178,0.028089887640449437
231060,2014,6.0,169,0.03550295857988166
231060,2015,8.0,171,0.04678362573099415
231060,2016,7.0,182,0.038461538461538464
231060,2017,6.0,166,0.03614457831325301
231060,2018,12.0,194,0.061855670103092786
231060,2019,7.0,209,0.03349282296650718
231060,2020,9.0,176,0.05113636363636364
231070,2012,34.0,530,0.06415094339622641
231070,2013,35.0,561,0.062388591800356503
231070,2014,26.0,444,0.05855855855855856
231070,2015,35.0,575,0.06086956521739131
231070,2016,21.0,443,0.04740406320541761
231070,2017,23.0,503,0.04572564612326044
231070,2018,28.0,575,0.04869565217391304
231070,2019,26.0,542,0.04797047970479705
231070,2020,25.0,512,0.048828125
231080,2012,14.0,216,0.06481481481481481
231080,2013,14.0,200,0.07
231080,2014,16.0,229,0.06986899563318777
231080,2015,13.0,192,0.06770833333333333
231080,2016,5.0,202,0.024752475247524754
231080,2017,6.0,186,0.03225806451612903
231080,2018,9.0,227,0.039647577092511016
231080,2019,10.0,222,0.04504504504504504
231080,2020,3.0,192,0.015625
231085,2012,9.0,287,0.0313588850174216
231085,2013,17.0,297,0.05723905723905724
231085,2014,16.0,314,0.050955414012738856
231085,2015,13.0,297,0.04377104377104377
231085,2016,14.0,306,0.0457516339869281
231085,2017,12.0,316,0.0379746835443038
231085,2018,11.0,327,0.03363914373088685
231085,2019,17.0,341,0.04985337243401759
231085,2020,12.0,313,0.038338658146964855
231090,2012,10.0,171,0.05847953216374269
231090,2013,7.0,156,0.04487179487179487
231090,2014,7.0,155,0.04516129032258064
231090,2015,6.0,162,0.037037037037037035
231090,2016,6.0,159,0.03773584905660377
231090,2017,4.0,144,0.027777777777777776
231090,2018,5.0,158,0.03164556962025317
231090,2019,4.0,162,0.024691358024691357
231090,2020,5.0,120,0.041666666666666664
231095,2012,6.0,113,0.05309734513274336
231095,2013,15.0,108,0.1388888888888889
231095,2014,7.0,104,0.0673076923076923
231095,2015,6.0,101,0.0594059405940594
231095,2016,5.0,91,0.054945054945054944
231095,2017,7.0,112,0.0625
231095,2018,5.0,117,0.042735042735042736
231095,2019,7.0,77,0.09090909090909091
231095,2020,5.0,94,0.05319148936170213
231100,2012,12.0,164,0.07317073170731707
231100,2013,17.0,151,0.11258278145695365
231100,2014,13.0,157,0.08280254777070063
231100,2015,27.0,167,0.16167664670658682
231100,2016,14.0,184,0.07608695652173914
231100,2017,20.0,184,0.10869565217391304
231100,2018,19.0,207,0.09178743961352658
231100,2019,9.0,161,0.055900621118012424
231100,2020,11.0,161,0.06832298136645963
231110,2012,16.0,262,0.061068702290076333
231110,2013,7.0,268,0.026119402985074626
231110,2014,8.0,266,0.03007518796992481
231110,2015,6.0,240,0.025
231110,2016,9.0,238,0.037815126050420166
231110,2017,9.0,270,0.03333333333333333
231110,2018,10.0,264,0.03787878787878788
231110,2019,8.0,266,0.03007518796992481
231110,2020,8.0,239,0.03347280334728033
231120,2012,14.0,141,0.09929078014184398
231120,2013,9.0,153,0.058823529411764705
231120,2014,8.0,136,0.058823529411764705
231120,2015,16.0,137,0.11678832116788321
231120,2016,7.0,122,0.05737704918032787
231120,2017,5.0,127,0.03937007874015748
231120,2018,3.0,123,0.024390243902439025
231120,2019,11.0,140,0.07857142857142857
231120,2020,5.0,114,0.043859649122807015
231123,2012,3.0,64,0.046875
231123,2013,1.0,70,0.014285714285714285
231123,2014,2.0,81,0.024691358024691357
231123,2015,2.0,74,0.02702702702702703
231123,2016,2.0,66,0.030303030303030304
231123,2017,1.0,80,0.0125
231123,2018,1.0,72,0.013888888888888888
231123,2019,3.0,76,0.039473684210526314
231123,2020,2.0,68,0.029411764705882353
231126,2012,13.0,220,0.05909090909090909
231126,2013,12.0,230,0.05217391304347826
231126,2014,10.0,252,0.03968253968253968
231126,2015,10.0,259,0.03861003861003861
231126,2016,11.0,214,0.0514018691588785
231126,2017,8.0,242,0.03305785123966942
231126,2018,13.0,260,0.05
231126,2019,14.0,260,0.05384615384615385
231126,2020,13.0,228,0.05701754385964912
231130,2012,134.0,1314,0.1019786910197869
231130,2013,103.0,1189,0.08662741799831791
231130,2014,119.0,1232,0.09659090909090909
231130,2015,105.0,1274,0.08241758241758242
231130,2016,108.0,1277,0.08457321848081441
231130,2017,126.0,1307,0.09640397857689365
231130,2018,108.0,1438,0.07510431154381085
231130,2019,20.0,1375,0.014545454545454545
231130,2020,31.0,1267,0.0244672454617206
231135,2012,13.0,204,0.06372549019607843
231135,2013,13.0,185,0.07027027027027027
231135,2014,8.0,170,0.047058823529411764
231135,2015,6.0,224,0.026785714285714284
231135,2016,7.0,163,0.04294478527607362
231135,2017,7.0,180,0.03888888888888889
231135,2018,14.0,223,0.06278026905829596
231135,2019,9.0,174,0.05172413793103448
231135,2020,14.0,186,0.07526881720430108
231140,2012,90.0,1069,0.08419083255378859
231140,2013,65.0,1011,0.06429277942631058
231140,2014,83.0,1104,0.07518115942028986
231140,2015,70.0,1184,0.05912162162162162
231140,2016,69.0,1074,0.06424581005586592
231140,2017,69.0,1063,0.06491063029162747
231140,2018,60.0,1211,0.0495458298926507
231140,2019,63.0,1231,0.05117790414297319
231140,2020,69.0,1130,0.061061946902654866
231150,2012,14.0,272,0.051470588235294115
231150,2013,14.0,252,0.05555555555555555
231150,2014,11.0,294,0.03741496598639456
231150,2015,11.0,320,0.034375
231150,2016,9.0,264,0.03409090909090909
231150,2017,13.0,271,0.04797047970479705
231150,2018,11.0,238,0.046218487394957986
231150,2019,14.0,242,0.05785123966942149
231150,2020,11.0,263,0.04182509505703422
231160,2012,31.0,466,0.06652360515021459
231160,2013,28.0,377,0.07427055702917772
231160,2014,26.0,438,0.0593607305936073
231160,2015,29.0,453,0.0640176600441501
231160,2016,33.0,376,0.08776595744680851
231160,2017,22.0,413,0.053268765133171914
231160,2018,16.0,370,0.043243243243243246
231160,2019,16.0,370,0.043243243243243246
231160,2020,22.0,441,0.049886621315192746
231170,2012,20.0,248,0.08064516129032258
231170,2013,18.0,227,0.07929515418502203
231170,2014,30.0,244,0.12295081967213115
231170,2015,18.0,201,0.08955223880597014
231170,2016,11.0,211,0.052132701421800945
231170,2017,17.0,235,0.07234042553191489
231170,2018,13.0,250,0.052
231170,2019,19.0,244,0.0778688524590164
231170,2020,11.0,230,0.04782608695652174
231180,2012,41.0,962,0.04261954261954262
231180,2013,40.0,947,0.042238648363252376
231180,2014,34.0,983,0.03458799593082401
231180,2015,30.0,1079,0.027803521779425393
231180,2016,35.0,916,0.03820960698689956
231180,2017,33.0,983,0.0335707019328586
231180,2018,31.0,1001,0.030969030969030968
231180,2019,36.0,952,0.037815126050420166
231180,2020,26.0,929,0.02798708288482239
231190,2012,21.0,219,0.0958904109589041
231190,2013,12.0,206,0.05825242718446602
231190,2014,20.0,189,0.10582010582010581
231190,2015,11.0,194,0.05670103092783505
231190,2016,11.0,194,0.05670103092783505
231190,2017,11.0,181,0.06077348066298342
231190,2018,14.0,194,0.07216494845360824
231190,2019,8.0,188,0.0425531914893617
231190,2020,7.0,164,0.042682926829268296
231195,2012,28.0,300,0.09333333333333334
231195,2013,28.0,308,0.09090909090909091
231195,2014,25.0,241,0.1037344398340249
231195,2015,16.0,270,0.05925925925925926
231195,2016,20.0,257,0.07782101167315175
231195,2017,20.0,271,0.07380073800738007
231195,2018,15.0,300,0.05
231195,2019,22.0,265,0.0830188679245283
231195,2020,22.0,283,0.07773851590106007
231200,2012,39.0,483,0.08074534161490683
231200,2013,31.0,483,0.06418219461697723
231200,2014,34.0,480,0.07083333333333333
231200,2015,33.0,357,0.09243697478991597
231200,2016,24.0,384,0.0625
231200,2017,30.0,415,0.07228915662650602
231200,2018,22.0,420,0.05238095238095238
231200,2019,17.0,429,0.039627039627039624
231200,2020,23.0,439,0.05239179954441914
231210,2012,29.0,252,0.11507936507936507
231210,2013,37.0,273,0.13553113553113552
231210,2014,23.0,191,0.12041884816753927
231210,2015,22.0,237,0.09282700421940929
231210,2016,28.0,228,0.12280701754385964
231210,2017,13.0,194,0.06701030927835051
231210,2018,22.0,258,0.08527131782945736
231210,2019,22.0,287,0.07665505226480836
231210,2020,10.0,244,0.040983606557377046
231220,2012,36.0,576,0.0625
231220,2013,26.0,541,0.04805914972273567
231220,2014,9.0,598,0.015050167224080268
231220,2015,20.0,375,0.05333333333333334
231220,2016,5.0,297,0.016835016835016835
231220,2017,13.0,491,0.026476578411405296
231220,2018,16.0,538,0.02973977695167286
231220,2019,20.0,549,0.03642987249544627
231220,2020,18.0,519,0.03468208092485549
231230,2012,82.0,783,0.10472541507024266
231230,2013,85.0,809,0.10506798516687268
231230,2014,65.0,751,0.08655126498002663
231230,2015,50.0,781,0.06402048655569782
231230,2016,52.0,775,0.06709677419354838
231230,2017,52.0,769,0.06762028608582575
231230,2018,53.0,747,0.07095046854082998
231230,2019,46.0,828,0.05555555555555555
231230,2020,54.0,767,0.07040417209908735
231240,2012,54.0,786,0.06870229007633588
231240,2013,44.0,784,0.05612244897959184
231240,2014,51.0,860,0.05930232558139535
231240,2015,44.0,931,0.047261009667024706
231240,2016,50.0,943,0.053022269353128315
231240,2017,49.0,946,0.05179704016913319
231240,2018,43.0,930,0.046236559139784944
231240,2019,32.0,872,0.03669724770642202
231240,2020,35.0,826,0.0423728813559322
231250,2012,3.0,81,0.037037037037037035
231250,2013,6.0,64,0.09375
231250,2014,0.0,72,0.0
231250,2015,3.0,73,0.0410958904109589
231250,2016,1.0,81,0.012345679012345678
231250,2017,1.0,83,0.012048192771084338
231250,2018,1.0,75,0.013333333333333334
231250,2019,1.0,81,0.012345679012345678
231250,2020,3.0,59,0.05084745762711865
231260,2012,8.0,157,0.050955414012738856
231260,2013,9.0,154,0.05844155844155844
231260,2014,9.0,201,0.04477611940298507
231260,2015,5.0,179,0.027932960893854747
231260,2016,9.0,174,0.05172413793103448
231260,2017,9.0,158,0.056962025316455694
231260,2018,3.0,157,0.01910828025477707
231260,2019,7.0,172,0.040697674418604654
231260,2020,3.0,161,0.018633540372670808
231270,2012,37.0,361,0.10249307479224377
231270,2013,25.0,297,0.08417508417508418
231270,2014,14.0,311,0.04501607717041801
231270,2015,24.0,310,0.07741935483870968
231270,2016,17.0,303,0.056105610561056105
231270,2017,25.0,319,0.07836990595611286
231270,2018,15.0,299,0.05016722408026756
231270,2019,11.0,276,0.03985507246376811
231270,2020,5.0,259,0.019305019305019305
231280,2012,12.0,123,0.0975609756097561
231280,2013,9.0,108,0.08333333333333333
231280,2014,8.0,108,0.07407407407407407
231280,2015,2.0,68,0.029411764705882353
231280,2016,7.0,98,0.07142857142857142
231280,2017,6.0,89,0.06741573033707865
231280,2018,4.0,112,0.03571428571428571
231280,2019,4.0,108,0.037037037037037035
231280,2020,1.0,110,0.00909090909090909
231290,2012,110.0,3164,0.0347661188369153
231290,2013,126.0,3269,0.03854389721627409
231290,2014,118.0,3471,0.03399596658023624
231290,2015,108.0,3468,0.031141868512110725
231290,2016,106.0,3288,0.03223844282238443
231290,2017,75.0,3305,0.0226928895612708
231290,2018,110.0,3392,0.03242924528301887
231290,2019,94.0,3262,0.028816676885346414
231290,2020,93.0,3107,0.02993241068554876
231300,2012,13.0,170,0.07647058823529412
231300,2013,20.0,195,0.10256410256410256
231300,2014,11.0,172,0.06395348837209303
231300,2015,7.0,196,0.03571428571428571
231300,2016,11.0,204,0.05392156862745098
231300,2017,14.0,208,0.0673076923076923
231300,2018,16.0,192,0.08333333333333333
231300,2019,13.0,217,0.059907834101382486
231300,2020,3.0,156,0.019230769230769232
231310,2012,4.0,384,0.010416666666666666
231310,2013,8.0,363,0.02203856749311295
231310,2014,6.0,405,0.014814814814814815
231310,2015,7.0,402,0.017412935323383085
231310,2016,3.0,373,0.00804289544235925
231310,2017,7.0,355,0.01971830985915493
231310,2018,9.0,377,0.023872679045092837
231310,2019,7.0,388,0.01804123711340206
231310,2020,8.0,349,0.022922636103151862
231320,2012,19.0,324,0.05864197530864197
231320,2013,15.0,264,0.056818181818181816
231320,2014,19.0,295,0.06440677966101695
231320,2015,18.0,339,0.05309734513274336
231320,2016,14.0,284,0.04929577464788732
231320,2017,18.0,286,0.06293706293706294
231320,2018,21.0,331,0.0634441087613293
231320,2019,21.0,339,0.061946902654867256
231320,2020,20.0,325,0.06153846153846154
231325,2012,11.0,91,0.12087912087912088
231325,2013,6.0,99,0.06060606060606061
231325,2014,9.0,89,0.10112359550561797
231325,2015,3.0,86,0.03488372093023256
231325,2016,6.0,96,0.0625
231325,2017,4.0,111,0.036036036036036036
231325,2018,3.0,102,0.029411764705882353
231325,2019,6.0,99,0.06060606060606061
231325,2020,3.0,103,0.02912621359223301
231330,2012,30.0,716,0.04189944134078212
231330,2013,25.0,730,0.03424657534246575
231330,2014,36.0,740,0.04864864864864865
231330,2015,21.0,714,0.029411764705882353
231330,2016,22.0,760,0.02894736842105263
231330,2017,22.0,733,0.030013642564802184
231330,2018,27.0,781,0.034571062740076826
231330,2019,27.0,773,0.03492884864165589
231330,2020,26.0,743,0.034993270524899055
231335,2012,30.0,272,0.11029411764705882
231335,2013,26.0,266,0.09774436090225563
231335,2014,28.0,236,0.11864406779661017
231335,2015,28.0,248,0.11290322580645161
231335,2016,21.0,274,0.07664233576642336
231335,2017,19.0,226,0.084070796460177
231335,2018,23.0,265,0.08679245283018867
231335,2019,21.0,222,0.0945945945945946
231335,2020,18.0,238,0.07563025210084033
231340,2012,138.0,1321,0.10446631339894019
231340,2013,86.0,1278,0.06729264475743349
231340,2014,94.0,1328,0.07078313253012049
231340,2015,107.0,1372,0.07798833819241982
231340,2016,102.0,1420,0.07183098591549296
231340,2017,106.0,1465,0.07235494880546076
231340,2018,101.0,1486,0.06796769851951548
231340,2019,76.0,1471,0.05166553365057784
231340,2020,87.0,1422,0.06118143459915612
231350,2012,49.0,587,0.08347529812606473
231350,2013,54.0,683,0.07906295754026355
231350,2014,61.0,770,0.07922077922077922
231350,2015,43.0,711,0.06047819971870605
231350,2016,64.0,784,0.08163265306122448
231350,2017,64.0,833,0.07683073229291716
231350,2018,40.0,897,0.044593088071348944
231350,2019,34.0,734,0.04632152588555858
231350,2020,52.0,855,0.0608187134502924
231355,2012,30.0,258,0.11627906976744186
231355,2013,18.0,218,0.08256880733944955
231355,2014,15.0,271,0.055350553505535055
231355,2015,27.0,306,0.08823529411764706
231355,2016,21.0,287,0.07317073170731707
231355,2017,13.0,267,0.04868913857677903
231355,2018,6.0,262,0.022900763358778626
231355,2019,11.0,243,0.04526748971193416
231355,2020,12.0,253,0.04743083003952569
231360,2012,38.0,545,0.06972477064220184
231360,2013,39.0,552,0.07065217391304347
231360,2014,32.0,496,0.06451612903225806
231360,2015,32.0,471,0.06794055201698514
231360,2016,30.0,548,0.05474452554744526
231360,2017,20.0,459,0.04357298474945534
231360,2018,42.0,543,0.07734806629834254
231360,2019,41.0,596,0.06879194630872483
231360,2020,27.0,496,0.05443548387096774
231370,2012,4.0,80,0.05
231370,2013,2.0,97,0.020618556701030927
231370,2014,5.0,86,0.05813953488372093
231370,2015,5.0,96,0.052083333333333336
231370,2016,7.0,65,0.1076923076923077
231370,2017,2.0,88,0.022727272727272728
231370,2018,2.0,93,0.021505376344086023
231370,2019,6.0,87,0.06896551724137931
231370,2020,6.0,79,0.0759493670886076
231375,2012,17.0,285,0.05964912280701754
231375,2013,29.0,307,0.09446254071661238
231375,2014,25.0,310,0.08064516129032258
231375,2015,18.0,300,0.06
231375,2016,14.0,267,0.052434456928838954
231375,2017,20.0,274,0.072992700729927
231375,2018,19.0,301,0.06312292358803986
231375,2019,17.0,282,0.06028368794326241
231375,2020,20.0,277,0.07220216606498195
231380,2012,33.0,334,0.09880239520958084
231380,2013,31.0,338,0.09171597633136094
231380,2014,26.0,357,0.07282913165266107
231380,2015,41.0,361,0.11357340720221606
231380,2016,28.0,355,0.07887323943661972
231380,2017,25.0,343,0.0728862973760933
231380,2018,10.0,399,0.02506265664160401
231380,2019,14.0,387,0.03617571059431524
231380,2020,27.0,353,0.0764872521246459
231390,2012,7.0,176,0.03977272727272727
231390,2013,11.0,188,0.05851063829787234
231390,2014,13.0,172,0.0755813953488372
231390,2015,2.0,126,0.015873015873015872
231390,2016,8.0,149,0.053691275167785234
231390,2017,9.0,159,0.05660377358490566
231390,2018,4.0,188,0.02127659574468085
231390,2019,6.0,199,0.03015075376884422
231390,2020,5.0,162,0.030864197530864196
231395,2012,23.0,277,0.08303249097472924
231395,2013,25.0,286,0.08741258741258741
231395,2014,19.0,243,0.07818930041152264
231395,2015,12.0,208,0.057692307692307696
231395,2016,18.0,273,0.06593406593406594
231395,2017,13.0,254,0.051181102362204724
231395,2018,29.0,328,0.08841463414634146
231395,2019,18.0,273,0.06593406593406594
231395,2020,19.0,270,0.07037037037037037
231400,2012,13.0,492,0.026422764227642278
231400,2013,14.0,512,0.02734375
231400,2014,20.0,544,0.03676470588235294
231400,2015,12.0,546,0.02197802197802198
231400,2016,19.0,486,0.03909465020576132
231400,2017,21.0,468,0.04487179487179487
231400,2018,14.0,532,0.02631578947368421
231400,2019,19.0,498,0.03815261044176707
231400,2020,15.0,468,0.03205128205128205
231410,2012,109.0,931,0.11707841031149302
231410,2013,66.0,924,0.07142857142857142
231410,2014,72.0,922,0.07809110629067245
231410,2015,74.0,969,0.07636738906088751
231410,2016,53.0,931,0.05692803437164339
231410,2017,65.0,930,0.06989247311827956
231410,2018,62.0,1044,0.05938697318007663
231410,2019,62.0,986,0.06288032454361055
231410,2020,71.0,983,0.07222787385554426
240000,2012,1.0,4,0.25
240000,2016,0.0,1,0.0
240010,2012,3.0,149,0.020134228187919462
240010,2013,10.0,140,0.07142857142857142
240010,2014,8.0,147,0.05442176870748299
240010,2015,7.0,150,0.04666666666666667
240010,2016,7.0,109,0.06422018348623854
240010,2017,3.0,105,0.02857142857142857
240010,2018,4.0,110,0.03636363636363636
240010,2019,6.0,101,0.0594059405940594
240010,2020,7.0,92,0.07608695652173914
240020,2012,40.0,789,0.050697084917617236
240020,2013,24.0,705,0.03404255319148936
240020,2014,27.0,835,0.032335329341317366
240020,2015,22.0,793,0.027742749054224466
240020,2016,23.0,776,0.029639175257731958
240020,2017,26.0,743,0.034993270524899055
240020,2018,19.0,792,0.023989898989898988
240020,2019,12.0,725,0.016551724137931035
240020,2020,24.0,680,0.03529411764705882
240030,2012,9.0,151,0.059602649006622516
240030,2013,10.0,121,0.08264462809917356
240030,2014,13.0,122,0.10655737704918032
240030,2015,7.0,134,0.05223880597014925
240030,2016,6.0,116,0.05172413793103448
240030,2017,9.0,111,0.08108108108108109
240030,2018,6.0,132,0.045454545454545456
240030,2019,7.0,96,0.07291666666666667
240030,2020,3.0,106,0.02830188679245283
240040,2012,2.0,51,0.0392156862745098
240040,2013,2.0,44,0.045454545454545456
240040,2014,1.0,47,0.02127659574468085
240040,2015,0.0,42,0.0
240040,2016,0.0,40,0.0
240040,2017,0.0,38,0.0
240040,2018,1.0,54,0.018518518518518517
240040,2019,0.0,37,0.0
240040,2020,0.0,36,0.0
240050,2012,1.0,164,0.006097560975609756
240050,2013,1.0,183,0.00546448087431694
240050,2014,5.0,181,0.027624309392265192
240050,2015,1.0,159,0.006289308176100629
240050,2016,7.0,185,0.03783783783783784
240050,2017,2.0,170,0.011764705882352941
240050,2018,4.0,182,0.02197802197802198
240050,2019,0.0,182,0.0
240050,2020,1.0,161,0.006211180124223602
240060,2012,5.0,66,0.07575757575757576
240060,2013,1.0,57,0.017543859649122806
240060,2014,2.0,61,0.03278688524590164
240060,2015,2.0,65,0.03076923076923077
240060,2016,1.0,64,0.015625
240060,2017,1.0,50,0.02
240060,2018,1.0,52,0.019230769230769232
240060,2019,0.0,48,0.0
240060,2020,2.0,55,0.03636363636363636
240070,2012,3.0,153,0.0196078431372549
240070,2013,1.0,136,0.007352941176470588
240070,2014,3.0,228,0.013157894736842105
240070,2015,7.0,194,0.03608247422680412
240070,2016,2.0,147,0.013605442176870748
240070,2017,1.0,179,0.00558659217877095
240070,2018,2.0,191,0.010471204188481676
240070,2019,4.0,170,0.023529411764705882
240070,2020,3.0,181,0.016574585635359115
240080,2012,3.0,155,0.01935483870967742
240080,2013,4.0,139,0.02877697841726619
240080,2014,3.0,142,0.02112676056338028
240080,2015,3.0,147,0.02040816326530612
240080,2016,8.0,136,0.058823529411764705
240080,2017,3.0,117,0.02564102564102564
240080,2018,3.0,136,0.022058823529411766
240080,2019,5.0,128,0.0390625
240080,2020,4.0,143,0.027972027972027972
240090,2012,0.0,112,0.0
240090,2013,0.0,79,0.0
240090,2014,0.0,90,0.0
240090,2015,2.0,110,0.01818181818181818
240090,2016,0.0,77,0.0
240090,2017,1.0,74,0.013513513513513514
240090,2018,0.0,66,0.0
240090,2019,0.0,71,0.0
240090,2020,0.0,88,0.0
240100,2012,7.0,412,0.01699029126213592
240100,2013,12.0,446,0.026905829596412557
240100,2014,8.0,413,0.01937046004842615
240100,2015,14.0,438,0.0319634703196347
240100,2016,6.0,407,0.014742014742014743
240100,2017,7.0,369,0.018970189701897018
240100,2018,1.0,413,0.002421307506053269
240100,2019,4.0,408,0.00980392156862745
240100,2020,6.0,441,0.013605442176870748
240110,2012,11.0,366,0.030054644808743168
240110,2013,15.0,351,0.042735042735042736
240110,2014,16.0,355,0.04507042253521127
240110,2015,21.0,414,0.050724637681159424
240110,2016,16.0,325,0.04923076923076923
240110,2017,10.0,373,0.02680965147453083
240110,2018,21.0,336,0.0625
240110,2019,9.0,320,0.028125
240110,2020,8.0,319,0.025078369905956112
240120,2012,9.0,236,0.038135593220338986
240120,2013,16.0,200,0.08
240120,2014,12.0,161,0.07453416149068323
240120,2015,13.0,202,0.06435643564356436
240120,2016,11.0,207,0.05314009661835749
240120,2017,11.0,185,0.05945945945945946
240120,2018,15.0,199,0.07537688442211055
240120,2019,14.0,187,0.0748663101604278
240120,2020,12.0,172,0.06976744186046512
240130,2012,7.0,104,0.0673076923076923
240130,2013,13.0,117,0.1111111111111111
240130,2014,4.0,102,0.0392156862745098
240130,2015,11.0,119,0.09243697478991597
240130,2016,4.0,81,0.04938271604938271
240130,2017,4.0,103,0.038834951456310676
240130,2018,9.0,104,0.08653846153846154
240130,2019,4.0,91,0.04395604395604396
240130,2020,6.0,82,0.07317073170731707
240140,2012,11.0,110,0.1
240140,2013,8.0,109,0.07339449541284404
240140,2014,13.0,122,0.10655737704918032
240140,2015,9.0,115,0.0782608695652174
240140,2016,5.0,110,0.045454545454545456
240140,2017,5.0,127,0.03937007874015748
240140,2018,4.0,114,0.03508771929824561
240140,2019,11.0,113,0.09734513274336283
240140,2020,7.0,93,0.07526881720430108
240145,2012,23.0,401,0.057356608478802994
240145,2013,22.0,378,0.0582010582010582
240145,2014,11.0,409,0.02689486552567237
240145,2015,27.0,437,0.06178489702517163
240145,2016,19.0,394,0.048223350253807105
240145,2017,22.0,397,0.055415617128463476
240145,2018,19.0,367,0.051771117166212535
240145,2019,9.0,352,0.02556818181818182
240145,2020,8.0,343,0.023323615160349854
240150,2012,4.0,28,0.14285714285714285
240150,2013,6.0,51,0.11764705882352941
240150,2014,3.0,42,0.07142857142857142
240150,2015,2.0,46,0.043478260869565216
240150,2016,2.0,40,0.05
240150,2017,5.0,51,0.09803921568627451
240150,2018,4.0,39,0.10256410256410256
240150,2019,0.0,50,0.0
240150,2020,3.0,53,0.05660377358490566
240160,2012,7.0,84,0.08333333333333333
240160,2013,5.0,63,0.07936507936507936
240160,2014,8.0,67,0.11940298507462686
240160,2015,5.0,63,0.07936507936507936
240160,2016,9.0,68,0.1323529411764706
240160,2017,7.0,66,0.10606060606060606
240160,2018,6.0,72,0.08333333333333333
240160,2019,6.0,67,0.08955223880597014
240160,2020,7.0,67,0.1044776119402985
240165,2012,1.0,35,0.02857142857142857
240165,2013,3.0,36,0.08333333333333333
240165,2014,2.0,42,0.047619047619047616
240165,2015,0.0,49,0.0
240165,2016,3.0,32,0.09375
240165,2017,0.0,32,0.0
240165,2018,0.0,50,0.0
240165,2019,2.0,54,0.037037037037037035
240165,2020,1.0,51,0.0196078431372549
240170,2012,11.0,124,0.08870967741935484
240170,2013,8.0,103,0.07766990291262135
240170,2014,8.0,139,0.05755395683453238
240170,2015,6.0,113,0.05309734513274336
240170,2016,3.0,112,0.026785714285714284
240170,2017,5.0,124,0.04032258064516129
240170,2018,13.0,149,0.087248322147651
240170,2019,4.0,121,0.03305785123966942
240170,2020,4.0,120,0.03333333333333333
240180,2012,13.0,174,0.07471264367816093
240180,2013,17.0,150,0.11333333333333333
240180,2014,9.0,177,0.05084745762711865
240180,2015,13.0,179,0.07262569832402235
240180,2016,11.0,182,0.06043956043956044
240180,2017,11.0,164,0.06707317073170732
240180,2018,11.0,169,0.0650887573964497
240180,2019,14.0,168,0.08333333333333333
240180,2020,8.0,172,0.046511627906976744
240185,2012,6.0,89,0.06741573033707865
240185,2013,9.0,75,0.12
240185,2014,10.0,66,0.15151515151515152
240185,2015,10.0,92,0.10869565217391304
240185,2016,9.0,81,0.1111111111111111
240185,2017,10.0,75,0.13333333333333333
240185,2018,3.0,73,0.0410958904109589
240185,2019,10.0,76,0.13157894736842105
240185,2020,8.0,85,0.09411764705882353
240190,2012,5.0,54,0.09259259259259259
240190,2013,5.0,46,0.10869565217391304
240190,2014,4.0,51,0.0784313725490196
240190,2015,1.0,55,0.01818181818181818
240190,2016,3.0,59,0.05084745762711865
240190,2017,3.0,48,0.0625
240190,2018,6.0,58,0.10344827586206896
240190,2019,2.0,44,0.045454545454545456
240190,2020,3.0,53,0.05660377358490566
240200,2012,35.0,782,0.04475703324808184
240200,2013,28.0,731,0.038303693570451436
240200,2014,29.0,713,0.04067321178120617
240200,2015,24.0,747,0.0321285140562249
240200,2016,20.0,699,0.02861230329041488
240200,2017,16.0,686,0.023323615160349854
240200,2018,20.0,688,0.029069767441860465
240200,2019,17.0,671,0.02533532041728763
240200,2020,17.0,668,0.025449101796407185
240210,2012,10.0,140,0.07142857142857142
240210,2013,6.0,118,0.05084745762711865
240210,2014,8.0,146,0.0547945205479452
240210,2015,5.0,145,0.034482758620689655
240210,2016,3.0,137,0.021897810218978103
240210,2017,9.0,135,0.06666666666666667
240210,2018,3.0,120,0.025
240210,2019,11.0,139,0.07913669064748201
240210,2020,3.0,121,0.024793388429752067
240220,2012,61.0,579,0.10535405872193437
240220,2013,45.0,539,0.08348794063079777
240220,2014,52.0,532,0.09774436090225563
