CODMUNRES,Ano,Qtd_Total,Pop,Ratio
110020,2012,685.0,46322,14.78778981909244
110020,2013,771.0,47820,16.12296110414053
110020,2014,831.0,49340,16.84231860559384
110020,2015,901.0,50874,17.710421826473247
110020,2016,957.0,52517,18.222670754231963
110020,2017,1004.0,54167,18.535270552181217
110020,2018,1071.0,55813,19.189077813412645
110020,2019,1093.0,57419,19.035510893606645
110025,2012,13.0,2314,5.617977528089887
110025,2013,19.0,2301,8.257279443720122
110025,2014,25.0,2289,10.921799912625602
110025,2015,27.0,2275,11.868131868131869
110025,2016,28.0,2263,12.37295625276182
110025,2017,34.0,2249,15.117830146731881
110025,2018,34.0,2237,15.198927134555209
110025,2019,35.0,2216,15.7942238267148
110147,2012,2.0,356,5.617977528089887
110147,2013,4.0,358,11.1731843575419
110147,2014,1.0,361,2.770083102493075
110147,2015,7.0,363,19.28374655647383
110147,2016,1.0,357,2.8011204481792715
110147,2017,3.0,351,8.547008547008549
110147,2018,3.0,346,8.670520231213873
110147,2019,5.0,339,14.749262536873156
110026,2012,1.0,328,3.048780487804878
110026,2013,5.0,338,14.792899408284024
110026,2014,1.0,347,2.881844380403458
110026,2015,2.0,356,5.617977528089887
110026,2016,2.0,369,5.420054200542006
110026,2017,5.0,384,13.020833333333334
110026,2018,3.0,397,7.556675062972292
110026,2019,5.0,410,12.195121951219512
110028,2012,47.0,5582,8.41992117520602
110028,2013,63.0,5714,11.025551277563878
110028,2014,89.0,5847,15.221481101419531
110028,2015,70.0,5978,11.7096018735363
110028,2016,61.0,6108,9.986902423051735
110028,2017,96.0,6237,15.392015392015393
110028,2018,94.0,6366,14.765944077913918
110028,2019,120.0,6488,18.495684340320594
110029,2012,4.0,929,4.3057050592034445
110029,2013,7.0,913,7.667031763417305
110029,2014,8.0,895,8.938547486033519
110029,2015,5.0,874,5.720823798627002
110029,2016,9.0,845,10.650887573964496
110029,2017,6.0,815,7.361963190184049
110029,2018,14.0,784,17.857142857142858
110029,2019,8.0,753,10.624169986719787
110148,2012,2.0,600,3.3333333333333335
110148,2013,8.0,602,13.289036544850498
110148,2014,3.0,603,4.975124378109452
110148,2015,8.0,605,13.223140495867769
110148,2016,2.0,605,3.3057851239669422
110148,2017,8.0,608,13.157894736842104
110148,2018,7.0,607,11.532125205930807
110148,2019,8.0,608,13.157894736842104
110149,2012,12.0,1601,7.495315427857589
110149,2013,10.0,1684,5.938242280285036
110149,2014,20.0,1770,11.299435028248588
110149,2015,28.0,1854,15.102481121898599
110149,2016,18.0,1919,9.379885356956748
110149,2017,20.0,1985,10.075566750629722
110149,2018,24.0,2050,11.707317073170731
110149,2019,31.0,2113,14.671083767155704
110032,2012,25.0,2086,11.984659635666347
110032,2013,19.0,2141,8.874357776739842
110032,2014,31.0,2197,14.11015020482476
110032,2015,26.0,2254,11.535048802129548
110032,2016,23.0,2309,9.96102208748376
110032,2017,21.0,2365,8.879492600422832
110032,2018,32.0,2419,13.22860686233981
110032,2019,36.0,2472,14.563106796116505
110150,2012,9.0,1150,7.82608695652174
110150,2013,4.0,1174,3.4071550255536627
110150,2014,8.0,1199,6.672226855713094
110150,2015,11.0,1224,8.986928104575163
110150,2016,12.0,1240,9.67741935483871
110150,2017,12.0,1257,9.546539379474941
110150,2018,9.0,1273,7.069913589945012
110150,2019,15.0,1288,11.645962732919253
110155,2012,3.0,493,6.085192697768763
110155,2013,4.0,498,8.032128514056224
110155,2014,5.0,503,9.940357852882704
110155,2015,11.0,507,21.696252465483234
110155,2016,4.0,502,7.968127490039841
110155,2017,5.0,498,10.040160642570282
110155,2018,5.0,492,10.16260162601626
110155,2019,3.0,486,6.172839506172839
110160,2012,5.0,1017,4.916420845624385
110160,2013,7.0,1040,6.730769230769231
110160,2014,9.0,1065,8.450704225352112
110160,2015,10.0,1090,9.174311926605505
110160,2016,13.0,1116,11.648745519713263
110160,2017,18.0,1141,15.775635407537246
110160,2018,12.0,1169,10.26518391787853
110160,2019,11.0,1192,9.228187919463087
110170,2012,10.0,1188,8.417508417508417
110170,2013,11.0,1190,9.243697478991598
110170,2014,7.0,1192,5.87248322147651
110170,2015,15.0,1193,12.573344509639563
110170,2016,12.0,1212,9.900990099009901
110170,2017,19.0,1231,15.434606011372868
110170,2018,16.0,1249,12.810248198558845
110170,2019,19.0,1267,14.99605367008682
110175,2012,4.0,917,4.362050163576881
110175,2013,7.0,960,7.291666666666667
110175,2014,13.0,1003,12.961116650049851
110175,2015,10.0,1047,9.551098376313277
110175,2016,7.0,1099,6.369426751592357
110175,2017,9.0,1151,7.819287576020852
110175,2018,7.0,1202,5.8236272878535775
110175,2019,8.0,1253,6.384676775738229
110180,2012,6.0,801,7.49063670411985
110180,2013,8.0,810,9.876543209876543
110180,2014,5.0,818,6.112469437652813
110180,2015,5.0,827,6.045949214026602
110180,2016,7.0,823,8.50546780072904
110180,2017,8.0,820,9.75609756097561
110180,2018,8.0,816,9.803921568627452
110180,2019,7.0,813,8.610086100861007
110030,2012,80.0,8803,9.08781097353175
110030,2013,91.0,9151,9.944268385968748
110030,2014,108.0,9500,11.36842105263158
110030,2015,157.0,9856,15.929383116883116
110030,2016,139.0,10220,13.600782778864971
110030,2017,145.0,10585,13.698630136986301
110030,2018,174.0,10952,15.887509130752376
110030,2019,191.0,11307,16.89219067834085
120001,2012,13.0,1114,11.669658886894075
120001,2013,24.0,1166,20.58319039451115
120001,2014,24.0,1218,19.704433497536947
120001,2015,16.0,1270,12.598425196850393
120001,2016,14.0,1318,10.622154779969652
120001,2017,18.0,1365,13.186813186813186
120001,2018,24.0,1412,16.9971671388102
120001,2019,34.0,1457,23.335621139327383
120005,2012,27.0,494,54.655870445344135
120005,2013,15.0,520,28.846153846153847
120005,2014,20.0,544,36.76470588235294
120005,2015,24.0,570,42.10526315789473
120005,2016,27.0,594,45.45454545454545
120005,2017,30.0,618,48.543689320388346
120005,2018,35.0,641,54.6021840873635
120005,2019,37.0,663,55.80693815987934
120010,2012,35.0,1982,17.658930373360242
120010,2013,37.0,2068,17.891682785299807
120010,2014,44.0,2155,20.417633410672856
120010,2015,55.0,2243,24.52073116362015
120010,2016,31.0,2319,13.367830961621388
120010,2017,50.0,2396,20.868113522537563
120010,2018,55.0,2471,22.25819506272764
120010,2019,47.0,2542,18.489378442171517
120013,2012,15.0,668,22.45508982035928
120013,2013,16.0,710,22.535211267605636
120013,2014,23.0,752,30.585106382978722
120013,2015,25.0,794,31.486146095717885
120013,2016,28.0,828,33.81642512077295
120013,2017,33.0,860,38.372093023255815
120013,2018,37.0,893,41.43337066069429
120013,2019,46.0,924,49.78354978354978
120017,2012,20.0,801,24.96878901373283
120017,2013,17.0,841,20.214030915576696
120017,2014,31.0,883,35.107587768969424
120017,2015,24.0,925,25.945945945945944
120017,2016,24.0,960,25.0
120017,2017,27.0,994,27.16297786720322
120017,2018,25.0,1027,24.342745861733203
120017,2019,28.0,1060,26.41509433962264
120020,2012,127.0,6178,20.55681450307543
120020,2013,137.0,6432,21.299751243781095
120020,2014,159.0,6694,23.75261428144607
120020,2015,179.0,6949,25.75910202906893
120020,2016,166.0,7266,22.84613267272227
120020,2017,195.0,7578,25.73238321456849
120020,2018,218.0,7885,27.647431832593533
120020,2019,215.0,8184,26.270772238514176
120025,2012,21.0,1400,15.0
120025,2013,22.0,1454,15.130674002751032
120025,2014,21.0,1507,13.934970139349701
120025,2015,30.0,1560,19.230769230769234
120025,2016,29.0,1617,17.934446505875076
120025,2017,22.0,1674,13.142174432497013
120025,2018,31.0,1729,17.92943898207056
120025,2019,37.0,1782,20.763187429854096
120030,2012,91.0,2123,42.86387187941592
120030,2013,58.0,2189,26.496116948378255
120030,2014,92.0,2255,40.79822616407983
120030,2015,65.0,2322,27.993109388458226
120030,2016,93.0,2369,39.257070493879276
120030,2017,96.0,2416,39.735099337748345
120030,2018,92.0,2460,37.39837398373984
120030,2019,93.0,2500,37.199999999999996
120032,2012,31.0,342,90.64327485380116
120032,2013,30.0,360,83.33333333333333
120032,2014,32.0,379,84.43271767810026
120032,2015,25.0,397,62.97229219143577
120032,2016,34.0,419,81.14558472553699
120032,2017,24.0,442,54.29864253393665
120032,2018,24.0,464,51.724137931034484
120032,2019,18.0,485,37.11340206185567
120033,2012,29.0,1104,26.268115942028984
120033,2013,32.0,1162,27.538726333907057
120033,2014,36.0,1221,29.484029484029485
120033,2015,33.0,1280,25.78125
120033,2016,30.0,1365,21.978021978021978
120033,2017,32.0,1450,22.068965517241377
120033,2018,30.0,1533,19.569471624266143
120033,2019,42.0,1616,25.990099009900987
120034,2012,25.0,557,44.88330341113106
120034,2013,18.0,585,30.76923076923077
120034,2014,19.0,613,30.99510603588907
120034,2015,28.0,641,43.6817472698908
120034,2016,23.0,677,33.97341211225997
120034,2017,25.0,713,35.06311360448808
120034,2018,22.0,748,29.41176470588235
120034,2019,20.0,783,25.54278416347382
120035,2012,48.0,761,63.07490144546649
120035,2013,33.0,798,41.35338345864661
120035,2014,58.0,836,69.377990430622
120035,2015,51.0,874,58.35240274599542
120035,2016,40.0,944,42.3728813559322
120035,2017,46.0,1014,45.36489151873768
120035,2018,55.0,1084,50.7380073800738
120035,2019,39.0,1152,33.854166666666664
120038,2012,36.0,1508,23.872679045092838
120038,2013,23.0,1553,14.810045074050224
120038,2014,37.0,1598,23.153942428035045
120038,2015,33.0,1642,20.09744214372716
120038,2016,42.0,1679,25.014889815366292
120038,2017,31.0,1717,18.0547466511357
120038,2018,32.0,1752,18.2648401826484
120038,2019,44.0,1786,24.63605823068309
120080,2012,28.0,1316,21.27659574468085
120080,2013,35.0,1382,25.32561505065123
120080,2014,47.0,1450,32.41379310344827
120080,2015,33.0,1516,21.767810026385227
120080,2016,46.0,1563,29.430582213691622
120080,2017,49.0,1608,30.4726368159204
120080,2018,60.0,1653,36.29764065335753
120080,2019,34.0,1696,20.047169811320753
120039,2012,43.0,512,83.984375
120039,2013,32.0,545,58.71559633027523
120039,2014,33.0,578,57.09342560553633
120039,2015,22.0,612,35.947712418300654
120039,2016,26.0,649,40.06163328197226
120039,2017,25.0,685,36.4963503649635
120039,2018,18.0,720,25.0
120039,2019,28.0,755,37.08609271523179
120040,2012,619.0,35037,17.667037702999686
120040,2013,707.0,36470,19.385796545105563
120040,2014,736.0,37934,19.402119470659567
120040,2015,809.0,39382,20.54237976740643
120040,2016,760.0,40693,18.67643083577028
120040,2017,844.0,41981,20.104332912508042
120040,2018,933.0,43242,21.576245317052862
120040,2019,908.0,44453,20.42606798191348
120042,2012,29.0,973,29.804727646454264
120042,2013,30.0,1047,28.65329512893983
120042,2014,31.0,1121,27.653880463871545
120042,2015,36.0,1195,30.1255230125523
120042,2016,30.0,1285,23.346303501945524
120042,2017,42.0,1375,30.545454545454547
120042,2018,44.0,1465,30.034129692832764
120042,2019,34.0,1551,21.92134107027724
120043,2012,39.0,282,138.29787234042553
120043,2013,25.0,301,83.05647840531562
120043,2014,33.0,319,103.44827586206897
120043,2015,14.0,338,41.42011834319527
120043,2016,18.0,359,50.13927576601671
120043,2017,21.0,381,55.118110236220474
120043,2018,19.0,401,47.38154613466334
120043,2019,33.0,422,78.19905213270142
120050,2012,73.0,2931,24.90617536676902
120050,2013,71.0,3076,23.08192457737321
120050,2014,59.0,3221,18.317292766221673
120050,2015,75.0,3366,22.281639928698752
120050,2016,80.0,3529,22.669311419665625
120050,2017,81.0,3693,21.933387489845654
120050,2018,72.0,3852,18.69158878504673
120050,2019,76.0,4004,18.98101898101898
120045,2012,29.0,1786,16.237402015677493
120045,2013,28.0,1847,15.159718462371412
120045,2014,41.0,1908,21.48846960167715
120045,2015,44.0,1970,22.335025380710658
120045,2016,41.0,2046,20.039100684261975
120045,2017,49.0,2121,23.1023102310231
120045,2018,53.0,2195,24.145785876993166
120045,2019,44.0,2267,19.408910454344948
120060,2012,111.0,2322,47.803617571059426
120060,2013,95.0,2407,39.46821769837973
120060,2014,106.0,2495,42.48496993987976
120060,2015,115.0,2581,44.556373498643936
120060,2016,92.0,2683,34.289973909802455
120060,2017,99.0,2784,35.560344827586206
120060,2018,100.0,2882,34.698126301179734
120060,2019,98.0,2977,32.9190460194827
120070,2012,25.0,1349,18.532246108228318
120070,2013,28.0,1402,19.971469329529242
120070,2014,27.0,1457,18.531228551818806
120070,2015,28.0,1510,18.543046357615896
120070,2016,30.0,1560,19.230769230769234
120070,2017,29.0,1609,18.0236171535115
120070,2018,29.0,1657,17.501508750754375
120070,2019,42.0,1703,24.662360540223133
130002,2012,13.0,812,16.00985221674877
130002,2013,16.0,846,18.912529550827422
130002,2014,11.0,881,12.485811577752553
130002,2015,16.0,917,17.448200654307524
130002,2016,20.0,950,21.052631578947366
130002,2017,26.0,984,26.42276422764228
130002,2018,21.0,1017,20.64896755162242
130002,2019,20.0,1049,19.065776930409914
130006,2012,21.0,636,33.0188679245283
130006,2013,11.0,673,16.34472511144131
130006,2014,21.0,709,29.619181946403383
130006,2015,17.0,745,22.818791946308725
130006,2016,23.0,780,29.487179487179485
130006,2017,27.0,815,33.128834355828225
130006,2018,18.0,848,21.22641509433962
130006,2019,26.0,882,29.478458049886623
130008,2012,21.0,743,28.26379542395693
130008,2013,13.0,788,16.497461928934012
130008,2014,12.0,834,14.388489208633095
130008,2015,12.0,882,13.605442176870747
130008,2016,14.0,945,14.814814814814815
130008,2017,10.0,1008,9.920634920634921
130008,2018,19.0,1071,17.74042950513539
130008,2019,18.0,1133,15.887025595763458
130010,2012,11.0,1249,8.807045636509208
130010,2013,13.0,1314,9.89345509893455
130010,2014,19.0,1378,13.788098693759071
130010,2015,13.0,1445,8.996539792387544
130010,2016,16.0,1532,10.443864229765014
130010,2017,19.0,1619,11.73563928350834
130010,2018,18.0,1706,10.550996483001173
130010,2019,12.0,1790,6.70391061452514
130014,2012,5.0,1540,3.246753246753247
130014,2013,10.0,1589,6.293266205160479
130014,2014,4.0,1641,2.4375380865326024
130014,2015,8.0,1694,4.7225501770956315
130014,2016,10.0,1770,5.649717514124294
130014,2017,13.0,1845,7.046070460704607
130014,2018,10.0,1920,5.208333333333333
130014,2019,11.0,1993,5.5193176116407425
130020,2012,27.0,1065,25.35211267605634
130020,2013,34.0,1110,30.63063063063063
130020,2014,41.0,1156,35.46712802768166
130020,2015,39.0,1202,32.4459234608985
130020,2016,38.0,1262,30.11093502377179
130020,2017,32.0,1323,24.18745275888133
130020,2018,38.0,1382,27.496382054992765
130020,2019,33.0,1441,22.900763358778626
130030,2012,62.0,2344,26.450511945392492
130030,2013,63.0,2444,25.777414075286416
130030,2014,57.0,2546,22.388059701492537
130030,2015,57.0,2651,21.50132025650698
130030,2016,71.0,2760,25.724637681159418
130030,2017,64.0,2871,22.291884360849878
130030,2018,59.0,2980,19.798657718120808
130030,2019,70.0,3087,22.675736961451246
130040,2012,34.0,1588,21.410579345088163
130040,2013,26.0,1618,16.069221260815823
130040,2014,19.0,1650,11.515151515151516
130040,2015,42.0,1683,24.955436720142604
130040,2016,45.0,1734,25.951557093425603
130040,2017,40.0,1786,22.396416573348265
130040,2018,47.0,1837,25.58519324986391
130040,2019,51.0,1888,27.012711864406782
130050,2012,61.0,1708,35.714285714285715
130050,2013,72.0,1769,40.700960994912386
130050,2014,76.0,1833,41.46208401527551
130050,2015,75.0,1896,39.55696202531646
130050,2016,64.0,1963,32.603158430973004
130050,2017,95.0,2030,46.79802955665024
130050,2018,92.0,2097,43.87219837863614
130050,2019,91.0,2160,42.129629629629626
130060,2012,102.0,2239,45.556051808843236
130060,2013,98.0,2318,42.27782571182054
130060,2014,98.0,2400,40.833333333333336
130060,2015,90.0,2484,36.231884057971016
130060,2016,95.0,2594,36.62297609868928
130060,2017,102.0,2705,37.70794824399261
130060,2018,103.0,2818,36.550745209368344
130060,2019,108.0,2925,36.92307692307693
