CODMUNRES,Ano,Qtd_Total,Pop,Ratio
110009,2017,533.0,10210,0.052203721841332026
110009,2018,476.0,10263,0.046380200721036734
110009,2019,450.0,10307,0.043659648782380905
110100,2012,133.0,3143,0.042316258351893093
110100,2013,116.0,3053,0.03799541434654438
110100,2014,124.0,2958,0.04192021636240703
110100,2015,132.0,2858,0.04618614415675298
110100,2016,112.0,2744,0.04081632653061224
110100,2017,109.0,2630,0.04144486692015209
110100,2018,133.0,2503,0.05313623651618058
110100,2019,112.0,2393,0.046803175929795236
110010,2012,940.0,13994,0.06717164499071031
110010,2013,879.0,14113,0.0622830014879898
110010,2014,923.0,14210,0.064954257565095
110010,2015,831.0,14297,0.058124081975239564
110010,2016,884.0,14372,0.06150848872808238
110010,2017,842.0,14429,0.05835470233557419
110010,2018,926.0,14464,0.06402101769911504
110010,2019,781.0,14496,0.053876931567328916
110110,2012,114.0,2801,0.04069975008925384
110110,2013,123.0,2858,0.043037088873338
110110,2014,97.0,2911,0.03332188251459979
110110,2015,112.0,2964,0.037786774628879895
110110,2016,129.0,3011,0.04284290933244769
110110,2017,95.0,3057,0.031076218514883874
110110,2018,92.0,3095,0.029725363489499192
110110,2019,109.0,3135,0.03476874003189793
110011,2012,808.0,17746,0.045531387354896875
110011,2013,914.0,17712,0.05160343270099368
110011,2014,867.0,17642,0.04914408797188528
110011,2015,788.0,17563,0.0448670500483972
110011,2016,807.0,17455,0.04623317101117158
110011,2017,846.0,17319,0.04884808591720076
110011,2018,911.0,17160,0.05308857808857809
110011,2019,881.0,16994,0.051841826527009534
110012,2012,2075.0,41137,0.05044120864428617
110012,2013,1971.0,41326,0.04769394570004356
110012,2014,1956.0,41460,0.047178002894356
110012,2015,2094.0,41569,0.05037407683610383
110012,2016,1975.0,41689,0.04737460721053515
110012,2017,2049.0,41751,0.04907666882230366
110012,2018,2278.0,41793,0.05450673557772833
110012,2019,2182.0,41777,0.052229695765612656
110013,2012,542.0,10539,0.051428029224784136
110013,2013,514.0,10828,0.04746952345770225
110013,2014,507.0,11104,0.045659221902017294
110013,2015,480.0,11373,0.042205222896333425
110013,2016,398.0,11644,0.03418069391961525
110013,2017,449.0,11898,0.037737434863002184
110013,2018,517.0,12152,0.04254443712969059
110013,2019,500.0,12384,0.04037467700258398
110120,2012,100.0,3386,0.029533372711163616
110120,2013,104.0,3358,0.030970815961882073
110120,2014,107.0,3322,0.032209512341962676
110120,2015,93.0,3288,0.028284671532846715
110120,2016,93.0,3250,0.028615384615384615
110120,2017,100.0,3205,0.031201248049921998
110120,2018,92.0,3152,0.02918781725888325
110120,2019,84.0,3100,0.027096774193548386
110130,2012,148.0,3817,0.038773906209064714
110130,2013,122.0,3780,0.032275132275132276
110130,2014,137.0,3751,0.03652359370834444
110130,2015,179.0,3706,0.048300053966540746
110130,2016,148.0,3648,0.04057017543859649
110130,2017,156.0,3588,0.043478260869565216
110130,2018,160.0,3513,0.04554511813265016
110130,2019,164.0,3444,0.047619047619047616
110140,2012,170.0,4602,0.03694046066927423
110140,2013,223.0,4667,0.047782301264195415
110140,2014,204.0,4725,0.04317460317460318
110140,2015,240.0,4781,0.05019870320016733
110140,2016,173.0,4819,0.035899564224942934
110140,2017,200.0,4855,0.0411946446961895
110140,2018,220.0,4879,0.04509120721459316
110140,2019,199.0,4902,0.04059567523459812
110014,2012,271.0,6499,0.04169872288044314
110014,2013,278.0,6516,0.04266421117249847
110014,2014,254.0,6527,0.03891527501149073
110014,2015,256.0,6535,0.03917368018362662
110014,2016,276.0,6528,0.042279411764705885
110014,2017,224.0,6512,0.0343980343980344
110014,2018,290.0,6490,0.04468412942989214
110014,2019,260.0,6463,0.04022899582237351
110033,2012,383.0,7928,0.048309788092835516
110033,2013,416.0,8228,0.05055906660184735
110033,2014,425.0,8520,0.04988262910798122
110033,2015,404.0,8813,0.045841370702371494
110033,2016,411.0,9078,0.04527428949107733
110033,2017,487.0,9334,0.05217484465395329
110033,2018,482.0,9588,0.050271172298706715
110033,2019,432.0,9827,0.0439605169431159
110143,2012,99.0,2331,0.04247104247104247
110143,2013,82.0,2301,0.035636679704476315
110143,2014,110.0,2267,0.04852227613586237
110143,2015,73.0,2232,0.03270609318996416
110143,2016,90.0,2201,0.0408905043162199
110143,2017,94.0,2169,0.04333794375288151
110143,2018,87.0,2133,0.040787623066104076
110143,2019,104.0,2099,0.04954740352548833
110050,2012,125.0,3151,0.039669946048873375
110050,2013,122.0,3076,0.03966189856957087
110050,2014,93.0,2994,0.031062124248496994
110050,2015,109.0,2902,0.037560303239145415
110050,2016,95.0,2822,0.0336640680368533
110050,2017,91.0,2735,0.033272394881170016
110050,2018,111.0,2642,0.042013626040878126
110050,2019,98.0,2545,0.03850687622789784
110015,2012,647.0,12861,0.05030713008319726
110015,2013,639.0,12728,0.050204274041483345
110015,2014,674.0,12572,0.05361119949093223
110015,2015,767.0,12408,0.06181495809155384
110015,2016,582.0,12245,0.047529603919967335
110015,2017,578.0,12062,0.04791908472890068
110015,2018,614.0,11858,0.0517793894417271
110015,2019,631.0,11659,0.05412127969808731
110145,2012,63.0,1575,0.04
110145,2013,55.0,1614,0.03407682775712516
110145,2014,49.0,1650,0.029696969696969697
110145,2015,54.0,1687,0.032009484291641965
110145,2016,50.0,1720,0.029069767441860465
110145,2017,51.0,1750,0.029142857142857144
110145,2018,53.0,1778,0.029808773903262094
110145,2019,44.0,1804,0.024390243902439025
110018,2012,553.0,11730,0.047144075021312876
110018,2013,581.0,11764,0.04938796327779667
110018,2014,597.0,11788,0.05064472344757381
110018,2015,594.0,11804,0.05032192477126398
110018,2016,601.0,11831,0.05079874904910828
110018,2017,615.0,11842,0.05193379496706638
110018,2018,651.0,11845,0.05495989869143098
110018,2019,616.0,11836,0.05204460966542751
110146,2012,51.0,722,0.07063711911357341
110146,2013,42.0,716,0.05865921787709497
110146,2014,37.0,709,0.05218617771509168
110146,2015,52.0,701,0.07417974322396577
110146,2016,34.0,693,0.049062049062049064
110146,2017,52.0,683,0.07613469985358712
110146,2018,52.0,670,0.07761194029850746
110146,2019,40.0,661,0.060514372163388806
110020,2012,8940.0,155216,0.05759715493248119
110020,2013,8926.0,157862,0.056543056593733765
110020,2014,9129.0,160392,0.056916803830614995
110020,2015,9093.0,162849,0.05583700237643461
110020,2016,8610.0,165223,0.05211138885022061
110020,2017,8799.0,167420,0.052556444869191254
110020,2018,8752.0,169516,0.05162934472262205
110020,2019,8437.0,171450,0.04920968212306795
110025,2012,243.0,6936,0.03503460207612457
110025,2013,258.0,6784,0.03803066037735849
110025,2014,289.0,6625,0.043622641509433964
110025,2015,262.0,6457,0.04057611894068453
110025,2016,276.0,6294,0.0438512869399428
110025,2017,289.0,6119,0.04722993953260337
110025,2018,294.0,5924,0.04962862930452397
110025,2019,304.0,5739,0.05297090085380728
110147,2012,43.0,1076,0.039962825278810406
110147,2013,39.0,1046,0.0372848948374761
110147,2014,47.0,1020,0.04607843137254902
110147,2015,40.0,993,0.04028197381671702
110147,2016,56.0,961,0.05827263267429761
110147,2017,63.0,929,0.06781485468245425
110147,2018,38.0,895,0.042458100558659215
110147,2019,43.0,862,0.04988399071925754
110026,2012,41.0,1084,0.03782287822878229
110026,2013,38.0,1097,0.03463992707383774
110026,2014,36.0,1103,0.032638259292837715
110026,2015,36.0,1113,0.03234501347708895
110026,2016,35.0,1122,0.031194295900178252
110026,2017,49.0,1130,0.04336283185840708
110026,2018,46.0,1137,0.040457343887423045
110026,2019,50.0,1140,0.043859649122807015
110028,2012,927.0,17989,0.05153149146700762
110028,2013,878.0,18103,0.048500248577583824
110028,2014,947.0,18193,0.05205298741274116
110028,2015,936.0,18263,0.05125116355472814
110028,2016,855.0,18306,0.04670599803343166
110028,2017,963.0,18324,0.05255402750491159
110028,2018,900.0,18318,0.049132001310186704
110028,2019,927.0,18303,0.050647434846746435
110029,2012,118.0,2695,0.0437847866419295
110029,2013,98.0,2593,0.037794060933281914
110029,2014,103.0,2483,0.04148207813129279
110029,2015,109.0,2365,0.04608879492600423
110029,2016,114.0,2259,0.05046480743691899
110029,2017,112.0,2148,0.0521415270018622
110029,2018,103.0,2035,0.050614250614250615
110029,2019,99.0,1921,0.05153565851119209
110148,2012,64.0,1890,0.033862433862433865
110148,2013,61.0,1854,0.03290183387270766
110148,2014,59.0,1809,0.0326147042564953
110148,2015,73.0,1764,0.041383219954648526
110148,2016,54.0,1724,0.031322505800464036
110148,2017,75.0,1681,0.044616299821534804
110148,2018,54.0,1631,0.03310852237890864
110148,2019,54.0,1588,0.03400503778337532
110149,2012,246.0,5539,0.044412348799422276
110149,2013,266.0,5674,0.04688050757842792
110149,2014,308.0,5806,0.05304857044436789
110149,2015,319.0,5934,0.053758004718570944
110149,2016,305.0,6049,0.050421557282195405
110149,2017,333.0,6157,0.0540847815494559
110149,2018,327.0,6259,0.05224476753474996
110149,2019,303.0,6355,0.047678992918961445
110032,2012,313.0,7331,0.04269540308279907
110032,2013,355.0,7357,0.04825336414299307
110032,2014,364.0,7376,0.04934924078091106
110032,2015,310.0,7392,0.04193722943722944
110032,2016,337.0,7397,0.045559010409625525
110032,2017,372.0,7392,0.05032467532467533
110032,2018,391.0,7380,0.052981029810298105
110032,2019,353.0,7361,0.04795544083684282
110150,2012,190.0,3831,0.049595405899243016
110150,2013,184.0,3837,0.04795413083137868
110150,2014,170.0,3843,0.044236273744470464
110150,2015,188.0,3846,0.048881955278211126
110150,2016,171.0,3824,0.044717573221757324
110150,2017,188.0,3800,0.049473684210526316
110150,2018,154.0,3770,0.04084880636604774
110150,2019,168.0,3737,0.04495584693604496
110155,2012,57.0,1505,0.03787375415282392
110155,2013,80.0,1473,0.05431093007467753
110155,2014,69.0,1443,0.04781704781704782
110155,2015,71.0,1409,0.050390347764371894
110155,2016,59.0,1379,0.04278462654097172
110155,2017,58.0,1347,0.04305864884929473
110155,2018,60.0,1313,0.0456968773800457
110155,2019,64.0,1278,0.050078247261345854
110160,2012,133.0,3289,0.040437823046518696
110160,2013,106.0,3277,0.03234665852914251
110160,2014,125.0,3265,0.03828483920367534
110160,2015,107.0,3251,0.03291294986158105
110160,2016,131.0,3227,0.040594979857452744
110160,2017,146.0,3197,0.04566781357522678
110160,2018,131.0,3170,0.04132492113564669
110160,2019,97.0,3134,0.03095086151882578
110170,2012,146.0,4008,0.03642714570858283
110170,2013,150.0,3934,0.03812913065582105
110170,2014,122.0,3858,0.03162260238465526
110170,2015,138.0,3773,0.036575669228730456
110170,2016,151.0,3707,0.04073374696520097
110170,2017,150.0,3637,0.04124278251306021
110170,2018,139.0,3556,0.0390888638920135
110170,2019,170.0,3478,0.0488786658999425
110175,2012,86.0,3085,0.02787682333873582
110175,2013,89.0,3154,0.028218135700697526
110175,2014,128.0,3222,0.03972687771570453
110175,2015,106.0,3287,0.032248250684514757
110175,2016,110.0,3334,0.032993401319736056
110175,2017,86.0,3376,0.0254739336492891
110175,2018,91.0,3412,0.026670574443141852
110175,2019,93.0,3444,0.02700348432055749
110180,2012,83.0,2586,0.03209590100541377
110180,2013,107.0,2543,0.042076287848997244
110180,2014,90.0,2488,0.03617363344051447
110180,2015,63.0,2424,0.02599009900990099
110180,2016,98.0,2357,0.0415782774713619
110180,2017,79.0,2291,0.034482758620689655
110180,2018,95.0,2218,0.04283137962128043
110180,2019,80.0,2143,0.03733084461035931
110030,2012,1267.0,28368,0.044663000564015794
110030,2013,1388.0,29092,0.047710710848343184
110030,2014,1418.0,29803,0.047579102774888436
110030,2015,1535.0,30499,0.05032951900062297
110030,2016,1427.0,31203,0.045732782104284844
110030,2017,1465.0,31867,0.04597232246524618
110030,2018,1557.0,32507,0.04789737594979543
110030,2019,1590.0,33127,0.04799710206176231
120001,2012,253.0,4202,0.060209424083769635
120001,2013,258.0,4319,0.05973605001157675
120001,2014,269.0,4428,0.06074977416440831
120001,2015,217.0,4537,0.04782896186907648
120001,2016,222.0,4629,0.04795852235904083
120001,2017,256.0,4715,0.05429480381760339
120001,2018,216.0,4793,0.04506572084289589
120001,2019,257.0,4870,0.05277207392197125
120005,2012,219.0,2036,0.1075638506876228
120005,2013,213.0,2096,0.10162213740458015
120005,2014,196.0,2150,0.09116279069767441
120005,2015,238.0,2206,0.10788757932910245
120005,2016,190.0,2264,0.08392226148409894
120005,2017,247.0,2319,0.10651142733937041
120005,2018,264.0,2372,0.11129848229342328
120005,2019,266.0,2422,0.10982658959537572
120010,2012,505.0,7361,0.06860480912919441
120010,2013,530.0,7551,0.07018937889021322
120010,2014,547.0,7732,0.07074495602690119
120010,2015,530.0,7913,0.0669783899911538
120010,2016,489.0,8065,0.060632362058276504
120010,2017,570.0,8208,0.06944444444444445
120010,2018,540.0,8348,0.06468615237182558
120010,2019,540.0,8475,0.06371681415929203
120013,2012,198.0,2674,0.07404637247569185
120013,2013,202.0,2748,0.0735080058224163
120013,2014,242.0,2819,0.08584604469670096
120013,2015,248.0,2890,0.08581314878892733
120013,2016,248.0,2945,0.08421052631578947
120013,2017,307.0,2995,0.1025041736227045
120013,2018,306.0,3046,0.10045961917268549
120013,2019,329.0,3092,0.10640362225097025
120017,2012,201.0,2961,0.06788247213779129
120017,2013,193.0,3085,0.06256077795786062
120017,2014,234.0,3206,0.07298814722395508
120017,2015,219.0,3326,0.06584485868911606
120017,2016,194.0,3424,0.0566588785046729
120017,2017,243.0,3520,0.0690340909090909
120017,2018,222.0,3613,0.061444782729034045
120017,2019,217.0,3697,0.0586962401947525
120020,2012,1741.0,26777,0.0650184860141166
120020,2013,1783.0,27215,0.0655153408047033
120020,2014,1818.0,27597,0.06587672573105773
120020,2015,1839.0,27991,0.06569968918580972
120020,2016,1632.0,28378,0.05750933821974769
120020,2017,1683.0,28715,0.05861048232631029
120020,2018,1755.0,29044,0.06042556121746316
120020,2019,1809.0,29332,0.06167325787535797
120025,2012,282.0,5295,0.053257790368271954
120025,2013,275.0,5408,0.050850591715976334
120025,2014,262.0,5514,0.047515415306492566
120025,2015,279.0,5617,0.04967064269182838
120025,2016,270.0,5733,0.04709576138147567
120025,2017,290.0,5836,0.0496915695681974
120025,2018,273.0,5932,0.046021577882670264
120025,2019,314.0,6026,0.05210753401924992
120030,2012,902.0,9957,0.09058953500050215
120030,2013,790.0,10074,0.07841969426245782
120030,2014,829.0,10169,0.0815222735765562
120030,2015,771.0,10266,0.07510227936879019
120030,2016,833.0,10341,0.08055313799439126
120030,2017,825.0,10402,0.07931167083253221
120030,2018,833.0,10452,0.07969766551856104
120030,2019,871.0,10485,0.08307105388650453
120032,2012,267.0,2012,0.1327037773359841
120032,2013,271.0,2094,0.1294173829990449
120032,2014,282.0,2173,0.12977450529222273
120032,2015,273.0,2250,0.12133333333333333
120032,2016,263.0,2322,0.11326442721791559
120032,2017,265.0,2389,0.11092507325240686
120032,2018,273.0,2456,0.11115635179153094
120032,2019,217.0,2518,0.08617950754567116
120033,2012,386.0,4990,0.07735470941883768
120033,2013,399.0,5136,0.07768691588785047
120033,2014,413.0,5277,0.07826416524540458
120033,2015,395.0,5414,0.07295899519763575
120033,2016,325.0,5556,0.05849532037437005
120033,2017,358.0,5689,0.06292845842854632
120033,2018,367.0,5818,0.06308009625300791
120033,2019,345.0,5943,0.05805148914689551
120034,2012,256.0,2470,0.10364372469635627
120034,2013,229.0,2529,0.09054962435745353
120034,2014,241.0,2584,0.09326625386996903
120034,2015,266.0,2638,0.10083396512509477
120034,2016,235.0,2692,0.08729569093610698
120034,2017,259.0,2740,0.09452554744525547
120034,2018,251.0,2789,0.08999641448547867
120034,2019,230.0,2832,0.08121468926553672
120035,2012,472.0,4424,0.10669077757685352
120035,2013,482.0,4601,0.10475983481851771
120035,2014,456.0,4771,0.09557744707608468
120035,2015,444.0,4938,0.0899149453219927
120035,2016,351.0,5120,0.0685546875
120035,2017,387.0,5293,0.07311543548082373
120035,2018,406.0,5465,0.07429094236047576
120035,2019,448.0,5628,0.07960199004975124
120038,2012,353.0,5492,0.06427530954115077
120038,2013,334.0,5572,0.05994256999282125
120038,2014,322.0,5644,0.05705173635719348
120038,2015,350.0,5715,0.06124234470691164
120038,2016,339.0,5777,0.05868097628526917
120038,2017,305.0,5834,0.052279739458347615
120038,2018,309.0,5882,0.05253315198911935
120038,2019,318.0,5925,0.053670886075949366
120080,2012,346.0,4883,0.07085807904976449
120080,2013,362.0,5036,0.07188244638602065
120080,2014,368.0,5182,0.07101505210343496
120080,2015,358.0,5326,0.06721742395794217
120080,2016,356.0,5436,0.06548933038999265
120080,2017,430.0,5535,0.07768744354110207
120080,2018,392.0,5631,0.06961463328005683
120080,2019,379.0,5722,0.06623558196434813
120039,2012,338.0,2788,0.1212338593974175
120039,2013,287.0,2904,0.09882920110192837
120039,2014,250.0,3015,0.08291873963515754
120039,2015,262.0,3125,0.08384
120039,2016,230.0,3226,0.0712957222566646
120039,2017,282.0,3322,0.08488862131246237
120039,2018,253.0,3414,0.07410661980082016
120039,2019,270.0,3502,0.07709880068532267
120040,2012,6530.0,124942,0.0522642506122841
120040,2013,7116.0,127394,0.055858203683062
120040,2014,7009.0,129700,0.05404009252120277
120040,2015,6965.0,131987,0.05277034859493738
120040,2016,6612.0,134308,0.04923012776603032
120040,2017,6460.0,136453,0.04734230834060079
120040,2018,6495.0,138545,0.04688007506586308
120040,2019,6322.0,140476,0.04500412881915772
120042,2012,390.0,4738,0.08231321232587589
120042,2013,363.0,4945,0.07340748230535894
120042,2014,394.0,5149,0.07651971256554671
120042,2015,396.0,5348,0.07404637247569185
120042,2016,304.0,5526,0.05501266739051755
120042,2017,366.0,5694,0.0642781875658588
120042,2018,394.0,5861,0.06722402320423136
120042,2019,334.0,6016,0.0555186170212766
120043,2012,257.0,1507,0.1705374917053749
120043,2013,222.0,1588,0.1397984886649874
120043,2014,181.0,1666,0.10864345738295318
120043,2015,148.0,1744,0.08486238532110092
120043,2016,94.0,1816,0.051762114537444934
120043,2017,198.0,1886,0.10498409331919406
120043,2018,206.0,1953,0.10547875064004096
120043,2019,182.0,2020,0.0900990099009901
120050,2012,929.0,12746,0.07288561117213244
120050,2013,904.0,13068,0.06917661463116008
120050,2014,827.0,13374,0.06183639898310154
120050,2015,847.0,13677,0.06192878555238722
120050,2016,761.0,13957,0.054524611306154616
120050,2017,780.0,14214,0.054875474883917266
120050,2018,788.0,14464,0.05448008849557522
120050,2019,768.0,14698,0.052252007075792625
120045,2012,396.0,6683,0.05925482567709112
120045,2013,425.0,6802,0.062481623052043515
120045,2014,453.0,6918,0.06548135299219428
120045,2015,443.0,7022,0.06308743947593279
120045,2016,410.0,7129,0.05751157245055408
120045,2017,395.0,7226,0.0546637143647938
120045,2018,476.0,7318,0.06504509428805684
120045,2019,417.0,7391,0.05641997023406846
120060,2012,1158.0,11079,0.10452206877877064
120060,2013,1137.0,11375,0.09995604395604396
120060,2014,1230.0,11651,0.10557033731010214
120060,2015,1164.0,11920,0.0976510067114094
120060,2016,1078.0,12189,0.08844039707933382
120060,2017,1132.0,12443,0.09097484529454311
120060,2018,1193.0,12689,0.09401844116951691
120060,2019,1143.0,12919,0.08847434011920427
120070,2012,311.0,5255,0.059181731684110374
120070,2013,294.0,5387,0.054575830703545575
120070,2014,306.0,5512,0.05551523947750363
120070,2015,322.0,5633,0.057163145748269126
120070,2016,329.0,5743,0.05728713216089152
120070,2017,305.0,5845,0.05218135158254919
120070,2018,325.0,5943,0.0546861854282349
120070,2019,297.0,6034,0.04922108054358634
130002,2012,320.0,4166,0.07681228996639462
130002,2013,346.0,4243,0.08154607588970068
130002,2014,308.0,4311,0.07144514033866853
130002,2015,342.0,4384,0.07801094890510948
130002,2016,325.0,4441,0.07318171582976807
130002,2017,401.0,4498,0.08915073365940418
130002,2018,346.0,4554,0.07597716293368467
130002,2019,418.0,4608,0.09071180555555555
130006,2012,242.0,3129,0.07734100351550016
130006,2013,261.0,3193,0.08174130911368618
130006,2014,264.0,3252,0.08118081180811808
130006,2015,214.0,3311,0.06463304137722742
130006,2016,280.0,3390,0.08259587020648967
130006,2017,267.0,3468,0.07698961937716263
130006,2018,247.0,3543,0.06971493084956251
130006,2019,265.0,3619,0.0732246476927328
130008,2012,199.0,3348,0.05943847072879331
130008,2013,201.0,3483,0.05770887166236004
130008,2014,212.0,3614,0.05866076369673492
130008,2015,163.0,3747,0.04350146784093942
130008,2016,182.0,3858,0.047174701918092275
130008,2017,196.0,3967,0.04940761280564659
130008,2018,214.0,4076,0.05250245338567223
130008,2019,190.0,4182,0.04543280726924916
130010,2012,247.0,5529,0.044673539518900345
130010,2013,285.0,5706,0.049947423764458466
130010,2014,267.0,5875,0.0454468085106383
130010,2015,255.0,6045,0.04218362282878412
130010,2016,266.0,6218,0.04277902862656803
130010,2017,257.0,6388,0.040231684408265495
130010,2018,247.0,6554,0.037686908758010375
130010,2019,233.0,6719,0.03467777943146302
130014,2012,195.0,6215,0.031375703942075624
130014,2013,223.0,6342,0.03516240933459477
130014,2014,223.0,6472,0.03445611866501854
130014,2015,204.0,6599,0.030913774814365812
130014,2016,211.0,6721,0.0313941377771165
130014,2017,233.0,6845,0.03403944485025566
130014,2018,242.0,6956,0.03479010925819436
130014,2019,239.0,7079,0.033761830767057494
