CODMUNRES,Ano,OICFSI,OISFSI,ONI,Total,Indicador
220880,2012,1,0,0,1,100.0
220890,2018,1,0,0,1,100.0
220900,2016,1,0,0,1,100.0
220910,2019,1,0,0,1,100.0
220920,2015,1,0,0,1,100.0
220930,2014,1,0,0,1,100.0
220940,2018,1,0,0,1,100.0
220950,2020,1,0,0,1,100.0
220955,2016,1,0,0,1,100.0
220970,2016,1,0,0,1,100.0
220975,2020,1,0,0,1,100.0
220987,2015,1,0,0,1,100.0
220987,2017,1,0,0,1,100.0
220987,2020,1,0,0,1,100.0
220990,2020,2,0,0,2,100.0
220997,2017,1,0,0,1,100.0
220997,2020,1,0,0,1,100.0
221000,2012,1,0,0,1,100.0
221000,2013,1,0,0,1,100.0
221000,2014,1,0,0,1,100.0
221000,2015,1,0,0,1,100.0
221000,2019,1,0,0,1,100.0
221000,2020,2,0,0,2,100.0
221010,2017,1,0,0,1,100.0
221020,2015,1,0,0,1,100.0
221040,2013,1,0,0,1,100.0
221040,2018,1,0,0,1,100.0
221050,2014,1,0,0,1,100.0
221050,2018,1,0,0,1,100.0
221060,2016,1,0,0,1,100.0
221060,2019,1,0,0,1,100.0
221060,2020,2,0,0,2,100.0
221063,2012,1,0,0,1,100.0
221065,2016,1,0,0,1,100.0
221070,2015,1,0,0,1,100.0
221080,2015,1,0,0,1,100.0
221080,2018,1,0,0,1,100.0
221090,2015,1,0,0,1,100.0
221097,2017,1,0,0,1,100.0
221097,2019,1,0,0,1,100.0
221100,2012,13,0,0,13,100.0
221100,2013,5,0,0,5,100.0
221100,2014,3,0,0,3,100.0
221100,2015,8,0,0,8,100.0
221100,2016,7,0,0,7,100.0
221100,2017,5,0,0,5,100.0
221100,2018,5,0,0,5,100.0
221100,2019,9,0,0,9,100.0
221100,2020,6,1,0,7,100.0
221110,2012,1,0,0,1,100.0
221110,2013,1,0,0,1,100.0
221110,2014,2,0,0,2,100.0
221120,2013,1,0,0,1,100.0
221120,2015,1,0,0,1,100.0
221120,2018,1,0,0,1,100.0
221130,2015,1,0,0,1,100.0
221130,2018,1,0,0,1,100.0
221130,2019,1,0,0,1,100.0
221150,2014,1,0,0,1,100.0
221160,2020,1,0,0,1,100.0
230010,2012,1,0,0,1,100.0
230010,2017,0,1,0,1,100.0
230015,2013,1,0,0,1,100.0
230020,2020,2,0,0,2,100.0
230030,2018,2,0,0,2,100.0
230030,2020,1,0,0,1,100.0
230050,2012,1,0,0,1,100.0
230050,2013,1,0,0,1,100.0
230050,2020,1,0,0,1,100.0
230075,2012,2,0,0,2,100.0
230075,2017,1,0,0,1,100.0
230075,2018,1,0,0,1,100.0
230075,2019,1,0,0,1,100.0
230090,2015,1,0,0,1,100.0
230090,2019,1,0,0,1,100.0
230100,2014,0,0,1,1,0.0
230100,2016,1,0,0,1,100.0
230100,2018,1,0,0,1,100.0
230100,2020,1,0,0,1,100.0
230110,2012,3,0,0,3,100.0
230110,2015,3,0,0,3,100.0
230110,2019,2,0,0,2,100.0
230110,2020,1,0,0,1,100.0
230125,2019,1,0,0,1,100.0
230130,2012,1,0,0,1,100.0
230130,2018,1,0,0,1,100.0
230140,2013,1,0,0,1,100.0
230140,2020,1,0,0,1,100.0
230150,2018,1,0,0,1,100.0
230160,2014,1,0,0,1,100.0
230160,2017,1,0,0,1,100.0
230180,2020,1,0,0,1,100.0
230185,2018,1,0,0,1,100.0
230190,2017,3,0,0,3,100.0
230190,2018,2,0,0,2,100.0
230195,2015,1,0,0,1,100.0
230200,2014,1,0,0,1,100.0
230205,2012,1,0,0,1,100.0
230205,2013,1,0,0,1,100.0
230210,2018,1,0,0,1,100.0
230220,2015,1,0,0,1,100.0
230220,2016,1,0,0,1,100.0
230230,2012,1,0,0,1,100.0
230230,2014,1,0,0,1,100.0
230230,2016,2,0,0,2,100.0
230230,2017,1,0,0,1,100.0
230230,2018,1,0,0,1,100.0
230240,2013,1,0,0,1,100.0
230240,2014,1,0,0,1,100.0
230240,2015,1,0,0,1,100.0
230240,2020,2,0,0,2,100.0
230250,2013,1,0,0,1,100.0
230250,2014,1,0,0,1,100.0
230250,2016,1,0,0,1,100.0
230250,2017,1,0,0,1,100.0
230250,2020,2,0,0,2,100.0
230260,2012,2,0,0,2,100.0
230260,2013,1,0,0,1,100.0
230260,2014,1,0,0,1,100.0
230260,2015,1,0,0,1,100.0
230260,2017,1,0,0,1,100.0
230260,2018,2,0,0,2,100.0
230260,2020,1,0,0,1,100.0
230270,2018,1,0,0,1,100.0
230270,2019,1,0,0,1,100.0
230270,2020,1,0,0,1,100.0
230280,2015,1,0,0,1,100.0
230280,2019,1,0,0,1,100.0
230280,2020,2,0,0,2,100.0
230290,2018,1,0,0,1,100.0
230290,2019,1,0,0,1,100.0
230310,2018,1,0,0,1,100.0
230320,2013,1,0,0,1,100.0
230320,2018,1,0,0,1,100.0
230320,2020,1,0,0,1,100.0
230330,2013,2,0,0,2,100.0
230330,2015,1,0,0,1,100.0
230340,2014,1,0,0,1,100.0
230340,2017,1,0,0,1,100.0
230350,2013,1,0,0,1,100.0
230350,2017,2,0,0,2,100.0
230350,2018,1,0,0,1,100.0
230350,2020,1,0,0,1,100.0
230365,2012,1,0,0,1,100.0
230365,2019,2,0,0,2,100.0
230370,2012,7,0,0,7,100.0
230370,2013,5,0,0,5,100.0
230370,2014,5,0,0,5,100.0
230370,2015,2,0,0,2,100.0
230370,2016,5,0,0,5,100.0
230370,2017,1,0,0,1,100.0
230370,2018,6,0,0,6,100.0
230370,2019,4,0,0,4,100.0
230370,2020,10,0,0,10,100.0
230380,2012,1,0,0,1,100.0
230380,2013,1,0,0,1,100.0
230380,2018,1,0,0,1,100.0
230380,2020,1,0,0,1,100.0
230390,2018,1,0,0,1,100.0
230400,2014,0,0,1,1,0.0
230410,2014,1,0,0,1,100.0
230410,2016,1,0,0,1,100.0
230410,2019,2,0,0,2,100.0
230410,2020,1,0,0,1,100.0
230420,2013,2,0,0,2,100.0
230420,2014,1,0,0,1,100.0
230420,2015,2,0,0,2,100.0
230420,2018,1,0,0,1,100.0
230420,2019,3,0,0,3,100.0
230420,2020,2,0,0,2,100.0
230423,2018,1,0,0,1,100.0
230423,2020,1,0,0,1,100.0
230425,2012,1,0,0,1,100.0
230425,2014,0,1,0,1,100.0
230426,2012,1,0,0,1,100.0
230426,2013,1,0,0,1,100.0
230426,2014,1,0,0,1,100.0
230426,2018,1,0,0,1,100.0
230428,2013,2,1,0,3,100.0
230428,2016,1,0,0,1,100.0
230428,2018,1,0,0,1,100.0
230428,2020,1,0,0,1,100.0
230430,2012,1,0,0,1,100.0
230430,2013,1,0,0,1,100.0
230430,2015,1,0,0,1,100.0
230430,2017,1,0,0,1,100.0
230435,2013,1,0,0,1,100.0
230435,2014,1,0,0,1,100.0
230435,2015,1,0,0,1,100.0
230435,2018,1,0,0,1,100.0
230435,2020,1,0,0,1,100.0
230440,2012,23,0,0,23,100.0
230440,2013,24,0,0,24,100.0
230440,2014,25,0,0,25,100.0
230440,2015,11,2,0,13,100.0
230440,2016,15,1,0,16,100.0
230440,2017,17,0,0,17,100.0
230440,2018,11,0,0,11,100.0
230440,2019,13,1,0,14,100.0
230440,2020,31,0,0,31,100.0
230450,2013,1,0,0,1,100.0
230450,2017,1,0,0,1,100.0
230450,2020,1,0,0,1,100.0
230465,2019,1,0,0,1,100.0
230470,2013,1,0,0,1,100.0
230470,2014,2,0,0,2,100.0
230470,2018,1,0,0,1,100.0
230470,2020,5,0,0,5,100.0
230480,2014,1,0,0,1,100.0
230490,2016,1,0,0,1,100.0
230495,2012,1,0,0,1,100.0
230495,2018,1,0,1,2,50.0
230495,2019,1,0,0,1,100.0
230500,2012,1,0,0,1,100.0
230500,2014,1,0,0,1,100.0
230500,2015,1,0,0,1,100.0
230500,2017,2,0,0,2,100.0
230510,2016,1,0,0,1,100.0
230520,2014,1,0,0,1,100.0
230520,2017,1,0,0,1,100.0
230523,2016,1,0,0,1,100.0
230523,2018,1,0,0,1,100.0
230523,2019,1,0,0,1,100.0
230526,2013,1,0,0,1,100.0
230526,2015,1,0,0,1,100.0
230526,2016,1,0,0,1,100.0
230526,2017,1,0,0,1,100.0
230530,2014,1,0,0,1,100.0
230530,2015,1,0,0,1,100.0
230530,2019,1,0,0,1,100.0
230535,2012,1,0,0,1,100.0
230535,2014,1,0,0,1,100.0
230540,2012,1,0,0,1,100.0
230550,2013,2,0,0,2,100.0
230550,2014,1,0,0,1,100.0
230550,2015,3,0,0,3,100.0
230550,2016,2,0,0,2,100.0
230550,2017,1,0,0,1,100.0
230550,2018,2,0,0,2,100.0
230550,2020,1,0,0,1,100.0
230560,2013,0,1,0,1,100.0
230560,2020,1,0,0,1,100.0
230565,2017,1,0,0,1,100.0
230570,2012,1,0,0,1,100.0
230570,2019,1,0,0,1,100.0
230580,2013,1,0,0,1,100.0
230580,2018,1,0,0,1,100.0
230590,2012,2,0,0,2,100.0
230590,2013,2,0,0,2,100.0
230590,2018,1,0,0,1,100.0
230600,2013,1,0,0,1,100.0
230610,2015,1,0,0,1,100.0
230610,2016,2,0,0,2,100.0
230610,2017,1,0,0,1,100.0
230625,2018,1,0,0,1,100.0
230630,2013,2,0,0,2,100.0
230630,2019,1,0,0,1,100.0
230630,2020,1,0,0,1,100.0
230640,2012,2,0,0,2,100.0
230640,2013,1,0,0,1,100.0
230640,2014,3,0,0,3,100.0
230640,2015,1,0,0,1,100.0
230640,2016,1,0,0,1,100.0
230640,2018,2,0,0,2,100.0
230640,2019,3,0,0,3,100.0
230640,2020,2,0,0,2,100.0
230650,2017,1,0,0,1,100.0
230650,2018,1,0,0,1,100.0
230650,2020,1,0,0,1,100.0
230655,2016,1,0,0,1,100.0
230655,2017,2,0,0,2,100.0
230655,2020,1,0,0,1,100.0
230660,2013,1,0,0,1,100.0
230660,2020,1,0,0,1,100.0
230670,2012,3,0,0,3,100.0
230670,2014,1,0,0,1,100.0
230680,2017,1,0,0,1,100.0
230700,2018,1,0,0,1,100.0
230710,2014,1,0,0,1,100.0
230710,2017,1,0,0,1,100.0
230720,2014,1,0,0,1,100.0
230720,2019,1,0,0,1,100.0
230730,2012,0,1,1,2,50.0
230730,2013,2,0,0,2,100.0
230730,2015,1,0,0,1,100.0
230730,2016,8,0,0,8,100.0
230730,2017,1,0,0,1,100.0
230730,2018,4,0,0,4,100.0
230730,2019,5,0,0,5,100.0
230730,2020,2,0,0,2,100.0
230740,2012,2,0,0,2,100.0
230740,2014,1,0,0,1,100.0
230740,2020,1,0,0,1,100.0
230760,2015,2,0,0,2,100.0
230760,2016,1,0,0,1,100.0
230760,2017,1,0,0,1,100.0
230760,2018,2,0,0,2,100.0
230760,2020,1,0,0,1,100.0
230763,2014,2,0,0,2,100.0
230763,2017,1,0,0,1,100.0
230763,2019,0,1,0,1,100.0
230765,2012,2,0,0,2,100.0
230765,2014,1,0,0,1,100.0
230765,2015,2,0,0,2,100.0
230765,2016,1,0,0,1,100.0
230765,2017,2,0,1,3,66.66666666666666
230765,2018,4,0,0,4,100.0
230765,2019,2,0,0,2,100.0
230765,2020,2,0,0,2,100.0
230770,2012,1,0,0,1,100.0
230770,2013,1,0,0,1,100.0
230770,2014,1,0,0,1,100.0
230770,2016,1,0,0,1,100.0
230770,2017,2,0,0,2,100.0
230770,2018,1,0,0,1,100.0
230770,2019,1,0,0,1,100.0
230770,2020,1,0,0,1,100.0
230780,2016,1,0,0,1,100.0
230780,2019,1,0,0,1,100.0
230800,2012,1,0,0,1,100.0
230800,2015,1,0,0,1,100.0
230800,2018,1,0,0,1,100.0
230800,2020,1,0,0,1,100.0
230810,2013,1,0,0,1,100.0
230810,2017,1,0,0,1,100.0
230810,2018,1,0,0,1,100.0
230820,2018,2,0,0,2,100.0
230830,2016,1,0,0,1,100.0
230830,2020,1,0,0,1,100.0
230835,2014,1,0,0,1,100.0
230837,2019,1,0,0,1,100.0
230837,2020,1,0,0,1,100.0
230840,2012,1,0,0,1,100.0
230840,2016,1,0,0,1,100.0
230840,2017,1,0,0,1,100.0
230840,2018,1,0,0,1,100.0
230850,2012,1,0,0,1,100.0
230850,2014,1,0,0,1,100.0
230850,2020,1,0,0,1,100.0
230870,2013,2,0,0,2,100.0
230870,2015,1,0,0,1,100.0
230870,2016,1,0,0,1,100.0
230870,2018,1,0,0,1,100.0
230870,2020,2,0,0,2,100.0
230880,2018,1,0,0,1,100.0
230890,2015,1,0,0,1,100.0
230930,2012,1,0,0,1,100.0
230930,2016,1,0,0,1,100.0
230930,2019,1,0,0,1,100.0
230940,2013,1,0,0,1,100.0
230940,2017,1,0,0,1,100.0
230940,2019,1,0,0,1,100.0
230940,2020,1,0,0,1,100.0
230945,2017,1,0,0,1,100.0
230950,2012,1,0,0,1,100.0
230950,2020,1,0,0,1,100.0
230960,2015,0,0,1,1,0.0
230960,2017,1,1,0,2,100.0
230960,2019,1,0,0,1,100.0
230970,2014,1,0,0,1,100.0
230970,2016,1,0,0,1,100.0
230970,2017,2,0,0,2,100.0
230970,2019,4,0,0,4,100.0
230980,2020,1,0,0,1,100.0
231000,2019,1,0,0,1,100.0
231010,2015,1,0,0,1,100.0
231020,2012,1,0,0,1,100.0
231020,2013,2,0,0,2,100.0
231020,2018,1,0,0,1,100.0
231025,2012,1,0,0,1,100.0
231025,2013,1,0,0,1,100.0
231025,2019,1,0,0,1,100.0
231030,2012,2,0,0,2,100.0
231030,2013,1,0,0,1,100.0
231030,2014,1,0,1,2,50.0
231030,2017,1,0,0,1,100.0
231040,2016,1,0,0,1,100.0
231050,2015,1,0,0,1,100.0
231050,2017,1,0,0,1,100.0
231050,2018,1,0,0,1,100.0
231060,2012,1,0,0,1,100.0
231070,2012,2,0,0,2,100.0
231070,2013,2,0,0,2,100.0
231070,2014,2,0,0,2,100.0
231080,2020,1,0,0,1,100.0
231085,2012,1,0,1,2,50.0
231085,2016,1,0,0,1,100.0
231095,2015,1,0,0,1,100.0
231100,2012,1,0,0,1,100.0
231100,2016,1,0,0,1,100.0
231110,2020,1,0,0,1,100.0
231120,2020,1,0,0,1,100.0
231126,2016,1,0,0,1,100.0
231126,2017,2,0,0,2,100.0
231126,2018,1,0,0,1,100.0
231126,2020,1,0,0,1,100.0
231130,2013,3,0,0,3,100.0
231130,2015,1,0,0,1,100.0
231130,2018,1,0,0,1,100.0
231130,2019,1,0,0,1,100.0
231130,2020,1,0,0,1,100.0
231135,2012,1,0,0,1,100.0
231135,2015,1,0,0,1,100.0
231140,2012,1,0,0,1,100.0
231140,2017,5,0,0,5,100.0
231140,2019,1,0,0,1,100.0
231140,2020,1,0,0,1,100.0
231150,2014,1,0,0,1,100.0
231160,2013,1,0,0,1,100.0
231160,2015,1,0,0,1,100.0
231160,2016,1,0,0,1,100.0
231160,2017,0,1,0,1,100.0
231170,2012,1,0,0,1,100.0
231170,2017,1,0,0,1,100.0
231170,2018,1,0,0,1,100.0
231180,2014,2,0,0,2,100.0
231180,2016,2,0,0,2,100.0
231180,2018,1,0,0,1,100.0
231190,2014,1,0,0,1,100.0
231190,2017,1,0,0,1,100.0
231190,2019,1,0,0,1,100.0
231195,2013,1,0,0,1,100.0
231200,2013,1,0,0,1,100.0
231200,2015,0,0,1,1,0.0
231200,2018,1,0,0,1,100.0
231210,2013,1,0,0,1,100.0
231210,2015,1,0,0,1,100.0
231220,2012,1,0,0,1,100.0
231220,2017,2,0,0,2,100.0
231230,2013,1,0,0,1,100.0
231230,2015,3,0,0,3,100.0
231230,2016,2,0,0,2,100.0
231230,2020,1,0,1,2,50.0
231240,2015,2,0,0,2,100.0
231240,2016,1,0,0,1,100.0
231240,2017,1,0,0,1,100.0
231240,2018,1,0,0,1,100.0
231270,2014,1,0,0,1,100.0
231270,2015,0,1,0,1,100.0
231270,2016,1,0,0,1,100.0
231270,2018,2,0,0,2,100.0
231280,2013,2,0,0,2,100.0
231290,2012,2,0,0,2,100.0
231290,2013,3,0,0,3,100.0
231290,2014,1,0,0,1,100.0
231290,2015,1,0,0,1,100.0
231290,2016,1,0,0,1,100.0
231290,2017,2,0,0,2,100.0
231290,2018,2,0,0,2,100.0
231290,2020,6,0,0,6,100.0
231310,2019,1,0,0,1,100.0
231320,2014,1,0,1,2,50.0
231320,2016,2,0,0,2,100.0
231320,2019,1,0,0,1,100.0
231325,2018,1,0,0,1,100.0
231330,2013,1,0,0,1,100.0
231335,2012,1,0,0,1,100.0
231335,2014,1,0,0,1,100.0
231335,2020,1,0,0,1,100.0
231340,2016,1,0,0,1,100.0
231340,2019,2,0,0,2,100.0
231350,2014,1,0,0,1,100.0
231350,2015,0,0,1,1,0.0
231350,2016,1,0,0,1,100.0
231350,2017,4,0,0,4,100.0
231350,2018,1,0,0,1,100.0
231350,2019,1,0,0,1,100.0
231350,2020,3,0,0,3,100.0
231355,2015,1,0,0,1,100.0
231355,2019,1,0,0,1,100.0
231360,2013,2,0,0,2,100.0
231360,2020,1,0,0,1,100.0
231370,2019,1,0,0,1,100.0
231380,2014,0,1,0,1,100.0
231380,2016,2,0,0,2,100.0
231380,2017,1,0,0,1,100.0
231380,2018,2,0,0,2,100.0
231390,2018,1,0,0,1,100.0
231390,2020,2,0,0,2,100.0
231395,2013,1,0,0,1,100.0
231395,2014,1,0,0,1,100.0
231395,2017,1,0,0,1,100.0
231395,2019,1,0,0,1,100.0
231400,2014,1,0,0,1,100.0
231400,2015,1,0,0,1,100.0
231400,2016,1,0,0,1,100.0
231410,2014,1,0,0,1,100.0
231410,2015,1,0,0,1,100.0
231410,2017,1,0,0,1,100.0
231410,2019,1,0,0,1,100.0
231410,2020,2,0,0,2,100.0
240020,2012,2,0,0,2,100.0
240020,2014,1,0,0,1,100.0
240020,2015,1,0,0,1,100.0
240020,2016,0,0,1,1,0.0
240020,2017,1,0,0,1,100.0
240020,2018,1,0,0,1,100.0
240020,2020,1,0,0,1,100.0
240030,2019,1,0,0,1,100.0
240050,2014,1,0,0,1,100.0
240050,2017,1,0,0,1,100.0
240050,2019,0,0,1,1,0.0
240080,2018,1,0,0,1,100.0
240080,2019,1,0,0,1,100.0
240100,2013,1,0,0,1,100.0
240110,2020,1,0,0,1,100.0
240120,2016,1,0,0,1,100.0
240140,2013,1,0,0,1,100.0
240140,2014,1,0,0,1,100.0
240160,2017,1,0,0,1,100.0
240165,2012,1,0,0,1,100.0
240170,2017,1,0,0,1,100.0
240180,2019,1,0,0,1,100.0
240190,2018,1,0,0,1,100.0
240200,2012,1,0,0,1,100.0
240200,2013,1,0,0,1,100.0
240200,2015,2,0,0,2,100.0
240200,2019,1,0,0,1,100.0
240200,2020,2,0,0,2,100.0
240210,2014,1,0,0,1,100.0
240220,2012,1,0,0,1,100.0
240230,2016,0,0,1,1,0.0
240230,2020,1,0,0,1,100.0
240250,2014,1,0,0,1,100.0
240250,2016,1,0,0,1,100.0
240260,2012,2,0,0,2,100.0
240260,2014,2,0,0,2,100.0
240260,2017,2,0,0,2,100.0
240260,2018,3,0,0,3,100.0
240260,2019,1,0,1,2,50.0
240270,2020,1,0,0,1,100.0
240310,2013,1,0,0,1,100.0
240310,2018,1,0,0,1,100.0
240310,2020,1,0,0,1,100.0
240320,2017,1,0,0,1,100.0
240325,2013,2,0,0,2,100.0
240325,2014,3,0,0,3,100.0
240325,2015,2,0,0,2,100.0
240325,2016,1,0,2,3,33.33333333333333
240325,2017,2,0,0,2,100.0
240325,2019,0,0,1,1,0.0
240325,2020,2,0,0,2,100.0
240330,2014,1,0,0,1,100.0
240330,2017,1,0,0,1,100.0
240350,2013,1,0,0,1,100.0
240360,2012,1,0,0,1,100.0
240360,2015,1,0,0,1,100.0
240360,2016,0,0,1,1,0.0
240360,2017,1,0,0,1,100.0
240360,2018,0,0,1,1,0.0
240360,2020,0,0,2,2,0.0
240380,2012,1,0,0,1,100.0
240400,2020,1,0,0,1,100.0
240420,2012,1,0,0,1,100.0
240420,2014,2,0,0,2,100.0
240420,2016,1,0,0,1,100.0
240420,2018,1,0,0,1,100.0
240420,2020,1,0,0,1,100.0
240430,2012,1,0,0,1,100.0
240440,2019,0,1,0,1,100.0
240450,2012,1,0,0,1,100.0
240460,2017,1,0,0,1,100.0
240470,2013,1,0,0,1,100.0
240470,2017,1,0,0,1,100.0
240490,2020,1,0,0,1,100.0
240530,2016,0,0,1,1,0.0
240580,2015,1,0,0,1,100.0
240580,2016,2,0,0,2,100.0
240580,2019,0,0,1,1,0.0
240610,2014,1,0,0,1,100.0
240650,2012,1,0,0,1,100.0
240650,2017,1,0,0,1,100.0
240650,2018,1,0,0,1,100.0
240650,2019,1,0,0,1,100.0
240650,2020,1,0,0,1,100.0
240660,2014,1,0,0,1,100.0
240670,2015,1,0,0,1,100.0
240700,2018,0,0,1,1,0.0
240710,2012,2,0,0,2,100.0
240710,2014,2,0,0,2,100.0
240710,2015,1,0,0,1,100.0
240710,2017,1,0,0,1,100.0
240710,2019,1,0,0,1,100.0
240720,2014,1,0,0,1,100.0
240740,2013,1,0,0,1,100.0
240770,2015,1,0,0,1,100.0
240800,2012,3,0,0,3,100.0
240800,2014,4,0,0,4,100.0
240800,2015,5,0,0,5,100.0
240800,2016,1,0,0,1,100.0
240800,2017,4,0,0,4,100.0
240800,2018,2,0,0,2,100.0
240800,2019,2,0,0,2,100.0
240800,2020,6,0,0,6,100.0
240810,2012,5,1,0,6,100.0
240810,2013,5,0,0,5,100.0
240810,2014,6,0,0,6,100.0
240810,2015,4,0,0,4,100.0
240810,2016,9,0,0,9,100.0
240810,2017,7,0,0,7,100.0
240810,2018,6,0,0,6,100.0
240810,2019,4,0,0,4,100.0
240810,2020,4,0,2,6,66.66666666666666
240820,2013,1,0,0,1,100.0
240820,2014,1,0,0,1,100.0
240820,2016,1,0,0,1,100.0
240830,2013,1,0,0,1,100.0
240830,2017,2,0,0,2,100.0
240860,2015,1,0,0,1,100.0
240870,2020,0,0,1,1,0.0
240895,2012,1,0,0,1,100.0
240910,2012,1,0,0,1,100.0
240920,2017,1,0,0,1,100.0
240930,2020,1,0,0,1,100.0
240940,2019,1,0,0,1,100.0
240940,2020,1,0,0,1,100.0
240950,2018,1,0,0,1,100.0
240950,2019,1,0,0,1,100.0
240960,2020,1,0,0,1,100.0
240980,2014,1,0,0,1,100.0
240980,2016,1,0,0,1,100.0
240990,2017,1,0,0,1,100.0
241000,2018,0,0,1,1,0.0
241010,2013,1,0,0,1,100.0
241020,2019,1,0,0,1,100.0
241050,2018,0,0,1,1,0.0
241070,2013,2,0,0,2,100.0
241090,2013,1,0,0,1,100.0
241100,2020,1,0,0,1,100.0
241110,2014,1,0,0,1,100.0
241140,2019,1,0,0,1,100.0
241150,2012,2,0,0,2,100.0
241150,2016,1,0,0,1,100.0
241150,2018,2,0,0,2,100.0
241150,2019,0,0,1,1,0.0
241180,2014,1,0,0,1,100.0
241180,2020,1,0,0,1,100.0
241200,2012,1,0,0,1,100.0
241200,2013,0,0,1,1,0.0
241200,2015,3,0,0,3,100.0
241200,2016,1,0,0,1,100.0
241200,2017,0,1,0,1,100.0
241210,2012,1,0,0,1,100.0
241220,2014,2,0,0,2,100.0
241220,2015,1,0,0,1,100.0
241220,2018,1,0,0,1,100.0
241240,2019,1,0,0,1,100.0
241250,2016,1,0,0,1,100.0
241250,2019,2,0,0,2,100.0
241250,2020,1,0,0,1,100.0
241255,2015,1,0,0,1,100.0
241255,2019,1,0,0,1,100.0
241270,2014,1,0,0,1,100.0
241300,2012,1,0,0,1,100.0
241300,2016,1,0,0,1,100.0
241300,2017,1,0,0,1,100.0
241320,2019,1,0,0,1,100.0
241330,2015,1,0,0,1,100.0
241390,2017,1,0,0,1,100.0
241400,2015,3,0,0,3,100.0
241410,2013,1,0,0,1,100.0
241410,2016,2,0,0,2,100.0
241420,2016,0,0,1,1,0.0
241430,2019,1,0,0,1,100.0
241440,2014,1,0,0,1,100.0
241440,2017,1,0,0,1,100.0
241440,2019,1,0,0,1,100.0
241460,2015,1,0,0,1,100.0
241475,2019,1,0,0,1,100.0
241480,2017,1,0,0,1,100.0
250010,2020,1,0,0,1,100.0
250030,2014,1,0,0,1,100.0
250030,2015,1,0,0,1,100.0
250030,2019,2,0,0,2,100.0
250040,2015,1,0,0,1,100.0
250040,2018,1,0,0,1,100.0
250060,2017,1,0,0,1,100.0
250070,2012,1,0,0,1,100.0
250070,2015,1,0,0,1,100.0
250070,2019,1,0,0,1,100.0
250073,2016,1,0,0,1,100.0
250077,2018,1,0,0,1,100.0
250090,2015,1,0,0,1,100.0
250100,2013,2,0,0,2,100.0
250100,2016,1,0,0,1,100.0
250110,2015,1,0,0,1,100.0
250110,2016,1,0,0,1,100.0
250110,2017,1,0,0,1,100.0
250110,2020,1,0,0,1,100.0
250120,2016,1,0,0,1,100.0
250120,2020,1,0,0,1,100.0
250130,2018,1,0,0,1,100.0
250135,2016,1,0,0,1,100.0
250140,2017,1,0,0,1,100.0
250140,2020,1,0,0,1,100.0
250150,2012,1,0,0,1,100.0
250150,2017,1,0,0,1,100.0
250150,2018,1,0,0,1,100.0
250160,2015,1,0,0,1,100.0
250160,2020,1,0,0,1,100.0
250170,2017,1,0,0,1,100.0
250180,2012,1,0,0,1,100.0
250180,2013,1,0,0,1,100.0
250180,2014,1,0,0,1,100.0
250180,2019,2,0,0,2,100.0
250180,2020,2,0,0,2,100.0
250190,2017,1,0,0,1,100.0
250190,2019,1,0,0,1,100.0
250205,2020,1,0,0,1,100.0
250215,2013,1,0,0,1,100.0
250240,2013,1,0,0,1,100.0
250240,2018,1,0,0,1,100.0
250260,2015,1,0,0,1,100.0
250270,2016,1,0,0,1,100.0
250280,2019,1,0,0,1,100.0
250280,2020,1,0,0,1,100.0
250300,2016,1,0,0,1,100.0
250300,2019,1,0,0,1,100.0
250300,2020,1,0,0,1,100.0
250320,2017,1,0,0,1,100.0
250320,2018,2,0,0,2,100.0
250320,2019,2,0,0,2,100.0
250320,2020,1,0,0,1,100.0
250350,2012,1,0,0,1,100.0
250350,2016,1,0,0,1,100.0
250350,2020,1,0,0,1,100.0
250355,2017,1,0,0,1,100.0
250370,2013,1,0,0,1,100.0
250370,2016,2,0,0,2,100.0
250370,2017,1,0,0,1,100.0
250370,2019,1,0,0,1,100.0
250370,2020,1,0,0,1,100.0
250375,2013,1,0,0,1,100.0
250400,2012,4,0,0,4,100.0
250400,2013,3,0,0,3,100.0
250400,2014,3,0,0,3,100.0
250400,2015,2,0,0,2,100.0
250400,2016,5,0,0,5,100.0
250400,2017,2,0,0,2,100.0
250400,2018,8,0,0,8,100.0
250400,2019,1,0,0,1,100.0
250400,2020,6,0,0,6,100.0
250410,2014,1,0,0,1,100.0
250415,2015,1,0,0,1,100.0
250430,2014,2,0,0,2,100.0
250430,2016,1,0,0,1,100.0
250440,2016,2,0,0,2,100.0
250450,2012,1,0,0,1,100.0
250460,2013,1,0,0,1,100.0
250460,2016,1,0,0,1,100.0
250480,2014,1,0,0,1,100.0
250490,2016,1,0,0,1,100.0
250500,2012,1,0,0,1,100.0
250510,2015,1,0,0,1,100.0
250520,2020,1,0,0,1,100.0
250523,2016,2,0,0,2,100.0
250527,2017,1,0,0,1,100.0
250540,2014,1,0,0,1,100.0
250540,2015,1,0,0,1,100.0
250570,2015,1,0,0,1,100.0
250600,2015,1,0,0,1,100.0
250610,2020,1,0,0,1,100.0
250625,2018,1,0,0,1,100.0
250630,2012,1,0,0,1,100.0
250630,2013,2,0,0,2,100.0
250630,2014,1,0,0,1,100.0
250630,2016,1,0,0,1,100.0
250630,2020,1,0,0,1,100.0
250640,2016,1,0,0,1,100.0
250640,2019,1,0,0,1,100.0
250640,2020,1,0,0,1,100.0
250670,2013,1,0,0,1,100.0
250690,2016,1,0,0,1,100.0
250690,2019,1,0,0,1,100.0
250700,2013,1,0,0,1,100.0
