CODMUNRES,ano_nasc,Qtd_2Racacor,Qtd_Total,Ratio
230230,2016,7.0,387,0.01808785529715762
230230,2017,6.0,394,0.015228426395939087
230230,2018,7.0,399,0.017543859649122806
230230,2019,8.0,427,0.01873536299765808
230230,2020,9.0,386,0.023316062176165803
230240,2012,5.0,754,0.006631299734748011
230240,2013,5.0,632,0.007911392405063292
230240,2014,2.0,683,0.0029282576866764276
230240,2015,1.0,680,0.0014705882352941176
230240,2016,3.0,613,0.004893964110929853
230240,2017,1.0,638,0.001567398119122257
230240,2018,4.0,723,0.005532503457814661
230240,2019,3.0,616,0.00487012987012987
230240,2020,0.0,646,0.0
230250,2012,3.0,653,0.004594180704441042
230250,2013,6.0,693,0.008658008658008658
230250,2014,4.0,698,0.0057306590257879654
230250,2015,1.0,803,0.0012453300124533001
230250,2016,2.0,699,0.002861230329041488
230250,2017,0.0,738,0.0
230250,2018,0.0,852,0.0
230250,2019,0.0,798,0.0
230250,2020,1.0,782,0.0012787723785166241
230260,2012,3.0,964,0.0031120331950207467
230260,2013,3.0,931,0.00322234156820623
230260,2014,5.0,1012,0.004940711462450593
230260,2015,3.0,913,0.0032858707557502738
230260,2016,1.0,944,0.001059322033898305
230260,2017,7.0,967,0.007238883143743537
230260,2018,4.0,1003,0.003988035892323031
230260,2019,2.0,1014,0.0019723865877712033
230260,2020,3.0,950,0.003157894736842105
230270,2012,4.0,420,0.009523809523809525
230270,2013,8.0,402,0.01990049751243781
230270,2014,4.0,361,0.0110803324099723
230270,2015,3.0,379,0.0079155672823219
230270,2016,0.0,379,0.0
230270,2017,2.0,363,0.005509641873278237
230270,2018,3.0,368,0.008152173913043478
230270,2019,7.0,420,0.016666666666666666
230270,2020,2.0,330,0.006060606060606061
230280,2012,20.0,1117,0.017905102954341987
230280,2013,4.0,1049,0.0038131553860819827
230280,2014,6.0,1122,0.0053475935828877
230280,2015,1.0,1160,0.0008620689655172414
230280,2016,2.0,1056,0.001893939393939394
230280,2017,2.0,1072,0.0018656716417910447
230280,2018,1.0,1174,0.0008517887563884157
230280,2019,0.0,1133,0.0
230280,2020,4.0,1043,0.003835091083413231
230290,2012,0.0,228,0.0
230290,2013,0.0,256,0.0
230290,2014,0.0,245,0.0
230290,2015,1.0,294,0.003401360544217687
230290,2016,0.0,228,0.0
230290,2017,2.0,240,0.008333333333333333
230290,2018,3.0,280,0.010714285714285714
230290,2019,1.0,250,0.004
230290,2020,2.0,249,0.008032128514056224
230300,2012,3.0,231,0.012987012987012988
230300,2013,4.0,273,0.014652014652014652
230300,2014,1.0,261,0.0038314176245210726
230300,2015,0.0,253,0.0
230300,2016,0.0,226,0.0
230300,2017,0.0,240,0.0
230300,2018,2.0,243,0.00823045267489712
230300,2019,2.0,277,0.007220216606498195
230300,2020,0.0,212,0.0
230310,2012,0.0,193,0.0
230310,2013,0.0,202,0.0
230310,2014,2.0,227,0.00881057268722467
230310,2015,5.0,198,0.025252525252525252
230310,2016,4.0,207,0.01932367149758454
230310,2017,7.0,190,0.03684210526315789
230310,2018,3.0,237,0.012658227848101266
230310,2019,0.0,244,0.0
230310,2020,4.0,254,0.015748031496062992
230320,2012,3.0,411,0.0072992700729927005
230320,2013,3.0,393,0.007633587786259542
230320,2014,1.0,355,0.0028169014084507044
230320,2015,3.0,373,0.00804289544235925
230320,2016,1.0,391,0.0025575447570332483
230320,2017,2.0,391,0.005115089514066497
230320,2018,1.0,419,0.002386634844868735
230320,2019,4.0,458,0.008733624454148471
230320,2020,8.0,396,0.020202020202020204
230330,2012,12.0,222,0.05405405405405406
230330,2013,6.0,210,0.02857142857142857
230330,2014,7.0,193,0.03626943005181347
230330,2015,5.0,209,0.023923444976076555
230330,2016,1.0,198,0.005050505050505051
230330,2017,2.0,213,0.009389671361502348
230330,2018,2.0,206,0.009708737864077669
230330,2019,2.0,203,0.009852216748768473
230330,2020,1.0,169,0.005917159763313609
230340,2012,8.0,219,0.0365296803652968
230340,2013,2.0,234,0.008547008547008548
230340,2014,6.0,226,0.02654867256637168
230340,2015,3.0,237,0.012658227848101266
230340,2016,3.0,234,0.01282051282051282
230340,2017,2.0,269,0.007434944237918215
230340,2018,0.0,237,0.0
230340,2019,2.0,266,0.007518796992481203
230340,2020,2.0,225,0.008888888888888889
230350,2012,2.0,860,0.002325581395348837
230350,2013,12.0,970,0.012371134020618556
230350,2014,7.0,987,0.0070921985815602835
230350,2015,3.0,1014,0.0029585798816568047
230350,2016,6.0,978,0.006134969325153374
230350,2017,3.0,1003,0.0029910269192422734
230350,2018,6.0,1023,0.005865102639296188
230350,2019,1.0,1075,0.0009302325581395349
230350,2020,2.0,1008,0.001984126984126984
230360,2012,5.0,130,0.038461538461538464
230360,2013,3.0,144,0.020833333333333332
230360,2014,1.0,144,0.006944444444444444
230360,2015,1.0,157,0.006369426751592357
230360,2016,0.0,128,0.0
230360,2017,0.0,135,0.0
230360,2018,7.0,148,0.0472972972972973
230360,2019,2.0,91,0.02197802197802198
230360,2020,4.0,135,0.02962962962962963
230365,2012,0.0,127,0.0
230365,2013,0.0,123,0.0
230365,2014,1.0,109,0.009174311926605505
230365,2015,0.0,96,0.0
230365,2016,2.0,78,0.02564102564102564
230365,2017,1.0,123,0.008130081300813009
230365,2018,3.0,94,0.031914893617021274
230365,2019,2.0,111,0.018018018018018018
230365,2020,2.0,104,0.019230769230769232
230370,2012,41.0,4821,0.008504459655673096
230370,2013,29.0,5058,0.005733491498616054
230370,2014,26.0,5012,0.0051875498802873106
230370,2015,28.0,5396,0.005189028910303929
230370,2016,24.0,5044,0.004758128469468675
230370,2017,14.0,5428,0.002579218865143699
230370,2018,38.0,5475,0.006940639269406392
230370,2019,99.0,5346,0.018518518518518517
230370,2020,75.0,5124,0.014637002341920375
230380,2012,5.0,242,0.02066115702479339
230380,2013,8.0,273,0.029304029304029304
230380,2014,8.0,334,0.023952095808383235
230380,2015,5.0,278,0.017985611510791366
230380,2016,8.0,278,0.02877697841726619
230380,2017,3.0,286,0.01048951048951049
230380,2018,0.0,325,0.0
230380,2019,2.0,319,0.006269592476489028
230380,2020,0.0,270,0.0
230390,2012,5.0,209,0.023923444976076555
230390,2013,8.0,213,0.03755868544600939
230390,2014,2.0,174,0.011494252873563218
230390,2015,5.0,200,0.025
230390,2016,3.0,193,0.015544041450777202
230390,2017,6.0,202,0.0297029702970297
230390,2018,3.0,200,0.015
230390,2019,1.0,203,0.0049261083743842365
230390,2020,5.0,166,0.030120481927710843
230393,2012,0.0,193,0.0
230393,2013,1.0,204,0.004901960784313725
230393,2014,2.0,206,0.009708737864077669
230393,2015,0.0,196,0.0
230393,2016,0.0,191,0.0
230393,2017,0.0,176,0.0
230393,2018,0.0,235,0.0
230393,2019,0.0,168,0.0
230393,2020,0.0,141,0.0
230395,2012,1.0,279,0.0035842293906810036
230395,2013,2.0,300,0.006666666666666667
230395,2014,3.0,307,0.009771986970684038
230395,2015,0.0,291,0.0
230395,2016,3.0,263,0.011406844106463879
230395,2017,1.0,235,0.00425531914893617
230395,2018,3.0,313,0.009584664536741214
230395,2019,3.0,312,0.009615384615384616
230395,2020,5.0,270,0.018518518518518517
230400,2012,3.0,289,0.010380622837370242
230400,2013,0.0,284,0.0
230400,2014,3.0,304,0.009868421052631578
230400,2015,0.0,248,0.0
230400,2016,3.0,280,0.010714285714285714
230400,2017,5.0,268,0.018656716417910446
230400,2018,7.0,331,0.021148036253776436
230400,2019,6.0,303,0.019801980198019802
230400,2020,9.0,325,0.027692307692307693
230410,2012,6.0,1047,0.0057306590257879654
230410,2013,5.0,939,0.005324813631522897
230410,2014,4.0,1023,0.0039100684261974585
230410,2015,2.0,1095,0.0018264840182648401
230410,2016,3.0,954,0.0031446540880503146
230410,2017,4.0,913,0.004381161007667032
230410,2018,6.0,1071,0.0056022408963585435
230410,2019,6.0,1100,0.005454545454545455
230410,2020,2.0,981,0.0020387359836901123
230420,2012,15.0,2130,0.007042253521126761
230420,2013,12.0,2049,0.005856515373352855
230420,2014,21.0,2230,0.009417040358744395
230420,2015,9.0,2168,0.004151291512915129
230420,2016,16.0,2143,0.007466168922071862
230420,2017,4.0,2138,0.0018709073900841909
230420,2018,4.0,2266,0.00176522506619594
230420,2019,17.0,2212,0.0076853526220614825
230420,2020,7.0,2101,0.0033317467872441696
230423,2012,1.0,222,0.0045045045045045045
230423,2013,4.0,204,0.0196078431372549
230423,2014,7.0,233,0.030042918454935622
230423,2015,5.0,244,0.020491803278688523
230423,2016,3.0,192,0.015625
230423,2017,1.0,187,0.0053475935828877
230423,2018,1.0,225,0.0044444444444444444
230423,2019,4.0,265,0.01509433962264151
230423,2020,2.0,256,0.0078125
230425,2012,13.0,339,0.038348082595870206
230425,2013,7.0,351,0.019943019943019943
230425,2014,5.0,339,0.014749262536873156
230425,2015,4.0,384,0.010416666666666666
230425,2016,5.0,415,0.012048192771084338
230425,2017,5.0,412,0.012135922330097087
230425,2018,2.0,481,0.004158004158004158
230425,2019,1.0,498,0.002008032128514056
230425,2020,2.0,440,0.004545454545454545
230426,2012,0.0,91,0.0
230426,2013,4.0,85,0.047058823529411764
230426,2014,0.0,92,0.0
230426,2015,2.0,89,0.02247191011235955
230426,2016,1.0,83,0.012048192771084338
230426,2017,3.0,88,0.03409090909090909
230426,2018,2.0,96,0.020833333333333332
230426,2019,4.0,87,0.04597701149425287
230426,2020,2.0,77,0.025974025974025976
230427,2012,3.0,48,0.0625
230427,2013,0.0,50,0.0
230427,2014,0.0,45,0.0
230427,2015,0.0,30,0.0
230427,2016,0.0,15,0.0
230427,2017,0.0,23,0.0
230427,2018,1.0,22,0.045454545454545456
230427,2019,0.0,34,0.0
230427,2020,1.0,36,0.027777777777777776
230428,2012,4.0,884,0.004524886877828055
230428,2013,2.0,999,0.002002002002002002
230428,2014,4.0,1083,0.003693444136657433
230428,2015,0.0,1258,0.0
230428,2016,1.0,1250,0.0008
230428,2017,3.0,1273,0.002356637863315004
230428,2018,0.0,1228,0.0
230428,2019,1.0,1228,0.0008143322475570033
230428,2020,1.0,1199,0.0008340283569641367
230430,2012,2.0,271,0.007380073800738007
230430,2013,3.0,275,0.01090909090909091
230430,2014,3.0,251,0.01195219123505976
230430,2015,6.0,304,0.019736842105263157
230430,2016,2.0,210,0.009523809523809525
230430,2017,2.0,248,0.008064516129032258
230430,2018,1.0,272,0.003676470588235294
230430,2019,0.0,267,0.0
230430,2020,4.0,242,0.01652892561983471
230435,2012,1.0,307,0.003257328990228013
230435,2013,0.0,315,0.0
230435,2014,1.0,317,0.0031545741324921135
230435,2015,2.0,244,0.00819672131147541
230435,2016,0.0,265,0.0
230435,2017,5.0,281,0.017793594306049824
230435,2018,7.0,340,0.020588235294117647
230435,2019,1.0,327,0.0030581039755351682
230435,2020,9.0,331,0.027190332326283987
230440,2012,91.0,37577,0.0024216941214040503
230440,2013,110.0,36822,0.0029873445222964533
230440,2014,139.0,38195,0.0036392197931666447
230440,2015,147.0,39512,0.0037203887426604577
230440,2016,162.0,37451,0.004325652185522416
230440,2017,146.0,36718,0.003976251429816439
230440,2018,125.0,35833,0.003488404543298077
230440,2019,148.0,34957,0.00423377292101725
230440,2020,212.0,32376,0.006548060291574005
230445,2012,2.0,164,0.012195121951219513
230445,2013,3.0,157,0.01910828025477707
230445,2014,2.0,177,0.011299435028248588
230445,2015,2.0,212,0.009433962264150943
230445,2016,2.0,177,0.011299435028248588
230445,2017,0.0,194,0.0
230445,2018,2.0,189,0.010582010582010581
230445,2019,3.0,197,0.015228426395939087
230445,2020,4.0,183,0.02185792349726776
230450,2012,0.0,225,0.0
230450,2013,1.0,249,0.004016064257028112
230450,2014,4.0,259,0.015444015444015444
230450,2015,2.0,194,0.010309278350515464
230450,2016,3.0,207,0.014492753623188406
230450,2017,4.0,242,0.01652892561983471
230450,2018,0.0,272,0.0
230450,2019,2.0,263,0.0076045627376425855
230450,2020,11.0,274,0.040145985401459854
230460,2012,2.0,97,0.020618556701030927
230460,2013,4.0,76,0.05263157894736842
230460,2014,2.0,87,0.022988505747126436
230460,2015,0.0,86,0.0
230460,2016,0.0,88,0.0
230460,2017,2.0,107,0.018691588785046728
230460,2018,2.0,120,0.016666666666666666
230460,2019,3.0,109,0.027522935779816515
230460,2020,3.0,108,0.027777777777777776
230465,2012,4.0,159,0.025157232704402517
230465,2013,5.0,175,0.02857142857142857
230465,2014,4.0,148,0.02702702702702703
230465,2015,0.0,137,0.0
230465,2016,2.0,187,0.0106951871657754
230465,2017,6.0,159,0.03773584905660377
230465,2018,8.0,161,0.049689440993788817
230465,2019,3.0,170,0.01764705882352941
230465,2020,4.0,180,0.022222222222222223
230470,2012,7.0,744,0.009408602150537635
230470,2013,7.0,684,0.01023391812865497
230470,2014,3.0,737,0.004070556309362279
230470,2015,5.0,841,0.005945303210463734
230470,2016,3.0,729,0.00411522633744856
230470,2017,5.0,805,0.006211180124223602
230470,2018,6.0,877,0.0068415051311288486
230470,2019,2.0,812,0.0024630541871921183
230470,2020,6.0,785,0.007643312101910828
230480,2012,0.0,62,0.0
230480,2013,0.0,75,0.0
230480,2014,1.0,52,0.019230769230769232
230480,2015,0.0,58,0.0
230480,2016,0.0,63,0.0
230480,2017,0.0,72,0.0
230480,2018,0.0,77,0.0
230480,2019,0.0,73,0.0
230480,2020,1.0,73,0.0136986301369863
230490,2012,0.0,152,0.0
230490,2013,0.0,120,0.0
230490,2014,0.0,144,0.0
230490,2015,0.0,98,0.0
230490,2016,1.0,120,0.008333333333333333
230490,2017,1.0,119,0.008403361344537815
230490,2018,2.0,127,0.015748031496062992
230490,2019,0.0,164,0.0
230490,2020,2.0,146,0.0136986301369863
230495,2012,2.0,363,0.005509641873278237
230495,2013,8.0,325,0.024615384615384615
230495,2014,7.0,370,0.01891891891891892
230495,2015,7.0,319,0.0219435736677116
230495,2016,11.0,353,0.031161473087818695
230495,2017,6.0,343,0.01749271137026239
230495,2018,15.0,353,0.042492917847025496
230495,2019,9.0,335,0.026865671641791045
230495,2020,4.0,309,0.012944983818770227
230500,2012,10.0,614,0.016286644951140065
230500,2013,17.0,579,0.02936096718480138
230500,2014,16.0,593,0.026981450252951095
230500,2015,21.0,607,0.03459637561779242
230500,2016,22.0,626,0.03514376996805112
230500,2017,5.0,680,0.007352941176470588
230500,2018,10.0,690,0.014492753623188406
230500,2019,10.0,693,0.01443001443001443
230500,2020,11.0,659,0.01669195751138088
230510,2012,0.0,95,0.0
230510,2013,1.0,76,0.013157894736842105
230510,2014,0.0,82,0.0
230510,2015,0.0,73,0.0
230510,2016,0.0,75,0.0
230510,2017,0.0,77,0.0
230510,2018,0.0,88,0.0
230510,2019,0.0,67,0.0
230510,2020,0.0,76,0.0
230520,2012,8.0,232,0.034482758620689655
230520,2013,6.0,231,0.025974025974025976
230520,2014,5.0,202,0.024752475247524754
230520,2015,4.0,204,0.0196078431372549
230520,2016,5.0,181,0.027624309392265192
230520,2017,4.0,205,0.01951219512195122
230520,2018,2.0,273,0.007326007326007326
230520,2019,2.0,255,0.00784313725490196
230520,2020,4.0,240,0.016666666666666666
230523,2012,8.0,1048,0.007633587786259542
230523,2013,16.0,1025,0.015609756097560976
230523,2014,22.0,1207,0.018227009113504555
230523,2015,12.0,1288,0.009316770186335404
230523,2016,20.0,1118,0.017889087656529516
230523,2017,20.0,1238,0.01615508885298869
230523,2018,19.0,1283,0.014809041309431021
230523,2019,19.0,1220,0.01557377049180328
230523,2020,16.0,1134,0.014109347442680775
230526,2012,6.0,197,0.030456852791878174
230526,2013,2.0,182,0.01098901098901099
230526,2014,3.0,208,0.014423076923076924
230526,2015,1.0,204,0.004901960784313725
230526,2016,0.0,213,0.0
230526,2017,0.0,193,0.0
230526,2018,1.0,204,0.004901960784313725
230526,2019,0.0,203,0.0
230526,2020,0.0,182,0.0
230530,2012,6.0,340,0.01764705882352941
230530,2013,8.0,346,0.023121387283236993
230530,2014,6.0,331,0.01812688821752266
230530,2015,8.0,368,0.021739130434782608
230530,2016,3.0,360,0.008333333333333333
230530,2017,2.0,346,0.005780346820809248
230530,2018,3.0,385,0.007792207792207792
230530,2019,1.0,376,0.0026595744680851063
230530,2020,2.0,383,0.005221932114882507
230533,2012,0.0,148,0.0
230533,2013,1.0,197,0.005076142131979695
230533,2014,0.0,156,0.0
230533,2015,0.0,158,0.0
230533,2016,0.0,141,0.0
230533,2017,0.0,156,0.0
230533,2018,2.0,149,0.013422818791946308
230533,2019,0.0,149,0.0
230533,2020,1.0,131,0.007633587786259542
230535,2012,8.0,218,0.03669724770642202
230535,2013,5.0,232,0.021551724137931036
230535,2014,4.0,260,0.015384615384615385
230535,2015,9.0,268,0.033582089552238806
230535,2016,7.0,244,0.028688524590163935
230535,2017,6.0,269,0.022304832713754646
230535,2018,4.0,228,0.017543859649122806
230535,2019,10.0,245,0.04081632653061224
230535,2020,2.0,265,0.007547169811320755
230540,2012,0.0,882,0.0
230540,2013,32.0,878,0.03644646924829157
230540,2014,22.0,953,0.023084994753410283
230540,2015,22.0,903,0.024363233665559248
230540,2016,14.0,841,0.016646848989298454
230540,2017,10.0,904,0.011061946902654867
230540,2018,2.0,897,0.002229654403567447
230540,2019,2.0,893,0.0022396416573348264
230540,2020,4.0,832,0.004807692307692308
230550,2012,18.0,1392,0.01293103448275862
230550,2013,9.0,1265,0.0071146245059288534
230550,2014,5.0,1392,0.0035919540229885057
230550,2015,11.0,1391,0.007907979870596693
230550,2016,16.0,1256,0.012738853503184714
230550,2017,4.0,1288,0.003105590062111801
230550,2018,7.0,1409,0.0049680624556423
230550,2019,3.0,1368,0.0021929824561403508
230550,2020,9.0,1340,0.006716417910447761
230560,2012,1.0,312,0.003205128205128205
230560,2013,0.0,262,0.0
230560,2014,6.0,308,0.01948051948051948
230560,2015,3.0,292,0.010273972602739725
230560,2016,2.0,260,0.007692307692307693
230560,2017,6.0,296,0.02027027027027027
230560,2018,3.0,323,0.009287925696594427
230560,2019,2.0,267,0.00749063670411985
230560,2020,3.0,301,0.009966777408637873
230565,2012,1.0,132,0.007575757575757576
230565,2013,0.0,134,0.0
230565,2014,1.0,138,0.007246376811594203
230565,2015,0.0,160,0.0
230565,2016,0.0,140,0.0
230565,2017,2.0,151,0.013245033112582781
230565,2018,0.0,152,0.0
230565,2019,1.0,146,0.00684931506849315
230565,2020,1.0,129,0.007751937984496124
230570,2012,0.0,139,0.0
230570,2013,2.0,140,0.014285714285714285
230570,2014,3.0,155,0.01935483870967742
230570,2015,2.0,135,0.014814814814814815
230570,2016,6.0,125,0.048
230570,2017,1.0,158,0.006329113924050633
230570,2018,1.0,132,0.007575757575757576
230570,2019,3.0,147,0.02040816326530612
230570,2020,1.0,116,0.008620689655172414
230580,2012,15.0,571,0.02626970227670753
230580,2013,32.0,563,0.056838365896980464
230580,2014,26.0,556,0.046762589928057555
230580,2015,10.0,570,0.017543859649122806
230580,2016,8.0,555,0.014414414414414415
230580,2017,12.0,585,0.020512820512820513
230580,2018,5.0,670,0.007462686567164179
230580,2019,13.0,671,0.019374068554396422
230580,2020,11.0,692,0.015895953757225433
230590,2012,5.0,496,0.010080645161290322
230590,2013,17.0,470,0.036170212765957444
230590,2014,3.0,465,0.0064516129032258064
230590,2015,5.0,482,0.01037344398340249
230590,2016,4.0,453,0.008830022075055188
230590,2017,2.0,485,0.004123711340206186
230590,2018,2.0,527,0.003795066413662239
230590,2019,0.0,483,0.0
230590,2020,1.0,523,0.0019120458891013384
230600,2012,4.0,180,0.022222222222222223
230600,2013,8.0,156,0.05128205128205128
230600,2014,2.0,185,0.010810810810810811
230600,2015,2.0,189,0.010582010582010581
230600,2016,1.0,182,0.005494505494505495
230600,2017,3.0,155,0.01935483870967742
230600,2018,0.0,150,0.0
230600,2019,2.0,177,0.011299435028248588
230600,2020,3.0,170,0.01764705882352941
230610,2012,1.0,383,0.0026109660574412533
230610,2013,1.0,312,0.003205128205128205
230610,2014,2.0,355,0.005633802816901409
230610,2015,0.0,297,0.0
230610,2016,4.0,304,0.013157894736842105
230610,2017,7.0,288,0.024305555555555556
230610,2018,4.0,357,0.011204481792717087
230610,2019,3.0,360,0.008333333333333333
230610,2020,4.0,365,0.010958904109589041
230620,2012,2.0,76,0.02631578947368421
230620,2013,0.0,75,0.0
230620,2014,1.0,101,0.009900990099009901
230620,2015,1.0,96,0.010416666666666666
230620,2016,1.0,97,0.010309278350515464
230620,2017,1.0,87,0.011494252873563218
230620,2018,1.0,91,0.01098901098901099
230620,2019,3.0,92,0.03260869565217391
230620,2020,1.0,91,0.01098901098901099
230625,2012,3.0,425,0.007058823529411765
230625,2013,4.0,490,0.00816326530612245
230625,2014,3.0,455,0.006593406593406593
230625,2015,2.0,570,0.0035087719298245615
230625,2016,1.0,624,0.0016025641025641025
230625,2017,2.0,611,0.0032733224222585926
230625,2018,2.0,696,0.0028735632183908046
230625,2019,0.0,673,0.0
230625,2020,2.0,702,0.002849002849002849
230630,2012,7.0,777,0.009009009009009009
230630,2013,12.0,703,0.017069701280227598
230630,2014,1.0,775,0.0012903225806451613
230630,2015,5.0,760,0.006578947368421052
230630,2016,1.0,702,0.0014245014245014246
230630,2017,3.0,722,0.004155124653739612
230630,2018,1.0,717,0.001394700139470014
230630,2019,1.0,780,0.001282051282051282
230630,2020,1.0,659,0.0015174506828528073
230640,2012,8.0,2032,0.003937007874015748
230640,2013,6.0,1988,0.0030181086519114686
230640,2014,5.0,2079,0.002405002405002405
230640,2015,2.0,2163,0.0009246417013407304
230640,2016,6.0,1988,0.0030181086519114686
230640,2017,1.0,2018,0.0004955401387512388
230640,2018,0.0,2245,0.0
230640,2019,5.0,2206,0.0022665457842248413
230640,2020,4.0,2073,0.001929570670525808
230650,2012,2.0,251,0.00796812749003984
230650,2013,2.0,230,0.008695652173913044
230650,2014,0.0,231,0.0
230650,2015,1.0,280,0.0035714285714285713
230650,2016,2.0,225,0.008888888888888889
230650,2017,3.0,226,0.01327433628318584
230650,2018,2.0,222,0.009009009009009009
230650,2019,4.0,222,0.018018018018018018
230650,2020,0.0,203,0.0
230655,2012,2.0,671,0.0029806259314456036
230655,2013,11.0,623,0.01765650080256822
230655,2014,11.0,620,0.017741935483870968
230655,2015,14.0,671,0.020864381520119227
230655,2016,10.0,627,0.01594896331738437
230655,2017,13.0,724,0.017955801104972375
230655,2018,16.0,720,0.022222222222222223
230655,2019,11.0,711,0.015471167369901548
230655,2020,5.0,793,0.006305170239596469
230660,2012,3.0,310,0.00967741935483871
230660,2013,2.0,259,0.007722007722007722
230660,2014,2.0,304,0.006578947368421052
230660,2015,2.0,327,0.0061162079510703364
230660,2016,2.0,277,0.007220216606498195
230660,2017,1.0,304,0.003289473684210526
230660,2018,0.0,324,0.0
230660,2019,3.0,328,0.009146341463414634
230660,2020,0.0,319,0.0
230670,2012,8.0,238,0.03361344537815126
230670,2013,6.0,188,0.031914893617021274
230670,2014,2.0,174,0.011494252873563218
230670,2015,1.0,195,0.005128205128205128
230670,2016,4.0,169,0.023668639053254437
230670,2017,5.0,186,0.026881720430107527
230670,2018,0.0,236,0.0
230670,2019,2.0,215,0.009302325581395349
230670,2020,1.0,225,0.0044444444444444444
230680,2012,2.0,131,0.015267175572519083
230680,2013,1.0,142,0.007042253521126761
230680,2014,0.0,148,0.0
230680,2015,0.0,159,0.0
230680,2016,1.0,145,0.006896551724137931
230680,2017,0.0,137,0.0
230680,2018,0.0,162,0.0
230680,2019,0.0,143,0.0
230680,2020,1.0,137,0.0072992700729927005
230690,2012,13.0,449,0.028953229398663696
230690,2013,14.0,454,0.030837004405286344
230690,2014,10.0,514,0.019455252918287938
230690,2015,7.0,480,0.014583333333333334
230690,2016,3.0,392,0.007653061224489796
230690,2017,3.0,487,0.006160164271047228
230690,2018,3.0,481,0.006237006237006237
230690,2019,2.0,459,0.004357298474945534
230690,2020,5.0,451,0.011086474501108648
230700,2012,2.0,439,0.004555808656036446
230700,2013,5.0,419,0.011933174224343675
230700,2014,4.0,389,0.010282776349614395
230700,2015,0.0,418,0.0
230700,2016,1.0,440,0.0022727272727272726
230700,2017,2.0,406,0.0049261083743842365
230700,2018,2.0,414,0.004830917874396135
230700,2019,0.0,370,0.0
230700,2020,4.0,353,0.0113314447592068
230710,2012,10.0,431,0.02320185614849188
230710,2013,19.0,453,0.04194260485651214
230710,2014,19.0,438,0.04337899543378995
230710,2015,13.0,493,0.02636916835699797
230710,2016,0.0,450,0.0
230710,2017,7.0,440,0.015909090909090907
230710,2018,4.0,408,0.00980392156862745
230710,2019,9.0,415,0.021686746987951807
230710,2020,10.0,444,0.02252252252252252
230720,2012,1.0,114,0.008771929824561403
230720,2013,0.0,106,0.0
230720,2014,0.0,118,0.0
230720,2015,0.0,130,0.0
230720,2016,1.0,142,0.007042253521126761
230720,2017,2.0,131,0.015267175572519083
230720,2018,0.0,123,0.0
230720,2019,0.0,132,0.0
230720,2020,3.0,119,0.025210084033613446
230725,2012,3.0,246,0.012195121951219513
230725,2013,1.0,290,0.0034482758620689655
230725,2014,4.0,290,0.013793103448275862
230725,2015,0.0,278,0.0
230725,2016,3.0,306,0.00980392156862745
230725,2017,8.0,355,0.022535211267605635
230725,2018,7.0,432,0.016203703703703703
230725,2019,13.0,417,0.03117505995203837
230725,2020,5.0,392,0.012755102040816327
230730,2012,14.0,4106,0.0034096444227959084
230730,2013,20.0,4135,0.0048367593712212815
230730,2014,36.0,4159,0.008655926905506131
230730,2015,13.0,4177,0.0031122815417763947
230730,2016,16.0,4191,0.00381770460510618
230730,2017,14.0,4122,0.003396409509946628
230730,2018,27.0,4292,0.006290773532152842
230730,2019,31.0,4158,0.007455507455507456
230730,2020,144.0,3983,0.03615365302535777
230740,2012,9.0,337,0.026706231454005934
230740,2013,15.0,322,0.046583850931677016
230740,2014,10.0,363,0.027548209366391185
230740,2015,7.0,342,0.02046783625730994
230740,2016,10.0,307,0.03257328990228013
230740,2017,1.0,341,0.002932551319648094
230740,2018,2.0,364,0.005494505494505495
230740,2019,9.0,304,0.029605263157894735
230740,2020,9.0,284,0.03169014084507042
230750,2012,5.0,319,0.01567398119122257
230750,2013,2.0,331,0.006042296072507553
230750,2014,1.0,339,0.0029498525073746312
230750,2015,0.0,387,0.0
230750,2016,1.0,371,0.0026954177897574125
230750,2017,1.0,335,0.0029850746268656717
230750,2018,0.0,341,0.0
230750,2019,2.0,350,0.005714285714285714
230750,2020,2.0,334,0.005988023952095809
230760,2012,14.0,766,0.018276762402088774
230760,2013,5.0,785,0.006369426751592357
230760,2014,11.0,756,0.01455026455026455
230760,2015,2.0,847,0.0023612750885478157
230760,2016,1.0,770,0.0012987012987012987
230760,2017,1.0,793,0.0012610340479192938
230760,2018,2.0,784,0.002551020408163265
230760,2019,1.0,730,0.0013698630136986301
230760,2020,8.0,731,0.01094391244870041
230763,2012,5.0,248,0.020161290322580645
230763,2013,3.0,205,0.014634146341463415
230763,2014,2.0,195,0.010256410256410256
230763,2015,3.0,208,0.014423076923076924
230763,2016,0.0,194,0.0
230763,2017,1.0,238,0.004201680672268907
230763,2018,3.0,231,0.012987012987012988
230763,2019,4.0,198,0.020202020202020204
230763,2020,4.0,175,0.022857142857142857
230765,2012,48.0,4256,0.011278195488721804
230765,2013,60.0,4112,0.014591439688715954
230765,2014,55.0,4472,0.012298747763864044
230765,2015,87.0,4672,0.018621575342465755
230765,2016,75.0,4398,0.017053206002728513
230765,2017,77.0,4420,0.01742081447963801
230765,2018,70.0,4432,0.0157942238267148
230765,2019,78.0,4543,0.017169271406559543
230765,2020,84.0,4137,0.02030456852791878
230770,2012,27.0,1377,0.0196078431372549
230770,2013,27.0,1399,0.01929949964260186
230770,2014,13.0,1421,0.009148486980999296
230770,2015,24.0,1518,0.015810276679841896
230770,2016,24.0,1564,0.015345268542199489
