CODMUNRES,ano_nasc,Qtd_Gravidez,Qtd_Total,Ratio
230425,2016,9.0,415,0.021686746987951807
230425,2017,8.0,412,0.019417475728155338
230425,2018,10.0,481,0.02079002079002079
230425,2019,6.0,498,0.012048192771084338
230425,2020,4.0,440,0.00909090909090909
230426,2012,6.0,91,0.06593406593406594
230426,2013,0.0,85,0.0
230426,2014,2.0,92,0.021739130434782608
230426,2015,3.0,89,0.033707865168539325
230426,2016,2.0,83,0.024096385542168676
230426,2017,3.0,88,0.03409090909090909
230426,2018,0.0,96,0.0
230426,2019,2.0,87,0.022988505747126436
230426,2020,5.0,77,0.06493506493506493
230427,2012,0.0,48,0.0
230427,2013,2.0,50,0.04
230427,2014,2.0,45,0.044444444444444446
230427,2015,0.0,30,0.0
230427,2016,2.0,15,0.13333333333333333
230427,2017,1.0,23,0.043478260869565216
230427,2018,0.0,22,0.0
230427,2019,3.0,34,0.08823529411764706
230427,2020,3.0,36,0.08333333333333333
230428,2012,15.0,884,0.016968325791855202
230428,2013,16.0,999,0.016016016016016016
230428,2014,26.0,1083,0.024007386888273315
230428,2015,26.0,1258,0.02066772655007949
230428,2016,9.0,1250,0.0072
230428,2017,28.0,1273,0.02199528672427337
230428,2018,28.0,1228,0.02280130293159609
230428,2019,35.0,1228,0.028501628664495113
230428,2020,23.0,1199,0.019182652210175146
230430,2012,8.0,271,0.02952029520295203
230430,2013,6.0,275,0.02181818181818182
230430,2014,1.0,251,0.00398406374501992
230430,2015,8.0,304,0.02631578947368421
230430,2016,2.0,210,0.009523809523809525
230430,2017,4.0,248,0.016129032258064516
230430,2018,6.0,272,0.022058823529411766
230430,2019,3.0,267,0.011235955056179775
230430,2020,7.0,242,0.028925619834710745
230435,2012,0.0,307,0.0
230435,2013,8.0,315,0.025396825396825397
230435,2014,8.0,317,0.025236593059936908
230435,2015,2.0,244,0.00819672131147541
230435,2016,7.0,265,0.026415094339622643
230435,2017,2.0,281,0.0071174377224199285
230435,2018,4.0,340,0.011764705882352941
230435,2019,3.0,327,0.009174311926605505
230435,2020,11.0,331,0.03323262839879154
230440,2012,723.0,37577,0.01924049285467174
230440,2013,687.0,36822,0.018657324425615122
230440,2014,804.0,38195,0.021049875638172535
230440,2015,779.0,39512,0.01971552945940474
230440,2016,741.0,37451,0.019785853515259938
230440,2017,842.0,36718,0.02293153221853042
230440,2018,794.0,35833,0.022158345659029386
230440,2019,757.0,34957,0.02165517635952742
230440,2020,614.0,32376,0.018964665184086977
230445,2012,2.0,164,0.012195121951219513
230445,2013,4.0,157,0.025477707006369428
230445,2014,2.0,177,0.011299435028248588
230445,2015,0.0,212,0.0
230445,2016,0.0,177,0.0
230445,2017,6.0,194,0.030927835051546393
230445,2018,6.0,189,0.031746031746031744
230445,2019,4.0,197,0.02030456852791878
230445,2020,2.0,183,0.01092896174863388
230450,2012,2.0,225,0.008888888888888889
230450,2013,0.0,249,0.0
230450,2014,2.0,259,0.007722007722007722
230450,2015,4.0,194,0.020618556701030927
230450,2016,8.0,207,0.03864734299516908
230450,2017,3.0,242,0.012396694214876033
230450,2018,6.0,272,0.022058823529411766
230450,2019,4.0,263,0.015209125475285171
230450,2020,5.0,274,0.01824817518248175
230460,2012,1.0,97,0.010309278350515464
230460,2013,0.0,76,0.0
230460,2014,2.0,87,0.022988505747126436
230460,2015,2.0,86,0.023255813953488372
230460,2016,2.0,88,0.022727272727272728
230460,2017,6.0,107,0.056074766355140186
230460,2018,2.0,120,0.016666666666666666
230460,2019,2.0,109,0.01834862385321101
230460,2020,5.0,108,0.046296296296296294
230465,2012,0.0,159,0.0
230465,2013,5.0,175,0.02857142857142857
230465,2014,4.0,148,0.02702702702702703
230465,2015,2.0,137,0.014598540145985401
230465,2016,2.0,187,0.0106951871657754
230465,2017,2.0,159,0.012578616352201259
230465,2018,4.0,161,0.024844720496894408
230465,2019,0.0,170,0.0
230465,2020,1.0,180,0.005555555555555556
230470,2012,15.0,744,0.020161290322580645
230470,2013,7.0,684,0.01023391812865497
230470,2014,20.0,737,0.027137042062415198
230470,2015,15.0,841,0.0178359096313912
230470,2016,10.0,729,0.013717421124828532
230470,2017,10.0,805,0.012422360248447204
230470,2018,19.0,877,0.021664766248574687
230470,2019,15.0,812,0.01847290640394089
230470,2020,12.0,785,0.015286624203821656
230480,2012,2.0,62,0.03225806451612903
230480,2013,2.0,75,0.02666666666666667
230480,2014,0.0,52,0.0
230480,2015,0.0,58,0.0
230480,2016,0.0,63,0.0
230480,2017,0.0,72,0.0
230480,2018,1.0,77,0.012987012987012988
230480,2019,0.0,73,0.0
230480,2020,2.0,73,0.0273972602739726
230490,2012,3.0,152,0.019736842105263157
230490,2013,0.0,120,0.0
230490,2014,2.0,144,0.013888888888888888
230490,2015,2.0,98,0.02040816326530612
230490,2016,0.0,120,0.0
230490,2017,0.0,119,0.0
230490,2018,4.0,127,0.031496062992125984
230490,2019,1.0,164,0.006097560975609756
230490,2020,4.0,146,0.0273972602739726
230495,2012,6.0,363,0.01652892561983471
230495,2013,5.0,325,0.015384615384615385
230495,2014,11.0,370,0.02972972972972973
230495,2015,8.0,319,0.025078369905956112
230495,2016,7.0,353,0.019830028328611898
230495,2017,2.0,343,0.0058309037900874635
230495,2018,6.0,353,0.0169971671388102
230495,2019,6.0,335,0.01791044776119403
230495,2020,9.0,309,0.02912621359223301
230500,2012,10.0,614,0.016286644951140065
230500,2013,18.0,579,0.031088082901554404
230500,2014,18.0,593,0.03035413153456998
230500,2015,4.0,607,0.006589785831960461
230500,2016,10.0,626,0.01597444089456869
230500,2017,18.0,680,0.026470588235294117
230500,2018,11.0,690,0.015942028985507246
230500,2019,22.0,693,0.031746031746031744
230500,2020,12.0,659,0.018209408194233688
230510,2012,0.0,95,0.0
230510,2013,0.0,76,0.0
230510,2014,0.0,82,0.0
230510,2015,2.0,73,0.0273972602739726
230510,2016,0.0,75,0.0
230510,2017,0.0,77,0.0
230510,2018,0.0,88,0.0
230510,2019,0.0,67,0.0
230510,2020,2.0,76,0.02631578947368421
230520,2012,4.0,232,0.017241379310344827
230520,2013,4.0,231,0.017316017316017316
230520,2014,6.0,202,0.0297029702970297
230520,2015,2.0,204,0.00980392156862745
230520,2016,1.0,181,0.0055248618784530384
230520,2017,2.0,205,0.00975609756097561
230520,2018,0.0,273,0.0
230520,2019,4.0,255,0.01568627450980392
230520,2020,9.0,240,0.0375
230523,2012,20.0,1048,0.019083969465648856
230523,2013,18.0,1025,0.0175609756097561
230523,2014,14.0,1207,0.0115990057995029
230523,2015,29.0,1288,0.02251552795031056
230523,2016,8.0,1118,0.007155635062611807
230523,2017,16.0,1238,0.012924071082390954
230523,2018,14.0,1283,0.010911925175370226
230523,2019,15.0,1220,0.012295081967213115
230523,2020,17.0,1134,0.014991181657848324
230526,2012,3.0,197,0.015228426395939087
230526,2013,4.0,182,0.02197802197802198
230526,2014,0.0,208,0.0
230526,2015,0.0,204,0.0
230526,2016,1.0,213,0.004694835680751174
230526,2017,2.0,193,0.010362694300518135
230526,2018,4.0,204,0.0196078431372549
230526,2019,2.0,203,0.009852216748768473
230526,2020,7.0,182,0.038461538461538464
230530,2012,5.0,340,0.014705882352941176
230530,2013,2.0,346,0.005780346820809248
230530,2014,4.0,331,0.012084592145015106
230530,2015,2.0,368,0.005434782608695652
230530,2016,6.0,360,0.016666666666666666
230530,2017,7.0,346,0.02023121387283237
230530,2018,9.0,385,0.023376623376623377
230530,2019,10.0,376,0.026595744680851064
230530,2020,2.0,383,0.005221932114882507
230533,2012,1.0,148,0.006756756756756757
230533,2013,6.0,197,0.030456852791878174
230533,2014,0.0,156,0.0
230533,2015,6.0,158,0.0379746835443038
230533,2016,2.0,141,0.014184397163120567
230533,2017,2.0,156,0.01282051282051282
230533,2018,2.0,149,0.013422818791946308
230533,2019,3.0,149,0.020134228187919462
230533,2020,0.0,131,0.0
230535,2012,6.0,218,0.027522935779816515
230535,2013,2.0,232,0.008620689655172414
230535,2014,0.0,260,0.0
230535,2015,0.0,268,0.0
230535,2016,2.0,244,0.00819672131147541
230535,2017,4.0,269,0.01486988847583643
230535,2018,7.0,228,0.03070175438596491
230535,2019,3.0,245,0.012244897959183673
230535,2020,7.0,265,0.026415094339622643
230540,2012,13.0,882,0.01473922902494331
230540,2013,14.0,878,0.015945330296127564
230540,2014,24.0,953,0.025183630640083946
230540,2015,11.0,903,0.012181616832779624
230540,2016,17.0,841,0.020214030915576695
230540,2017,9.0,904,0.00995575221238938
230540,2018,17.0,897,0.0189520624303233
230540,2019,15.0,893,0.0167973124300112
230540,2020,17.0,832,0.020432692307692308
230550,2012,32.0,1392,0.022988505747126436
230550,2013,28.0,1265,0.022134387351778657
230550,2014,31.0,1392,0.022270114942528736
230550,2015,38.0,1391,0.027318475916606758
230550,2016,19.0,1256,0.015127388535031847
230550,2017,22.0,1288,0.017080745341614908
230550,2018,29.0,1409,0.0205819730305181
230550,2019,30.0,1368,0.021929824561403508
230550,2020,32.0,1340,0.023880597014925373
230560,2012,2.0,312,0.00641025641025641
230560,2013,2.0,262,0.007633587786259542
230560,2014,2.0,308,0.006493506493506494
230560,2015,9.0,292,0.030821917808219176
230560,2016,3.0,260,0.011538461538461539
230560,2017,9.0,296,0.030405405405405407
230560,2018,1.0,323,0.0030959752321981426
230560,2019,1.0,267,0.003745318352059925
230560,2020,14.0,301,0.046511627906976744
230565,2012,4.0,132,0.030303030303030304
230565,2013,1.0,134,0.007462686567164179
230565,2014,6.0,138,0.043478260869565216
230565,2015,0.0,160,0.0
230565,2016,2.0,140,0.014285714285714285
230565,2017,5.0,151,0.033112582781456956
230565,2018,6.0,152,0.039473684210526314
230565,2019,2.0,146,0.0136986301369863
230565,2020,2.0,129,0.015503875968992248
230570,2012,4.0,139,0.02877697841726619
230570,2013,2.0,140,0.014285714285714285
230570,2014,6.0,155,0.03870967741935484
230570,2015,0.0,135,0.0
230570,2016,4.0,125,0.032
230570,2017,1.0,158,0.006329113924050633
230570,2018,0.0,132,0.0
230570,2019,3.0,147,0.02040816326530612
230570,2020,0.0,116,0.0
230580,2012,12.0,571,0.021015761821366025
230580,2013,7.0,563,0.012433392539964476
230580,2014,17.0,556,0.030575539568345324
230580,2015,10.0,570,0.017543859649122806
230580,2016,5.0,555,0.009009009009009009
230580,2017,12.0,585,0.020512820512820513
230580,2018,13.0,670,0.019402985074626865
230580,2019,17.0,671,0.02533532041728763
230580,2020,10.0,692,0.014450867052023121
230590,2012,11.0,496,0.02217741935483871
230590,2013,11.0,470,0.023404255319148935
230590,2014,26.0,465,0.05591397849462366
230590,2015,7.0,482,0.014522821576763486
230590,2016,11.0,453,0.024282560706401765
230590,2017,10.0,485,0.020618556701030927
230590,2018,11.0,527,0.020872865275142316
230590,2019,8.0,483,0.016563146997929608
230590,2020,13.0,523,0.0248565965583174
230600,2012,2.0,180,0.011111111111111112
230600,2013,1.0,156,0.00641025641025641
230600,2014,6.0,185,0.032432432432432434
230600,2015,0.0,189,0.0
230600,2016,4.0,182,0.02197802197802198
230600,2017,4.0,155,0.025806451612903226
230600,2018,6.0,150,0.04
230600,2019,0.0,177,0.0
230600,2020,0.0,170,0.0
230610,2012,4.0,383,0.010443864229765013
230610,2013,2.0,312,0.00641025641025641
230610,2014,11.0,355,0.030985915492957747
230610,2015,7.0,297,0.02356902356902357
230610,2016,4.0,304,0.013157894736842105
230610,2017,6.0,288,0.020833333333333332
230610,2018,12.0,357,0.03361344537815126
230610,2019,4.0,360,0.011111111111111112
230610,2020,2.0,365,0.005479452054794521
230620,2012,0.0,76,0.0
230620,2013,1.0,75,0.013333333333333334
230620,2014,2.0,101,0.019801980198019802
230620,2015,2.0,96,0.020833333333333332
230620,2016,8.0,97,0.08247422680412371
230620,2017,2.0,87,0.022988505747126436
230620,2018,4.0,91,0.04395604395604396
230620,2019,3.0,92,0.03260869565217391
230620,2020,1.0,91,0.01098901098901099
230625,2012,2.0,425,0.004705882352941176
230625,2013,2.0,490,0.004081632653061225
230625,2014,8.0,455,0.017582417582417582
230625,2015,16.0,570,0.028070175438596492
230625,2016,10.0,624,0.016025641025641024
230625,2017,25.0,611,0.04091653027823241
230625,2018,12.0,696,0.017241379310344827
230625,2019,8.0,673,0.01188707280832095
230625,2020,13.0,702,0.018518518518518517
230630,2012,6.0,777,0.007722007722007722
230630,2013,12.0,703,0.017069701280227598
230630,2014,4.0,775,0.005161290322580645
230630,2015,13.0,760,0.017105263157894738
230630,2016,10.0,702,0.014245014245014245
230630,2017,4.0,722,0.00554016620498615
230630,2018,9.0,717,0.012552301255230125
230630,2019,18.0,780,0.023076923076923078
230630,2020,12.0,659,0.018209408194233688
230640,2012,32.0,2032,0.015748031496062992
230640,2013,27.0,1988,0.01358148893360161
230640,2014,38.0,2079,0.01827801827801828
230640,2015,46.0,2163,0.0212667591308368
230640,2016,26.0,1988,0.013078470824949699
230640,2017,47.0,2018,0.023290386521308225
230640,2018,39.0,2245,0.01737193763919822
230640,2019,40.0,2206,0.01813236627379873
230640,2020,40.0,2073,0.01929570670525808
230650,2012,0.0,251,0.0
230650,2013,2.0,230,0.008695652173913044
230650,2014,2.0,231,0.008658008658008658
230650,2015,10.0,280,0.03571428571428571
230650,2016,13.0,225,0.057777777777777775
230650,2017,4.0,226,0.017699115044247787
230650,2018,7.0,222,0.03153153153153153
230650,2019,5.0,222,0.02252252252252252
230650,2020,3.0,203,0.014778325123152709
230655,2012,8.0,671,0.011922503725782414
230655,2013,9.0,623,0.014446227929373997
230655,2014,10.0,620,0.016129032258064516
230655,2015,4.0,671,0.005961251862891207
230655,2016,10.0,627,0.01594896331738437
230655,2017,14.0,724,0.019337016574585635
230655,2018,7.0,720,0.009722222222222222
230655,2019,25.0,711,0.035161744022503515
230655,2020,26.0,793,0.03278688524590164
230660,2012,2.0,310,0.0064516129032258064
230660,2013,5.0,259,0.019305019305019305
230660,2014,6.0,304,0.019736842105263157
230660,2015,2.0,327,0.0061162079510703364
230660,2016,2.0,277,0.007220216606498195
230660,2017,4.0,304,0.013157894736842105
230660,2018,6.0,324,0.018518518518518517
230660,2019,2.0,328,0.006097560975609756
230660,2020,4.0,319,0.012539184952978056
230670,2012,2.0,238,0.008403361344537815
230670,2013,0.0,188,0.0
230670,2014,0.0,174,0.0
230670,2015,0.0,195,0.0
230670,2016,4.0,169,0.023668639053254437
230670,2017,6.0,186,0.03225806451612903
230670,2018,4.0,236,0.01694915254237288
230670,2019,1.0,215,0.004651162790697674
230670,2020,4.0,225,0.017777777777777778
230680,2012,2.0,131,0.015267175572519083
230680,2013,0.0,142,0.0
230680,2014,4.0,148,0.02702702702702703
230680,2015,0.0,159,0.0
230680,2016,2.0,145,0.013793103448275862
230680,2017,5.0,137,0.0364963503649635
230680,2018,5.0,162,0.030864197530864196
230680,2019,2.0,143,0.013986013986013986
230680,2020,2.0,137,0.014598540145985401
230690,2012,4.0,449,0.008908685968819599
230690,2013,8.0,454,0.01762114537444934
230690,2014,12.0,514,0.023346303501945526
230690,2015,15.0,480,0.03125
230690,2016,14.0,392,0.03571428571428571
230690,2017,17.0,487,0.03490759753593429
230690,2018,8.0,481,0.016632016632016633
230690,2019,12.0,459,0.026143790849673203
230690,2020,8.0,451,0.017738359201773836
230700,2012,5.0,439,0.011389521640091117
230700,2013,3.0,419,0.007159904534606206
230700,2014,4.0,389,0.010282776349614395
230700,2015,10.0,418,0.023923444976076555
230700,2016,8.0,440,0.01818181818181818
230700,2017,10.0,406,0.024630541871921183
230700,2018,4.0,414,0.00966183574879227
230700,2019,8.0,370,0.021621621621621623
230700,2020,2.0,353,0.0056657223796034
230710,2012,8.0,431,0.018561484918793503
230710,2013,8.0,453,0.017660044150110375
230710,2014,6.0,438,0.0136986301369863
230710,2015,10.0,493,0.02028397565922921
230710,2016,13.0,450,0.028888888888888888
230710,2017,6.0,440,0.013636363636363636
230710,2018,8.0,408,0.0196078431372549
230710,2019,3.0,415,0.007228915662650603
230710,2020,8.0,444,0.018018018018018018
230720,2012,0.0,114,0.0
230720,2013,2.0,106,0.018867924528301886
230720,2014,2.0,118,0.01694915254237288
230720,2015,1.0,130,0.007692307692307693
230720,2016,0.0,142,0.0
230720,2017,0.0,131,0.0
230720,2018,0.0,123,0.0
230720,2019,4.0,132,0.030303030303030304
230720,2020,6.0,119,0.05042016806722689
230725,2012,4.0,246,0.016260162601626018
230725,2013,6.0,290,0.020689655172413793
230725,2014,4.0,290,0.013793103448275862
230725,2015,4.0,278,0.014388489208633094
230725,2016,3.0,306,0.00980392156862745
230725,2017,3.0,355,0.008450704225352112
230725,2018,12.0,432,0.027777777777777776
230725,2019,8.0,417,0.019184652278177457
230725,2020,4.0,392,0.01020408163265306
230730,2012,74.0,4106,0.01802240623477837
230730,2013,82.0,4135,0.019830713422007255
230730,2014,55.0,4159,0.013224332772301034
230730,2015,68.0,4177,0.016279626526214987
230730,2016,58.0,4191,0.013839179193509903
230730,2017,76.0,4122,0.018437651625424552
230730,2018,104.0,4292,0.024231127679403542
230730,2019,54.0,4158,0.012987012987012988
230730,2020,67.0,3983,0.016821491338187295
230740,2012,9.0,337,0.026706231454005934
230740,2013,6.0,322,0.018633540372670808
230740,2014,2.0,363,0.005509641873278237
230740,2015,8.0,342,0.023391812865497075
230740,2016,8.0,307,0.026058631921824105
230740,2017,6.0,341,0.017595307917888565
230740,2018,2.0,364,0.005494505494505495
230740,2019,2.0,304,0.006578947368421052
230740,2020,7.0,284,0.02464788732394366
230750,2012,4.0,319,0.012539184952978056
230750,2013,0.0,331,0.0
230750,2014,6.0,339,0.017699115044247787
230750,2015,5.0,387,0.012919896640826873
230750,2016,10.0,371,0.026954177897574125
230750,2017,4.0,335,0.011940298507462687
230750,2018,6.0,341,0.017595307917888565
230750,2019,3.0,350,0.008571428571428572
230750,2020,0.0,334,0.0
230760,2012,9.0,766,0.01174934725848564
230760,2013,16.0,785,0.02038216560509554
230760,2014,11.0,756,0.01455026455026455
230760,2015,16.0,847,0.018890200708382526
230760,2016,6.0,770,0.007792207792207792
230760,2017,19.0,793,0.02395964691046658
230760,2018,6.0,784,0.007653061224489796
230760,2019,11.0,730,0.015068493150684932
230760,2020,23.0,731,0.03146374829001368
230763,2012,2.0,248,0.008064516129032258
230763,2013,2.0,205,0.00975609756097561
230763,2014,0.0,195,0.0
230763,2015,0.0,208,0.0
230763,2016,4.0,194,0.020618556701030927
230763,2017,6.0,238,0.025210084033613446
230763,2018,3.0,231,0.012987012987012988
230763,2019,2.0,198,0.010101010101010102
230763,2020,0.0,175,0.0
230765,2012,78.0,4256,0.01832706766917293
230765,2013,51.0,4112,0.01240272373540856
230765,2014,76.0,4472,0.01699463327370304
230765,2015,63.0,4672,0.01348458904109589
230765,2016,63.0,4398,0.01432469304229195
230765,2017,70.0,4420,0.01583710407239819
230765,2018,73.0,4432,0.01647111913357401
230765,2019,89.0,4543,0.019590578912612813
230765,2020,64.0,4137,0.015470147449842882
230770,2012,18.0,1377,0.013071895424836602
230770,2013,27.0,1399,0.01929949964260186
230770,2014,33.0,1421,0.02322308233638283
230770,2015,33.0,1518,0.021739130434782608
230770,2016,35.0,1564,0.02237851662404092
230770,2017,30.0,1527,0.019646365422396856
230770,2018,31.0,1535,0.020195439739413682
230770,2019,24.0,1516,0.0158311345646438
230770,2020,31.0,1325,0.02339622641509434
230780,2012,12.0,503,0.02385685884691849
230780,2013,4.0,516,0.007751937984496124
230780,2014,9.0,494,0.018218623481781375
230780,2015,8.0,498,0.01606425702811245
230780,2016,10.0,496,0.020161290322580645
230780,2017,11.0,490,0.022448979591836733
230780,2018,14.0,582,0.024054982817869417
230780,2019,19.0,534,0.035580524344569285
230780,2020,13.0,549,0.023679417122040074
230790,2012,1.0,174,0.005747126436781609
230790,2013,5.0,162,0.030864197530864196
230790,2014,4.0,168,0.023809523809523808
230790,2015,2.0,150,0.013333333333333334
230790,2016,2.0,144,0.013888888888888888
230790,2017,3.0,151,0.019867549668874173
230790,2018,6.0,180,0.03333333333333333
230790,2019,2.0,172,0.011627906976744186
230790,2020,5.0,189,0.026455026455026454
230800,2012,14.0,574,0.024390243902439025
230800,2013,12.0,546,0.02197802197802198
230800,2014,7.0,519,0.01348747591522158
230800,2015,8.0,422,0.018957345971563982
230800,2016,2.0,484,0.004132231404958678
230800,2017,18.0,532,0.03383458646616541
230800,2018,14.0,643,0.02177293934681182
230800,2019,12.0,619,0.01938610662358643
230800,2020,10.0,590,0.01694915254237288
230810,2012,11.0,671,0.01639344262295082
230810,2013,9.0,678,0.01327433628318584
230810,2014,11.0,714,0.015406162464985995
230810,2015,7.0,739,0.009472259810554804
230810,2016,14.0,662,0.021148036253776436
230810,2017,13.0,719,0.01808066759388039
230810,2018,14.0,717,0.019525801952580194
230810,2019,10.0,716,0.013966480446927373
230810,2020,16.0,630,0.025396825396825397
230820,2012,5.0,200,0.025
230820,2013,0.0,215,0.0
230820,2014,0.0,189,0.0
230820,2015,4.0,174,0.022988505747126436
230820,2016,2.0,176,0.011363636363636364
230820,2017,4.0,212,0.018867924528301886
230820,2018,4.0,208,0.019230769230769232
230820,2019,6.0,247,0.024291497975708502
230820,2020,4.0,192,0.020833333333333332
230830,2012,15.0,415,0.03614457831325301
230830,2013,5.0,412,0.012135922330097087
230830,2014,5.0,398,0.01256281407035176
230830,2015,4.0,392,0.01020408163265306
230830,2016,13.0,362,0.03591160220994475
230830,2017,7.0,350,0.02
230830,2018,4.0,348,0.011494252873563218
230830,2019,8.0,384,0.020833333333333332
230830,2020,7.0,347,0.020172910662824207
230835,2012,6.0,150,0.04
230835,2013,0.0,130,0.0
230835,2014,6.0,121,0.049586776859504134
230835,2015,2.0,172,0.011627906976744186
230835,2016,2.0,159,0.012578616352201259
230835,2017,4.0,153,0.026143790849673203
230835,2018,1.0,157,0.006369426751592357
230835,2019,0.0,150,0.0
230835,2020,5.0,140,0.03571428571428571
230837,2012,4.0,214,0.018691588785046728
230837,2013,6.0,195,0.03076923076923077
230837,2014,2.0,198,0.010101010101010102
230837,2015,2.0,211,0.009478672985781991
230837,2016,2.0,175,0.011428571428571429
230837,2017,1.0,173,0.005780346820809248
230837,2018,3.0,182,0.016483516483516484
230837,2019,0.0,208,0.0
230837,2020,0.0,189,0.0
230840,2012,9.0,578,0.015570934256055362
230840,2013,5.0,592,0.008445945945945946
230840,2014,7.0,567,0.012345679012345678
230840,2015,14.0,634,0.022082018927444796
230840,2016,8.0,547,0.014625228519195612
230840,2017,9.0,584,0.015410958904109588
230840,2018,14.0,628,0.022292993630573247
230840,2019,10.0,595,0.01680672268907563
230840,2020,9.0,579,0.015544041450777202
230850,2012,4.0,462,0.008658008658008658
230850,2013,5.0,460,0.010869565217391304
230850,2014,13.0,484,0.026859504132231406
230850,2015,11.0,541,0.02033271719038817
230850,2016,13.0,476,0.0273109243697479
230850,2017,11.0,490,0.022448979591836733
230850,2018,11.0,531,0.02071563088512241
230850,2019,4.0,509,0.007858546168958742
230850,2020,6.0,470,0.01276595744680851
230860,2012,2.0,232,0.008620689655172414
230860,2013,1.0,203,0.0049261083743842365
230860,2014,4.0,216,0.018518518518518517
230860,2015,7.0,192,0.036458333333333336
230860,2016,3.0,239,0.012552301255230125
230860,2017,2.0,224,0.008928571428571428
230860,2018,2.0,258,0.007751937984496124
230860,2019,0.0,246,0.0
230860,2020,8.0,202,0.039603960396039604
230870,2012,10.0,693,0.01443001443001443
230870,2013,6.0,686,0.008746355685131196
230870,2014,6.0,716,0.008379888268156424
230870,2015,22.0,762,0.028871391076115485
230870,2016,8.0,720,0.011111111111111112
230870,2017,14.0,755,0.018543046357615896
230870,2018,10.0,698,0.014326647564469915
230870,2019,13.0,769,0.016905071521456438
230870,2020,16.0,691,0.023154848046309694
230880,2012,2.0,127,0.015748031496062992
230880,2013,1.0,118,0.00847457627118644
230880,2014,2.0,127,0.015748031496062992
230880,2015,0.0,105,0.0
230880,2016,0.0,94,0.0
230880,2017,3.0,109,0.027522935779816515
230880,2018,9.0,123,0.07317073170731707
230880,2019,2.0,139,0.014388489208633094
230880,2020,4.0,112,0.03571428571428571
230890,2012,6.0,315,0.01904761904761905
230890,2013,3.0,318,0.009433962264150943
230890,2014,6.0,284,0.02112676056338028
230890,2015,5.0,244,0.020491803278688523
230890,2016,9.0,251,0.035856573705179286
230890,2017,2.0,315,0.006349206349206349
230890,2018,7.0,378,0.018518518518518517
230890,2019,0.0,320,0.0
230890,2020,4.0,333,0.012012012012012012
230900,2012,2.0,189,0.010582010582010581
230900,2013,2.0,175,0.011428571428571429
230900,2014,4.0,164,0.024390243902439025
230900,2015,5.0,140,0.03571428571428571
230900,2016,3.0,163,0.018404907975460124
230900,2017,4.0,173,0.023121387283236993
230900,2018,3.0,187,0.016042780748663103
230900,2019,2.0,158,0.012658227848101266
230900,2020,2.0,172,0.011627906976744186
230910,2012,0.0,146,0.0
230910,2013,2.0,134,0.014925373134328358
230910,2014,2.0,148,0.013513513513513514
230910,2015,2.0,147,0.013605442176870748
230910,2016,4.0,132,0.030303030303030304
230910,2017,2.0,131,0.015267175572519083
230910,2018,0.0,125,0.0
230910,2019,4.0,127,0.031496062992125984
230910,2020,2.0,142,0.014084507042253521
230920,2012,2.0,242,0.008264462809917356
230920,2013,3.0,262,0.011450381679389313
230920,2014,3.0,244,0.012295081967213115
230920,2015,5.0,286,0.017482517482517484
230920,2016,8.0,247,0.032388663967611336
230920,2017,6.0,273,0.02197802197802198
230920,2018,4.0,273,0.014652014652014652
230920,2019,0.0,273,0.0
230920,2020,6.0,250,0.024
230930,2012,8.0,422,0.018957345971563982
230930,2013,8.0,382,0.020942408376963352
230930,2014,8.0,335,0.023880597014925373
230930,2015,6.0,385,0.015584415584415584
230930,2016,2.0,351,0.005698005698005698
230930,2017,3.0,367,0.008174386920980926
230930,2018,11.0,430,0.02558139534883721
230930,2019,2.0,368,0.005434782608695652
230930,2020,8.0,369,0.02168021680216802
230940,2012,7.0,404,0.017326732673267328
230940,2013,7.0,359,0.019498607242339833
230940,2014,5.0,374,0.013368983957219251
230940,2015,3.0,365,0.00821917808219178
230940,2016,0.0,362,0.0
230940,2017,5.0,364,0.013736263736263736
230940,2018,0.0,330,0.0
230940,2019,7.0,379,0.018469656992084433
230940,2020,5.0,329,0.015197568389057751
230945,2012,0.0,285,0.0
230945,2013,5.0,276,0.018115942028985508
230945,2014,10.0,297,0.03367003367003367
230945,2015,4.0,330,0.012121212121212121
230945,2016,2.0,275,0.007272727272727273
230945,2017,6.0,286,0.02097902097902098
230945,2018,12.0,303,0.039603960396039604
230945,2019,8.0,286,0.027972027972027972
230945,2020,12.0,274,0.043795620437956206
230950,2012,4.0,275,0.014545454545454545
230950,2013,6.0,289,0.020761245674740483
230950,2014,1.0,262,0.003816793893129771
230950,2015,4.0,285,0.014035087719298246
230950,2016,8.0,287,0.027874564459930314
230950,2017,10.0,266,0.03759398496240601
230950,2018,9.0,262,0.03435114503816794
230950,2019,12.0,269,0.04460966542750929
230950,2020,3.0,222,0.013513513513513514
230960,2012,16.0,902,0.017738359201773836
230960,2013,17.0,973,0.017471736896197326
230960,2014,16.0,972,0.01646090534979424
230960,2015,19.0,1011,0.018793273986152326
230960,2016,18.0,865,0.020809248554913295
230960,2017,22.0,911,0.024149286498353458
230960,2018,26.0,918,0.02832244008714597
230960,2019,23.0,938,0.024520255863539446
230960,2020,15.0,920,0.016304347826086956
230970,2012,9.0,830,0.010843373493975903
230970,2013,8.0,785,0.01019108280254777
230970,2014,28.0,940,0.029787234042553193
230970,2015,11.0,954,0.011530398322851153
230970,2016,29.0,962,0.030145530145530147
230970,2017,20.0,1004,0.0199203187250996
230970,2018,22.0,970,0.02268041237113402
230970,2019,13.0,1019,0.012757605495583905
230970,2020,16.0,966,0.016563146997929608
