CODMUNRES,ano_nasc,Qtd_Robson,Qtd_Total,Ratio
251330,2012,6.0,65,0.09230769230769231
251330,2013,0.0,63,0.0
251330,2014,0.0,67,0.0
251330,2015,2.0,70,0.02857142857142857
251330,2016,0.0,71,0.0
251330,2017,2.0,71,0.028169014084507043
251330,2018,2.0,67,0.029850746268656716
251330,2019,0.0,61,0.0
251330,2020,7.0,44,0.1590909090909091
251335,2012,6.0,43,0.13953488372093023
251335,2013,0.0,55,0.0
251335,2014,7.0,49,0.14285714285714285
251335,2015,0.0,44,0.0
251335,2016,2.0,49,0.04081632653061224
251335,2017,0.0,43,0.0
251335,2018,2.0,49,0.04081632653061224
251335,2019,1.0,32,0.03125
251335,2020,2.0,41,0.04878048780487805
251340,2012,4.0,168,0.023809523809523808
251340,2013,0.0,206,0.0
251340,2014,1.0,218,0.0045871559633027525
251340,2015,6.0,233,0.02575107296137339
251340,2016,1.0,177,0.005649717514124294
251340,2017,3.0,195,0.015384615384615385
251340,2018,4.0,199,0.020100502512562814
251340,2019,3.0,179,0.01675977653631285
251340,2020,3.0,190,0.015789473684210527
251350,2012,7.0,71,0.09859154929577464
251350,2013,0.0,60,0.0
251350,2014,4.0,60,0.06666666666666667
251350,2015,2.0,61,0.03278688524590164
251350,2016,4.0,64,0.0625
251350,2017,2.0,61,0.03278688524590164
251350,2018,5.0,60,0.08333333333333333
251350,2019,4.0,63,0.06349206349206349
251350,2020,0.0,62,0.0
251360,2012,3.0,103,0.02912621359223301
251360,2013,0.0,73,0.0
251360,2014,2.0,78,0.02564102564102564
251360,2015,1.0,82,0.012195121951219513
251360,2016,1.0,84,0.011904761904761904
251360,2017,0.0,78,0.0
251360,2018,1.0,99,0.010101010101010102
251360,2019,4.0,74,0.05405405405405406
251360,2020,1.0,85,0.011764705882352941
251365,2012,1.0,25,0.04
251365,2013,0.0,32,0.0
251365,2014,1.0,21,0.047619047619047616
251365,2015,2.0,20,0.1
251365,2016,1.0,32,0.03125
251365,2017,0.0,26,0.0
251365,2018,0.0,32,0.0
251365,2019,0.0,22,0.0
251365,2020,2.0,14,0.14285714285714285
251370,2012,18.0,2257,0.007975188303057155
251370,2013,0.0,2231,0.0
251370,2014,14.0,1776,0.007882882882882882
251370,2015,32.0,2141,0.014946286781877626
251370,2016,39.0,2561,0.015228426395939087
251370,2017,67.0,2515,0.026640159045725646
251370,2018,36.0,2502,0.014388489208633094
251370,2019,32.0,2305,0.01388286334056399
251370,2020,32.0,2297,0.013931214627775359
251380,2012,5.0,54,0.09259259259259259
251380,2013,0.0,44,0.0
251380,2014,0.0,80,0.0
251380,2015,0.0,59,0.0
251380,2016,0.0,70,0.0
251380,2017,1.0,55,0.01818181818181818
251380,2018,1.0,74,0.013513513513513514
251380,2019,1.0,73,0.0136986301369863
251380,2020,1.0,59,0.01694915254237288
251385,2012,3.0,38,0.07894736842105263
251385,2013,0.0,27,0.0
251385,2014,2.0,26,0.07692307692307693
251385,2015,1.0,28,0.03571428571428571
251385,2016,0.0,23,0.0
251385,2017,1.0,31,0.03225806451612903
251385,2018,0.0,28,0.0
251385,2019,0.0,23,0.0
251385,2020,0.0,23,0.0
251390,2012,7.0,460,0.015217391304347827
251390,2013,0.0,436,0.0
251390,2014,15.0,450,0.03333333333333333
251390,2015,18.0,463,0.038876889848812095
251390,2016,10.0,381,0.026246719160104987
251390,2017,10.0,414,0.024154589371980676
251390,2018,7.0,422,0.016587677725118485
251390,2019,8.0,469,0.017057569296375266
251390,2020,13.0,486,0.026748971193415638
251392,2012,22.0,65,0.3384615384615385
251392,2013,0.0,53,0.0
251392,2014,0.0,50,0.0
251392,2015,0.0,67,0.0
251392,2016,0.0,42,0.0
251392,2017,0.0,49,0.0
251392,2018,0.0,61,0.0
251392,2019,0.0,55,0.0
251392,2020,0.0,43,0.0
251394,2012,0.0,35,0.0
251394,2013,0.0,37,0.0
251394,2014,5.0,34,0.14705882352941177
251394,2015,0.0,35,0.0
251394,2016,0.0,34,0.0
251394,2017,0.0,29,0.0
251394,2018,1.0,33,0.030303030303030304
251394,2019,0.0,36,0.0
251394,2020,0.0,30,0.0
251396,2012,10.0,36,0.2777777777777778
251396,2013,0.0,37,0.0
251396,2014,1.0,38,0.02631578947368421
251396,2015,0.0,35,0.0
251396,2016,0.0,38,0.0
251396,2017,0.0,26,0.0
251396,2018,0.0,42,0.0
251396,2019,0.0,29,0.0
251396,2020,0.0,33,0.0
251398,2012,6.0,47,0.1276595744680851
251398,2013,0.0,51,0.0
251398,2014,2.0,41,0.04878048780487805
251398,2015,1.0,47,0.02127659574468085
251398,2016,4.0,46,0.08695652173913043
251398,2017,0.0,42,0.0
251398,2018,0.0,26,0.0
251398,2019,0.0,45,0.0
251398,2020,0.0,45,0.0
251400,2012,9.0,54,0.16666666666666666
251400,2013,0.0,51,0.0
251400,2014,5.0,59,0.0847457627118644
251400,2015,2.0,52,0.038461538461538464
251400,2016,0.0,58,0.0
251400,2017,8.0,53,0.1509433962264151
251400,2018,7.0,68,0.10294117647058823
251400,2019,12.0,50,0.24
251400,2020,20.0,52,0.38461538461538464
251410,2012,0.0,69,0.0
251410,2013,0.0,52,0.0
251410,2014,1.0,50,0.02
251410,2015,1.0,51,0.0196078431372549
251410,2016,0.0,57,0.0
251410,2017,3.0,46,0.06521739130434782
251410,2018,0.0,60,0.0
251410,2019,0.0,71,0.0
251410,2020,0.0,58,0.0
251420,2012,18.0,117,0.15384615384615385
251420,2013,0.0,87,0.0
251420,2014,4.0,89,0.0449438202247191
251420,2015,1.0,114,0.008771929824561403
251420,2016,2.0,89,0.02247191011235955
251420,2017,0.0,91,0.0
251420,2018,0.0,100,0.0
251420,2019,1.0,72,0.013888888888888888
251420,2020,1.0,85,0.011764705882352941
251430,2012,27.0,94,0.2872340425531915
251430,2013,0.0,105,0.0
251430,2014,7.0,79,0.08860759493670886
251430,2015,2.0,89,0.02247191011235955
251430,2016,2.0,88,0.022727272727272728
251430,2017,3.0,82,0.036585365853658534
251430,2018,6.0,59,0.1016949152542373
251430,2019,1.0,81,0.012345679012345678
251430,2020,2.0,72,0.027777777777777776
251440,2012,0.0,48,0.0
251440,2013,0.0,52,0.0
251440,2014,1.0,46,0.021739130434782608
251440,2015,1.0,50,0.02
251440,2016,0.0,50,0.0
251440,2017,0.0,50,0.0
251440,2018,0.0,49,0.0
251440,2019,0.0,44,0.0
251440,2020,0.0,43,0.0
251445,2012,0.0,75,0.0
251445,2013,0.0,68,0.0
251445,2014,6.0,72,0.08333333333333333
251445,2015,6.0,78,0.07692307692307693
251445,2016,3.0,92,0.03260869565217391
251445,2017,2.0,78,0.02564102564102564
251445,2018,3.0,85,0.03529411764705882
251445,2019,2.0,95,0.021052631578947368
251445,2020,3.0,99,0.030303030303030304
251450,2012,7.0,248,0.028225806451612902
251450,2013,0.0,252,0.0
251450,2014,6.0,260,0.023076923076923078
251450,2015,7.0,307,0.02280130293159609
251450,2016,5.0,268,0.018656716417910446
251450,2017,3.0,262,0.011450381679389313
251450,2018,4.0,280,0.014285714285714285
251450,2019,5.0,266,0.018796992481203006
251450,2020,14.0,253,0.05533596837944664
251455,2012,1.0,32,0.03125
251455,2013,0.0,35,0.0
251455,2014,5.0,43,0.11627906976744186
251455,2015,0.0,30,0.0
251455,2016,0.0,27,0.0
251455,2017,1.0,28,0.03571428571428571
251455,2018,3.0,28,0.10714285714285714
251455,2019,2.0,28,0.07142857142857142
251455,2020,0.0,43,0.0
251460,2012,4.0,43,0.09302325581395349
251460,2013,0.0,59,0.0
251460,2014,1.0,54,0.018518518518518517
251460,2015,1.0,46,0.021739130434782608
251460,2016,1.0,48,0.020833333333333332
251460,2017,0.0,52,0.0
251460,2018,2.0,53,0.03773584905660377
251460,2019,0.0,51,0.0
251460,2020,0.0,73,0.0
251465,2012,0.0,21,0.0
251465,2013,0.0,23,0.0
251465,2014,0.0,20,0.0
251465,2015,0.0,27,0.0
251465,2016,4.0,20,0.2
251465,2017,0.0,24,0.0
251465,2018,1.0,18,0.05555555555555555
251465,2019,0.0,22,0.0
251465,2020,1.0,25,0.04
251470,2012,2.0,55,0.03636363636363636
251470,2013,0.0,39,0.0
251470,2014,1.0,62,0.016129032258064516
251470,2015,2.0,43,0.046511627906976744
251470,2016,0.0,35,0.0
251470,2017,1.0,46,0.021739130434782608
251470,2018,0.0,45,0.0
251470,2019,0.0,45,0.0
251470,2020,0.0,43,0.0
251480,2012,1.0,45,0.022222222222222223
251480,2013,0.0,48,0.0
251480,2014,0.0,52,0.0
251480,2015,2.0,45,0.044444444444444446
251480,2016,7.0,39,0.1794871794871795
251480,2017,10.0,43,0.23255813953488372
251480,2018,10.0,35,0.2857142857142857
251480,2019,13.0,39,0.3333333333333333
251480,2020,20.0,39,0.5128205128205128
251490,2012,13.0,97,0.13402061855670103
251490,2013,0.0,93,0.0
251490,2014,0.0,100,0.0
251490,2015,3.0,104,0.028846153846153848
251490,2016,1.0,79,0.012658227848101266
251490,2017,0.0,94,0.0
251490,2018,3.0,99,0.030303030303030304
251490,2019,1.0,99,0.010101010101010102
251490,2020,0.0,104,0.0
251500,2012,2.0,126,0.015873015873015872
251500,2013,0.0,90,0.0
251500,2014,5.0,84,0.05952380952380952
251500,2015,0.0,84,0.0
251500,2016,1.0,92,0.010869565217391304
251500,2017,2.0,98,0.02040816326530612
251500,2018,4.0,94,0.0425531914893617
251500,2019,2.0,112,0.017857142857142856
251500,2020,2.0,117,0.017094017094017096
251510,2012,18.0,143,0.1258741258741259
251510,2013,0.0,167,0.0
251510,2014,13.0,169,0.07692307692307693
251510,2015,2.0,169,0.011834319526627219
251510,2016,0.0,164,0.0
251510,2017,3.0,123,0.024390243902439025
251510,2018,4.0,168,0.023809523809523808
251510,2019,2.0,164,0.012195121951219513
251510,2020,2.0,126,0.015873015873015872
251520,2012,0.0,37,0.0
251520,2013,0.0,44,0.0
251520,2014,1.0,51,0.0196078431372549
251520,2015,0.0,43,0.0
251520,2016,2.0,50,0.04
251520,2017,1.0,54,0.018518518518518517
251520,2018,0.0,54,0.0
251520,2019,0.0,44,0.0
251520,2020,0.0,43,0.0
251530,2012,85.0,718,0.11838440111420613
251530,2013,0.0,731,0.0
251530,2014,26.0,695,0.03741007194244604
251530,2015,14.0,603,0.02321724709784411
251530,2016,7.0,529,0.013232514177693762
251530,2017,5.0,570,0.008771929824561403
251530,2018,0.0,587,0.0
251530,2019,8.0,625,0.0128
251530,2020,5.0,575,0.008695652173913044
251540,2012,19.0,161,0.11801242236024845
251540,2013,0.0,167,0.0
251540,2014,14.0,189,0.07407407407407407
251540,2015,4.0,173,0.023121387283236993
251540,2016,3.0,145,0.020689655172413793
251540,2017,5.0,144,0.034722222222222224
251540,2018,3.0,193,0.015544041450777202
251540,2019,2.0,171,0.011695906432748537
251540,2020,1.0,176,0.005681818181818182
251550,2012,14.0,139,0.10071942446043165
251550,2013,0.0,143,0.0
251550,2014,10.0,164,0.06097560975609756
251550,2015,4.0,158,0.02531645569620253
251550,2016,44.0,168,0.2619047619047619
251550,2017,47.0,158,0.2974683544303797
251550,2018,71.0,166,0.42771084337349397
251550,2019,78.0,164,0.47560975609756095
251550,2020,75.0,126,0.5952380952380952
251560,2012,3.0,39,0.07692307692307693
251560,2013,0.0,35,0.0
251560,2014,2.0,37,0.05405405405405406
251560,2015,0.0,48,0.0
251560,2016,0.0,30,0.0
251560,2017,0.0,35,0.0
251560,2018,0.0,38,0.0
251560,2019,0.0,33,0.0
251560,2020,0.0,53,0.0
251570,2012,1.0,40,0.025
251570,2013,0.0,30,0.0
251570,2014,8.0,41,0.1951219512195122
251570,2015,1.0,46,0.021739130434782608
251570,2016,0.0,40,0.0
251570,2017,1.0,47,0.02127659574468085
251570,2018,5.0,43,0.11627906976744186
251570,2019,0.0,52,0.0
251570,2020,0.0,51,0.0
251580,2012,10.0,100,0.1
251580,2013,0.0,107,0.0
251580,2014,7.0,104,0.0673076923076923
251580,2015,1.0,105,0.009523809523809525
251580,2016,0.0,79,0.0
251580,2017,1.0,75,0.013333333333333334
251580,2018,1.0,97,0.010309278350515464
251580,2019,1.0,98,0.01020408163265306
251580,2020,0.0,81,0.0
251590,2012,3.0,81,0.037037037037037035
251590,2013,0.0,59,0.0
251590,2014,3.0,75,0.04
251590,2015,4.0,72,0.05555555555555555
251590,2016,2.0,70,0.02857142857142857
251590,2017,1.0,68,0.014705882352941176
251590,2018,0.0,69,0.0
251590,2019,0.0,52,0.0
251590,2020,0.0,56,0.0
251593,2012,6.0,78,0.07692307692307693
251593,2013,0.0,72,0.0
251593,2014,4.0,81,0.04938271604938271
251593,2015,2.0,76,0.02631578947368421
251593,2016,0.0,72,0.0
251593,2017,0.0,69,0.0
251593,2018,0.0,72,0.0
251593,2019,0.0,57,0.0
251593,2020,0.0,61,0.0
251597,2012,3.0,111,0.02702702702702703
251597,2013,0.0,97,0.0
251597,2014,1.0,96,0.010416666666666666
251597,2015,1.0,101,0.009900990099009901
251597,2016,3.0,104,0.028846153846153848
251597,2017,2.0,144,0.013888888888888888
251597,2018,1.0,118,0.00847457627118644
251597,2019,1.0,139,0.007194244604316547
251597,2020,0.0,126,0.0
251600,2012,21.0,380,0.05526315789473684
251600,2013,0.0,392,0.0
251600,2014,8.0,380,0.021052631578947368
251600,2015,4.0,376,0.010638297872340425
251600,2016,6.0,390,0.015384615384615385
251600,2017,4.0,390,0.010256410256410256
251600,2018,0.0,430,0.0
251600,2019,1.0,403,0.0024813895781637717
251600,2020,0.0,391,0.0
251610,2012,23.0,209,0.11004784688995216
251610,2013,0.0,223,0.0
251610,2014,19.0,234,0.0811965811965812
251610,2015,5.0,238,0.02100840336134454
251610,2016,6.0,169,0.03550295857988166
251610,2017,4.0,189,0.021164021164021163
251610,2018,3.0,196,0.015306122448979591
251610,2019,2.0,189,0.010582010582010581
251610,2020,3.0,205,0.014634146341463415
251615,2012,5.0,65,0.07692307692307693
251615,2013,0.0,56,0.0
251615,2014,1.0,61,0.01639344262295082
251615,2015,0.0,46,0.0
251615,2016,1.0,51,0.0196078431372549
251615,2017,1.0,47,0.02127659574468085
251615,2018,1.0,58,0.017241379310344827
251615,2019,0.0,44,0.0
251615,2020,0.0,59,0.0
251620,2012,140.0,1006,0.13916500994035785
251620,2013,0.0,940,0.0
251620,2014,52.0,978,0.053169734151329244
251620,2015,26.0,974,0.026694045174537988
251620,2016,20.0,883,0.022650056625141562
251620,2017,9.0,924,0.00974025974025974
251620,2018,0.0,1010,0.0
251620,2019,2.0,982,0.002036659877800407
251620,2020,2.0,946,0.0021141649048625794
251630,2012,20.0,244,0.08196721311475409
251630,2013,0.0,226,0.0
251630,2014,5.0,225,0.022222222222222223
251630,2015,2.0,238,0.008403361344537815
251630,2016,8.0,246,0.032520325203252036
251630,2017,0.0,226,0.0
251630,2018,3.0,241,0.012448132780082987
251630,2019,9.0,291,0.030927835051546393
251630,2020,5.0,204,0.024509803921568627
251640,2012,2.0,79,0.02531645569620253
251640,2013,0.0,104,0.0
251640,2014,4.0,91,0.04395604395604396
251640,2015,4.0,91,0.04395604395604396
251640,2016,0.0,89,0.0
251640,2017,0.0,93,0.0
251640,2018,0.0,82,0.0
251640,2019,0.0,93,0.0
251640,2020,0.0,103,0.0
251650,2012,14.0,223,0.06278026905829596
251650,2013,0.0,214,0.0
251650,2014,34.0,203,0.16748768472906403
251650,2015,34.0,236,0.1440677966101695
251650,2016,26.0,189,0.13756613756613756
251650,2017,44.0,215,0.20465116279069767
251650,2018,25.0,224,0.11160714285714286
251650,2019,1.0,202,0.0049504950495049506
251650,2020,5.0,212,0.02358490566037736
251660,2012,10.0,168,0.05952380952380952
251660,2013,0.0,192,0.0
251660,2014,32.0,180,0.17777777777777778
251660,2015,26.0,206,0.1262135922330097
251660,2016,19.0,188,0.10106382978723404
251660,2017,14.0,188,0.07446808510638298
251660,2018,13.0,205,0.06341463414634146
251660,2019,2.0,161,0.012422360248447204
251660,2020,3.0,164,0.018292682926829267
251670,2012,15.0,244,0.06147540983606557
251670,2013,0.0,198,0.0
251670,2014,3.0,214,0.014018691588785047
251670,2015,3.0,251,0.01195219123505976
251670,2016,0.0,208,0.0
251670,2017,2.0,229,0.008733624454148471
251670,2018,6.0,229,0.026200873362445413
251670,2019,2.0,240,0.008333333333333333
251670,2020,1.0,220,0.004545454545454545
251675,2012,2.0,59,0.03389830508474576
251675,2013,0.0,42,0.0
251675,2014,4.0,49,0.08163265306122448
251675,2015,1.0,41,0.024390243902439025
251675,2016,1.0,42,0.023809523809523808
251675,2017,1.0,37,0.02702702702702703
251675,2018,2.0,39,0.05128205128205128
251675,2019,0.0,38,0.0
251675,2020,0.0,41,0.0
251680,2012,7.0,116,0.0603448275862069
251680,2013,0.0,108,0.0
251680,2014,4.0,116,0.034482758620689655
251680,2015,2.0,102,0.0196078431372549
251680,2016,1.0,85,0.011764705882352941
251680,2017,3.0,116,0.02586206896551724
251680,2018,2.0,88,0.022727272727272728
251680,2019,3.0,117,0.02564102564102564
251680,2020,9.0,94,0.09574468085106383
251690,2012,6.0,182,0.03296703296703297
251690,2013,0.0,186,0.0
251690,2014,17.0,181,0.09392265193370165
251690,2015,6.0,177,0.03389830508474576
251690,2016,1.0,170,0.0058823529411764705
251690,2017,1.0,172,0.005813953488372093
251690,2018,5.0,187,0.026737967914438502
251690,2019,2.0,161,0.012422360248447204
251690,2020,15.0,188,0.0797872340425532
251700,2012,12.0,120,0.1
251700,2013,0.0,120,0.0
251700,2014,7.0,146,0.04794520547945205
251700,2015,1.0,118,0.00847457627118644
251700,2016,4.0,117,0.03418803418803419
251700,2017,3.0,97,0.030927835051546393
251700,2018,5.0,138,0.036231884057971016
251700,2019,3.0,111,0.02702702702702703
251700,2020,0.0,136,0.0
251710,2012,3.0,36,0.08333333333333333
251710,2013,0.0,35,0.0
251710,2014,0.0,35,0.0
251710,2015,1.0,34,0.029411764705882353
251710,2016,0.0,29,0.0
251710,2017,0.0,25,0.0
251710,2018,0.0,37,0.0
251710,2019,0.0,18,0.0
251710,2020,0.0,27,0.0
251720,2012,4.0,46,0.08695652173913043
251720,2013,0.0,45,0.0
251720,2014,1.0,49,0.02040816326530612
251720,2015,0.0,58,0.0
251720,2016,1.0,59,0.01694915254237288
251720,2017,0.0,52,0.0
251720,2018,0.0,42,0.0
251720,2019,1.0,51,0.0196078431372549
251720,2020,0.0,60,0.0
251740,2012,0.0,45,0.0
251740,2013,0.0,40,0.0
251740,2014,0.0,43,0.0
251740,2015,0.0,37,0.0
251740,2016,0.0,32,0.0
251740,2017,0.0,34,0.0
251740,2018,1.0,34,0.029411764705882353
251740,2019,0.0,34,0.0
251740,2020,0.0,34,0.0
260000,2012,0.0,1,0.0
260000,2013,0.0,2,0.0
260000,2014,1.0,1,1.0
260000,2015,0.0,2,0.0
260000,2016,0.0,6,0.0
260000,2017,1.0,26,0.038461538461538464
260000,2018,3.0,32,0.09375
260000,2019,1.0,13,0.07692307692307693
260000,2020,0.0,11,0.0
260005,2012,24.0,1393,0.01722900215362527
260005,2013,0.0,1532,0.0
260005,2014,45.0,1526,0.02948885976408912
260005,2015,22.0,1628,0.013513513513513514
260005,2016,47.0,1487,0.03160726294552791
260005,2017,15.0,1519,0.009874917709019092
260005,2018,13.0,1490,0.0087248322147651
260005,2019,26.0,1352,0.019230769230769232
260005,2020,21.0,1291,0.016266460108443067
260010,2012,10.0,669,0.014947683109118086
260010,2013,0.0,638,0.0
260010,2014,20.0,653,0.030627871362940276
260010,2015,24.0,666,0.036036036036036036
260010,2016,5.0,580,0.008620689655172414
260010,2017,2.0,522,0.0038314176245210726
260010,2018,3.0,623,0.004815409309791332
260010,2019,2.0,586,0.0034129692832764505
260010,2020,4.0,609,0.006568144499178982
260020,2012,15.0,295,0.05084745762711865
260020,2013,0.0,297,0.0
260020,2014,6.0,305,0.019672131147540985
260020,2015,10.0,269,0.03717472118959108
260020,2016,2.0,284,0.007042253521126761
260020,2017,82.0,260,0.3153846153846154
260020,2018,9.0,268,0.033582089552238806
260020,2019,2.0,254,0.007874015748031496
260020,2020,5.0,253,0.019762845849802372
260030,2012,56.0,337,0.1661721068249258
260030,2013,0.0,362,0.0
260030,2014,12.0,356,0.033707865168539325
260030,2015,10.0,357,0.028011204481792718
260030,2016,24.0,323,0.07430340557275542
260030,2017,35.0,338,0.10355029585798817
260030,2018,13.0,351,0.037037037037037035
260030,2019,14.0,325,0.043076923076923075
260030,2020,24.0,346,0.06936416184971098
260040,2012,39.0,611,0.06382978723404255
260040,2013,0.0,491,0.0
260040,2014,58.0,551,0.10526315789473684
260040,2015,21.0,546,0.038461538461538464
260040,2016,8.0,491,0.016293279022403257
260040,2017,15.0,486,0.030864197530864196
260040,2018,11.0,451,0.024390243902439025
260040,2019,15.0,425,0.03529411764705882
260040,2020,23.0,395,0.05822784810126582
260050,2012,3.0,831,0.0036101083032490976
260050,2013,0.0,794,0.0
260050,2014,76.0,765,0.09934640522875816
260050,2015,72.0,774,0.09302325581395349
260050,2016,55.0,672,0.0818452380952381
260050,2017,54.0,719,0.07510431154381085
260050,2018,12.0,780,0.015384615384615385
260050,2019,28.0,768,0.036458333333333336
260050,2020,4.0,679,0.005891016200294551
260060,2012,4.0,177,0.022598870056497175
260060,2013,0.0,180,0.0
260060,2014,5.0,174,0.028735632183908046
260060,2015,2.0,179,0.0111731843575419
260060,2016,4.0,191,0.020942408376963352
260060,2017,13.0,185,0.07027027027027027
260060,2018,9.0,199,0.04522613065326633
260060,2019,8.0,190,0.042105263157894736
260060,2020,9.0,227,0.039647577092511016
260070,2012,4.0,555,0.007207207207207207
260070,2013,0.0,538,0.0
260070,2014,14.0,611,0.022913256955810146
260070,2015,22.0,570,0.03859649122807018
260070,2016,23.0,457,0.05032822757111598
260070,2017,33.0,525,0.06285714285714286
260070,2018,42.0,532,0.07894736842105263
260070,2019,34.0,520,0.06538461538461539
260070,2020,46.0,498,0.09236947791164658
260080,2012,14.0,230,0.06086956521739131
260080,2013,0.0,269,0.0
260080,2014,8.0,239,0.03347280334728033
260080,2015,4.0,254,0.015748031496062992
260080,2016,5.0,235,0.02127659574468085
260080,2017,4.0,278,0.014388489208633094
260080,2018,3.0,245,0.012244897959183673
260080,2019,8.0,247,0.032388663967611336
260080,2020,7.0,264,0.026515151515151516
260090,2012,9.0,356,0.025280898876404494
260090,2013,0.0,340,0.0
260090,2014,31.0,337,0.09198813056379822
260090,2015,16.0,339,0.0471976401179941
260090,2016,28.0,312,0.08974358974358974
260090,2017,10.0,304,0.03289473684210526
260090,2018,16.0,294,0.05442176870748299
260090,2019,11.0,261,0.0421455938697318
260090,2020,10.0,272,0.03676470588235294
260100,2012,2.0,160,0.0125
260100,2013,0.0,163,0.0
260100,2014,9.0,157,0.05732484076433121
260100,2015,2.0,164,0.012195121951219513
260100,2016,1.0,144,0.006944444444444444
260100,2017,2.0,129,0.015503875968992248
260100,2018,3.0,150,0.02
260100,2019,1.0,143,0.006993006993006993
260100,2020,1.0,137,0.0072992700729927005
260105,2012,6.0,329,0.0182370820668693
260105,2013,0.0,356,0.0
260105,2014,11.0,314,0.03503184713375796
260105,2015,9.0,342,0.02631578947368421
260105,2016,14.0,289,0.04844290657439446
260105,2017,12.0,303,0.039603960396039604
260105,2018,15.0,299,0.05016722408026756
260105,2019,10.0,318,0.031446540880503145
260105,2020,24.0,288,0.08333333333333333
260110,2012,14.0,1695,0.008259587020648967
260110,2013,0.0,1516,0.0
260110,2014,49.0,1592,0.03077889447236181
260110,2015,15.0,1625,0.009230769230769232
260110,2016,3.0,1497,0.002004008016032064
260110,2017,8.0,1501,0.005329780146568954
260110,2018,7.0,1639,0.004270896888346553
260110,2019,5.0,1632,0.0030637254901960784
260110,2020,7.0,1558,0.004492939666238768
260120,2012,10.0,1051,0.009514747859181731
260120,2013,0.0,1153,0.0
260120,2014,78.0,1159,0.06729939603106126
260120,2015,88.0,1110,0.07927927927927927
260120,2016,65.0,1017,0.063913470993117
260120,2017,118.0,1158,0.10189982728842832
260120,2018,131.0,1161,0.11283376399655469
260120,2019,100.0,1177,0.08496176720475786
260120,2020,99.0,1186,0.08347386172006746
260130,2012,9.0,181,0.049723756906077346
260130,2013,0.0,180,0.0
260130,2014,15.0,167,0.08982035928143713
260130,2015,8.0,186,0.043010752688172046
260130,2016,4.0,148,0.02702702702702703
260130,2017,2.0,174,0.011494252873563218
260130,2018,1.0,182,0.005494505494505495
260130,2019,3.0,198,0.015151515151515152
260130,2020,8.0,161,0.049689440993788817
260140,2012,36.0,765,0.047058823529411764
260140,2013,0.0,867,0.0
260140,2014,83.0,852,0.09741784037558686
260140,2015,34.0,779,0.043645699614890884
260140,2016,15.0,721,0.020804438280166437
260140,2017,18.0,702,0.02564102564102564
260140,2018,26.0,710,0.036619718309859155
260140,2019,39.0,661,0.059001512859304085
260140,2020,21.0,635,0.03307086614173228
260150,2012,4.0,150,0.02666666666666667
260150,2013,0.0,140,0.0
260150,2014,5.0,152,0.03289473684210526
260150,2015,2.0,169,0.011834319526627219
260150,2016,5.0,148,0.033783783783783786
260150,2017,5.0,124,0.04032258064516129
260150,2018,6.0,158,0.0379746835443038
260150,2019,6.0,151,0.039735099337748346
260150,2020,5.0,150,0.03333333333333333
260160,2012,11.0,383,0.028720626631853787
260160,2013,0.0,330,0.0
260160,2014,17.0,355,0.04788732394366197
260160,2015,16.0,314,0.050955414012738856
260160,2016,21.0,338,0.0621301775147929
260160,2017,20.0,310,0.06451612903225806
260160,2018,9.0,316,0.028481012658227847
260160,2019,9.0,304,0.029605263157894735
260160,2020,6.0,297,0.020202020202020204
260170,2012,6.0,1234,0.004862236628849271
260170,2013,0.0,1181,0.0
260170,2014,26.0,1192,0.02181208053691275
260170,2015,12.0,1063,0.011288805268109126
260170,2016,14.0,1045,0.013397129186602871
260170,2017,14.0,1158,0.012089810017271158
260170,2018,30.0,1254,0.023923444976076555
260170,2019,10.0,1229,0.008136696501220505
260170,2020,30.0,1142,0.02626970227670753
260180,2012,50.0,233,0.2145922746781116
260180,2013,0.0,188,0.0
260180,2014,15.0,189,0.07936507936507936
260180,2015,13.0,177,0.07344632768361582
260180,2016,3.0,151,0.019867549668874173
260180,2017,12.0,185,0.06486486486486487
260180,2018,4.0,196,0.02040816326530612
260180,2019,7.0,152,0.046052631578947366
260180,2020,5.0,178,0.028089887640449437
260190,2012,33.0,733,0.045020463847203276
260190,2013,0.0,762,0.0
260190,2014,106.0,762,0.13910761154855644
260190,2015,14.0,787,0.017789072426937738
260190,2016,11.0,677,0.01624815361890694
260190,2017,18.0,765,0.023529411764705882
260190,2018,25.0,783,0.031928480204342274
260190,2019,24.0,771,0.0311284046692607
260190,2020,28.0,801,0.03495630461922597
260200,2012,90.0,586,0.15358361774744028
260200,2013,0.0,531,0.0
260200,2014,8.0,501,0.015968063872255488
260200,2015,22.0,545,0.04036697247706422
260200,2016,10.0,551,0.018148820326678767
260200,2017,0.0,486,0.0
260200,2018,6.0,578,0.010380622837370242
260200,2019,2.0,520,0.0038461538461538464
260200,2020,4.0,532,0.007518796992481203
260210,2012,39.0,648,0.06018518518518518
260210,2013,0.0,683,0.0
260210,2014,46.0,667,0.06896551724137931
260210,2015,24.0,652,0.03680981595092025
260210,2016,33.0,564,0.05851063829787234
260210,2017,22.0,563,0.03907637655417407
260210,2018,15.0,505,0.0297029702970297
260210,2019,10.0,412,0.024271844660194174
260210,2020,13.0,429,0.030303030303030304
260220,2012,11.0,487,0.022587268993839837
260220,2013,0.0,474,0.0
260220,2014,6.0,479,0.012526096033402923
260220,2015,6.0,496,0.012096774193548387
260220,2016,9.0,392,0.02295918367346939
260220,2017,11.0,482,0.022821576763485476
260220,2018,8.0,452,0.017699115044247787
260220,2019,10.0,455,0.02197802197802198
