CODMUNRES,Ano,Qtd_Neonatal_Precoce,Qtd_Total,Ratio
150160,2015,1.0,212,0.0047169811320754715
150160,2016,0.0,182,0.0
150160,2017,2.0,184,0.010869565217391304
150160,2018,2.0,188,0.010638297872340425
150160,2019,0.0,210,0.0
150170,2012,9.0,2148,0.004189944134078212
150170,2013,11.0,2191,0.005020538566864446
150170,2014,15.0,2352,0.006377551020408163
150170,2015,19.0,2192,0.008667883211678832
150170,2016,14.0,2126,0.00658513640639699
150170,2017,11.0,2099,0.005240590757503573
150170,2018,17.0,2203,0.007716749886518384
150170,2019,8.0,2127,0.0037611659614480487
150172,2012,3.0,279,0.010752688172043012
150172,2013,2.0,269,0.007434944237918215
150172,2014,0.0,290,0.0
150172,2015,1.0,255,0.00392156862745098
150172,2016,2.0,272,0.007352941176470588
150172,2017,0.0,333,0.0
150172,2018,2.0,351,0.005698005698005698
150172,2019,0.0,325,0.0
150175,2012,0.0,97,0.0
150175,2013,0.0,95,0.0
150175,2014,2.0,92,0.021739130434782608
150175,2015,0.0,103,0.0
150175,2016,0.0,79,0.0
150175,2017,0.0,93,0.0
150175,2018,0.0,92,0.0
150175,2019,0.0,100,0.0
150178,2012,6.0,799,0.007509386733416771
150178,2013,5.0,786,0.006361323155216285
150178,2014,6.0,851,0.007050528789659225
150178,2015,6.0,832,0.007211538461538462
150178,2016,3.0,766,0.0039164490861618795
150178,2017,9.0,785,0.011464968152866241
150178,2018,2.0,790,0.002531645569620253
150178,2019,5.0,765,0.006535947712418301
150180,2012,8.0,2383,0.003357112882920688
150180,2013,12.0,2660,0.004511278195488722
150180,2014,17.0,2774,0.0061283345349675555
150180,2015,17.0,2588,0.006568778979907265
150180,2016,17.0,2541,0.006690279417552145
150180,2017,15.0,2723,0.005508630187293426
150180,2018,12.0,2849,0.004212004212004212
150180,2019,18.0,2772,0.006493506493506494
150190,2012,3.0,508,0.005905511811023622
150190,2013,1.0,498,0.002008032128514056
150190,2014,1.0,501,0.001996007984031936
150190,2015,3.0,482,0.006224066390041493
150190,2016,2.0,504,0.003968253968253968
150190,2017,2.0,473,0.004228329809725159
150190,2018,2.0,474,0.004219409282700422
150190,2019,1.0,463,0.0021598272138228943
150195,2012,5.0,356,0.014044943820224719
150195,2013,6.0,323,0.018575851393188854
150195,2014,2.0,313,0.006389776357827476
150195,2015,3.0,304,0.009868421052631578
150195,2016,0.0,344,0.0
150195,2017,0.0,311,0.0
150195,2018,2.0,306,0.006535947712418301
150195,2019,2.0,309,0.006472491909385114
150200,2012,1.0,236,0.00423728813559322
150200,2013,3.0,268,0.011194029850746268
150200,2014,3.0,301,0.009966777408637873
150200,2015,1.0,319,0.003134796238244514
150200,2016,1.0,339,0.0029498525073746312
150200,2017,0.0,330,0.0
150200,2018,3.0,350,0.008571428571428572
150200,2019,4.0,343,0.011661807580174927
150210,2012,13.0,2478,0.005246166263115416
150210,2013,11.0,2469,0.0044552450384771165
150210,2014,10.0,2511,0.00398247710075667
150210,2015,22.0,2445,0.00899795501022495
150210,2016,19.0,2406,0.007896924355777223
150210,2017,17.0,2417,0.00703351261894911
150210,2018,6.0,2678,0.0022404779686333084
150210,2019,7.0,2488,0.0028135048231511255
150215,2012,5.0,875,0.005714285714285714
150215,2013,5.0,954,0.005241090146750524
150215,2014,4.0,1124,0.0035587188612099642
150215,2015,12.0,1332,0.009009009009009009
150215,2016,12.0,1380,0.008695652173913044
150215,2017,8.0,1234,0.006482982171799027
150215,2018,7.0,1232,0.005681818181818182
150215,2019,5.0,1174,0.004258943781942078
150220,2012,8.0,1087,0.007359705611775529
150220,2013,4.0,1189,0.00336417157275021
150220,2014,4.0,1095,0.0036529680365296802
150220,2015,6.0,1138,0.005272407732864675
150220,2016,7.0,1050,0.006666666666666667
150220,2017,11.0,1040,0.010576923076923078
150220,2018,9.0,1046,0.008604206500956023
150220,2019,6.0,1059,0.0056657223796034
150230,2012,4.0,827,0.0048367593712212815
150230,2013,5.0,839,0.0059594755661501785
150230,2014,4.0,852,0.004694835680751174
150230,2015,4.0,859,0.004656577415599534
150230,2016,2.0,807,0.0024783147459727386
150230,2017,2.0,815,0.00245398773006135
150230,2018,4.0,941,0.004250797024442083
150230,2019,2.0,946,0.0021141649048625794
150240,2012,17.0,3169,0.005364468286525718
150240,2013,10.0,3161,0.0031635558367605187
150240,2014,18.0,3218,0.005593536357986327
150240,2015,21.0,3300,0.006363636363636364
150240,2016,10.0,3129,0.0031959092361776927
150240,2017,13.0,3196,0.004067584480600751
150240,2018,16.0,3305,0.004841149773071104
150240,2019,13.0,3347,0.003884075291305647
150250,2012,0.0,283,0.0
150250,2013,2.0,281,0.0071174377224199285
150250,2014,2.0,342,0.005847953216374269
150250,2015,0.0,355,0.0
150250,2016,2.0,370,0.005405405405405406
150250,2017,0.0,372,0.0
150250,2018,0.0,419,0.0
150250,2019,1.0,342,0.0029239766081871343
150260,2012,1.0,151,0.006622516556291391
150260,2013,0.0,155,0.0
150260,2014,0.0,182,0.0
150260,2015,1.0,184,0.005434782608695652
150260,2016,3.0,199,0.01507537688442211
150260,2017,1.0,164,0.006097560975609756
150260,2018,0.0,184,0.0
150260,2019,1.0,157,0.006369426751592357
150270,2012,4.0,756,0.005291005291005291
150270,2013,3.0,745,0.004026845637583893
150270,2014,2.0,805,0.002484472049689441
150270,2015,4.0,787,0.005082592121982211
150270,2016,2.0,758,0.002638522427440633
150270,2017,3.0,777,0.003861003861003861
150270,2018,11.0,791,0.01390644753476612
150270,2019,4.0,707,0.005657708628005658
150275,2012,1.0,498,0.002008032128514056
150275,2013,2.0,559,0.0035778175313059034
150275,2014,4.0,505,0.007920792079207921
150275,2015,2.0,536,0.0037313432835820895
150275,2016,1.0,500,0.002
150275,2017,1.0,498,0.002008032128514056
150275,2018,3.0,562,0.005338078291814947
150275,2019,3.0,546,0.005494505494505495
150276,2012,0.0,147,0.0
150276,2013,1.0,129,0.007751937984496124
150276,2014,0.0,137,0.0
150276,2015,1.0,138,0.007246376811594203
150276,2016,2.0,158,0.012658227848101266
150276,2017,1.0,166,0.006024096385542169
150276,2018,1.0,180,0.005555555555555556
150276,2019,0.0,200,0.0
150277,2012,2.0,443,0.004514672686230248
150277,2013,3.0,415,0.007228915662650603
150277,2014,1.0,399,0.002506265664160401
150277,2015,0.0,400,0.0
150277,2016,3.0,328,0.009146341463414634
150277,2017,1.0,290,0.0034482758620689655
150277,2018,0.0,308,0.0
150277,2019,1.0,312,0.003205128205128205
150280,2012,1.0,631,0.001584786053882726
150280,2013,4.0,621,0.00644122383252818
150280,2014,4.0,645,0.006201550387596899
150280,2015,6.0,681,0.00881057268722467
150280,2016,3.0,698,0.004297994269340974
150280,2017,3.0,733,0.004092769440654843
150280,2018,3.0,748,0.004010695187165776
150280,2019,4.0,699,0.005722460658082976
150285,2012,0.0,208,0.0
150285,2013,2.0,220,0.00909090909090909
150285,2014,2.0,247,0.008097165991902834
150285,2015,2.0,208,0.009615384615384616
150285,2016,0.0,208,0.0
150285,2017,3.0,192,0.015625
150285,2018,2.0,238,0.008403361344537815
150285,2019,3.0,239,0.012552301255230125
150290,2012,2.0,498,0.004016064257028112
150290,2013,1.0,472,0.00211864406779661
150290,2014,2.0,530,0.0037735849056603774
150290,2015,1.0,526,0.0019011406844106464
150290,2016,1.0,527,0.0018975332068311196
150290,2017,2.0,491,0.004073319755600814
150290,2018,4.0,555,0.007207207207207207
150290,2019,3.0,548,0.005474452554744526
150293,2012,1.0,700,0.0014285714285714286
150293,2013,4.0,678,0.0058997050147492625
150293,2014,3.0,705,0.00425531914893617
150293,2015,2.0,762,0.0026246719160104987
150293,2016,2.0,692,0.002890173410404624
150293,2017,3.0,692,0.004335260115606936
150293,2018,1.0,647,0.0015455950540958269
150293,2019,1.0,596,0.0016778523489932886
150295,2012,2.0,513,0.003898635477582846
150295,2013,3.0,506,0.005928853754940711
150295,2014,2.0,547,0.003656307129798903
150295,2015,1.0,504,0.001984126984126984
150295,2016,1.0,409,0.0024449877750611247
150295,2017,1.0,413,0.002421307506053269
150295,2018,2.0,530,0.0037735849056603774
150295,2019,1.0,483,0.002070393374741201
150300,2012,2.0,147,0.013605442176870748
150300,2013,0.0,138,0.0
150300,2014,0.0,174,0.0
150300,2015,3.0,124,0.024193548387096774
150300,2016,0.0,121,0.0
150300,2017,2.0,153,0.013071895424836602
150300,2018,2.0,142,0.014084507042253521
150300,2019,1.0,124,0.008064516129032258
150304,2012,0.0,298,0.0
150304,2013,0.0,277,0.0
150304,2014,1.0,296,0.0033783783783783786
150304,2015,0.0,327,0.0
150304,2016,1.0,327,0.0030581039755351682
150304,2017,1.0,337,0.002967359050445104
150304,2018,2.0,376,0.005319148936170213
150304,2019,1.0,346,0.002890173410404624
150307,2012,0.0,431,0.0
150307,2013,0.0,505,0.0
150307,2014,2.0,508,0.003937007874015748
150307,2015,4.0,431,0.009280742459396751
150307,2016,2.0,411,0.004866180048661801
150307,2017,1.0,411,0.0024330900243309003
150307,2018,2.0,423,0.004728132387706856
150307,2019,2.0,487,0.004106776180698152
150309,2012,0.0,721,0.0
150309,2013,0.0,662,0.0
150309,2014,4.0,536,0.007462686567164179
150309,2015,2.0,524,0.003816793893129771
150309,2016,3.0,463,0.0064794816414686825
150309,2017,1.0,545,0.001834862385321101
150309,2018,2.0,575,0.0034782608695652175
150309,2019,1.0,558,0.0017921146953405018
150310,2012,2.0,647,0.0030911901081916537
150310,2013,4.0,626,0.006389776357827476
150310,2014,2.0,730,0.0027397260273972603
150310,2015,2.0,691,0.002894356005788712
150310,2016,6.0,736,0.008152173913043478
150310,2017,3.0,756,0.003968253968253968
150310,2018,4.0,764,0.005235602094240838
150310,2019,2.0,774,0.002583979328165375
150320,2012,5.0,586,0.008532423208191127
150320,2013,4.0,621,0.00644122383252818
150320,2014,4.0,610,0.006557377049180328
150320,2015,1.0,567,0.001763668430335097
150320,2016,3.0,550,0.005454545454545455
150320,2017,2.0,564,0.0035460992907801418
150320,2018,4.0,578,0.006920415224913495
150320,2019,1.0,557,0.0017953321364452424
150330,2012,5.0,1156,0.004325259515570935
150330,2013,9.0,1155,0.007792207792207792
150330,2014,3.0,1166,0.002572898799313894
150330,2015,1.0,1114,0.0008976660682226212
150330,2016,1.0,1055,0.0009478672985781991
150330,2017,7.0,1047,0.0066857688634192934
150330,2018,3.0,1079,0.0027803521779425394
150330,2019,5.0,1144,0.004370629370629371
150340,2012,1.0,167,0.005988023952095809
150340,2013,1.0,183,0.00546448087431694
150340,2014,0.0,166,0.0
150340,2015,0.0,177,0.0
150340,2016,0.0,162,0.0
150340,2017,2.0,175,0.011428571428571429
150340,2018,3.0,185,0.016216216216216217
150340,2019,1.0,162,0.006172839506172839
150345,2012,3.0,569,0.005272407732864675
150345,2013,2.0,590,0.003389830508474576
150345,2014,3.0,576,0.005208333333333333
150345,2015,6.0,576,0.010416666666666666
150345,2016,9.0,596,0.015100671140939598
150345,2017,1.0,594,0.0016835016835016834
150345,2018,1.0,626,0.001597444089456869
150345,2019,3.0,642,0.004672897196261682
150350,2012,0.0,480,0.0
150350,2013,1.0,464,0.0021551724137931034
150350,2014,2.0,462,0.004329004329004329
150350,2015,0.0,462,0.0
150350,2016,2.0,437,0.004576659038901602
150350,2017,0.0,420,0.0
150350,2018,1.0,434,0.002304147465437788
150350,2019,3.0,456,0.006578947368421052
150360,2012,16.0,2095,0.0076372315035799524
150360,2013,9.0,1615,0.005572755417956657
150360,2014,22.0,2167,0.01015228426395939
150360,2015,15.0,1950,0.007692307692307693
150360,2016,19.0,2003,0.009485771342985522
150360,2017,26.0,2377,0.01093815734118637
150360,2018,25.0,2291,0.010912265386294195
150360,2019,17.0,2359,0.0072064434082238235
150370,2012,3.0,898,0.0033407572383073497
150370,2013,4.0,884,0.004524886877828055
150370,2014,4.0,866,0.004618937644341801
150370,2015,11.0,899,0.012235817575083427
150370,2016,2.0,840,0.002380952380952381
150370,2017,4.0,781,0.005121638924455826
150370,2018,2.0,844,0.002369668246445498
150370,2019,6.0,846,0.0070921985815602835
150375,2012,5.0,521,0.009596928982725527
150375,2013,6.0,485,0.012371134020618556
150375,2014,8.0,567,0.014109347442680775
150375,2015,8.0,614,0.013029315960912053
150375,2016,2.0,587,0.0034071550255536627
150375,2017,9.0,619,0.014539579967689823
150375,2018,4.0,602,0.006644518272425249
150375,2019,3.0,588,0.00510204081632653
150380,2012,5.0,904,0.0055309734513274336
150380,2013,1.0,873,0.001145475372279496
150380,2014,4.0,919,0.004352557127312296
150380,2015,2.0,882,0.0022675736961451248
150380,2016,8.0,794,0.010075566750629723
150380,2017,4.0,737,0.005427408412483039
150380,2018,0.0,751,0.0
150380,2019,5.0,715,0.006993006993006993
150390,2012,1.0,966,0.0010351966873706005
150390,2013,7.0,1016,0.006889763779527559
150390,2014,6.0,1073,0.005591798695246971
150390,2015,5.0,1063,0.004703668861712135
150390,2016,9.0,1140,0.007894736842105263
150390,2017,11.0,1042,0.01055662188099808
150390,2018,8.0,1091,0.007332722273143905
150390,2019,12.0,1126,0.010657193605683837
150400,2012,3.0,494,0.006072874493927126
150400,2013,7.0,483,0.014492753623188406
150400,2014,5.0,444,0.01126126126126126
150400,2015,6.0,445,0.01348314606741573
150400,2016,4.0,456,0.008771929824561403
150400,2017,1.0,402,0.0024875621890547263
150400,2018,3.0,443,0.006772009029345372
150400,2019,3.0,469,0.006396588486140725
150405,2012,7.0,625,0.0112
150405,2013,4.0,617,0.006482982171799027
150405,2014,3.0,621,0.004830917874396135
150405,2015,6.0,635,0.009448818897637795
150405,2016,4.0,591,0.00676818950930626
150405,2017,4.0,559,0.007155635062611807
150405,2018,4.0,648,0.006172839506172839
150405,2019,1.0,564,0.0017730496453900709
150410,2012,0.0,127,0.0
150410,2013,0.0,104,0.0
150410,2014,0.0,117,0.0
150410,2015,0.0,112,0.0
150410,2016,0.0,97,0.0
150410,2017,1.0,90,0.011111111111111112
150410,2018,0.0,93,0.0
150410,2019,1.0,117,0.008547008547008548
150420,2012,26.0,4812,0.005403158769742311
150420,2013,23.0,4965,0.004632426988922457
150420,2014,14.0,5128,0.002730109204368175
150420,2015,19.0,5173,0.0036729170693988013
150420,2016,27.0,4751,0.005683014102294254
150420,2017,27.0,4764,0.005667506297229219
150420,2018,22.0,4943,0.004450738417964798
150420,2019,23.0,4822,0.00476980506014102
150430,2012,1.0,392,0.002551020408163265
150430,2013,3.0,441,0.006802721088435374
150430,2014,2.0,421,0.004750593824228029
150430,2015,2.0,427,0.00468384074941452
150430,2016,1.0,383,0.0026109660574412533
150430,2017,3.0,362,0.008287292817679558
150430,2018,4.0,384,0.010416666666666666
150430,2019,1.0,350,0.002857142857142857
150440,2012,2.0,333,0.006006006006006006
150440,2013,2.0,323,0.006191950464396285
150440,2014,2.0,369,0.005420054200542005
150440,2015,3.0,330,0.00909090909090909
150440,2016,2.0,329,0.0060790273556231
150440,2017,0.0,324,0.0
150440,2018,0.0,292,0.0
150440,2019,1.0,304,0.003289473684210526
150442,2012,10.0,1665,0.006006006006006006
150442,2013,10.0,1777,0.005627462014631401
150442,2014,13.0,1853,0.007015650296815974
150442,2015,8.0,1863,0.0042941492216854536
150442,2016,5.0,1794,0.002787068004459309
150442,2017,14.0,1794,0.007803790412486065
150442,2018,6.0,1714,0.003500583430571762
150442,2019,9.0,1813,0.004964147821290678
150445,2012,4.0,459,0.008714596949891068
150445,2013,3.0,477,0.006289308176100629
150445,2014,2.0,432,0.004629629629629629
150445,2015,0.0,430,0.0
150445,2016,1.0,432,0.0023148148148148147
150445,2017,1.0,463,0.0021598272138228943
150445,2018,2.0,422,0.004739336492890996
150445,2019,6.0,491,0.012219959266802444
150450,2012,1.0,586,0.0017064846416382253
150450,2013,3.0,473,0.006342494714587738
150450,2014,2.0,602,0.0033222591362126247
150450,2015,2.0,596,0.003355704697986577
150450,2016,2.0,537,0.0037243947858473
150450,2017,3.0,562,0.005338078291814947
150450,2018,3.0,631,0.004754358161648178
150450,2019,1.0,642,0.001557632398753894
150460,2012,4.0,469,0.008528784648187633
150460,2013,2.0,518,0.003861003861003861
150460,2014,4.0,516,0.007751937984496124
150460,2015,0.0,482,0.0
150460,2016,4.0,506,0.007905138339920948
150460,2017,5.0,485,0.010309278350515464
150460,2018,1.0,464,0.0021551724137931034
150460,2019,2.0,460,0.004347826086956522
150470,2012,6.0,1174,0.005110732538330494
150470,2013,7.0,1191,0.005877413937867338
150470,2014,5.0,1217,0.004108463434675432
150470,2015,5.0,1249,0.0040032025620496394
150470,2016,8.0,1204,0.006644518272425249
150470,2017,5.0,1229,0.0040683482506102524
150470,2018,2.0,1312,0.001524390243902439
150470,2019,7.0,1305,0.0053639846743295016
150475,2013,0.0,1,0.0
150475,2014,2.0,168,0.011904761904761904
150475,2015,1.0,150,0.006666666666666667
150475,2016,1.0,225,0.0044444444444444444
150475,2017,2.0,229,0.008733624454148471
150475,2018,3.0,289,0.010380622837370242
150475,2019,4.0,335,0.011940298507462687
150480,2012,7.0,1044,0.006704980842911878
150480,2013,6.0,1072,0.005597014925373134
150480,2014,5.0,1094,0.004570383912248629
150480,2015,6.0,1151,0.005212858384013901
150480,2016,9.0,1138,0.007908611599297012
150480,2017,11.0,1107,0.00993676603432701
150480,2018,4.0,1032,0.003875968992248062
150480,2019,10.0,1050,0.009523809523809525
150490,2012,6.0,525,0.011428571428571429
150490,2013,9.0,564,0.015957446808510637
150490,2014,4.0,610,0.006557377049180328
150490,2015,2.0,601,0.0033277870216306157
150490,2016,4.0,605,0.006611570247933884
150490,2017,4.0,572,0.006993006993006993
150490,2018,4.0,578,0.006920415224913495
150490,2019,6.0,616,0.00974025974025974
150495,2012,2.0,408,0.004901960784313725
150495,2013,2.0,377,0.005305039787798408
150495,2014,2.0,401,0.004987531172069825
150495,2015,1.0,449,0.0022271714922048997
150495,2016,1.0,445,0.0022471910112359553
150495,2017,3.0,386,0.007772020725388601
150495,2018,0.0,406,0.0
150495,2019,2.0,347,0.005763688760806916
150497,2012,1.0,194,0.005154639175257732
150497,2013,0.0,210,0.0
150497,2014,1.0,215,0.004651162790697674
150497,2015,0.0,199,0.0
150497,2016,3.0,217,0.013824884792626729
150497,2017,1.0,218,0.0045871559633027525
150497,2018,4.0,223,0.017937219730941704
150497,2019,0.0,229,0.0
150500,2012,1.0,142,0.007042253521126761
150500,2013,1.0,124,0.008064516129032258
150500,2014,0.0,171,0.0
150500,2015,0.0,153,0.0
150500,2016,2.0,165,0.012121212121212121
150500,2017,1.0,161,0.006211180124223602
150500,2018,0.0,134,0.0
150500,2019,0.0,131,0.0
150503,2012,3.0,481,0.006237006237006237
150503,2013,5.0,510,0.00980392156862745
150503,2014,0.0,577,0.0
150503,2015,2.0,620,0.0032258064516129032
150503,2016,1.0,553,0.0018083182640144665
150503,2017,6.0,621,0.00966183574879227
150503,2018,2.0,631,0.003169572107765452
150503,2019,3.0,585,0.005128205128205128
150506,2012,3.0,1259,0.0023828435266084196
150506,2013,5.0,1209,0.0041356492969396195
150506,2014,3.0,1260,0.002380952380952381
150506,2015,3.0,1334,0.0022488755622188904
150506,2016,2.0,1211,0.0016515276630883566
150506,2017,3.0,1252,0.0023961661341853034
150506,2018,3.0,1240,0.0024193548387096775
150506,2019,4.0,1193,0.003352891869237217
150510,2012,5.0,1001,0.004995004995004995
150510,2013,10.0,991,0.010090817356205853
150510,2014,10.0,1048,0.009541984732824428
150510,2015,6.0,983,0.006103763987792472
150510,2016,8.0,985,0.008121827411167513
150510,2017,6.0,1019,0.005888125613346418
150510,2018,5.0,1019,0.004906771344455349
150510,2019,9.0,1092,0.008241758241758242
150520,2012,6.0,716,0.008379888268156424
150520,2013,4.0,751,0.005326231691078562
150520,2014,2.0,702,0.002849002849002849
150520,2015,2.0,731,0.0027359781121751026
150520,2016,2.0,649,0.0030816640986132513
150520,2017,6.0,691,0.008683068017366137
150520,2018,2.0,726,0.0027548209366391185
150520,2019,4.0,673,0.005943536404160475
150530,2012,13.0,1283,0.010132501948558068
150530,2013,13.0,1336,0.009730538922155689
150530,2014,6.0,1482,0.004048582995951417
150530,2015,14.0,1397,0.010021474588403722
150530,2016,11.0,1399,0.007862759113652609
150530,2017,12.0,1403,0.008553100498930863
150530,2018,11.0,1547,0.007110536522301228
150530,2019,8.0,1550,0.005161290322580645
150540,2012,1.0,251,0.00398406374501992
150540,2013,1.0,288,0.003472222222222222
150540,2014,2.0,268,0.007462686567164179
150540,2015,4.0,322,0.012422360248447204
150540,2016,1.0,281,0.0035587188612099642
150540,2017,0.0,300,0.0
150540,2018,0.0,322,0.0
150540,2019,0.0,310,0.0
150543,2012,7.0,596,0.01174496644295302
150543,2013,6.0,663,0.00904977375565611
150543,2014,1.0,668,0.0014970059880239522
150543,2015,5.0,638,0.007836990595611285
150543,2016,2.0,630,0.0031746031746031746
150543,2017,7.0,675,0.01037037037037037
150543,2018,3.0,725,0.004137931034482759
150543,2019,5.0,707,0.007072135785007072
150548,2012,3.0,681,0.004405286343612335
150548,2013,0.0,655,0.0
150548,2014,2.0,625,0.0032
150548,2015,0.0,686,0.0
150548,2016,5.0,752,0.006648936170212766
150548,2017,2.0,764,0.002617801047120419
150548,2018,2.0,744,0.002688172043010753
150548,2019,4.0,776,0.005154639175257732
150549,2012,0.0,116,0.0
150549,2013,1.0,122,0.00819672131147541
150549,2014,0.0,100,0.0
150549,2015,1.0,106,0.009433962264150943
150549,2016,0.0,89,0.0
150549,2017,0.0,97,0.0
150549,2018,0.0,110,0.0
150549,2019,0.0,105,0.0
150550,2012,9.0,2093,0.004300047778308648
150550,2013,9.0,2003,0.0044932601098352475
150550,2014,12.0,2069,0.005799903334944417
150550,2015,11.0,2033,0.0054107230693556324
150550,2016,9.0,2001,0.004497751124437781
150550,2017,5.0,1977,0.0025290844714213456
150550,2018,7.0,2148,0.0032588454376163874
150550,2019,7.0,2065,0.003389830508474576
150553,2012,26.0,4513,0.005761134500332373
150553,2013,25.0,5157,0.004847779716889665
150553,2014,25.0,5360,0.0046641791044776115
150553,2015,27.0,5019,0.005379557680812911
150553,2016,24.0,4644,0.00516795865633075
150553,2017,22.0,4582,0.004801396769969445
150553,2018,18.0,4810,0.0037422037422037424
150553,2019,20.0,4577,0.004369674459252786
150555,2012,1.0,127,0.007874015748031496
150555,2013,2.0,130,0.015384615384615385
150555,2014,1.0,137,0.0072992700729927005
150555,2015,0.0,142,0.0
150555,2016,1.0,121,0.008264462809917356
150555,2017,0.0,116,0.0
150555,2018,4.0,127,0.031496062992125984
150555,2019,0.0,120,0.0
150560,2012,1.0,109,0.009174311926605505
150560,2013,1.0,97,0.010309278350515464
150560,2014,1.0,119,0.008403361344537815
150560,2015,0.0,98,0.0
150560,2016,0.0,103,0.0
150560,2017,0.0,114,0.0
150560,2018,1.0,103,0.009708737864077669
150560,2019,0.0,95,0.0
150563,2012,0.0,174,0.0
150563,2013,0.0,142,0.0
150563,2014,1.0,154,0.006493506493506494
150563,2015,0.0,148,0.0
150563,2016,1.0,141,0.0070921985815602835
150563,2017,2.0,182,0.01098901098901099
150563,2018,1.0,176,0.005681818181818182
150563,2019,1.0,165,0.006060606060606061
150565,2012,3.0,246,0.012195121951219513
150565,2013,2.0,229,0.008733624454148471
150565,2014,2.0,299,0.006688963210702341
150565,2015,1.0,273,0.003663003663003663
150565,2016,1.0,285,0.0035087719298245615
150565,2017,2.0,291,0.006872852233676976
150565,2018,0.0,321,0.0
150565,2019,2.0,282,0.0070921985815602835
150570,2012,2.0,295,0.006779661016949152
150570,2013,3.0,330,0.00909090909090909
150570,2014,0.0,332,0.0
150570,2015,2.0,345,0.005797101449275362
150570,2016,1.0,352,0.002840909090909091
150570,2017,1.0,348,0.0028735632183908046
150570,2018,2.0,351,0.005698005698005698
150570,2019,1.0,364,0.0027472527472527475
150580,2012,3.0,1170,0.002564102564102564
150580,2013,11.0,1279,0.008600469116497263
150580,2014,8.0,1480,0.005405405405405406
150580,2015,12.0,1596,0.007518796992481203
150580,2016,11.0,1461,0.007529089664613279
150580,2017,6.0,1489,0.004029550033579583
150580,2018,7.0,1678,0.004171632896305125
150580,2019,2.0,1569,0.0012746972594008922
150590,2012,7.0,670,0.010447761194029851
150590,2013,5.0,732,0.006830601092896175
150590,2014,3.0,675,0.0044444444444444444
150590,2015,2.0,711,0.0028129395218002813
150590,2016,2.0,743,0.0026917900403768506
150590,2017,2.0,701,0.0028530670470756064
150590,2018,2.0,755,0.0026490066225165563
150590,2019,3.0,768,0.00390625
150600,2012,7.0,734,0.009536784741144414
150600,2013,1.0,678,0.0014749262536873156
150600,2014,6.0,655,0.00916030534351145
150600,2015,7.0,666,0.010510510510510511
150600,2016,8.0,722,0.0110803324099723
150600,2017,1.0,777,0.001287001287001287
150600,2018,8.0,703,0.011379800853485065
150600,2019,4.0,755,0.005298013245033113
150610,2012,1.0,176,0.005681818181818182
150610,2013,0.0,162,0.0
150610,2014,2.0,193,0.010362694300518135
150610,2015,0.0,185,0.0
150610,2016,0.0,172,0.0
150610,2017,0.0,171,0.0
150610,2018,1.0,200,0.005
150610,2019,0.0,191,0.0
150611,2012,1.0,185,0.005405405405405406
150611,2013,1.0,180,0.005555555555555556
150611,2014,1.0,173,0.005780346820809248
150611,2015,1.0,158,0.006329113924050633
150611,2016,0.0,168,0.0
150611,2017,2.0,169,0.011834319526627219
150611,2018,2.0,160,0.0125
150611,2019,1.0,162,0.006172839506172839
150613,2012,6.0,1609,0.0037290242386575512
150613,2013,8.0,1641,0.004875076173065204
150613,2014,14.0,1651,0.008479709267110842
150613,2015,10.0,1701,0.005878894767783657
150613,2016,9.0,1627,0.005531653349723417
150613,2017,9.0,1743,0.0051635111876075735
150613,2018,13.0,1756,0.007403189066059226
150613,2019,7.0,1725,0.004057971014492754
150616,2012,1.0,327,0.0030581039755351682
150616,2013,3.0,276,0.010869565217391304
150616,2014,0.0,308,0.0
150616,2015,0.0,311,0.0
150616,2016,0.0,274,0.0
150616,2017,0.0,273,0.0
150616,2018,2.0,308,0.006493506493506494
150616,2019,1.0,281,0.0035587188612099642
150618,2012,4.0,752,0.005319148936170213
150618,2013,6.0,686,0.008746355685131196
150618,2014,4.0,672,0.005952380952380952
150618,2015,5.0,729,0.006858710562414266
150618,2016,3.0,676,0.004437869822485207
150618,2017,4.0,608,0.006578947368421052
150618,2018,2.0,610,0.003278688524590164
150618,2019,1.0,529,0.001890359168241966
150619,2012,3.0,390,0.007692307692307693
150619,2013,1.0,330,0.0030303030303030303
150619,2014,2.0,373,0.005361930294906166
150619,2015,1.0,383,0.0026109660574412533
150619,2016,4.0,369,0.01084010840108401
150619,2017,2.0,411,0.004866180048661801
150619,2018,3.0,413,0.007263922518159807
150619,2019,2.0,407,0.004914004914004914
150620,2012,3.0,665,0.004511278195488722
150620,2013,4.0,684,0.005847953216374269
150620,2014,5.0,736,0.006793478260869565
150620,2015,4.0,632,0.006329113924050633
150620,2016,1.0,655,0.0015267175572519084
150620,2017,2.0,607,0.0032948929159802307
150620,2018,3.0,676,0.004437869822485207
150620,2019,2.0,680,0.0029411764705882353
150630,2012,4.0,366,0.01092896174863388
150630,2013,1.0,352,0.002840909090909091
150630,2014,5.0,349,0.014326647564469915
150630,2015,1.0,377,0.002652519893899204
150630,2016,0.0,381,0.0
150630,2017,1.0,378,0.0026455026455026454
150630,2018,1.0,362,0.0027624309392265192
150630,2019,2.0,337,0.005934718100890208
150635,2012,1.0,306,0.0032679738562091504
150635,2013,0.0,324,0.0
150635,2014,0.0,341,0.0
150635,2015,0.0,285,0.0
150635,2016,2.0,354,0.005649717514124294
150635,2017,1.0,345,0.002898550724637681
150635,2018,1.0,326,0.003067484662576687
150635,2019,4.0,330,0.012121212121212121
150640,2012,0.0,66,0.0
150640,2013,0.0,101,0.0
