CODMUNRES,ano_nasc,Qtd_Gravidez,Qtd_Total,Ratio
150770,2012,2.0,465,0.004301075268817204
150770,2013,5.0,499,0.01002004008016032
150770,2014,9.0,531,0.01694915254237288
150770,2015,7.0,553,0.012658227848101266
150770,2016,12.0,551,0.021778584392014518
150770,2017,6.0,520,0.011538461538461539
150770,2018,12.0,517,0.02321083172147002
150770,2019,15.0,526,0.028517110266159697
150775,2012,0.0,70,0.0
150775,2013,0.0,94,0.0
150775,2014,0.0,82,0.0
150775,2015,4.0,93,0.043010752688172046
150775,2016,0.0,86,0.0
150775,2017,2.0,95,0.021052631578947368
150775,2018,4.0,119,0.03361344537815126
150775,2019,2.0,93,0.021505376344086023
150780,2012,8.0,323,0.02476780185758514
150780,2013,4.0,289,0.01384083044982699
150780,2014,5.0,271,0.01845018450184502
150780,2015,2.0,302,0.006622516556291391
150780,2016,4.0,257,0.01556420233463035
150780,2017,3.0,297,0.010101010101010102
150780,2018,2.0,293,0.006825938566552901
150780,2019,2.0,305,0.006557377049180328
150790,2012,4.0,460,0.008695652173913044
150790,2013,2.0,393,0.005089058524173028
150790,2014,8.0,428,0.018691588785046728
150790,2015,6.0,432,0.013888888888888888
150790,2016,1.0,382,0.002617801047120419
150790,2017,3.0,382,0.007853403141361256
150790,2018,4.0,394,0.01015228426395939
150790,2019,7.0,386,0.018134715025906734
150795,2012,19.0,1440,0.013194444444444444
150795,2013,27.0,1519,0.017774851876234364
150795,2014,16.0,1537,0.01040988939492518
150795,2015,25.0,1688,0.01481042654028436
150795,2016,24.0,1562,0.015364916773367477
150795,2017,20.0,1472,0.01358695652173913
150795,2018,19.0,1462,0.012995896032831737
150795,2019,26.0,1453,0.017894012388162423
150796,2012,0.0,196,0.0
150796,2013,3.0,180,0.016666666666666666
150796,2014,0.0,176,0.0
150796,2015,0.0,207,0.0
150796,2016,2.0,174,0.011494252873563218
150796,2017,2.0,206,0.009708737864077669
150796,2018,2.0,175,0.011428571428571429
150796,2019,2.0,182,0.01098901098901099
150797,2012,6.0,255,0.023529411764705882
150797,2013,4.0,289,0.01384083044982699
150797,2014,1.0,314,0.0031847133757961785
150797,2015,0.0,267,0.0
150797,2016,5.0,273,0.018315018315018316
150797,2017,0.0,283,0.0
150797,2018,2.0,346,0.005780346820809248
150797,2019,10.0,311,0.03215434083601286
150800,2012,12.0,1375,0.008727272727272728
150800,2013,20.0,1459,0.013708019191226868
150800,2014,19.0,1415,0.01342756183745583
150800,2015,25.0,1470,0.017006802721088437
150800,2016,31.0,1518,0.020421607378129116
150800,2017,23.0,1489,0.01544660846205507
150800,2018,26.0,1487,0.017484868863483525
150800,2019,21.0,1515,0.013861386138613862
150803,2012,10.0,602,0.016611295681063124
150803,2013,4.0,578,0.006920415224913495
150803,2014,9.0,567,0.015873015873015872
150803,2015,12.0,565,0.021238938053097345
150803,2016,10.0,537,0.0186219739292365
150803,2017,10.0,566,0.0176678445229682
150803,2018,2.0,503,0.003976143141153081
150803,2019,6.0,479,0.012526096033402923
150805,2012,0.0,209,0.0
150805,2013,0.0,211,0.0
150805,2014,2.0,223,0.008968609865470852
150805,2015,6.0,209,0.028708133971291867
150805,2016,2.0,227,0.00881057268722467
150805,2017,2.0,221,0.00904977375565611
150805,2018,1.0,262,0.003816793893129771
150805,2019,0.0,275,0.0
150808,2012,12.0,745,0.016107382550335572
150808,2013,10.0,689,0.01451378809869376
150808,2014,12.0,662,0.01812688821752266
150808,2015,9.0,704,0.01278409090909091
150808,2016,10.0,631,0.01584786053882726
150808,2017,13.0,702,0.018518518518518517
150808,2018,8.0,762,0.010498687664041995
150808,2019,14.0,732,0.01912568306010929
150810,2012,29.0,2047,0.014167073766487542
150810,2013,31.0,2209,0.01403349932095971
150810,2014,32.0,2166,0.014773776546629732
150810,2015,23.0,2131,0.010793054903801032
150810,2016,31.0,2119,0.0146295422369042
150810,2017,25.0,2052,0.012183235867446393
150810,2018,36.0,1899,0.018957345971563982
150810,2019,17.0,1790,0.009497206703910615
150812,2012,12.0,469,0.0255863539445629
150812,2013,7.0,474,0.014767932489451477
150812,2014,6.0,461,0.013015184381778741
150812,2015,4.0,467,0.008565310492505354
150812,2016,8.0,493,0.016227180527383367
150812,2017,10.0,431,0.02320185614849188
150812,2018,7.0,475,0.014736842105263158
150812,2019,11.0,444,0.024774774774774775
150815,2012,10.0,858,0.011655011655011656
150815,2013,4.0,791,0.0050568900126422255
150815,2014,2.0,792,0.0025252525252525255
150815,2015,18.0,824,0.021844660194174758
150815,2016,17.0,736,0.02309782608695652
150815,2017,10.0,743,0.013458950201884253
150815,2018,14.0,793,0.017654476670870115
150815,2019,6.0,783,0.007662835249042145
150820,2012,7.0,716,0.009776536312849162
150820,2013,10.0,798,0.012531328320802004
150820,2014,8.0,749,0.010680907877169559
150820,2015,17.0,772,0.022020725388601035
150820,2016,14.0,753,0.01859229747675963
150820,2017,12.0,707,0.016973125884016973
150820,2018,9.0,748,0.012032085561497326
150820,2019,12.0,713,0.016830294530154277
150830,2012,14.0,1215,0.011522633744855968
150830,2013,9.0,1218,0.007389162561576354
150830,2014,17.0,1215,0.013991769547325103
150830,2015,23.0,1251,0.01838529176658673
150830,2016,20.0,1158,0.017271157167530225
150830,2017,19.0,1140,0.016666666666666666
150830,2018,11.0,1146,0.009598603839441536
150830,2019,13.0,1044,0.012452107279693486
150835,2012,8.0,229,0.034934497816593885
150835,2013,4.0,198,0.020202020202020204
150835,2014,2.0,257,0.007782101167315175
150835,2015,4.0,353,0.0113314447592068
150835,2016,10.0,396,0.025252525252525252
150835,2017,12.0,377,0.03183023872679045
150835,2018,8.0,388,0.020618556701030927
150835,2019,6.0,365,0.01643835616438356
150840,2012,4.0,770,0.005194805194805195
150840,2013,12.0,751,0.015978695073235686
150840,2014,6.0,817,0.0073439412484700125
150840,2015,26.0,931,0.027926960257787327
150840,2016,10.0,904,0.011061946902654867
150840,2017,19.0,881,0.021566401816118047
150840,2018,6.0,950,0.00631578947368421
150840,2019,10.0,945,0.010582010582010581
160000,2012,0.0,1,0.0
160000,2013,0.0,1,0.0
160000,2015,0.0,3,0.0
160005,2012,1.0,77,0.012987012987012988
160005,2013,6.0,89,0.06741573033707865
160005,2014,0.0,73,0.0
160005,2015,0.0,63,0.0
160005,2016,2.0,67,0.029850746268656716
160005,2017,4.0,60,0.06666666666666667
160005,2018,0.0,76,0.0
160005,2019,2.0,92,0.021739130434782608
160010,2012,1.0,148,0.006756756756756757
160010,2013,2.0,154,0.012987012987012988
160010,2014,4.0,141,0.028368794326241134
160010,2015,0.0,161,0.0
160010,2016,0.0,133,0.0
160010,2017,4.0,141,0.028368794326241134
160010,2018,0.0,188,0.0
160010,2019,4.0,169,0.023668639053254437
160015,2012,5.0,279,0.017921146953405017
160015,2013,2.0,283,0.007067137809187279
160015,2014,3.0,273,0.01098901098901099
160015,2015,0.0,244,0.0
160015,2016,6.0,251,0.02390438247011952
160015,2017,4.0,270,0.014814814814814815
160015,2018,9.0,303,0.0297029702970297
160015,2019,4.0,310,0.012903225806451613
160020,2012,3.0,180,0.016666666666666666
160020,2013,3.0,195,0.015384615384615385
160020,2014,2.0,194,0.010309278350515464
160020,2015,0.0,198,0.0
160020,2016,4.0,176,0.022727272727272728
160020,2017,0.0,210,0.0
160020,2018,4.0,223,0.017937219730941704
160020,2019,6.0,213,0.028169014084507043
160021,2012,0.0,68,0.0
160021,2013,0.0,83,0.0
160021,2014,0.0,81,0.0
160021,2015,1.0,85,0.011764705882352941
160021,2016,0.0,89,0.0
160021,2017,4.0,106,0.03773584905660377
160021,2018,2.0,118,0.01694915254237288
160021,2019,2.0,90,0.022222222222222223
160023,2012,7.0,168,0.041666666666666664
160023,2013,6.0,193,0.031088082901554404
160023,2014,4.0,187,0.0213903743315508
160023,2015,6.0,192,0.03125
160023,2016,0.0,180,0.0
160023,2017,9.0,164,0.054878048780487805
160023,2018,0.0,168,0.0
160023,2019,0.0,168,0.0
160025,2012,0.0,102,0.0
160025,2013,0.0,115,0.0
160025,2014,2.0,121,0.01652892561983471
160025,2015,0.0,109,0.0
160025,2016,0.0,99,0.0
160025,2017,0.0,120,0.0
160025,2018,2.0,157,0.012738853503184714
160025,2019,2.0,145,0.013793103448275862
160027,2012,19.0,892,0.021300448430493273
160027,2013,16.0,887,0.018038331454340473
160027,2014,13.0,996,0.013052208835341365
160027,2015,14.0,923,0.015167930660888408
160027,2016,14.0,783,0.017879948914431672
160027,2017,19.0,813,0.023370233702337023
160027,2018,18.0,830,0.021686746987951807
160027,2019,16.0,776,0.020618556701030927
160030,2012,129.0,8992,0.01434608540925267
160030,2013,145.0,9539,0.01520075479610022
160030,2014,121.0,9799,0.01234819879579549
160030,2015,138.0,9490,0.014541622760800843
160030,2016,153.0,9478,0.01614264612787508
160030,2017,185.0,9268,0.019961156668105308
160030,2018,159.0,9293,0.017109652426557626
160030,2019,173.0,8882,0.01947759513623058
160040,2012,9.0,404,0.022277227722772276
160040,2013,11.0,449,0.024498886414253896
160040,2014,8.0,432,0.018518518518518517
160040,2015,7.0,466,0.015021459227467811
160040,2016,10.0,460,0.021739130434782608
160040,2017,6.0,450,0.013333333333333334
160040,2018,4.0,515,0.007766990291262136
160040,2019,8.0,576,0.013888888888888888
160050,2012,6.0,484,0.012396694214876033
160050,2013,6.0,500,0.012
160050,2014,11.0,529,0.020793950850661626
160050,2015,4.0,464,0.008620689655172414
160050,2016,10.0,558,0.017921146953405017
160050,2017,6.0,557,0.010771992818671455
160050,2018,10.0,576,0.017361111111111112
160050,2019,4.0,596,0.006711409395973154
160053,2012,4.0,305,0.013114754098360656
160053,2013,3.0,340,0.008823529411764706
160053,2014,10.0,427,0.0234192037470726
160053,2015,11.0,414,0.026570048309178744
160053,2016,2.0,369,0.005420054200542005
160053,2017,7.0,395,0.017721518987341773
160053,2018,6.0,440,0.013636363636363636
160053,2019,8.0,411,0.019464720194647202
160055,2012,0.0,76,0.0
160055,2013,1.0,79,0.012658227848101266
160055,2014,0.0,72,0.0
160055,2015,2.0,84,0.023809523809523808
160055,2016,2.0,66,0.030303030303030304
160055,2017,0.0,80,0.0
160055,2018,2.0,77,0.025974025974025976
160055,2019,0.0,71,0.0
160060,2012,35.0,2186,0.016010978956999086
160060,2013,50.0,2260,0.022123893805309734
160060,2014,24.0,2378,0.010092514718250631
160060,2015,29.0,2267,0.012792236435818262
160060,2016,35.0,2253,0.015534842432312472
160060,2017,32.0,2188,0.014625228519195612
160060,2018,43.0,2279,0.018867924528301886
160060,2019,57.0,2230,0.025560538116591928
160070,2012,0.0,288,0.0
160070,2013,4.0,271,0.014760147601476014
160070,2014,2.0,293,0.006825938566552901
160070,2015,2.0,302,0.006622516556291391
160070,2016,3.0,311,0.00964630225080386
160070,2017,0.0,300,0.0
160070,2018,6.0,319,0.018808777429467086
160070,2019,1.0,331,0.0030211480362537764
160080,2012,6.0,243,0.024691358024691357
160080,2013,7.0,271,0.025830258302583026
160080,2014,4.0,274,0.014598540145985401
160080,2015,2.0,278,0.007194244604316547
160080,2016,4.0,246,0.016260162601626018
160080,2017,8.0,274,0.029197080291970802
160080,2018,0.0,300,0.0
160080,2019,4.0,292,0.0136986301369863
170000,2012,0.0,4,0.0
170000,2013,0.0,5,0.0
170000,2014,0.0,5,0.0
170000,2015,0.0,4,0.0
170000,2016,0.0,1,0.0
170000,2017,0.0,3,0.0
170000,2019,2.0,2,1.0
170025,2012,0.0,27,0.0
170025,2013,0.0,37,0.0
170025,2014,2.0,41,0.04878048780487805
170025,2015,0.0,30,0.0
170025,2016,0.0,36,0.0
170025,2017,2.0,27,0.07407407407407407
170025,2018,0.0,44,0.0
170025,2019,0.0,32,0.0
170030,2012,0.0,84,0.0
170030,2013,3.0,84,0.03571428571428571
170030,2014,0.0,80,0.0
170030,2015,2.0,77,0.025974025974025976
170030,2016,2.0,85,0.023529411764705882
170030,2017,0.0,76,0.0
170030,2018,0.0,77,0.0
170030,2019,2.0,60,0.03333333333333333
170035,2012,9.0,87,0.10344827586206896
170035,2013,6.0,81,0.07407407407407407
170035,2014,0.0,78,0.0
170035,2015,4.0,71,0.056338028169014086
170035,2016,0.0,68,0.0
170035,2017,0.0,93,0.0
170035,2018,2.0,72,0.027777777777777776
170035,2019,2.0,71,0.028169014084507043
170040,2012,0.0,134,0.0
170040,2013,0.0,129,0.0
170040,2014,4.0,128,0.03125
170040,2015,0.0,108,0.0
170040,2016,4.0,113,0.035398230088495575
170040,2017,7.0,128,0.0546875
170040,2018,0.0,108,0.0
170040,2019,2.0,117,0.017094017094017096
170070,2012,2.0,114,0.017543859649122806
170070,2013,2.0,101,0.019801980198019802
170070,2014,0.0,125,0.0
170070,2015,0.0,122,0.0
170070,2016,0.0,98,0.0
170070,2017,0.0,111,0.0
170070,2018,3.0,132,0.022727272727272728
170070,2019,3.0,130,0.023076923076923078
170100,2012,0.0,157,0.0
170100,2013,4.0,166,0.024096385542168676
170100,2014,2.0,163,0.012269938650306749
170100,2015,3.0,175,0.017142857142857144
170100,2016,2.0,156,0.01282051282051282
170100,2017,2.0,164,0.012195121951219513
170100,2018,10.0,167,0.059880239520958084
170100,2019,2.0,170,0.011764705882352941
170105,2012,0.0,47,0.0
170105,2013,0.0,45,0.0
170105,2014,1.0,40,0.025
170105,2015,2.0,45,0.044444444444444446
170105,2016,0.0,48,0.0
170105,2017,2.0,43,0.046511627906976744
170105,2018,0.0,39,0.0
170105,2019,0.0,49,0.0
170110,2012,0.0,81,0.0
170110,2013,2.0,66,0.030303030303030304
170110,2014,0.0,71,0.0
170110,2015,1.0,81,0.012345679012345678
170110,2016,1.0,69,0.014492753623188406
170110,2017,0.0,79,0.0
170110,2018,2.0,84,0.023809523809523808
170110,2019,4.0,75,0.05333333333333334
170130,2012,0.0,89,0.0
170130,2013,2.0,69,0.028985507246376812
170130,2014,0.0,56,0.0
170130,2015,2.0,68,0.029411764705882353
170130,2016,2.0,67,0.029850746268656716
170130,2017,0.0,68,0.0
170130,2018,0.0,75,0.0
170130,2019,2.0,80,0.025
170190,2012,4.0,103,0.038834951456310676
170190,2013,0.0,101,0.0
170190,2014,0.0,68,0.0
170190,2015,2.0,84,0.023809523809523808
170190,2016,0.0,95,0.0
170190,2017,4.0,113,0.035398230088495575
170190,2018,8.0,100,0.08
170190,2019,2.0,103,0.019417475728155338
170200,2012,0.0,100,0.0
170200,2013,2.0,104,0.019230769230769232
170200,2014,2.0,104,0.019230769230769232
170200,2015,0.0,99,0.0
170200,2016,4.0,93,0.043010752688172046
170200,2017,0.0,97,0.0
170200,2018,2.0,86,0.023255813953488372
170200,2019,0.0,101,0.0
170210,2012,56.0,3120,0.017948717948717947
170210,2013,58.0,3065,0.01892332789559543
170210,2014,64.0,3200,0.02
170210,2015,53.0,3181,0.016661427224143353
170210,2016,61.0,3086,0.019766688269604666
170210,2017,59.0,3098,0.019044544867656554
170210,2018,69.0,3357,0.020554066130473638
170210,2019,70.0,3100,0.02258064516129032
170215,2012,2.0,92,0.021739130434782608
170215,2013,1.0,106,0.009433962264150943
170215,2014,0.0,81,0.0
170215,2015,4.0,92,0.043478260869565216
170215,2016,2.0,87,0.022988505747126436
170215,2017,2.0,97,0.020618556701030927
170215,2018,0.0,90,0.0
170215,2019,4.0,91,0.04395604395604396
170220,2012,8.0,558,0.014336917562724014
170220,2013,0.0,511,0.0
170220,2014,9.0,647,0.013910355486862442
170220,2015,4.0,599,0.00667779632721202
170220,2016,2.0,538,0.0037174721189591076
170220,2017,5.0,569,0.008787346221441126
170220,2018,4.0,502,0.00796812749003984
170220,2019,10.0,557,0.017953321364452424
170230,2012,0.0,75,0.0
170230,2013,2.0,105,0.01904761904761905
170230,2014,1.0,94,0.010638297872340425
170230,2015,0.0,95,0.0
170230,2016,3.0,97,0.030927835051546393
170230,2017,0.0,102,0.0
170230,2018,0.0,101,0.0
170230,2019,0.0,94,0.0
170240,2012,4.0,179,0.0223463687150838
170240,2013,4.0,187,0.0213903743315508
170240,2014,6.0,168,0.03571428571428571
170240,2015,4.0,176,0.022727272727272728
170240,2016,2.0,156,0.01282051282051282
170240,2017,0.0,169,0.0
170240,2018,6.0,145,0.041379310344827586
170240,2019,2.0,148,0.013513513513513514
170255,2012,5.0,357,0.014005602240896359
170255,2013,8.0,343,0.023323615160349854
170255,2014,6.0,338,0.01775147928994083
170255,2015,10.0,329,0.030395136778115502
170255,2016,1.0,316,0.0031645569620253164
170255,2017,4.0,312,0.01282051282051282
170255,2018,6.0,374,0.016042780748663103
170255,2019,2.0,334,0.005988023952095809
170270,2012,2.0,43,0.046511627906976744
170270,2013,0.0,34,0.0
170270,2014,0.0,32,0.0
170270,2015,0.0,31,0.0
170270,2016,0.0,41,0.0
170270,2017,2.0,42,0.047619047619047616
170270,2018,0.0,30,0.0
170270,2019,0.0,36,0.0
170290,2012,4.0,213,0.018779342723004695
170290,2013,0.0,202,0.0
170290,2014,4.0,187,0.0213903743315508
170290,2015,8.0,194,0.041237113402061855
170290,2016,6.0,192,0.03125
170290,2017,0.0,157,0.0
170290,2018,4.0,203,0.019704433497536946
170290,2019,1.0,185,0.005405405405405406
170300,2012,2.0,145,0.013793103448275862
170300,2013,0.0,110,0.0
170300,2014,2.0,110,0.01818181818181818
170300,2015,4.0,100,0.04
170300,2016,2.0,108,0.018518518518518517
170300,2017,0.0,107,0.0
170300,2018,4.0,103,0.038834951456310676
170300,2019,2.0,112,0.017857142857142856
170305,2012,0.0,46,0.0
170305,2013,4.0,61,0.06557377049180328
170305,2014,0.0,46,0.0
170305,2015,0.0,45,0.0
170305,2016,0.0,34,0.0
170305,2017,4.0,48,0.08333333333333333
170305,2018,0.0,51,0.0
170305,2019,4.0,50,0.08
170307,2012,0.0,59,0.0
170307,2013,2.0,76,0.02631578947368421
170307,2014,0.0,85,0.0
170307,2015,0.0,88,0.0
170307,2016,0.0,93,0.0
170307,2017,2.0,95,0.021052631578947368
170307,2018,4.0,83,0.04819277108433735
170307,2019,2.0,80,0.025
170310,2012,0.0,84,0.0
170310,2013,3.0,74,0.04054054054054054
170310,2014,4.0,83,0.04819277108433735
170310,2015,2.0,66,0.030303030303030304
170310,2016,4.0,72,0.05555555555555555
170310,2017,2.0,59,0.03389830508474576
170310,2018,0.0,66,0.0
170310,2019,0.0,65,0.0
170320,2012,0.0,60,0.0
170320,2013,0.0,61,0.0
170320,2014,0.0,60,0.0
170320,2015,3.0,53,0.05660377358490566
170320,2016,1.0,67,0.014925373134328358
170320,2017,0.0,60,0.0
170320,2018,0.0,50,0.0
170320,2019,2.0,62,0.03225806451612903
170330,2012,2.0,83,0.024096385542168676
170330,2013,4.0,78,0.05128205128205128
170330,2014,2.0,77,0.025974025974025976
170330,2015,5.0,73,0.0684931506849315
170330,2016,4.0,77,0.05194805194805195
170330,2017,2.0,80,0.025
170330,2018,4.0,80,0.05
170330,2019,2.0,73,0.0273972602739726
170360,2012,2.0,38,0.05263157894736842
170360,2013,2.0,21,0.09523809523809523
170360,2014,0.0,33,0.0
170360,2015,0.0,29,0.0
170360,2016,2.0,26,0.07692307692307693
170360,2017,0.0,22,0.0
170360,2018,0.0,26,0.0
170360,2019,0.0,24,0.0
170370,2012,3.0,87,0.034482758620689655
170370,2013,2.0,94,0.02127659574468085
170370,2014,1.0,89,0.011235955056179775
170370,2015,4.0,90,0.044444444444444446
170370,2016,0.0,81,0.0
170370,2017,2.0,79,0.02531645569620253
170370,2018,0.0,65,0.0
170370,2019,4.0,59,0.06779661016949153
170380,2012,3.0,166,0.018072289156626505
170380,2013,4.0,147,0.027210884353741496
170380,2014,0.0,150,0.0
170380,2015,4.0,165,0.024242424242424242
170380,2016,8.0,132,0.06060606060606061
170380,2017,4.0,146,0.0273972602739726
170380,2018,0.0,135,0.0
170380,2019,5.0,158,0.03164556962025317
170382,2012,0.0,27,0.0
170382,2013,4.0,29,0.13793103448275862
170382,2014,2.0,45,0.044444444444444446
170382,2015,0.0,26,0.0
170382,2016,2.0,25,0.08
170382,2017,0.0,29,0.0
170382,2018,0.0,40,0.0
170382,2019,0.0,29,0.0
170384,2012,1.0,163,0.006134969325153374
170384,2013,2.0,149,0.013422818791946308
170384,2014,4.0,166,0.024096385542168676
170384,2015,2.0,163,0.012269938650306749
170384,2016,2.0,150,0.013333333333333334
170384,2017,2.0,141,0.014184397163120567
170384,2018,5.0,189,0.026455026455026454
170384,2019,3.0,160,0.01875
170386,2012,2.0,52,0.038461538461538464
170386,2013,5.0,50,0.1
170386,2014,0.0,33,0.0
170386,2015,0.0,49,0.0
170386,2016,0.0,57,0.0
170386,2017,1.0,52,0.019230769230769232
170386,2018,4.0,65,0.06153846153846154
170386,2019,0.0,48,0.0
170388,2012,0.0,32,0.0
170388,2013,0.0,47,0.0
170388,2014,0.0,51,0.0
170388,2015,0.0,30,0.0
170388,2016,0.0,32,0.0
170388,2017,2.0,45,0.044444444444444446
170388,2018,0.0,37,0.0
170388,2019,4.0,54,0.07407407407407407
170389,2012,0.0,76,0.0
170389,2013,2.0,74,0.02702702702702703
170389,2014,0.0,65,0.0
170389,2015,0.0,47,0.0
170389,2016,0.0,65,0.0
170389,2017,2.0,76,0.02631578947368421
170389,2018,4.0,70,0.05714285714285714
170389,2019,4.0,51,0.0784313725490196
170390,2012,0.0,82,0.0
170390,2013,0.0,73,0.0
170390,2014,2.0,65,0.03076923076923077
170390,2015,0.0,71,0.0
170390,2016,0.0,79,0.0
170390,2017,2.0,69,0.028985507246376812
170390,2018,0.0,91,0.0
170390,2019,2.0,91,0.02197802197802198
170410,2012,0.0,23,0.0
170410,2013,0.0,20,0.0
170410,2014,0.0,30,0.0
170410,2015,2.0,24,0.08333333333333333
170410,2016,0.0,28,0.0
170410,2017,1.0,25,0.04
170410,2018,0.0,25,0.0
170410,2019,0.0,26,0.0
170460,2012,0.0,21,0.0
170460,2013,0.0,17,0.0
170460,2014,2.0,21,0.09523809523809523
170460,2015,0.0,21,0.0
170460,2016,0.0,13,0.0
170460,2017,0.0,20,0.0
170460,2018,0.0,19,0.0
170460,2019,0.0,21,0.0
170510,2012,2.0,43,0.046511627906976744
170510,2013,0.0,50,0.0
170510,2014,0.0,41,0.0
170510,2015,2.0,44,0.045454545454545456
170510,2016,0.0,37,0.0
170510,2017,1.0,37,0.02702702702702703
170510,2018,0.0,36,0.0
170510,2019,0.0,43,0.0
170550,2012,14.0,542,0.025830258302583026
170550,2013,9.0,540,0.016666666666666666
170550,2014,7.0,564,0.012411347517730497
170550,2015,17.0,578,0.029411764705882353
170550,2016,10.0,576,0.017361111111111112
170550,2017,14.0,603,0.02321724709784411
170550,2018,8.0,572,0.013986013986013986
170550,2019,0.0,548,0.0
170555,2012,0.0,65,0.0
170555,2013,2.0,73,0.0273972602739726
170555,2014,1.0,56,0.017857142857142856
170555,2015,2.0,79,0.02531645569620253
170555,2016,2.0,45,0.044444444444444446
170555,2017,0.0,71,0.0
170555,2018,0.0,56,0.0
170555,2019,0.0,55,0.0
170560,2012,1.0,62,0.016129032258064516
170560,2013,0.0,73,0.0
170560,2014,0.0,64,0.0
170560,2015,0.0,48,0.0
170560,2016,4.0,53,0.07547169811320754
170560,2017,0.0,60,0.0
170560,2018,0.0,65,0.0
170560,2019,2.0,60,0.03333333333333333
170600,2012,0.0,81,0.0
170600,2013,0.0,82,0.0
170600,2014,2.0,84,0.023809523809523808
170600,2015,3.0,79,0.0379746835443038
170600,2016,0.0,72,0.0
170600,2017,0.0,80,0.0
170600,2018,1.0,84,0.011904761904761904
170600,2019,0.0,61,0.0
170610,2012,0.0,95,0.0
170610,2013,4.0,88,0.045454545454545456
170610,2014,4.0,102,0.0392156862745098
170610,2015,0.0,70,0.0
170610,2016,2.0,82,0.024390243902439025
170610,2017,4.0,103,0.038834951456310676
170610,2018,2.0,85,0.023529411764705882
170610,2019,0.0,85,0.0
170625,2012,0.0,25,0.0
170625,2013,0.0,26,0.0
170625,2014,2.0,21,0.09523809523809523
170625,2015,0.0,24,0.0
170625,2016,0.0,23,0.0
170625,2017,0.0,24,0.0
170625,2018,0.0,20,0.0
170625,2019,0.0,17,0.0
170650,2012,4.0,93,0.043010752688172046
170650,2013,0.0,97,0.0
170650,2014,1.0,106,0.009433962264150943
170650,2015,2.0,109,0.01834862385321101
170650,2016,2.0,78,0.02564102564102564
170650,2017,0.0,110,0.0
170650,2018,4.0,91,0.04395604395604396
170650,2019,0.0,99,0.0
170700,2012,10.0,300,0.03333333333333333
170700,2013,6.0,342,0.017543859649122806
170700,2014,10.0,320,0.03125
170700,2015,0.0,331,0.0
170700,2016,4.0,286,0.013986013986013986
170700,2017,4.0,312,0.01282051282051282
170700,2018,7.0,363,0.01928374655647383
170700,2019,4.0,271,0.014760147601476014
170710,2012,2.0,110,0.01818181818181818
170710,2013,0.0,99,0.0
170710,2014,2.0,98,0.02040816326530612
170710,2015,1.0,97,0.010309278350515464
170710,2016,0.0,110,0.0
170710,2017,0.0,109,0.0
170710,2018,0.0,109,0.0
170710,2019,6.0,104,0.057692307692307696
170720,2012,2.0,59,0.03389830508474576
170720,2013,0.0,55,0.0
170720,2014,0.0,70,0.0
170720,2015,0.0,54,0.0
170720,2016,0.0,72,0.0
170720,2017,0.0,59,0.0
170720,2018,0.0,69,0.0
170720,2019,0.0,76,0.0
170730,2012,4.0,73,0.0547945205479452
170730,2013,0.0,58,0.0
170730,2014,0.0,60,0.0
170730,2015,1.0,65,0.015384615384615385
170730,2016,2.0,51,0.0392156862745098
170730,2017,4.0,58,0.06896551724137931
170730,2018,4.0,54,0.07407407407407407
170730,2019,0.0,61,0.0
170740,2012,4.0,176,0.022727272727272728
170740,2013,3.0,147,0.02040816326530612
170740,2014,0.0,138,0.0
170740,2015,2.0,166,0.012048192771084338
170740,2016,8.0,141,0.05673758865248227
170740,2017,2.0,152,0.013157894736842105
170740,2018,6.0,150,0.04
170740,2019,2.0,165,0.012121212121212121
170755,2012,0.0,54,0.0
170755,2013,0.0,47,0.0
170755,2014,3.0,58,0.05172413793103448
170755,2015,0.0,39,0.0
170755,2016,8.0,64,0.125
170755,2017,0.0,69,0.0
170755,2018,2.0,43,0.046511627906976744
170755,2019,0.0,46,0.0
170765,2012,1.0,55,0.01818181818181818
170765,2013,0.0,71,0.0
170765,2014,5.0,79,0.06329113924050633
170765,2015,5.0,74,0.06756756756756757
170765,2016,0.0,71,0.0
170765,2017,0.0,76,0.0
170765,2018,2.0,71,0.028169014084507043
170765,2019,0.0,68,0.0
170770,2012,4.0,135,0.02962962962962963
170770,2013,2.0,121,0.01652892561983471
170770,2014,0.0,118,0.0
170770,2015,3.0,109,0.027522935779816515
170770,2016,0.0,116,0.0
170770,2017,2.0,108,0.018518518518518517
170770,2018,2.0,112,0.017857142857142856
170770,2019,6.0,126,0.047619047619047616
170820,2012,5.0,287,0.017421602787456445
170820,2013,4.0,258,0.015503875968992248
170820,2014,2.0,300,0.006666666666666667
170820,2015,8.0,263,0.030418250950570342
170820,2016,0.0,260,0.0
170820,2017,1.0,297,0.003367003367003367
170820,2018,5.0,280,0.017857142857142856
170820,2019,6.0,303,0.019801980198019802
170825,2012,0.0,46,0.0
170825,2013,2.0,42,0.047619047619047616
170825,2014,0.0,55,0.0
170825,2015,0.0,62,0.0
170825,2016,0.0,49,0.0
170825,2017,0.0,49,0.0
170825,2018,2.0,56,0.03571428571428571
170825,2019,0.0,77,0.0
170830,2012,0.0,50,0.0
170830,2013,0.0,39,0.0
170830,2014,0.0,50,0.0
170830,2015,2.0,75,0.02666666666666667
170830,2016,0.0,40,0.0
170830,2017,2.0,68,0.029411764705882353
170830,2018,2.0,61,0.03278688524590164
170830,2019,4.0,60,0.06666666666666667
170900,2012,10.0,265,0.03773584905660377
170900,2013,4.0,260,0.015384615384615385
