CODMUNRES,Ano,Qtd_Obitos_Investigados,Qtd_Total,Ratio
220720,2015,2.0,2,1.0
220720,2016,3.0,3,1.0
220720,2017,2.0,4,0.5
220720,2018,0.0,1,0.0
220720,2019,0.0,4,0.0
220730,2012,1.0,2,0.5
220730,2013,2.0,2,1.0
220730,2014,0.0,2,0.0
220730,2015,1.0,1,1.0
220730,2016,0.0,4,0.0
220730,2017,1.0,2,0.5
220730,2018,0.0,1,0.0
220730,2019,0.0,1,0.0
220735,2012,3.0,2,1.5
220735,2013,0.0,1,0.0
220735,2014,0.0,1,0.0
220735,2015,1.0,1,1.0
220735,2018,0.0,1,0.0
220740,2012,1.0,4,0.25
220740,2013,1.0,2,0.5
220740,2014,1.0,4,0.25
220740,2016,0.0,1,0.0
220740,2017,2.0,3,0.6666666666666666
220740,2018,0.0,1,0.0
220740,2019,0.0,2,0.0
220750,2012,2.0,3,0.6666666666666666
220750,2013,1.0,4,0.25
220750,2014,1.0,3,0.3333333333333333
220750,2015,0.0,4,0.0
220750,2016,0.0,4,0.0
220750,2017,1.0,5,0.2
220750,2018,2.0,3,0.6666666666666666
220750,2019,2.0,4,0.5
220755,2012,1.0,1,1.0
220755,2013,0.0,2,0.0
220755,2016,0.0,2,0.0
220755,2018,2.0,2,1.0
220755,2019,0.0,3,0.0
220760,2012,2.0,1,2.0
220760,2014,4.0,1,4.0
220760,2015,2.0,3,0.6666666666666666
220760,2016,2.0,4,0.5
220760,2017,2.0,3,0.6666666666666666
220760,2018,0.0,1,0.0
220760,2019,0.0,4,0.0
220770,2012,42.0,42,1.0
220770,2013,25.0,52,0.4807692307692308
220770,2014,26.0,45,0.5777777777777777
220770,2015,28.0,49,0.5714285714285714
220770,2016,50.0,52,0.9615384615384616
220770,2017,55.0,63,0.873015873015873
220770,2018,74.0,65,1.1384615384615384
220770,2019,51.0,57,0.8947368421052632
220775,2012,1.0,1,1.0
220775,2013,1.0,2,0.5
220775,2016,0.0,1,0.0
220775,2017,0.0,1,0.0
220775,2018,1.0,2,0.5
220775,2019,0.0,2,0.0
220777,2012,0.0,1,0.0
220777,2013,1.0,1,1.0
220777,2015,0.0,1,0.0
220777,2016,1.0,1,1.0
220777,2017,1.0,3,0.3333333333333333
220777,2019,0.0,2,0.0
220779,2012,0.0,1,0.0
220779,2016,0.0,2,0.0
220779,2017,1.0,2,0.5
220779,2018,0.0,1,0.0
220780,2012,10.0,8,1.25
220780,2013,4.0,5,0.8
220780,2014,3.0,16,0.1875
220780,2015,4.0,5,0.8
220780,2016,2.0,12,0.16666666666666666
220780,2017,4.0,8,0.5
220780,2018,4.0,6,0.6666666666666666
220780,2019,1.0,13,0.07692307692307693
220785,2012,0.0,1,0.0
220785,2015,0.0,2,0.0
220785,2016,0.0,1,0.0
220785,2018,0.0,2,0.0
220790,2012,13.0,10,1.3
220790,2013,9.0,14,0.6428571428571429
220790,2014,8.0,9,0.8888888888888888
220790,2015,5.0,5,1.0
220790,2016,6.0,9,0.6666666666666666
220790,2017,8.0,7,1.1428571428571428
220790,2018,2.0,6,0.3333333333333333
220790,2019,6.0,14,0.42857142857142855
220793,2013,1.0,2,0.5
220793,2016,1.0,1,1.0
220793,2017,0.0,1,0.0
220793,2019,0.0,2,0.0
220795,2012,1.0,1,1.0
220795,2013,2.0,3,0.6666666666666666
220795,2014,1.0,1,1.0
220795,2017,0.0,3,0.0
220795,2019,0.0,1,0.0
220800,2012,32.0,30,1.0666666666666667
220800,2013,31.0,27,1.1481481481481481
220800,2014,34.0,26,1.3076923076923077
220800,2015,32.0,28,1.1428571428571428
220800,2016,21.0,23,0.9130434782608695
220800,2017,27.0,32,0.84375
220800,2018,22.0,25,0.88
220800,2019,28.0,22,1.2727272727272727
220810,2012,3.0,5,0.6
220810,2013,2.0,3,0.6666666666666666
220810,2014,1.0,2,0.5
220810,2015,0.0,2,0.0
220810,2017,1.0,4,0.25
220810,2018,0.0,1,0.0
220810,2019,0.0,4,0.0
220820,2012,7.0,6,1.1666666666666667
220820,2013,14.0,13,1.0769230769230769
220820,2014,9.0,8,1.125
220820,2015,6.0,4,1.5
220820,2016,4.0,7,0.5714285714285714
220820,2017,2.0,5,0.4
220820,2018,4.0,7,0.5714285714285714
220820,2019,3.0,7,0.42857142857142855
220830,2012,8.0,8,1.0
220830,2013,5.0,5,1.0
220830,2014,7.0,12,0.5833333333333334
220830,2015,6.0,9,0.6666666666666666
220830,2016,5.0,6,0.8333333333333334
220830,2017,6.0,9,0.6666666666666666
220830,2018,4.0,12,0.3333333333333333
220830,2019,9.0,11,0.8181818181818182
220840,2012,26.0,22,1.1818181818181819
220840,2013,15.0,28,0.5357142857142857
220840,2014,12.0,23,0.5217391304347826
220840,2015,13.0,20,0.65
220840,2016,14.0,25,0.56
220840,2017,18.0,19,0.9473684210526315
220840,2018,23.0,24,0.9583333333333334
220840,2019,15.0,18,0.8333333333333334
220850,2012,0.0,2,0.0
220850,2013,1.0,4,0.25
220850,2014,2.0,8,0.25
220850,2015,0.0,1,0.0
220850,2016,1.0,3,0.3333333333333333
220850,2017,1.0,4,0.25
220850,2018,3.0,7,0.42857142857142855
220850,2019,2.0,4,0.5
220855,2012,2.0,1,2.0
220855,2016,1.0,1,1.0
220855,2017,0.0,1,0.0
220860,2014,0.0,1,0.0
220860,2015,0.0,1,0.0
220860,2016,0.0,1,0.0
220860,2017,0.0,4,0.0
220860,2019,0.0,1,0.0
220865,2013,1.0,1,1.0
220865,2015,2.0,5,0.4
220865,2016,4.0,4,1.0
220865,2017,1.0,3,0.3333333333333333
220865,2018,0.0,4,0.0
220865,2019,1.0,1,1.0
220870,2012,0.0,3,0.0
220870,2013,2.0,4,0.5
220870,2014,1.0,2,0.5
220870,2015,0.0,2,0.0
220870,2016,1.0,2,0.5
220870,2017,3.0,4,0.75
220870,2018,0.0,4,0.0
220870,2019,2.0,3,0.6666666666666666
220880,2012,9.0,9,1.0
220880,2013,5.0,8,0.625
220880,2014,2.0,4,0.5
220880,2015,1.0,9,0.1111111111111111
220880,2016,1.0,7,0.14285714285714285
220880,2017,0.0,5,0.0
220880,2018,0.0,2,0.0
220880,2019,0.0,7,0.0
220885,2012,1.0,3,0.3333333333333333
220885,2015,0.0,2,0.0
220885,2017,0.0,2,0.0
220885,2018,0.0,4,0.0
220887,2013,0.0,1,0.0
220887,2015,1.0,1,1.0
220887,2018,0.0,1,0.0
220887,2019,0.0,1,0.0
220890,2014,0.0,1,0.0
220890,2015,0.0,1,0.0
220890,2016,1.0,1,1.0
220890,2017,0.0,3,0.0
220890,2018,0.0,1,0.0
220890,2019,0.0,4,0.0
220900,2012,0.0,2,0.0
220900,2014,1.0,4,0.25
220900,2015,2.0,3,0.6666666666666666
220900,2016,1.0,2,0.5
220900,2017,0.0,2,0.0
220900,2018,0.0,4,0.0
220900,2019,0.0,5,0.0
220910,2012,2.0,3,0.6666666666666666
220910,2013,2.0,4,0.5
220910,2014,1.0,1,1.0
220910,2015,0.0,2,0.0
220910,2016,0.0,3,0.0
220910,2017,1.0,3,0.3333333333333333
220910,2018,1.0,4,0.25
220910,2019,0.0,4,0.0
220915,2012,0.0,1,0.0
220915,2013,0.0,3,0.0
220915,2015,0.0,1,0.0
220915,2016,0.0,1,0.0
220915,2017,0.0,1,0.0
220915,2018,0.0,2,0.0
220915,2019,0.0,2,0.0
220920,2012,1.0,1,1.0
220920,2013,0.0,1,0.0
220920,2014,0.0,1,0.0
220920,2015,0.0,5,0.0
220920,2016,1.0,3,0.3333333333333333
220920,2017,2.0,2,1.0
220920,2018,0.0,1,0.0
220920,2019,0.0,5,0.0
220930,2013,1.0,1,1.0
220930,2014,0.0,4,0.0
220930,2015,1.0,8,0.125
220930,2016,1.0,2,0.5
220930,2017,0.0,1,0.0
220930,2018,0.0,1,0.0
220930,2019,0.0,3,0.0
220935,2012,4.0,3,1.3333333333333333
220935,2015,0.0,1,0.0
220935,2016,0.0,1,0.0
220935,2017,1.0,4,0.25
220935,2018,0.0,1,0.0
220935,2019,1.0,1,1.0
220937,2012,2.0,3,0.6666666666666666
220937,2013,0.0,1,0.0
220937,2014,2.0,3,0.6666666666666666
220937,2016,0.0,4,0.0
220937,2017,0.0,1,0.0
220937,2018,0.0,3,0.0
220937,2019,0.0,1,0.0
220940,2012,7.0,6,1.1666666666666667
220940,2013,1.0,2,0.5
220940,2014,0.0,2,0.0
220940,2015,1.0,2,0.5
220940,2016,0.0,1,0.0
220940,2017,0.0,4,0.0
220940,2018,2.0,4,0.5
220940,2019,0.0,3,0.0
220945,2017,0.0,3,0.0
220950,2013,0.0,1,0.0
220950,2014,0.0,3,0.0
220950,2015,1.0,2,0.5
220950,2017,0.0,1,0.0
220955,2012,2.0,2,1.0
220955,2013,1.0,1,1.0
220955,2014,0.0,4,0.0
220955,2016,0.0,1,0.0
220955,2017,0.0,1,0.0
220955,2019,0.0,1,0.0
220960,2016,0.0,2,0.0
220960,2018,0.0,1,0.0
220965,2012,0.0,4,0.0
220965,2014,1.0,1,1.0
220965,2015,0.0,3,0.0
220965,2017,0.0,2,0.0
220965,2019,0.0,2,0.0
220970,2012,1.0,1,1.0
220970,2013,0.0,2,0.0
220970,2014,0.0,3,0.0
220970,2015,2.0,3,0.6666666666666666
220970,2016,0.0,1,0.0
220970,2017,0.0,1,0.0
220970,2018,0.0,3,0.0
220970,2019,2.0,4,0.5
220975,2012,0.0,1,0.0
220975,2013,2.0,1,2.0
220975,2014,2.0,2,1.0
220975,2015,0.0,1,0.0
220975,2017,0.0,1,0.0
220975,2018,1.0,2,0.5
220975,2019,3.0,1,3.0
220980,2012,1.0,4,0.25
220980,2013,0.0,1,0.0
220980,2014,0.0,1,0.0
220980,2016,0.0,1,0.0
220980,2019,0.0,5,0.0
220985,2015,0.0,1,0.0
220985,2016,1.0,1,1.0
220985,2017,1.0,2,0.5
220985,2018,0.0,3,0.0
220985,2019,0.0,1,0.0
220987,2013,0.0,1,0.0
220987,2015,1.0,4,0.25
220987,2016,0.0,3,0.0
220987,2017,3.0,4,0.75
220987,2018,0.0,3,0.0
220987,2019,2.0,4,0.5
220990,2012,0.0,1,0.0
220990,2014,0.0,2,0.0
220990,2015,0.0,1,0.0
220990,2016,0.0,2,0.0
220990,2018,0.0,3,0.0
220990,2019,0.0,2,0.0
220995,2013,0.0,2,0.0
220995,2014,0.0,2,0.0
220995,2015,1.0,1,1.0
220995,2017,1.0,3,0.3333333333333333
220995,2018,0.0,3,0.0
220995,2019,0.0,2,0.0
220997,2012,1.0,1,1.0
220997,2013,8.0,3,2.6666666666666665
220997,2014,3.0,4,0.75
220997,2015,2.0,3,0.6666666666666666
220997,2016,2.0,1,2.0
220997,2017,1.0,3,0.3333333333333333
220997,2018,1.0,1,1.0
220997,2019,4.0,2,2.0
221000,2012,5.0,5,1.0
221000,2013,3.0,8,0.375
221000,2014,0.0,5,0.0
221000,2015,5.0,8,0.625
221000,2016,2.0,7,0.2857142857142857
221000,2017,3.0,6,0.5
221000,2018,2.0,7,0.2857142857142857
221000,2019,1.0,4,0.25
221005,2014,1.0,1,1.0
221005,2016,0.0,1,0.0
221005,2017,0.0,2,0.0
221005,2018,1.0,1,1.0
221005,2019,0.0,1,0.0
221010,2012,1.0,1,1.0
221010,2013,0.0,3,0.0
221010,2014,0.0,1,0.0
221010,2016,1.0,2,0.5
221010,2017,1.0,1,1.0
221010,2018,0.0,2,0.0
221020,2012,5.0,4,1.25
221020,2013,1.0,1,1.0
221020,2014,0.0,5,0.0
221020,2015,1.0,2,0.5
221020,2016,1.0,1,1.0
221020,2017,0.0,1,0.0
221020,2018,1.0,3,0.3333333333333333
221020,2019,0.0,2,0.0
221030,2012,0.0,1,0.0
221030,2013,3.0,3,1.0
221030,2014,1.0,1,1.0
221030,2016,1.0,2,0.5
221030,2017,1.0,2,0.5
221030,2018,3.0,5,0.6
221030,2019,0.0,4,0.0
221035,2012,0.0,1,0.0
221035,2013,1.0,4,0.25
221035,2014,1.0,1,1.0
221035,2015,0.0,1,0.0
221035,2017,0.0,4,0.0
221035,2018,0.0,2,0.0
221037,2012,1.0,1,1.0
221037,2013,0.0,1,0.0
221037,2019,0.0,1,0.0
221038,2013,1.0,1,1.0
221038,2014,0.0,2,0.0
221038,2016,0.0,1,0.0
221038,2017,0.0,1,0.0
221038,2018,0.0,1,0.0
221039,2012,1.0,1,1.0
221039,2013,1.0,1,1.0
221039,2014,2.0,2,1.0
221039,2017,0.0,2,0.0
221039,2019,0.0,2,0.0
221040,2012,4.0,3,1.3333333333333333
221040,2013,1.0,2,0.5
221040,2014,7.0,8,0.875
221040,2015,1.0,3,0.3333333333333333
221040,2016,3.0,5,0.6
221040,2017,3.0,6,0.5
221040,2018,0.0,3,0.0
221040,2019,1.0,3,0.3333333333333333
221050,2012,2.0,3,0.6666666666666666
221050,2013,5.0,4,1.25
221050,2014,0.0,2,0.0
221050,2015,1.0,2,0.5
221050,2016,1.0,3,0.3333333333333333
221050,2017,5.0,6,0.8333333333333334
221050,2018,3.0,3,1.0
221050,2019,1.0,5,0.2
221060,2012,6.0,12,0.5
221060,2013,2.0,11,0.18181818181818182
221060,2014,2.0,9,0.2222222222222222
221060,2015,3.0,14,0.21428571428571427
221060,2016,8.0,11,0.7272727272727273
221060,2017,4.0,7,0.5714285714285714
221060,2018,3.0,12,0.25
221060,2019,11.0,20,0.55
221062,2014,0.0,1,0.0
221062,2015,2.0,1,2.0
221062,2016,0.0,1,0.0
221063,2012,2.0,3,0.6666666666666666
221063,2014,0.0,1,0.0
221063,2016,0.0,1,0.0
221063,2017,0.0,1,0.0
221063,2018,0.0,2,0.0
221063,2019,0.0,1,0.0
221065,2012,3.0,2,1.5
221065,2013,0.0,1,0.0
221065,2014,2.0,3,0.6666666666666666
221065,2015,0.0,3,0.0
221065,2016,0.0,3,0.0
221065,2017,0.0,1,0.0
221070,2012,2.0,3,0.6666666666666666
221070,2013,1.0,2,0.5
221070,2014,0.0,3,0.0
221070,2015,1.0,4,0.25
221070,2016,5.0,9,0.5555555555555556
221070,2017,2.0,3,0.6666666666666666
221070,2018,0.0,3,0.0
221070,2019,0.0,8,0.0
221080,2012,9.0,10,0.9
221080,2013,1.0,2,0.5
221080,2014,0.0,3,0.0
221080,2015,0.0,2,0.0
221080,2016,0.0,4,0.0
221080,2017,1.0,2,0.5
221080,2018,1.0,8,0.125
221080,2019,0.0,4,0.0
221090,2012,2.0,2,1.0
221090,2013,1.0,3,0.3333333333333333
221090,2014,0.0,3,0.0
221090,2015,0.0,2,0.0
221090,2016,0.0,1,0.0
221090,2017,0.0,1,0.0
221090,2018,0.0,1,0.0
221090,2019,1.0,2,0.5
221093,2012,1.0,1,1.0
221093,2013,0.0,1,0.0
221093,2014,1.0,1,1.0
221093,2015,2.0,2,1.0
221093,2016,1.0,1,1.0
221093,2017,1.0,1,1.0
221093,2018,0.0,2,0.0
221093,2019,0.0,6,0.0
221095,2012,0.0,1,0.0
221095,2013,1.0,1,1.0
221095,2015,2.0,3,0.6666666666666666
221095,2017,0.0,2,0.0
221095,2018,0.0,2,0.0
221095,2019,0.0,1,0.0
221097,2014,1.0,2,0.5
221097,2015,1.0,1,1.0
221097,2016,0.0,1,0.0
221097,2017,1.0,2,0.5
221097,2018,0.0,2,0.0
221097,2019,0.0,1,0.0
221100,2012,348.0,317,1.0977917981072556
221100,2013,264.0,304,0.868421052631579
221100,2014,268.0,305,0.8786885245901639
221100,2015,181.0,314,0.5764331210191083
221100,2016,50.0,300,0.16666666666666666
221100,2017,28.0,290,0.09655172413793103
221100,2018,27.0,258,0.10465116279069768
221100,2019,15.0,275,0.05454545454545454
221110,2012,16.0,18,0.8888888888888888
221110,2013,4.0,10,0.4
221110,2014,7.0,16,0.4375
221110,2015,10.0,13,0.7692307692307693
221110,2016,2.0,8,0.25
221110,2017,1.0,6,0.16666666666666666
221110,2018,3.0,13,0.23076923076923078
221110,2019,0.0,11,0.0
221120,2012,4.0,3,1.3333333333333333
221120,2013,5.0,10,0.5
221120,2014,1.0,12,0.08333333333333333
221120,2015,5.0,10,0.5
221120,2016,4.0,5,0.8
221120,2017,3.0,8,0.375
221120,2018,3.0,10,0.3
221120,2019,4.0,9,0.4444444444444444
221130,2012,9.0,8,1.125
221130,2013,8.0,9,0.8888888888888888
221130,2014,1.0,2,0.5
221130,2015,3.0,7,0.42857142857142855
221130,2016,3.0,6,0.5
221130,2017,5.0,8,0.625
221130,2018,5.0,9,0.5555555555555556
221130,2019,4.0,10,0.4
221135,2012,1.0,1,1.0
221135,2014,0.0,1,0.0
221135,2016,0.0,2,0.0
221135,2017,0.0,2,0.0
221135,2018,0.0,3,0.0
221140,2012,0.0,1,0.0
221140,2013,0.0,2,0.0
221140,2014,1.0,3,0.3333333333333333
221140,2015,1.0,2,0.5
221140,2016,0.0,2,0.0
221140,2017,0.0,2,0.0
221140,2018,0.0,2,0.0
221140,2019,0.0,1,0.0
221150,2012,1.0,1,1.0
221150,2013,1.0,1,1.0
221150,2014,2.0,4,0.5
221150,2015,1.0,1,1.0
221150,2017,0.0,1,0.0
221160,2012,1.0,1,1.0
221160,2013,1.0,1,1.0
221160,2014,0.0,2,0.0
221160,2015,1.0,2,0.5
221160,2017,0.0,2,0.0
221170,2012,1.0,1,1.0
221170,2013,0.0,2,0.0
221170,2014,0.0,2,0.0
221170,2015,0.0,1,0.0
221170,2016,1.0,2,0.5
221170,2017,0.0,2,0.0
221170,2018,0.0,2,0.0
221170,2019,0.0,1,0.0
230000,2015,0.0,1,0.0
230010,2012,6.0,1,6.0
230010,2013,8.0,2,4.0
230010,2014,4.0,1,4.0
230010,2015,9.0,2,4.5
230010,2016,2.0,2,1.0
230010,2017,1.0,2,0.5
230010,2018,1.0,3,0.3333333333333333
230010,2019,6.0,5,1.2
230015,2012,16.0,3,5.333333333333333
230015,2013,14.0,5,2.8
230015,2014,4.0,4,1.0
230015,2015,10.0,6,1.6666666666666667
230015,2016,12.0,2,6.0
230015,2017,10.0,3,3.3333333333333335
230015,2018,10.0,3,3.3333333333333335
230015,2019,15.0,5,3.0
230020,2012,46.0,10,4.6
230020,2013,65.0,16,4.0625
230020,2014,65.0,14,4.642857142857143
230020,2015,80.0,25,3.2
230020,2016,64.0,22,2.909090909090909
230020,2017,71.0,20,3.55
230020,2018,69.0,22,3.1363636363636362
230020,2019,57.0,18,3.1666666666666665
230030,2012,51.0,11,4.636363636363637
230030,2013,57.0,23,2.4782608695652173
230030,2014,44.0,17,2.588235294117647
230030,2015,34.0,9,3.7777777777777777
230030,2016,43.0,11,3.909090909090909
230030,2017,50.0,14,3.5714285714285716
230030,2018,64.0,13,4.923076923076923
230030,2019,42.0,12,3.5
230040,2012,11.0,1,11.0
230040,2013,7.0,3,2.3333333333333335
230040,2014,7.0,5,1.4
230040,2015,6.0,6,1.0
230040,2016,1.0,2,0.5
230040,2017,2.0,2,1.0
230040,2018,1.0,4,0.25
230040,2019,4.0,3,1.3333333333333333
230050,2012,2.0,1,2.0
230050,2013,3.0,1,3.0
230050,2014,3.0,3,1.0
230050,2015,4.0,5,0.8
230050,2016,2.0,1,2.0
230050,2017,4.0,1,4.0
230050,2018,9.0,6,1.5
230050,2019,3.0,3,1.0
230060,2012,6.0,4,1.5
230060,2013,3.0,1,3.0
230060,2014,1.0,1,1.0
230060,2015,3.0,2,1.5
230060,2016,8.0,3,2.6666666666666665
230060,2018,3.0,3,1.0
230060,2019,3.0,3,1.0
230070,2012,10.0,5,2.0
230070,2013,5.0,5,1.0
230070,2014,4.0,1,4.0
230070,2015,8.0,4,2.0
230070,2016,6.0,2,3.0
230070,2017,4.0,3,1.3333333333333333
230070,2018,8.0,5,1.6
230070,2019,7.0,3,2.3333333333333335
230075,2012,37.0,10,3.7
230075,2013,39.0,10,3.9
230075,2014,37.0,11,3.3636363636363638
230075,2015,30.0,6,5.0
230075,2016,28.0,10,2.8
230075,2017,33.0,7,4.714285714285714
230075,2018,29.0,10,2.9
230075,2019,40.0,15,2.6666666666666665
230080,2012,7.0,2,3.5
230080,2013,8.0,2,4.0
230080,2015,5.0,2,2.5
230080,2016,5.0,5,1.0
230080,2017,1.0,1,1.0
230080,2018,4.0,1,4.0
230080,2019,3.0,3,1.0
230090,2012,9.0,3,3.0
230090,2013,8.0,5,1.6
230090,2014,10.0,4,2.5
230090,2015,5.0,2,2.5
230090,2016,15.0,4,3.75
230090,2017,15.0,5,3.0
230090,2018,12.0,2,6.0
230090,2019,9.0,6,1.5
230100,2012,89.0,22,4.045454545454546
230100,2013,110.0,32,3.4375
230100,2014,42.0,23,1.826086956521739
230100,2015,53.0,27,1.962962962962963
230100,2016,75.0,23,3.260869565217391
230100,2017,118.0,26,4.538461538461538
230100,2018,107.0,23,4.6521739130434785
230100,2019,65.0,30,2.1666666666666665
230110,2012,56.0,24,2.3333333333333335
230110,2013,44.0,24,1.8333333333333333
230110,2014,50.0,17,2.9411764705882355
230110,2015,49.0,17,2.8823529411764706
230110,2016,48.0,23,2.0869565217391304
230110,2017,66.0,17,3.8823529411764706
230110,2018,49.0,22,2.227272727272727
230110,2019,31.0,21,1.4761904761904763
230120,2012,7.0,8,0.875
230120,2013,15.0,8,1.875
230120,2014,9.0,5,1.8
230120,2015,11.0,8,1.375
230120,2016,16.0,9,1.7777777777777777
230120,2017,25.0,3,8.333333333333334
230120,2018,13.0,3,4.333333333333333
230120,2019,13.0,7,1.8571428571428572
230125,2012,6.0,3,2.0
230125,2013,2.0,4,0.5
230125,2015,2.0,5,0.4
230125,2016,2.0,1,2.0
230125,2017,5.0,4,1.25
230125,2018,2.0,2,1.0
230125,2019,7.0,4,1.75
230130,2012,23.0,8,2.875
230130,2013,25.0,8,3.125
230130,2014,27.0,9,3.0
230130,2015,24.0,5,4.8
230130,2016,21.0,10,2.1
230130,2017,8.0,3,2.6666666666666665
230130,2018,14.0,9,1.5555555555555556
230130,2019,12.0,9,1.3333333333333333
230140,2012,10.0,2,5.0
230140,2013,8.0,3,2.6666666666666665
230140,2014,9.0,1,9.0
230140,2015,8.0,5,1.6
230140,2017,6.0,2,3.0
230140,2018,11.0,6,1.8333333333333333
230150,2013,5.0,1,5.0
230150,2014,6.0,1,6.0
230150,2015,2.0,5,0.4
230150,2016,5.0,5,1.0
230150,2017,4.0,3,1.3333333333333333
230150,2018,3.0,4,0.75
230150,2019,0.0,3,0.0
230160,2012,18.0,7,2.5714285714285716
230160,2013,11.0,3,3.6666666666666665
230160,2014,17.0,9,1.8888888888888888
230160,2015,11.0,4,2.75
230160,2016,16.0,8,2.0
230160,2017,4.0,8,0.5
230160,2018,5.0,6,0.8333333333333334
230160,2019,8.0,5,1.6
230170,2012,20.0,9,2.2222222222222223
230170,2013,6.0,5,1.2
230170,2014,10.0,5,2.0
230170,2015,13.0,3,4.333333333333333
230170,2016,11.0,6,1.8333333333333333
230170,2017,5.0,5,1.0
230170,2018,5.0,7,0.7142857142857143
230170,2019,2.0,3,0.6666666666666666
230180,2012,5.0,2,2.5
230180,2013,3.0,3,1.0
230180,2014,2.0,1,2.0
230180,2016,1.0,1,1.0
230180,2017,5.0,1,5.0
230180,2018,1.0,1,1.0
230180,2019,4.0,3,1.3333333333333333
230185,2013,5.0,3,1.6666666666666667
230185,2014,2.0,4,0.5
230185,2015,4.0,3,1.3333333333333333
230185,2016,5.0,2,2.5
230185,2017,12.0,3,4.0
230185,2018,26.0,6,4.333333333333333
230185,2019,16.0,6,2.6666666666666665
230190,2012,59.0,20,2.95
230190,2013,48.0,14,3.4285714285714284
230190,2014,48.0,18,2.6666666666666665
230190,2015,60.0,23,2.608695652173913
230190,2016,37.0,27,1.3703703703703705
230190,2017,27.0,27,1.0
230190,2018,32.0,31,1.032258064516129
230190,2019,11.0,11,1.0
230195,2012,16.0,5,3.2
230195,2013,20.0,8,2.5
230195,2014,11.0,9,1.2222222222222223
230195,2015,9.0,8,1.125
230195,2016,23.0,8,2.875
230195,2017,23.0,6,3.8333333333333335
230195,2018,22.0,6,3.6666666666666665
230195,2019,15.0,6,2.5
230200,2012,14.0,8,1.75
230200,2013,10.0,5,2.0
230200,2014,19.0,9,2.111111111111111
230200,2015,18.0,4,4.5
230200,2016,6.0,8,0.75
230200,2017,3.0,6,0.5
230200,2018,6.0,6,1.0
230200,2019,10.0,9,1.1111111111111112
230205,2012,1.0,1,1.0
230205,2013,9.0,8,1.125
230205,2014,7.0,5,1.4
230205,2015,4.0,3,1.3333333333333333
230205,2016,6.0,1,6.0
230205,2017,5.0,4,1.25
230205,2018,6.0,3,2.0
230205,2019,8.0,5,1.6
230210,2012,10.0,5,2.0
230210,2013,34.0,9,3.7777777777777777
230210,2014,33.0,10,3.3
230210,2015,28.0,12,2.3333333333333335
230210,2016,32.0,8,4.0
230210,2017,27.0,11,2.4545454545454546
230210,2018,31.0,9,3.4444444444444446
230210,2019,31.0,7,4.428571428571429
230220,2012,46.0,14,3.2857142857142856
230220,2013,37.0,10,3.7
230220,2014,25.0,12,2.0833333333333335
230220,2015,27.0,15,1.8
230220,2016,23.0,10,2.3
230220,2017,35.0,4,8.75
230220,2018,50.0,13,3.8461538461538463
230220,2019,42.0,11,3.8181818181818183
230230,2012,19.0,11,1.7272727272727273
230230,2013,16.0,6,2.6666666666666665
230230,2014,16.0,5,3.2
230230,2015,21.0,10,2.1
230230,2016,19.0,9,2.111111111111111
230230,2017,14.0,3,4.666666666666667
230230,2018,19.0,8,2.375
230230,2019,16.0,9,1.7777777777777777
230240,2012,71.0,12,5.916666666666667
230240,2013,45.0,15,3.0
230240,2014,53.0,20,2.65
230240,2015,61.0,19,3.210526315789474
230240,2016,56.0,19,2.9473684210526314
230240,2017,57.0,21,2.7142857142857144
230240,2018,52.0,13,4.0
230240,2019,23.0,11,2.090909090909091
230250,2012,38.0,16,2.375
230250,2013,39.0,18,2.1666666666666665
230250,2014,38.0,13,2.923076923076923
230250,2015,51.0,15,3.4
230250,2016,36.0,19,1.894736842105263
230250,2017,22.0,18,1.2222222222222223
230250,2018,11.0,8,1.375
230250,2019,9.0,11,0.8181818181818182
230260,2012,40.0,20,2.0
230260,2013,54.0,19,2.8421052631578947
230260,2014,56.0,20,2.8
230260,2015,59.0,16,3.6875
230260,2016,62.0,21,2.9523809523809526
230260,2017,55.0,19,2.8947368421052633
230260,2018,64.0,21,3.0476190476190474
230260,2019,59.0,18,3.2777777777777777
230270,2012,26.0,12,2.1666666666666665
230270,2013,14.0,12,1.1666666666666667
230270,2014,16.0,6,2.6666666666666665
230270,2015,21.0,9,2.3333333333333335
230270,2016,21.0,8,2.625
230270,2017,16.0,11,1.4545454545454546
230270,2018,18.0,8,2.25
230270,2019,15.0,7,2.142857142857143
230280,2012,75.0,21,3.5714285714285716
230280,2013,94.0,28,3.357142857142857
230280,2014,72.0,17,4.235294117647059
230280,2015,71.0,22,3.227272727272727
230280,2016,70.0,16,4.375
230280,2017,78.0,14,5.571428571428571
230280,2018,99.0,23,4.304347826086956
230280,2019,34.0,22,1.5454545454545454
230290,2012,5.0,8,0.625
230290,2013,18.0,9,2.0
230290,2014,7.0,6,1.1666666666666667
230290,2015,13.0,2,6.5
230290,2016,10.0,1,10.0
230290,2017,12.0,5,2.4
230290,2018,25.0,8,3.125
230290,2019,7.0,4,1.75
230300,2012,22.0,3,7.333333333333333
230300,2013,18.0,9,2.0
230300,2014,20.0,4,5.0
230300,2015,12.0,3,4.0
230300,2016,15.0,5,3.0
230300,2017,14.0,2,7.0
230300,2018,25.0,12,2.0833333333333335
230300,2019,6.0,4,1.5
230310,2012,10.0,3,3.3333333333333335
230310,2013,2.0,4,0.5
230310,2014,5.0,5,1.0
230310,2015,6.0,5,1.2
230310,2016,3.0,4,0.75
230310,2017,6.0,2,3.0
230310,2018,5.0,5,1.0
